,sent_raw
397,"'To make money, of course. What do you think?' he said, scornfully."
398,"Then he got fever, and had to be carried in a hammock slung under a pole."
399,As he weighed sixteen stone had no end of rows with the carriers.
400,"They jibbed, ran away, sneaked off with their loads in the night--quite a mutiny. So, one evening, made a speech in English with gestures, not one of which was lost to the sixty pairs of eyes before me, and the next morning started the hammock off in front all right. An hour afterwards came upon the whole concern wrecked in a bush--man, hammock, groans, blankets, horrors."
401,The heavy pole had skinned his poor nose.
402,"He was very anxious for me to kill somebody, but there wasn't the shadow of a carrier near."
403,"remembered the old doctor,--'It would be interesting for science to watch the mental changes of individuals, on the spot.' felt was becoming scientifically interesting. However, all that is to no purpose. On the fifteenth day came in sight of the big river again, and hobbled into the Central Station. It was on a back water surrounded by scrub and forest, with a pretty border of smelly mud on one side, and on the three others inclosed by a crazy fence of rushes. A neglected gap was all the gate it had, and the first glance at the place was enough to let you see the flabby devil was running that show. White men with long staves in their hands appeared languidly from amongst the buildings, strolling up to take a look at me, and then retired out of sight somewhere. One of them, a stout, excitable chap with black mustaches, informed me with great volubility and many digressions, as soon as told him who was, that my steamer was at the bottom of the river. was thunderstruck. What, how, why? Oh, it was 'all right.' The 'manager himself' was there. All quite correct. 'Everybody had behaved splendidly! splendidly!'--'you must,' he said in agitation, 'go and see the general manager at once. He is waiting!'"
404,"""did not see the real significance of that wreck at once."
405,"fancy see it now, but am not sure--not at all. Certainly the affair was too stupid--when think of it--to be altogether natural."
406,Still.
407,. . . But at the moment it presented itself simply as a confounded nuisance.
408,The steamer was sunk.
409,"They had started two days before in a sudden hurry up the river with the manager on board, in charge of some volunteer skipper, and before they had been out three hours they tore the bottom out of her on stones, and she sank near the south bank."
410,"asked myself what was to do there, now my boat was lost."
411,"As a matter of fact, had plenty to do in fishing my command out of the river."
412,had to set about it the very next day.
413,"That, and the repairs when brought the pieces to the station, took some months."
414,"""My first interview with the manager was curious."
415,He did not ask me to sit down after my twenty-mile walk that morning.
416,"He was commonplace in complexion, in features, in manners, and in voice."
417,He was of middle size and of ordinary build.
418,"His eyes, of the usual blue, were perhaps remarkably cold, and he certainly could make his glance fall on one as trenchant and heavy as an ax."
419,But even at these times the rest of his person seemed to disclaim the intention.
420,"Otherwise there was only an indefinable, faint expression of his lips, something stealthy--a smile--not a smile--remember it, but can't explain. It was unconscious, this smile was, though just after he had said something it got intensified for an instant. It came at the end of his speeches like a seal applied on the words to make the meaning of the commonest phrase appear absolutely inscrutable. He was a common trader, from his youth up employed in these parts--nothing more."
421,"He was obeyed, yet he inspired neither love nor fear, nor even respect."
422,He inspired uneasiness.
423,That was it!
424,Uneasiness.
425,Not a definite mistrust--just uneasiness--nothing more.
426,You have no idea how effective such a . . . a . . . faculty can be.
427,"He had no genius for organizing, for initiative, or for order even."
428,That was evident in such things as the deplorable state of the station.
429,"He had no learning, and no intelligence."
430,His position had come to him--why? Perhaps because he was never ill . . . He had served three terms of three years out there . . . Because triumphant health in the general rout of constitutions is a kind of power in itself. When he went home on leave he rioted on a large scale--pompously.
431,Jack ashore--with a difference--in externals only.
432,This one could gather from his casual talk.
433,"He originated nothing, he could keep the routine going--that's all. But he was great. He was great by this little thing that it was impossible to tell what could control such a man. He never gave that secret away. Perhaps there was nothing within him. Such a suspicion made one pause--for out there there were no external checks."
434,"Once when various tropical diseases had laid low almost every 'agent' in the station, he was heard to say, 'Men who come out here should have no entrails.'"
435,"He sealed the utterance with that smile of his, as though it had been a door opening into a darkness he had in his keeping."
436,You fancied you had seen things--but the seal was on.
437,"When annoyed at meal-times by the constant quarrels of the white men about precedence, he ordered an immense round table to be made, for which a special house had to be built."
438,This was the station's mess-room.
439,"Where he sat was the first place--the rest were nowhere. One felt this to be his unalterable conviction. He was neither civil nor uncivil. He was quiet. He allowed his 'boy'--an overfed young negro from the coast--to treat the white men, under his very eyes, with provoking insolence."
440,"""He began to speak as soon as he saw me. had been very long on the road."
441,He could not wait.
442,Had to start without me.
443,The up-river stations had to be relieved.
444,"There had been so many delays already that he did not know who was dead and who was alive, and how they got on--and so on, and so on."
445,"He paid no attention to my explanations, and, playing with a stick of sealing-wax, repeated several times that the situation was 'very grave, very grave.'"
446,"There were rumors that a very important station was in jeopardy, and its chief, Mr. Kurtz, was ill."
447,Hoped it was not true.
448,Mr. Kurtz was . . . felt weary and irritable.
449,"Hang Kurtz, thought."
450,interrupted him by saying had heard of Mr. Kurtz on the coast.
451,"'Ah! So they talk of him down there,' he murmured to himself."
452,"Then he began again, assuring me Mr. Kurtz was the best agent he had, an exceptional man, of the greatest importance to the Company; therefore could understand his anxiety."
453,"He was, he said, 'very, very uneasy.'"
454,"Certainly he fidgeted on his chair a good deal, exclaimed, 'Ah, Mr. Kurtz!' broke the stick of sealing-wax and seemed dumbfounded by the accident."
455,Next thing he wanted to know 'how long it would take to' . . . interrupted him again.
456,"Being hungry, you know, and kept on my feet too, was getting savage."
457,"'How could tell,' said."
458,"'hadn't even seen the wreck yet--some months, no doubt.'"
459,All this talk seemed to me so futile.
460,"'Some months,' he said."
461,"'Well, let us say three months before we can make a start. Yes. That ought to do the affair.' flung out of his hut (he lived all alone in a clay hut with a sort of veranda) muttering to myself my opinion of him."
462,He was a chattering idiot.
463,Afterwards took it back when it was borne in upon me startlingly with what extreme nicety he had estimated the time requisite for the 'affair.'
464,"""went to work the next day, turning, so to speak, my back on that station."
465,In that way only it seemed to me could keep my hold on the redeeming facts of life.
466,"Still, one must look about sometimes; and then saw this station, these men strolling aimlessly about in the sunshine of the yard."
467,asked myself sometimes what it all meant.
468,"They wandered here and there with their absurd long staves in their hands, like a lot of faithless pilgrims bewitched inside a rotten fence."
469,"The word 'ivory' rang in the air, was whispered, was sighed."
470,You would think they were praying to it.
471,"A taint of imbecile rapacity blew through it all, like a whiff from some corpse."
472,By Jove!
473,I've never seen anything so unreal in my life.
474,"And outside, the silent wilderness surrounding this cleared speck on the earth struck me as something great and invincible, like evil or truth, waiting patiently for the passing away of this fantastic invasion."
475,"""Oh, these months!"
476,"Well, never mind."
477,Various things happened.
478,"One evening a grass shed full of calico, cotton prints, beads, and don't know what else, burst into a blaze so suddenly that you would have thought the earth had opened to let an avenging fire consume all that trash."
479,"was smoking my pipe quietly by my dismantled steamer, and saw them all cutting capers in the light, with their arms lifted high, when the stout man with mustaches came tearing down to the river, a tin pail in his hand, assured me that everybody was 'behaving splendidly, splendidly,' dipped about a quart of water and tore back again."
480,noticed there was a hole in the bottom of his pail.
481,"""strolled up."
482,There was no hurry.
483,You see the thing had gone off like a box of matches.
484,It had been hopeless from the very first.
485,"The flame had leaped high, driven everybody back, lighted up everything--and collapsed. The shed was already a heap of embers glowing fiercely. A nigger was being beaten near by. They said he had caused the fire in some way; be that as it may, he was screeching most horribly. saw him, later on, for several days, sitting in a bit of shade looking very sick and trying to recover himself: afterwards he arose and went out--and the wilderness without a sound took him into its bosom again."
486,"As approached the glow from the dark found myself at the back of two men, talking."
487,"heard the name of Kurtz pronounced, then the words, 'take advantage of this unfortunate accident.'"
488,One of the men was the manager.
489,wished him a good evening.
490,"'Did you ever see anything like it--eh? it is incredible,' he said, and walked off."
491,The other man remained.
492,"He was a first-class agent, young, gentlemanly, a bit reserved, with a forked little beard and a hooked nose."
493,"He was stand-offish with the other agents, and they on their side said he was the manager's spy upon them."
494,"As to me, had hardly ever spoken to him before."
495,"We got into talk, and by-and-by we strolled away from the hissing ruins."
496,"Then he asked me to his room, which was in the main building of the station."
497,"He struck a match, and perceived that this young aristocrat had not only a silver-mounted dressing-case but also a whole candle all to himself."
498,Just at that time the manager was the only man supposed to have any right to candles.
499,"Native mats covered the clay walls; a collection of spears, assegais, shields, knives was hung up in trophies."
500,"The business intrusted to this fellow was the making of bricks--so had been informed; but there wasn't a fragment of a brick anywhere in the station, and he had been there more than a year--waiting."
501,"It seems he could not make bricks without something, don't know what--straw maybe. Anyways, it could not be found there, and as it was not likely to be sent from Europe, it did not appear clear to me what he was waiting for. An act of special creation perhaps. However, they were all waiting--all the sixteen or twenty pilgrims of them--for something; and upon my word it did not seem an uncongenial occupation, from the way they took it, though the only thing that ever came to them was disease--as far as could see."
502,They beguiled the time by backbiting and intriguing against each other in a foolish kind of way.
503,"There was an air of plotting about that station, but nothing came of it, of course."
504,"It was as unreal as everything else--as the philanthropic pretense of the whole concern, as their talk, as their government, as their show of work."
505,"The only real feeling was a desire to get appointed to a trading-post where ivory was to be had, so that they could earn percentages."
506,"They intrigued and slandered and hated each other only on that account,--but as to effectually lifting a little finger--oh, no."
507,By heavens! there is something after all in the world allowing one man to steal a horse while another must not look at a halter.
508,Steal a horse straight out.
509,Very well.
510,He has done it.
511,Perhaps he can ride.
512,But there is a way of looking at a halter that would provoke the most charitable of saints into a kick.
513,"""had no idea why he wanted to be sociable, but as we chatted in there it suddenly occurred to me the fellow was trying to get at something--in fact, pumping me. He alluded constantly to Europe, to the people was supposed to know there--putting leading questions as to my acquaintances in the sepulchral city, and so on."
514,"His little eyes glittered like mica discs--with curiosity,--though he tried to keep up a bit of superciliousness."
515,"At first was astonished, but very soon became awfully curious to see what he would find out from me. couldn't possibly imagine what had in me to make it worth his while."
516,"It was very pretty to see how he baffled himself, for in truth my body was full of chills, and my head had nothing in it but that wretched steamboat business."
517,It was evident he took me for a perfectly shameless prevaricator.
518,"At last he got angry, and to conceal a movement of furious annoyance, he yawned."
519,rose.
520,"Then noticed a small sketch in oils, on a panel, representing a woman, draped and blindfolded, carrying a lighted torch."
521,The background was somber--almost black.
522,"The movement of the woman was stately, and the effect of the torchlight on the face was sinister."
523,"""It arrested me, and he stood by civilly, holding a half-pint champagne bottle (medical comforts) with the candle stuck in it."
524,To my question he said Mr. Kurtz had painted this--in this very station more than a year ago--while waiting for means to go to his trading-post.
525,"'Tell me, pray,' said I, 'who is this Mr. Kurtz?'"
526,"""'The chief of the Inner Station,' he answered in a short tone, looking away."
527,"'Much obliged,' said, laughing."
528,'And you are the brickmaker of the Central Station. Everyone knows that.'
529,He was silent for a while.
530,"'He is a prodigy,' he said at last."
531,"'He is an emissary of pity, and science, and progress, and devil knows what else. We want,' he began to declaim suddenly, 'for the guidance of the cause intrusted to us by Europe, so to speak, higher intelligence, wide sympathies, a singleness of purpose.' 'Who says that?' asked."
532,"'Lots of them,' he replied."
533,"'Some even write that; and so _he_ comes here, a special being, as you ought to know.' 'Why ought to know?' interrupted, really surprised."
534,He paid no attention.
535,"'Yes. To-day he is chief of the best station, next year he will be assistant-manager, two years more and . . . but dare say you know what he will be in two years' time."
536,You are of the new gang--the gang of virtue.
537,The same people who sent him specially also recommended you.
538,"Oh, don't say no."
539,I've my own eyes to trust.
540,' Light dawned upon me.
541,My dear aunt's influential acquaintances were producing an unexpected effect upon that young man. nearly burst into a laugh.
542,'Do you read the Company's confidential correspondence?' asked.
543,He hadn't a word to say.
544,It was great fun.
545,"'When Mr. Kurtz,' continued severely, 'is General Manager, you won't have the opportunity.'"
546,"""He blew the candle out suddenly, and we went outside."
547,The moon had risen.
548,"Black figures strolled about listlessly, pouring water on the glow, whence proceeded a sound of hissing; steam ascended in the moonlight, the beaten nigger groaned somewhere."
549,"'What a row the brute makes!' said the indefatigable man with the mustaches, appearing near us."
550,"'Serve him right. Transgression--punishment--bang! Pitiless, pitiless. That's the only way. This will prevent all conflagrations for the future. was just telling the manager . . .'"
551,"He noticed my companion, and became crestfallen all at once."
552,"'Not in bed yet,' he said, with a kind of servile heartiness; 'it's so natural. Ha! Danger--agitation.'"
553,He vanished.
554,"went on to the river-side, and the other followed me. heard a scathing murmur at my ear, 'Heap of muffs--go to.' The pilgrims could be seen in knots gesticulating, discussing. Several had still their staves in their hands. verily believe they took these sticks to bed with them. Beyond the fence the forest stood up spectrally in the moonlight, and through the dim stir, through the faint sounds of that lamentable courtyard, the silence of the land went home to one's very heart,--its mystery, its greatness, the amazing reality of its concealed life."
555,"The hurt nigger moaned feebly somewhere near by, and then fetched a deep sigh that made me mend my pace away from there."
556,felt a hand introducing itself under my arm.
557,"'My dear sir,' said the fellow, 'don't want to be misunderstood, and especially by you, who will see Mr. Kurtz long before can have that pleasure. wouldn't like him to get a false idea of my disposition. . . .'"
558,"""let him run on, this _papier-mache_ Mephistopheles, and it seemed to me that if tried could poke my forefinger through him, and would find nothing inside but a little loose dirt, maybe. He, don't you see, had been planning to be assistant-manager by-and-by under the present man, and could see that the coming of that Kurtz had upset them both not a little. He talked precipitately, and did not try to stop him. had my shoulders against the wreck of my steamer, hauled up on the slope like a carcass of some big river animal. The smell of mud, of primeval mud, by Jove! was in my nostrils, the high stillness of primeval forest was before my eyes; there were shiny patches on the black creek. The moon had spread over everything a thin layer of silver--over the rank grass, over the mud, upon the wall of matted vegetation standing higher than the wall of a temple, over the great river could see through a somber gap glittering, glittering, as it flowed broadly by without a murmur. All this was great, expectant, mute, while the man jabbered about himself. wondered whether the stillness on the face of the immensity looking at us two were meant as an appeal or as a menace. What were we who had strayed in here? Could we handle that dumb thing, or would it handle us? felt how big, how confoundedly big, was that thing that couldn't talk, and perhaps was deaf as well. What was in there? could see a little ivory coming out from there, and had heard Mr. Kurtz was in there. had heard enough about it too--God knows! Yet somehow it didn't bring any image with it--no more than if had been told an angel or a fiend was in there. believed it in the same way one of you might believe there are inhabitants in the planet Mars. knew once a Scotch sailmaker who was certain, dead sure, there were people in Mars. If you asked him for some idea how they looked and behaved, he would get shy and mutter something about 'walking on all-fours.' If you as much as smiled, he would--though a man of sixty--offer to fight you. would not have gone so far as to fight for Kurtz, but went for him near enough to a lie. You know hate, detest, and can't bear a lie, not because am straighter than the rest of us, but simply because it appalls me. There is a taint of death, a flavor of mortality in lies,--which is exactly what hate and detest in the world--what want to forget. It makes me miserable and sick, like biting something rotten would do. Temperament, suppose. Well, went near enough to it by letting the young fool there believe anything he liked to imagine as to my influence in Europe. became in an instant as much of a pretense as the rest of the bewitched pilgrims. This simply because had a notion it somehow would be of help to that Kurtz whom at the time did not see--you understand. He was just a word for me. did not see the man in the name any more than you do. Do you see him? Do you see the story? Do you see anything? It seems to me am trying to tell you a dream--making a vain attempt, because no relation of a dream can convey the dream-sensation, that commingling of absurdity, surprise, and bewilderment in a tremor of struggling revolt, that notion of being captured by the incredible which is of the very essence of dreams. . . ."""
559,He was silent for a while.
560,""". . . No, it is impossible; it is impossible to convey the life-sensation of any given epoch of one's existence,--that which makes its truth, its meaning--its subtle and penetrating essence. It is impossible. We live, as we dream--alone. . . ."""
561,"He paused again as if reflecting, then added--""Of course in this you fellows see more than could then. You see me, whom you know. . . ."""
562,It had become so pitch dark that we listeners could hardly see one another.
563,"For a long time already he, sitting apart, had been no more to us than a voice."
564,There was not a word from anybody.
565,"The others might have been asleep, but was awake."
566,"listened, listened on the watch for the sentence, for the word, that would give me the clew to the faint uneasiness inspired by this narrative that seemed to shape itself without human lips in the heavy night-air of the river."
567,""". . . Yes--let him run on,"" Marlow began again, ""and think what he pleased about the powers that were behind me. did! And there was nothing behind me! There was nothing but that wretched, old, mangled steamboat was leaning against, while he talked fluently about 'the necessity for every man to get on.' 'And when one comes out here, you conceive, it is not to gaze at the moon.' Mr. Kurtz was a 'universal genius,' but even a genius would find it easier to work with 'adequate tools--intelligent men.'"
568,"He did not make bricks--why, there was a physical impossibility in the way--as was well aware; and if he did secretarial work for the manager, it was because 'no sensible man rejects wantonly the confidence of his superiors.'"
569,Did see it?
570,saw it.
571,What more did want?
572,"What really wanted was rivets, by heaven!"
573,Rivets.
574,To get on with the work--to stop the hole. Rivets wanted. There were cases of them down at the coast--cases--piled up--burst--split! You kicked a loose rivet at every second step in that station yard on the hillside. Rivets had rolled into the grove of death. You could fill your pockets with rivets for the trouble of stooping down--and there wasn't one rivet to be found where it was wanted.
575,"We had plates that would do, but nothing to fasten them with."
576,"And every week the messenger, a lone negro, letter-bag on shoulder and staff in hand, left our station for the coast."
577,"And several times a week a coast caravan came in with trade goods,--ghastly glazed calico that made you shudder only to look at it, glass beads value about a penny a quart, confounded spotted cotton handkerchiefs."
578,And no rivets.
579,Three carriers could have brought all that was wanted to set that steamboat afloat.
580,"""He was becoming confidential now, but fancy my unresponsive attitude must have exasperated him at last, for he judged it necessary to inform me he feared neither God nor devil, let alone any mere man. said could see that very well, but what wanted was a certain quantity of rivets--and rivets were what really Mr. Kurtz wanted, if he had only known it. Now letters went to the coast every week. . . . 'My dear sir,' he cried, 'write from dictation.' demanded rivets. There was a way--for an intelligent man."
581,"He changed his manner; became very cold, and suddenly began to talk about a hippopotamus; wondered whether sleeping on board the steamer (stuck to my salvage night and day) wasn't disturbed."
582,There was an old hippo that had the bad habit of getting out on the bank and roaming at night over the station grounds.
583,The pilgrims used to turn out in a body and empty every rifle they could lay hands on at him.
584,Some even had sat up o' nights for him.
585,"All this energy was wasted, though."
586,"'That animal has a charmed life,' he said; 'but you can say this only of brutes in this country. No man--you apprehend me?--no man here bears a charmed life.'"
587,"He stood there for a moment in the moonlight with his delicate hooked nose set a little askew, and his mica eyes glittering without a wink, then, with a curt Good night, he strode off."
588,"could see he was disturbed and considerably puzzled, which made me feel more hopeful than had been for days."
589,"It was a great comfort to turn from that chap to my influential friend, the battered, twisted, ruined, tin-pot steamboat."
590,clambered on board.
591,"She rang under my feet like an empty Huntley & Palmer biscuit-tin kicked along a gutter; she was nothing so solid in make, and rather less pretty in shape, but had expended enough hard work on her to make me love her."
592,No influential friend would have served me better.
593,"She had given me a chance to come out a bit--to find out what could do. No, don't like work. had rather laze about and think of all the fine things that can be done. don't like work--no man does--but like what is in the work,--the chance to find yourself."
594,"Your own reality--for yourself, not for others--what no other man can ever know."
595,"They can only see the mere show, and never can tell what it really means."
596,"""was not surprised to see somebody sitting aft, on the deck, with his legs dangling over the mud."
597,"You see rather chummed with the few mechanics there were in that station, whom the other pilgrims naturally despised--on account of their imperfect manners, suppose. This was the foreman--a boiler-maker by trade--a good worker."
598,"He was a lank, bony, yellow-faced man, with big intense eyes."
599,"His aspect was worried, and his head was as bald as the palm of my hand; but his hair in falling seemed to have stuck to his chin, and had prospered in the new locality, for his beard hung down to his waist."
600,"He was a widower with six young children (he had left them in charge of a sister of his to come out there), and the passion of his life was pigeon-flying."
601,He was an enthusiast and a connoisseur.
602,He would rave about pigeons.
603,"After work hours he used sometimes to come over from his hut for a talk about his children and his pigeons; at work, when he had to crawl in the mud under the bottom of the steamboat, he would tie up that beard of his in a kind of white serviette he brought for the purpose."
604,It had loops to go over his ears.
605,"In the evening he could be seen squatted on the bank rinsing that wrapper in the creek with great care, then spreading it solemnly on a bush to dry."
606,"""slapped him on the back and shouted, 'We shall have rivets!'"
607,He scrambled to his feet exclaiming 'No! Rivets!' as though he couldn't believe his ears.
608,"Then in a low voice, 'You . . . eh?' don't know why we behaved like lunatics."
609,put my finger to the side of my nose and nodded mysteriously.
610,"'Good for you!' he cried, snapped his fingers above his head, lifting one foot."
611,tried a jig.
612,We capered on the iron deck.
613,"A frightful clatter came out of that hulk, and the virgin forest on the other bank of the creek sent it back in a thundering roll upon the sleeping station."
614,It must have made some of the pilgrims sit up in their hovels.
615,"A dark figure obscured the lighted doorway of the manager's hut, vanished, then, a second or so after, the doorway itself vanished too."
616,"We stopped, and the silence driven away by the stamping of our feet flowed back again from the recesses of the land."
617,"The great wall of vegetation, an exuberant and entangled mass of trunks, branches, leaves, boughs, festoons, motionless in the moonlight, was like a rioting invasion of soundless life, a rolling wave of plants, piled up, crested, ready to topple over the creek, to sweep every little man of us out of his little existence."
618,And it moved not.
619,"A deadened burst of mighty splashes and snorts reached us from afar, as though an ichthyosaurus had been taking a bath of glitter in the great river."
620,"'After all,' said the boiler-maker in a reasonable tone, 'why shouldn't we get the rivets?'"
621,"Why not, indeed! did not know of any reason why we shouldn't."
622,"'They'll come in three weeks,' said confidently."
623,"""But they didn't."
624,"Instead of rivets there came an invasion, an infliction, a visitation."
625,"It came in sections during the next three weeks, each section headed by a donkey carrying a white man in new clothes and tan shoes, bowing from that elevation right and left to the impressed pilgrims."
626,"A quarrelsome band of footsore sulky niggers trod on the heels of the donkeys; a lot of tents, camp-stools, tin boxes, white cases, brown bales would be shot down in the courtyard, and the air of mystery would deepen a little over the muddle of the station."
627,"Five such installments came, with their absurd air of disorderly flight with the loot of innumerable outfit shops and provision stores, that, one would think, they were lugging, after a raid, into the wilderness for equitable division."
628,It was an inextricable mess of things decent in themselves but that human folly made look like the spoils of thieving.
629,"""This devoted band called itself the Eldorado Exploring Expedition, and believe they were sworn to secrecy."
630,"Their talk, however, was the talk of sordid buccaneers: it was reckless without hardihood, greedy without audacity, and cruel without courage; there was not an atom of foresight or of serious intention in the whole batch of them, and they did not seem aware these things are wanted for the work of the world."
631,"To tear treasure out of the bowels of the land was their desire, with no more moral purpose at the back of it than there is in burglars breaking into a safe."
632,Who paid the expenses of the noble enterprise don't know; but the uncle of our manager was leader of that lot.
633,"""In exterior he resembled a butcher in a poor neighborhood, and his eyes had a look of sleepy cunning."
634,"He carried his fat paunch with ostentation on his short legs, and during the time his gang infested the station spoke to no one but his nephew."
635,You could see these two roaming about all day long with their heads close together in an everlasting confab.
636,"""had given up worrying myself about the rivets. One's capacity for that kind of folly is more limited than you would suppose. said Hang!--and let things slide. had plenty of time for meditation, and now and then would give some thought to Kurtz. wasn't very interested in him. No. Still, was curious to see whether this man, who had come out equipped with moral ideas of some sort, would climb to the top after all, and how he would set about his work when there."""
637,"""One evening as I was lying flat on the deck of my steamboat, I heard voices approaching--and there were the nephew and the uncle strolling along the bank. I laid my head on my arm again, and had nearly lost myself in a doze, when somebody said in my ear, as it were: 'I am as harmless as a little child, but I don't like to be dictated to. Am I the manager--or am I not? I was ordered to send him there. It's incredible.' . . . I became aware that the two were standing on the shore alongside the forepart of the steamboat, just below my head. I did not move; it did not occur to me to move: I was sleepy. 'It _is_ unpleasant,' grunted the uncle. 'He has asked the Administration to be sent there,' said the other, 'with the idea of showing what he could do; and I was instructed accordingly. Look at the influence that man must have. Is it not frightful?' They both agreed it was frightful, then made several bizarre remarks: 'Make rain and fine weather--one man--the Council--by the nose'--bits of absurd sentences that got the better of my drowsiness, so that I had pretty near the whole of my wits about me when the uncle said, 'The climate may do away with this difficulty for you. Is he alone there?' 'Yes,' answered the manager; 'he sent his assistant down the river with a note to me in these terms: ""Clear this poor devil out of the country, and don't bother sending more of that sort. I had rather be alone than have the kind of men you can dispose of with me."""
638,"It was more than a year ago. Can you imagine such impudence!' 'Anything since then?' asked the other, hoarsely."
639,"'Ivory,' jerked the nephew; 'lots of it--prime sort--lots--most annoying, from him.' 'And with that?' questioned the heavy rumble."
640,"'Invoice,' was the reply fired out, so to speak."
641,Then silence.
642,They had been talking about Kurtz.
643,"""I was broad awake by this time, but, lying perfectly at ease, remained still, having no inducement to change my position. 'How did that ivory come all this way?' growled the elder man, who seemed very vexed. The other explained that it had come with a fleet of canoes in charge of an English half-caste clerk Kurtz had with him; that Kurtz had apparently intended to return himself, the station being by that time bare of goods and stores, but after coming three hundred miles, had suddenly decided to go back, which he started to do alone in a small dug-out with four paddlers, leaving the half-caste to continue down the river with the ivory. The two fellows there seemed astounded at anybody attempting such a thing. They were at a loss for an adequate motive. As to me, I seemed to see Kurtz for the first time. It was a distinct glimpse: the dug-out, four paddling savages, and the lone white man turning his back suddenly on the headquarters, on relief, on thoughts of home--perhaps; setting his face towards the depths of the wilderness, towards his empty and desolate station. I did not know the motive. Perhaps he was just simply a fine fellow who stuck to his work for its own sake. His name, you understand, had not been pronounced once. He was 'that man.' The half-caste, who, as far as I could see, had conducted a difficult trip with great prudence and pluck, was invariably alluded to as 'that scoundrel.' The 'scoundrel' had reported that the 'man' had been very ill--had recovered imperfectly. . . . The two below me moved away then a few paces, and strolled back and forth at some little distance. I heard: 'Military post--doctor--two hundred miles--quite alone now--unavoidable delays--nine months--no news--strange rumors.' They approached again, just as the manager was saying, 'No one, as far as I know, unless a species of wandering trader--a pestilential fellow, snapping ivory from the natives.' Who was it they were talking about now? I gathered in snatches that this was some man supposed to be in Kurtz's district, and of whom the manager did not approve. 'We will not be free from unfair competition till one of these fellows is hanged for an example,' he said. 'Certainly,' grunted the other; 'get him hanged! Why not? Anything--anything can be done in this country. That's what I say; nobody here, you understand, _here_, can endanger your position. And why? You stand the climate--you outlast them all. The danger is in Europe; but there before I left I took care to--' They moved off and whispered, then their voices rose again. 'The extraordinary series of delays is not my fault. I did my possible.' The fat man sighed, 'Very sad.' 'And the pestiferous absurdity of his talk,' continued the other; 'he bothered me enough when he was here. ""Each station should be like a beacon on the road towards better things, a center for trade of course, but also for humanizing, improving, instructing."""
644,"Conceive you--that ass! And he wants to be manager! No, it's--'"
645,"Here he got choked by excessive indignation, and I lifted my head the least bit."
646,"I was surprised to see how near they were--right under me. I could have spat upon their hats. They were looking on the ground, absorbed in thought. The manager was switching his leg with a slender twig: his sagacious relative lifted his head. 'You have been well since you came out this time?' he asked. The other gave a start. 'Who? I? Oh! Like a charm--like a charm. But the rest--oh, my goodness! All sick. They die so quick, too, that I haven't the time to send them out of the country--it's incredible!' 'H'm. Just so,' grunted the uncle."
647,"'Ah! my boy, trust to this--I say, trust to this.' I saw him extend his short flipper of an arm for a gesture that took in the forest, the creek, the mud, the river,--seemed to beckon with a dishonoring flourish before the sunlit face of the land a treacherous appeal to the lurking death, to the hidden evil, to the profound darkness of its heart."
648,"It was so startling that I leaped to my feet and looked back at the edge of the forest, as though I had expected an answer of some sort to that black display of confidence."
649,You know the foolish notions that come to one sometimes.
650,"The high stillness confronted these two figures with its ominous patience, waiting for the passing away of a fantastic invasion."
651,"""They swore aloud together--out of sheer fright, I believe--then pretending not to know anything of my existence, turned back to the station."
652,"The sun was low; and leaning forward side by side, they seemed to be tugging painfully uphill their two ridiculous shadows of unequal length, that trailed behind them slowly over the tall grass without bending a single blade."
653,"""In a few days the Eldorado Expedition went into the patient wilderness, that closed upon it as the sea closes over a diver."
654,Long afterwards the news came that all the donkeys were dead.
655,I know nothing as to the fate of the less valuable animals.
656,"They, no doubt, like the rest of us, found what they deserved."
657,I did not inquire.
658,I was then rather excited at the prospect of meeting Kurtz very soon.
659,When I say very soon I mean it comparatively.
660,It was just two months from the day we left the creek when we came to the bank below Kurtz's station.
661,"""Going up that river was like traveling back to the earliest beginnings of the world, when vegetation rioted on the earth and the big trees were kings. An empty stream, a great silence, an impenetrable forest. The air was warm, thick, heavy, sluggish. There was no joy in the brilliance of sunshine. The long stretches of the waterway ran on, deserted, into the gloom of overshadowed distances. On silvery sandbanks hippos and alligators sunned themselves side by side. The broadening waters flowed through a mob of wooded islands; you lost your way on that river as you would in a desert, and butted all day long against shoals, trying to find the channel, till you thought yourself bewitched and cut off for ever from everything you had known once--somewhere--far away--in another existence perhaps. There were moments when one's past came back to one, as it will sometimes when you have not a moment to spare to yourself; but it came in the shape of an unrestful and noisy dream, remembered with wonder amongst the overwhelming realities of this strange world of plants, and water, and silence. And this stillness of life did not in the least resemble a peace. It was the stillness of an implacable force brooding over an inscrutable intention. It looked at you with a vengeful aspect. I got used to it afterwards; I did not see it any more; I had no time. I had to keep guessing at the channel; I had to discern, mostly by inspiration, the signs of hidden banks; I watched for sunken stones; I was learning to clap my teeth smartly before my heart flew out, when I shaved by a fluke some infernal sly old snag that would have ripped the life out of the tin-pot steamboat and drowned all the pilgrims; I had to keep a look-out for the signs of dead wood we could cut up in the night for next day's steaming. When you have to attend to things of that sort, to the mere incidents of the surface, the reality--the reality, I tell you--fades. The inner truth is hidden--luckily, luckily. But I felt it all the same; I felt often its mysterious stillness watching me at my monkey tricks, just as it watches you fellows performing on your respective tight-ropes for--what is it? half-a-crown a tumble--"""
662,"""Try to be civil, Marlow,"" growled a voice, and I knew there was at least one listener awake besides myself."
663,"""I beg your pardon."
