"element_id","sentence_id","word_count","jockers_rinker","jockers","huliu","senticnet","sentiword","nrc","lmcd"
1990,1,23,-0.0521286035142687,-0.0521286035142687,0,-0.215812418549072,0.136837584224955,0,0
1991,1,10,0,0,0.316227766016838,0.0192898937270271,0.0790569415042095,-0.316227766016838,0
1992,1,5,0.223606797749979,0.223606797749979,0.447213595499958,0.411883721455461,0.158388148406235,0,0
1993,1,13,-0.0277350098112615,-0.0277350098112615,-0.277350098112615,-0.161417757101542,-0.18490006540841,0.277350098112615,0
1994,1,16,0,0,0,0.32425,-0.145833333333333,0,0
1995,1,22,0.21320071635561,0,0.21320071635561,-0.0083148279378688,-0.0177667263629675,0,0
1996,1,7,-0.0377964473009227,-0.0377964473009227,-0.377964473009227,-0.488708063600931,0.0314970394174356,0,0
1997,1,22,0.0533001790889026,0.0533001790889026,0,0.36329402066996,0.0293150984988964,-0.21320071635561,0
1998,1,28,-0.292922466582151,-0.0944911182523068,-0.387413584834458,0.109420714936171,-0.14173667737846,0,0
1999,1,15,0.374388390133384,0.374388390133384,0.258198889747161,-0.268010447557553,-0.129099444873581,0.258198889747161,-0.258198889747161
2000,1,7,0.28347335475692,0.28347335475692,0.377964473009227,0.0551828130593472,0.14173667737846,0.377964473009227,0
2001,1,7,-0.0188982236504614,-0.0188982236504614,0,-0.00151185789203691,-0.0377964473009227,-0.0755928946018454,0
2002,1,17,-0.0970142500145332,-0.0970142500145332,0,-0.314083634422051,-0.0454754296943124,0,-0.242535625036333
2003,1,16,0.625,0.625,0.5,0.4215,0.3671875,1,0.25
2004,1,19,0.114707866935281,0.114707866935281,0.229415733870562,0.255569127531806,0.0358462084172753,0.229415733870562,0
2005,1,16,-0.1375,0.125,-0.2625,0.7675,0.179166666666667,0.25,0
2006,1,9,0,0,0.333333333333333,0.260333333333333,0.104166666666667,0,0.333333333333333
2007,1,10,0,0,0,-0.224521713871955,-0.237170824512628,0,0
2008,1,20,-0.335410196624968,-0.335410196624968,-0.447213595499958,0.0344354468534968,-0.0279508497187474,-0.223606797749979,0
2009,1,13,-0.208012573584461,-0.208012573584461,-0.277350098112615,-0.023020058143347,-0.182011001886403,-0.277350098112615,-0.277350098112615
2010,1,10,0.743135250139569,0.743135250139569,0.632455532033676,0.480666204345594,0.322815844475522,0.316227766016838,0.316227766016838
2011,1,8,0,0,0,-0.182787102936723,-0.0441941738241592,0,0
2012,1,11,0.120604537831105,0.120604537831105,0,0.290053913483809,0.0753778361444409,0.301511344577764,0
2013,1,3,0.577350269189626,0.577350269189626,0.577350269189626,0,-0.0721687836487032,0,0
2014,1,15,0.0645497224367903,0.0645497224367903,0.258198889747161,0.349084898938162,0.0968245836551854,0,0
2015,1,7,-0.714352853987439,0,-0.714352853987439,-0.878389435273444,-0.387413584834458,0,-0.680336051416609
2016,1,13,0,0,0,0.153374604256276,-0.0346687622640768,0.277350098112615,0
2017,1,5,0.447213595499958,0.447213595499958,0.447213595499958,0.515190062015952,-0.111803398874989,0.447213595499958,0
2018,1,13,-0.166410058867569,-0.166410058867569,0,-0.348351723229444,-0.416025147168922,0,-0.277350098112615
2019,1,1,0,0,0,0.105,0,0,0
2020,1,8,0.176776695296637,0.176776695296637,0,0.664680374315355,0.0883883476483184,0.353553390593274,0
2021,1,10,0.316227766016838,0.316227766016838,0.316227766016838,-0.0414258373482058,0.00564692439315782,0,0
2022,1,4,-0.375,-0.375,-0.5,-0.0435,0.3125,-0.5,0
2023,1,2,0,0,0,0,0,0,0
2024,1,1,-0.75,-0.75,-1,-0.59,-0.625,-1,-1
2025,1,12,0,0,0,0.245951214674781,0.0360843918243516,0,0
2026,1,8,0.176776695296637,0.176776695296637,0,0.000353553390593272,-0.121533978016438,0.353553390593274,0
2027,1,13,0,0,0,-0.188043366520353,0.138675049056307,0,0
2028,1,9,-0.333333333333333,0,-0.333333333333333,-0.042,-0.0208333333333333,-0.333333333333333,0
2029,1,24,0,0,0,0.0827213098552402,-0.0244523715642418,0.204124145231932,0
2030,1,13,0.221880078490092,0.221880078490092,0.277350098112615,0.258490291440957,0.0115562540880256,0,0
2031,1,3,0,0,0,0,0,0,0
2032,1,4,-0.375,-0.375,-0.5,-0.39,-0.203125,-0.5,-0.5
2033,1,4,0,0,0,-0.2795,0.125,0,0
2034,1,4,0,0,0,0,0,0,0
2035,1,2,0,0,0,0,0,0,0
2036,1,17,0.0606339062590832,0.0606339062590832,0,0.0814919700122079,-0.151584765647708,0,0
2037,1,5,0,0,0,0,0,0,0
2038,1,13,0,0,0,0.201633521327871,0.0606703339621344,0,0
2039,1,25,-0.2,-0.2,0,-0.2412,0.06,0,-0.2
2040,1,12,0.389711431702997,0.389711431702997,0.519615242270663,0.134869022882697,0.0414970505980043,1.03923048454133,0
2041,1,1,-0.75,-0.75,-1,-0.59,-0.625,-1,-1
2042,1,11,0,0,0,0.124222673966039,0.0376889180722205,0,0
2043,1,9,0.24,0.24,0,-0.00300000000000004,-0.15,0.6,0
2044,1,5,0,0,0,-0.550072722464948,0.167705098312484,0,0
2045,1,6,-0.142886901662352,-0.142886901662352,0.408248290463863,-0.234334518726257,-0.0510310363079829,-0.408248290463863,0
2046,1,5,0.223606797749979,0.223606797749979,0.447213595499958,-0.00894427190999916,0.167705098312484,0,0
2047,1,2,0,0,0,-0.0141421356237309,0,0,0
2048,1,7,0,0,0,0.380988188793301,0.0708683386892301,0,0
2049,1,8,0,0,0,-0.194100811435707,-0.176776695296637,0,0
2050,1,3,0,0,0,0,0,0,0
2051,1,6,-0.102062072615966,-0.102062072615966,0,-0.293938769133981,0,0,0
2052,1,7,0.302371578407382,0.302371578407382,0.377964473009227,0.296702111312243,0.0708683386892301,0,0
2053,1,10,0.593085175164579,0.593085175164579,0.316543993782855,0.249343696137681,-0.00494105884401309,1.02774023955472,0
2054,1,6,0,0,0,0.495205176332666,0.0510310363079829,0,0
2055,1,2,0.565685424949238,0.565685424949238,0,0,0,0,0
2056,1,9,0.166666666666667,0.166666666666667,0.333333333333333,0.248333333333333,-0.127083333333333,0,0
2057,1,6,0,0,0,-0.232701525564402,-0.255155181539914,0,0
2058,1,5,-0.0670820393249937,-0.447213595499958,-0.447213595499958,0.238812059996978,0.0559016994374947,0,0
2059,1,3,-0.0866025403784439,-0.577350269189626,-0.577350269189626,0.30830504374726,0.0721687836487032,0,0
2060,1,4,-0.5,-0.5,-0.5,-0.435,0,-0.5,0
2061,1,12,0.0288675134594813,0.0288675134594813,0,0.465055641832244,-0.144337567297406,0.288675134594813,0
2062,1,7,0.28347335475692,0.28347335475692,0.377964473009227,-0.0994046564014268,-0.0661437827766148,0.377964473009227,0.377964473009227
2063,1,9,0,0,0,-0.386333333333333,-0.0972222222222222,0,0
2064,1,3,0,0,0,0,0,0,0
2065,1,4,0,0,0,0.292,-0.0625,0,0
2066,1,8,0.229809703885628,0.229809703885628,0.353553390593274,-0.253851334445971,0.0441941738241592,-0.353553390593274,0.353553390593274
2067,1,12,-0.433012701892219,-0.144337567297406,-0.577350269189626,-0.358245842032163,-0.0481125224324688,-0.288675134594813,-0.288675134594813
2068,1,7,-0.385523762469412,-0.385523762469412,-0.0755928946018454,-0.30067073827884,-0.548048485863379,-0.0755928946018454,-0.623641380465225
2069,1,20,-0.290688837074973,-0.0559016994374947,-0.458393935387457,0.275483574827974,-0.321434771765595,0,0
2070,1,6,0,0,0,-0.263728395639656,-0.132680694400756,0,0
2071,1,8,0.353553390593274,0,0.353553390593274,-0.288853120114705,-0.0441941738241592,0,0
2072,1,3,0,0,0,0,0,0,0
2073,1,4,0,0,0,0,0.03125,-0.5,0
2074,1,19,-0.172061800402921,-0.172061800402921,-0.229415733870562,0.354676724563888,-0.155333569808193,-0.229415733870562,0
2075,1,8,0.265165042944955,0.265165042944955,0.353553390593274,-0.0795495128834866,0.206239477846076,0.353553390593274,0
2076,1,3,0.577350269189626,0.577350269189626,0.577350269189626,0.0842931393016854,0,0,0.577350269189626
2077,1,5,0.670820393249937,0.670820393249937,0.894427190999916,1.0876234642559,0.251557647468726,0.894427190999916,0.447213595499958
2078,1,8,0.265165042944955,0.265165042944955,0.353553390593274,0.184201316499096,0.363374318109754,0.353553390593274,0.353553390593274
2079,1,7,0.793725393319377,0.793725393319377,1.13389341902768,1.07379706781921,0.169296586868716,0.755928946018454,0.377964473009227
2080,1,5,0.223606797749979,0.223606797749979,0.447213595499958,0.021019038988498,-0.0838525491562421,0,0.447213595499958
2081,1,4,0.25,0.25,0.5,0.4285,0,0,0.5
2082,1,16,0.1875,0.1875,0.25,0.7484375,0.1390625,0,0
2083,1,1,-0.25,-0.25,1,0.579,0.125,0,0
2084,1,12,-0.115470053837925,-0.115470053837925,-0.288675134594813,-0.403914248325062,0.173205080756888,-0.288675134594813,0
2085,1,8,0.318198051533946,0.318198051533946,0,0.824840060254108,0.243067956032876,0.353553390593274,0
2086,1,12,0.288675134594813,0.288675134594813,0,0.433878727296004,0.126295371385231,0.288675134594813,0
2087,1,9,0.266666666666667,0.266666666666667,0,-0.0133333333333333,-0.0416666666666667,0,0
2088,1,11,0.407040315179981,0.407040315179981,0.301511344577764,0.386537543748693,0.0376889180722205,0.603022689155527,0
2089,1,20,-0.313049516849971,-0.313049516849971,-0.223606797749979,-0.459959182971707,-0.158388148406235,-0.223606797749979,0
2090,1,7,0,0,0,0.168950119435125,0.0472455591261534,0,0
2091,1,9,0.05,0.05,-0.333333333333333,-0.206666666666667,0.107638888888889,0.333333333333333,-0.333333333333333
2092,1,24,0.428660704987056,0.428660704987056,0,0.588898158994122,0.0233892249744922,0.408248290463863,0
2093,1,15,0.0335658556671309,0.0335658556671309,0.0516397779494322,0.153628339399561,-0.0484122918275927,0.0516397779494322,0
2094,1,24,-0.102062072615966,-0.102062072615966,-0.204124145231932,0.285528854350426,0.224536559755125,0.204124145231932,0
2095,1,16,0.0625,0.0625,0.5,0.947,0.075,0,0
2096,1,20,0.190065778087482,0.190065778087482,0.223606797749979,-0.116722748425489,0.00465847495312456,0.447213595499958,0.223606797749979
2097,1,4,0.4,0.4,0,0.357,-0.0625,0,0
2098,1,20,0.525475974712451,0.525475974712451,0.670820393249937,0.333844949040719,0.195655948031232,0.223606797749979,0.223606797749979
2099,1,11,-0.0753778361444409,-0.0753778361444409,-0.301511344577764,0.634379868991615,-0.0376889180722205,0,-0.301511344577764
2100,1,5,0,0,0,-0.21421531224448,0,0,-0.447213595499958
2101,1,8,0.265165042944955,0.265165042944955,0.353553390593274,-0.1997576656852,0.0441941738241592,0.353553390593274,0
2102,1,11,-0.316586911806652,-0.316586911806652,-0.301511344577764,0.016583123951777,-0.0565333771083307,-0.301511344577764,0
2103,1,11,-0.708551659757745,-0.708551659757745,-0.542720420239975,-0.316285400462074,-0.36935139710776,-0.542720420239975,-0.542720420239975
2104,1,5,-0.223606797749979,-0.223606797749979,-0.447213595499958,0.074237456852993,0,-0.447213595499958,0
2105,1,18,0.117851130197758,0.117851130197758,0.235702260395516,0.496153258132561,0.100664507043918,0.235702260395516,0
2106,1,14,0.881962098311,0.881962098311,0.801783725737273,0.499511261134321,0.0556794253984217,0.801783725737273,0.267261241912424
2107,1,14,-0.267261241912424,-0.267261241912424,-0.267261241912424,-0.0836527687185888,-0.0528954541285007,-0.267261241912424,0
2108,1,4,0,0,0,0,0,0,0
2109,1,17,-0.18190171877725,-0.18190171877725,-0.242535625036333,-0.0708204025106092,0.0303169531295416,-0.242535625036333,-0.242535625036333
2110,1,18,-0.176776695296637,-0.176776695296637,-0.235702260395516,-0.102530483272049,0.176776695296637,0.235702260395516,0
2111,1,10,0.237170824512628,0.237170824512628,0.316227766016838,0.678624785872134,0.375520472144995,0.316227766016838,0
2112,1,12,0.101036297108185,0.101036297108185,0.288675134594813,0.303397566459148,0.144337567297406,-0.288675134594813,0
2113,1,22,-0.223860752173391,0,-0.223860752173391,0.227911565784148,0.0479701611800123,0,0
2114,1,17,0.0606339062590832,0.0606339062590832,-0.242535625036333,-0.0560257293833929,0.28043181644826,0.242535625036333,0
2115,1,5,-0.335410196624968,-0.335410196624968,-0.447213595499958,-0.0728958160664931,-0.155282498437485,-0.447213595499958,0
2116,1,4,-0.125,-0.125,0,0,0,0,0
2117,1,10,-0.158113883008419,-0.158113883008419,-0.316227766016838,-0.0148627050027914,0.158113883008419,-0.632455532033676,0
2118,1,5,-0.469574275274956,0,-0.469574275274956,0.580930460554445,-0.223606797749979,0,0
2119,1,12,0,0,0,0.253456768174246,0.0360843918243516,0,0
2120,1,3,0.0692820323027551,0.0692820323027551,0.115470053837925,0.0765566456945444,0,0,0
2121,1,13,0,0,0,-0.135901548075181,0.0520031433961152,0,0
2122,1,3,0,0,0,-0.450333209967908,-0.360843918243516,0,0
2123,1,13,0,0,0,0.260598152186613,0,0,0
2124,1,25,-0.27,-0.27,-0.8,0.257,0.1375,-0.2,0
2125,1,5,0.178885438199983,0.178885438199983,0,0.620732470553942,-0.111803398874989,0.447213595499958,0
2126,1,3,0,0,0,0.0167431578064992,0.144337567297406,0.577350269189626,-0.577350269189626
2127,1,6,0,0,0,0.233109773854866,0,0,0
2128,1,13,0.138675049056307,0.138675049056307,0.277350098112615,0.0945763834564016,-0.0312018860376691,0.277350098112615,0
2129,1,6,0.510310363079829,0.102062072615966,0.408248290463863,0.144519894824208,0.306186217847897,0.816496580927726,0
2130,1,3,0,0,0,0.304263591862933,0,0,0
2131,1,22,-0.021320071635561,-0.021320071635561,0,0.0464777561655231,0.133250447722257,0,-0.21320071635561
2132,1,7,0,0,0,0.193517810180724,0.0661437827766148,0,0
2133,1,2,0,0,0,0,0.176776695296637,0,0
2134,1,3,0,0,0,0.643168199877243,0.360843918243516,0,0
2135,1,3,-0.461880215351701,-0.461880215351701,0,0,0,0,0
2136,1,3,-0.433012701892219,-0.433012701892219,-0.577350269189626,-0.167431578064991,-0.0721687836487032,-0.577350269189626,0
2137,1,6,0.204124145231932,0.204124145231932,0.408248290463863,0.289039789648415,0.153093108923949,0,0
2138,1,7,0,0,0,0,0,0,0
2139,1,11,-0.452267016866645,-0.452267016866645,-0.603022689155527,-0.139298241194927,-0.0653274579918488,-0.301511344577764,0
2140,1,7,0.188982236504614,0.188982236504614,0.377964473009227,0.165548439178042,0.181107976650255,0.377964473009227,0
2141,1,4,0,0,0,0,0,0,0
2142,1,10,-0.158113883008419,-0.158113883008419,-0.316227766016838,0.468728606178458,0,0,-0.316227766016838
2143,1,5,0.178885438199983,0.178885438199983,0,0.140425068986987,0,0,0
2144,1,9,-0.183333333333333,0.166666666666667,-0.0166666666666667,0.265,0.395833333333333,0,0
2145,1,13,-0.277350098112615,-0.277350098112615,-0.554700196225229,0.266810794384335,-0.0346687622640768,0.554700196225229,-0.554700196225229
2146,1,10,0.126491106406735,0.126491106406735,0,0.0992955185292871,0.0790569415042095,0,0
2147,1,3,0,0,0,0,0,0,0
2148,1,5,0,0,0,0.347932177298967,-0.167705098312484,0,0
2149,1,9,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.00566666666666666,0.125,-0.333333333333333,0
2150,1,3,-0.433012701892219,-0.433012701892219,-0.577350269189626,-0.375277674973257,0,-0.577350269189626,0
2151,1,4,0,0,0,-0.055,0.140625,0,0
2152,1,7,-0.302371578407382,-0.302371578407382,-0.377964473009227,0.0933572248332791,0.28347335475692,0,0
2153,1,8,0.176776695296637,0.176776695296637,0.353553390593274,-0.182433549546129,0.0441941738241592,0,0
2154,1,3,0,0,0,0,0,0,0
2155,1,7,0,0,0,-0.278181852134791,-0.236227795630767,-0.377964473009227,0
2156,1,4,0.5,0.5,0,0.0695,-0.125,0.5,0
2157,1,6,0.204124145231932,0.204124145231932,0.408248290463863,0.30332847981465,0,0,0
2158,1,3,-0.577350269189626,-0.577350269189626,-0.577350269189626,-0.282901631902917,-0.288675134594813,-0.577350269189626,-0.577350269189626
2159,1,7,-0.774827169668916,-0.377964473009227,-0.774827169668916,0.131531636607211,-0.188982236504614,0,0
2160,1,6,0,0,0,0.283732561872385,0.336804839632687,0,0
2161,1,5,-0.503115294937453,-0.503115294937453,0,0.604744584514818,-0.125778823734363,0,0
2162,1,29,0.148556270541641,0.148556270541641,0,0.0302683401228595,-0.0154746115147543,0.185695338177052,0
2163,1,6,-0.204124145231932,-0.204124145231932,-0.408248290463863,-0.0677692162170013,-0.382732772309872,0,-0.408248290463863
2164,1,8,-0.441941738241592,-0.441941738241592,-0.353553390593274,-0.11985459941112,-0.0441941738241592,-0.707106781186547,-0.353553390593274
2165,1,6,0.244948974278318,0.244948974278318,0,-0.136763177305394,-0.071443450831176,0,0
2166,1,6,0.449073119510249,0.449073119510249,0.408248290463863,0.224536559755125,0.433763808617855,0.408248290463863,0.408248290463863
2167,1,27,-0.336787657027282,-0.336787657027282,-0.384900179459751,-0.584470922509631,-0.441031455630964,-0.577350269189626,-0.192450089729875
2168,1,9,0,0,0,0.0626666666666667,0.0520833333333333,0,0
2169,1,7,0,0,0,0.493338128395294,0.248039185412305,0,0
2170,1,3,-0.288675134594813,-0.288675134594813,-0.577350269189626,-0.415692193816531,-0.0721687836487032,-0.577350269189626,-0.577350269189626
2171,1,6,0,0,0,0,0.0510310363079829,0,0
2172,1,6,0,0,0,0.0555217675030854,-0.102062072615966,0,0
2173,1,6,0.408248290463863,0.408248290463863,0.816496580927726,0.549093950673896,-0.0510310363079829,0.816496580927726,0
2174,1,2,0,0,0,0,0,0,0
2175,1,4,0,0,0,0,0,0,0
2176,1,9,0.166666666666667,0.166666666666667,0.333333333333333,0.465,0.166666666666667,0.333333333333333,0.333333333333333
2177,1,2,0.353553390593274,0.353553390593274,0.707106781186547,0.176776695296637,0,0.707106781186547,0.707106781186547
2178,1,4,0,0,0,0,0,0,0
2179,1,3,-0.433012701892219,-0.433012701892219,-0.577350269189626,-0.415692193816531,0,-0.577350269189626,0
2180,1,4,0,0,0,0.44,-0.03125,0.5,0
2181,1,7,0,0,0,0.282717425810902,-0.188982236504614,0,0
2182,1,5,0.447213595499958,0.447213595499958,0.447213595499958,0.482096255948955,0.0559016994374947,0,0
2183,1,3,-0.577350269189626,-0.577350269189626,-0.577350269189626,-0.129326460298476,-0.360843918243516,-0.577350269189626,-0.577350269189626
2184,1,8,0,0,0,0,-0.0883883476483184,0,0
2185,1,7,0,0,0,0.192005952288687,0,0,0
2186,1,27,0.182827585243381,0.182827585243381,-0.038490017945975,0.233634408932069,-0.115870991524862,0.384900179459751,-0.192450089729875
2187,1,14,-0.0534522483824849,-0.0534522483824849,-0.534522483824849,0.317773616633873,0.18485569232276,0,-0.267261241912424
2188,1,4,-0.375,-0.375,-0.5,-0.7175,-0.171875,-0.5,0
2189,1,2,0,0,0,-0.523259018078045,0.132582521472478,0,0
2190,1,3,0,0,0,0.463612266159269,-0.0433012701892219,0,0
2191,1,4,0,0,0,0.0665,-0.1,0,0
2192,1,7,0,0,0,-0.21506178514225,0,0,0
2193,1,10,-0.33203915431768,0,-0.33203915431768,0.25298221281347,-0.197642353760524,0,0
2194,1,5,0,0,0,-0.10598962213349,0,0,0
2195,1,10,0.189736659610103,0.189736659610103,0,-0.0282233281170028,-0.468412378412441,0,0
2196,1,6,-0.408248290463863,-0.408248290463863,0,0.22086232514095,0,-0.408248290463863,0
2197,1,22,-0.191880644720049,-0.191880644720049,-0.639602149066831,0.0718486414118407,-0.21320071635561,-0.21320071635561,0
2198,1,14,0,0,0,-0.0729623190420918,-0.183742103814792,-0.267261241912424,-0.267261241912424
2199,1,7,0,0,0,0.362845894088858,0,0,0
2200,1,2,0.176776695296637,0.176776695296637,0.707106781186547,0,0,0,0
2201,1,19,-0.229415733870562,0,-0.229415733870562,-0.122966833354621,-0.387139050906573,-0.229415733870562,0
2202,1,4,0,0,0,0.0365,0.125,0,0
2203,1,25,-0.2,-0.2,-0.2,0.1032,-0.1,-0.6,-0.2
2204,1,28,-0.28347335475692,-0.28347335475692,-0.188982236504614,0.207313513445561,-0.165359456941537,-0.377964473009227,0
2205,1,17,0.194028500029066,0.194028500029066,0,0.0485677589135257,-0.371382675836885,0.242535625036333,0
2206,1,6,0,0,0,0.26740263025383,0.229639663385923,0,0
2207,1,4,0,0,0,0,0,0,0
2208,1,12,-0.288675134594813,0,-0.288675134594813,-0.40847531545166,0,0,0
2209,1,4,0,0,0,-0.0335,-0.4375,-0.5,0
2210,1,6,0,0,0,0.451522609253033,0.204124145231932,0,0
2211,1,2,0,0,0,0.407293505963451,0,0.707106781186547,0
2212,1,9,0,0,0,-0.253333333333333,0,0,0
2213,1,12,-0.0866025403784439,-0.0866025403784439,0.288675134594813,-0.369504172281361,-0.144337567297406,0,-0.288675134594813
2214,1,6,0.204124145231932,0.204124145231932,0,-0.240866491373679,-0.0255155181539914,0.408248290463863,-0.408248290463863
2215,1,7,0.226778683805536,0.226778683805536,0.377964473009227,0.444108255785842,0.0944911182523068,0,0.377964473009227
2216,1,17,0.0242535625036333,0.0242535625036333,0,-0.248599015662241,0.0353697786511319,-0.242535625036333,0
2217,1,10,0.158113883008419,0.158113883008419,0,0.28903217813939,0.177878118384471,0.316227766016838,0
2218,1,8,0.353553390593274,0,0.353553390593274,0.0707106781186548,0.13037281278127,0,0
2219,1,4,0,0,0,-0.08,-0.15625,0,0
2220,1,3,0.461880215351701,0.461880215351701,0.577350269189626,0.335440506399173,0.396928310067868,0,0
2221,1,4,0,0,0,-0.81,0,0,0
2222,1,10,0,0,0,-0.163173527264688,-0.158113883008419,0,0
2223,1,4,0,0,0,0,0,0,0
2224,1,5,0,0,0,0,0,0,0
2225,1,8,-0.353553390593274,0,-0.353553390593274,0.265518596335549,-0.0441941738241592,0,0
2226,1,21,0.0545544725589981,0.0545544725589981,0.218217890235992,0.523941154456618,0.163663417676994,0,0
2227,1,9,0,0,0,-0.186666666666667,-0.166666666666667,0,0
2228,1,5,-0.335410196624968,-0.335410196624968,-0.447213595499958,0.234339924041978,0.0559016994374947,-0.447213595499958,0
2229,1,13,-0.332820117735137,0.191371567697704,-0.30231160694275,0.174286801653967,-0.353621375093584,-0.277350098112615,0.499230176602706
2230,1,16,0,0.2625,-0.0125,0.527,0.2217125,0,0
2231,1,17,0.606339062590832,0.363803437554499,0.485071250072666,0.534063446330005,0.328433658903368,0.485071250072666,0
2232,1,5,-0.223606797749979,0.447213595499958,0,0.240600914378977,0,0.894427190999916,0
2233,1,5,0.503115294937453,0.503115294937453,1.00623058987491,0.329037402889094,0,1.00623058987491,0
2234,1,8,-0.265165042944955,-0.265165042944955,-0.353553390593274,-0.391383603386754,-0.0147313912747197,-0.353553390593274,-0.353553390593274
2235,1,8,0,0,0,-0.260568848867243,-0.0662912607362388,0,0
2236,1,9,0,0,0,0.284,0.0833333333333333,0,0
2237,1,17,-0.121267812518166,-0.121267812518166,-0.242535625036333,-0.247871408787132,-0.207021479941727,-0.242535625036333,0
2238,1,7,0,0,0,0.241897262725905,-0.0944911182523068,0,0
2239,1,9,-0.583333333333333,-0.583333333333333,-0.666666666666667,-0.292,0.0416666666666667,-0.666666666666667,0
2240,1,7,-0.566946709513841,-0.566946709513841,-1.13389341902768,-0.434659143960611,-0.429934588047996,-0.377964473009227,0
2241,1,7,0,0,0,0.0374184828279135,-0.0236227795630767,0,0
2242,1,3,-0.144337567297406,-0.144337567297406,0.577350269189626,0.413960143008962,0.180421959121758,0,0
2243,1,10,0,0,0,-0.0199223492590608,-0.0790569415042095,0,0
2244,1,12,-0.0288675134594813,-0.0288675134594813,-0.0577350269189626,-0.0551369507076092,-0.0745744097703266,0,0
2245,1,22,-0.319801074533416,-0.319801074533416,-0.426401432711221,-0.0307009031552079,0.0599627014750154,-0.21320071635561,0
2246,1,1,-0.5,-0.5,-1,-0.82,-0.375,-1,-1
2247,1,12,-0.0346410161513775,-0.0346410161513775,-0.0577350269189626,0.0403567838163548,0.0360843918243516,0,0
2248,1,7,0,0,0,-0.0525370617482826,-0.0708683386892301,0,0
2249,1,3,0,0,0,0,0.0721687836487032,0,0
2250,1,4,0.25,0.25,0.5,0.1,0.15625,0,0
2251,1,6,0.204124145231932,0.204124145231932,0.408248290463863,0.364973971674694,-0.0850517271799715,0,0
2252,1,5,0,0,0,0,0,0,0
2253,1,2,0,0,0,0.0268700576850888,0.14142135623731,0,0
2254,1,5,0,0,0,0.297397041007472,0,0.447213595499958,0
2255,1,5,0,0,0,-0.250439613479976,0,0,0
2256,1,4,0,0,0,-0.3275,-0.15625,0,0
2257,1,11,0,0,0,0.0393472304673982,0.588889344878445,0,0
2258,1,5,0,0,0,0.368056789096465,0.149071198499986,0,0
2259,1,15,-0.271108834234519,0,-0.271108834234519,0.383683550164281,-0.161374306091976,0,0
2260,1,4,-0.25,-0.25,-0.5,-0.29,-0.125,0,0
2261,1,4,-0.5,0,-0.5,-0.3275,-0.1875,0,0
2262,1,5,-0.335410196624968,-0.335410196624968,-0.447213595499958,-0.42485291572496,-0.10381744181249,-0.447213595499958,0
2263,1,1,0.8,0.8,0,-0.76,0.25,0,0
2264,1,3,0,0,0,-0.0173205080756888,0,0,0
2265,1,4,0,0,0,-0.35,0.125,0,0
2266,1,1,0.8,0.8,0,-0.76,0.25,0,0
2267,1,4,0,0,0,0.0215,0,0,0
2268,1,9,0,0,0,0.0343333333333333,-0.0555555555555556,0,0
2269,1,5,0.223606797749979,0.223606797749979,0.447213595499958,0.330938060669969,0.307459346906221,0,0.447213595499958
2270,1,2,0,0,0,0,0,0,0
2271,1,4,0.125,0.125,0.5,0.2915,-0.0208333333333333,0.5,0
2272,1,4,0,0,0,0.3275,0.15625,0,0
2273,1,2,0,0,0,0,0,0,0
2274,1,3,-0.433012701892219,-0.433012701892219,-0.577350269189626,-0.479200723427389,-0.144337567297406,-0.577350269189626,0
2275,1,1,0,0,0,0,0,0,0
2276,1,2,0,0,0,0.0791959594928933,0.265165042944955,0,0
2277,1,12,0.173205080756888,0.173205080756888,0,-0.18532943640987,0.0360843918243516,0.288675134594813,0
2278,1,10,0,0,0,-0.189208559240855,-0.222347647980589,0,0
2279,1,4,0.5,0,0.5,0.069,0.125,0,0
2280,1,11,0,0,0,0.0664832514793969,-0.0471111475902756,0,0
2281,1,5,0,0,0,0.0366715148309966,0,0,0
2282,1,6,-0.102062072615966,-0.102062072615966,0,0.011839200423452,0.114819831692961,0,0
2283,1,4,0,0,0,0,0.1875,0,0
2284,1,3,-0.577350269189626,-0.577350269189626,-0.577350269189626,-0.236713610367747,0,-0.577350269189626,0
2285,1,9,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.344,0.145833333333333,-0.333333333333333,0
2286,1,6,0,0,0,0,0,0,0
2287,1,6,0,0,0,0,0,0,0
2288,1,13,-0.263482593206984,-0.263482593206984,-0.554700196225229,-0.188043366520353,-0.230727546619884,-0.554700196225229,-0.277350098112615
2289,1,7,0,0,0,0.196919490437807,0.118113897815384,0,0
2290,1,7,0,0,0,-0.0544268841133287,0.14173667737846,0,0
2291,1,9,0,0,0,0.153,0.1171875,0,0
2292,1,9,0,0,0,0.237666666666667,-0.0729166666666667,0,0
2293,1,3,0,0,0,0,0.144337567297406,0,0
2294,1,9,0,0,0,-0.475666666666667,0.0944444444444444,0,0
2295,1,6,0,0,0,0.0240866491373679,-0.0850517271799715,0,0
2296,1,11,-0.150755672288882,-0.150755672288882,0,-0.077789926901063,0,-0.301511344577764,0
2297,1,4,0,0,0,0.027,0,0,0
2298,1,8,0,0,0,-0.212485587746558,-0.0441941738241592,0,0
2299,1,1,0.8,0.8,0,-0.76,0.25,0,0
2300,1,6,-0.102062072615966,-0.102062072615966,0,-0.367423461417477,-0.0408248290463863,-0.408248290463863,0
2301,1,19,-0.424419107660539,-0.424419107660539,-0.275298880644674,-0.200279935669,-0.106104776915135,-0.734130348385798,-0.275298880644674
