,sent_raw
649,"He had a friend in London, one Giles Isham, of Norfolk, who, though of gentle birth, was acquainted with writers and could doubtless put him in touch with some member of that blessed, indeed sacred, fraternity."
650,"For, to Orlando in the state he was now in, there was a glory about a man who had written a book and had it printed, which outshone all the glories of blood and state."
651,To his imagination it seemed as if even the bodies of those instinct with such divine thoughts must be transfigured.
652,"They must have aureoles for hair, incense for breath, and roses must grow between their lips--which was certainly not true either of himself or Mr Dupper. He could think of no greater happiness than to be allowed to sit behind a curtain and hear them talk. Even the imagination of that bold and various discourse made the memory of what he and his courtier friends used to talk about--a dog, a horse, a woman, a game of cards--seem brutish in the extreme."
653,"He bethought him with pride that he had always been called a scholar, and sneered at for his love of solitude and books."
654,He had never been apt at pretty phrases.
655,"He would stand stock still, blush, and stride like a grenadier in a ladies' drawing-room."
656,"He had twice fallen, in sheer abstraction, from his horse."
657,He had broken Lady Winchilsea's fan once while making a rhyme.
658,"Eagerly recalling these and other instances of his unfitness for the life of society, an ineffable hope, that all the turbulence of his youth, his clumsiness, his blushes, his long walks, and his love of the country proved that he himself belonged to the sacred race rather than to the noble--was by birth a writer, rather than an aristocrat--possessed him."
659,For the first time since the night of the great flood he was happy.
660,"He now commissioned Mr Isham of Norfolk to deliver to Mr Nicholas Greene of Clifford's Inn a document which set forth Orlando's admiration for his works (for Nick Greene was a very famous writer at that time) and his desire to make his acquaintance; which he scarcely dared ask; for he had nothing to offer in return; but if Mr Nicholas Greene would condescend to visit him, a coach and four would be at the corner of Fetter Lane at whatever hour Mr Greene chose to appoint, and bring him safely to Orlando's house."
661,"One may fill up the phrases which then followed; and figure Orlando's delight when, in no long time, Mr Greene signified his acceptance of the Noble Lord's invitation; took his place in the coach and was set down in the hall to the south of the main building punctually at seven o'clock on Monday, April the twenty-first."
662,"Many Kings, Queens, and Ambassadors had been received there; Judges had stood there in their ermine."
663,The loveliest ladies of the land had come there; and the sternest warriors.
664,Banners hung there which had been at Flodden and at Agincourt.
665,There were displayed the painted coats of arms with their lions and their leopards and their coronets.
666,"There were the long tables where the gold and silver plate was stood; and there the vast fireplaces of wrought Italian marble where nightly a whole oak tree, with its million leaves and its nests of rook and wren, was burnt to ashes."
667,"Nicholas Greene, the poet stood there now, plainly dressed in his slouched hat and black doublet, carrying in one hand a small bag."
668,That Orlando as he hastened to greet him was slightly disappointed was inevitable.
669,"The poet was not above middle height; was of a mean figure; was lean and stooped somewhat, and, stumbling over the mastiff on entering, the dog bit him."
670,"Moreover, Orlando for all his knowledge of mankind was puzzled where to place him."
671,"There was something about him which belonged neither to servant, squire, or noble."
672,"The head with its rounded forehead and beaked nose was fine, but the chin receded."
673,"The eyes were brilliant, but the lips hung loose and slobbered."
674,"It was the expression of the face--as a whole, however, that was disquieting."
675,"There was none of that stately composure which makes the faces of the nobility so pleasing to look at; nor had it anything of the dignified servility of a well-trained domestic's face; it was a face seamed, puckered, and drawn together."
676,"Poet though he was, it seemed as if he were more used to scold than to flatter; to quarrel than to coo; to scramble than to ride; to struggle than to rest; to hate than to love."
677,"This, too, was shown by the quickness of his movements; and by something fiery and suspicious in his glance."
678,Orlando was somewhat taken aback.
679,But they went to dinner.
680,"Here, Orlando, who usually took such things for granted, was, for the first time, unaccountably ashamed of the number of his servants and of the splendour of his table."
681,"Stranger still, he bethought him with pride--for the thought was generally distasteful--of that great grandmother Moll who had milked the cows."
682,"He was about somehow to allude to this humble woman and her milk-pails, when the poet forestalled him by saying that it was odd, seeing how common the name of Greene was, that the family had come over with the Conqueror and was of the highest nobility in France."
683,"Unfortunately, they had come down in the world and done little more than leave their name to the royal borough of Greenwich."
684,"Further talk of the same sort, about lost castles, coats of arms, cousins who were baronets in the north, intermarriage with noble families in the west, how some Greens spelt the name with an e at the end, and others without, lasted till the venison was on the table."
685,"Then Orlando contrived to say something of Grandmother Moll and her cows, and had eased his heart a little of its burden by the time the wild fowl were before them."
686,But it was not until the Malmsey was passing freely that Orlando dared mention what he could not help thinking a more important matter than the Greens or the cows; that is to say the sacred subject of poetry.
687,"At the first mention of the word, the poet's eyes flashed fire; he dropped the fine gentleman airs he had worn; thumped his glass on the table, and launched into one of the longest, most intricate, most passionate, and bitterest stories that Orlando had ever heard, save from the lips of a jilted woman, about a play of his; another poet; and a critic."
688,"Of the nature of poetry itself, Orlando only gathered that it was harder to sell than prose, and though the lines were shorter took longer in the writing."
689,"So the talk went on with ramifications interminable, until Orlando ventured to hint that he had himself been so rash as to write--but here the poet leapt from his chair."
690,"A mouse had squeaked in the wainscot, he said."
691,"The truth was, he explained, that his nerves were in a state where a mouse's squeak upset them for a fortnight."
692,"Doubtless the house was full of vermin, but Orlando had not heard them."
693,The poet then gave Orlando the full story of his health for the past ten years or so.
694,It had been so bad that one could only marvel that he still lived.
695,"He had had the palsy, the gout, the ague, the dropsy, and the three sorts of fever in succession; added to which he had an enlarged heart, a great spleen, and a diseased liver."
696,"But, above all, he had, he told Orlando, sensations in his spine which defied description."
697,There was one knob about the third from the top which burnt like fire; another about second from the bottom which was cold as ice.
698,Sometimes he woke with a brain like lead; at others it was as if a thousand wax tapers were alight and people were throwing fireworks inside him.
699,"He could feel a rose leaf through his mattress, he said; and knew his way almost about London by the feel of the cobbles."
700,"Altogether he was a piece of machinery so finely made and curiously put together (here he raised his hand as if unconsciously, and indeed it was of the finest shape imaginable) that it confounded him to think that he had only sold five hundred copies of his poem, but that of course was largely due to the conspiracy against him."
701,"All he could say, he concluded, banging his fist upon the table, was that the art of poetry was dead in England."
702,"How that could be with Shakespeare, Marlowe, Ben Jonson, Browne, Donne, all now writing or just having written, Orlando, reeling off the names of his favourite heroes, could not think."
703,Greene laughed sardonically.
704,"Shakespeare, he admitted, had written some scenes that were well enough; but he had taken them chiefly from Marlowe."
705,"Marlowe was a likely boy, but what could you say of a lad who died before he was thirty?"
706,"As for Browne, he was for writing poetry in prose, and people soon got tired of such conceits as that."
707,Donne was a mountebank who wrapped up his lack of meaning in hard words.
708,The gulls were taken in; but the style would be out of fashion twelve months hence.
709,As for Ben Jonson--Ben Jonson was a friend of his and he never spoke ill of his friends.
710,"No, he concluded, the great age of literature is past; the great age of literature was the Greek; the Elizabethan age was inferior in every respect to the Greek."
711,"In such ages men cherished a divine ambition which he might call La Gloire (he pronounced it Glawr, so that Orlando did not at first catch his meaning)."
712,Now all young writers were in the pay of the booksellers and poured out any trash that would sell.
713,Shakespeare was the chief offender in this way and Shakespeare was already paying the penalty.
714,"Their own age, he said, was marked by precious conceits and wild experiments--neither of which the Greeks would have tolerated for a moment. Much though it hurt him to say it--for he loved literature as he loved his life--he could see no good in the present and had no hope for the future."
715,Here he poured himself out another glass of wine.
716,Orlando was shocked by these doctrines; yet could not help observing that the critic himself seemed by no means downcast.
717,"On the contrary, the more he denounced his own time, the more complacent he became."
718,"He could remember, he said, a night at the Cock Tavern in Fleet Street when Kit Marlowe was there and some others."
719,"Kit was in high feather, rather drunk, which he easily became, and in a mood to say silly things."
720,"He could see him now, brandishing his glass at the company and hiccoughing out, 'Stap my vitals, Bill' (this was to Shakespeare), 'there's a great wave coming and you're on the top of it,' by which he meant, Greene explained, that they were trembling on the verge of a great age in English literature, and that Shakespeare was to be a poet of some importance."
721,"Happily for himself, he was killed two nights later in a drunken brawl, and so did not live to see how this prediction turned out."
722,"'Poor foolish fellow,' said Greene, 'to go and say a thing like that. A great age, forsooth--the Elizabethan a great age!'"
723,"'So, my dear Lord,' he continued, settling himself comfortably in his chair and rubbing the wine-glass between his fingers, 'we must make the best of it, cherish the past and honour those writers--there are still a few of 'em--who take antiquity for their model and write, not for pay but for Glawr.' (Orlando could have wished him a better accent.) 'Glawr', said Greene, 'is the spur of noble minds. Had I a pension of three hundred pounds a year paid quarterly, I would live for Glawr alone. I would lie in bed every morning reading Cicero. I would imitate his style so that you couldn't tell the difference between us. That's what I call fine writing,' said Greene; 'that's what I call Glawr. But it's necessary to have a pension to do it.'"
724,"By this time Orlando had abandoned all hope of discussing his own work with the poet; but this mattered the less as the talk now got upon the lives and characters of Shakespeare, Ben Jonson, and the rest, all of whom Greene had known intimately and about whom he had a thousand anecdotes of the most amusing kind to tell."
725,Orlando had never laughed so much in his life.
726,"These, then, were his gods!"
727,Half were drunken and all were amorous.
728,Most of them quarrelled with their wives; not one of them was above a lie or an intrigue of the most paltry kind.
729,Their poetry was scribbled down on the backs of washing bills held to the heads of printer's devils at the street door.
730,Thus Hamlet went to press; thus Lear; thus Othello.
731,"No wonder, as Greene said, that these plays show the faults they do."
732,"The rest of the time was spent in carousings and junketings in taverns and in beer gardens, When things were said that passed belief for wit, and things were done that made the utmost frolic of the courtiers seem pale in comparison."
733,All this Greene told with a spirit that roused Orlando to the highest pitch of delight.
734,"He had a power of mimicry that brought the dead to life, and could say the finest things of books provided they were written three hundred years ago."
735,"So time passed, and Orlando felt for his guest a strange mixture of liking and contempt, of admiration and pity, as well as something too indefinite to be called by any one name, but had something of fear in it and something of fascination."
736,"He talked incessantly about himself, yet was such good company that one could listen to the story of his ague for ever."
737,"Then he was so witty; then he was so irreverent; then he made so free with the names of God and Woman; then he was So full of queer crafts and had such strange lore in his head; could make salad in three hundred different ways; knew all that could be known of the mixing of wines; played half-a-dozen musical instruments, and was the first person, and perhaps the last, to toast cheese in the great Italian fireplace."
738,"That he did not know a geranium from a carnation, an oak from a birch tree, a mastiff from a greyhound, a teg from a ewe, wheat from barley, plough land from fallow; was ignorant of the rotation of the crops; thought oranges grew underground and turnips on trees; preferred any townscape to any landscape;--all this and much more amazed Orlando, who had never met anybody of his kind before."
739,"Even the maids, who despised him, tittered at his jokes, and the men-servants, who loathed him, hung about to hear his stories."
740,"Indeed, the house had never been so lively as now that he was there--all of which gave Orlando a great deal to think about, and caused him to compare this way of life with the old."
741,He recalled the sort of talk he had been used to about the King of Spain's apoplexy or the mating of a bitch; he bethought him how the day passed between the stables and the dressing closet; he remembered how the Lords snored over their wine and hated anybody who woke them up.
742,He bethought him how active and valiant they were in body; how slothful and timid in mind.
743,"Worried by these thoughts, and unable to strike a proper balance, he came to the conclusion that he had admitted to his house a plaguey spirit of unrest that would never suffer him to sleep sound again."
744,"At the same moment, Nick Greene came to precisely the opposite conclusion."
745,"Lying in bed of a morning on the softest pillows between the smoothest sheets and looking out of his oriel window upon turf which for centuries had known neither dandelion nor dock weed, he thought that unless he could somehow make his escape, he should be smothered alive."
746,"Getting up and hearing the pigeons coo, dressing and hearing the fountains fall, he thought that unless he could hear the drays roar upon the cobbles of Fleet Street, he would never write another line."
747,"If this goes on much longer, he thought, hearing the footman mend the fire and spread the table with silver dishes next door, I shall fall asleep and (here he gave a prodigious yawn) sleeping die."
748,"So he sought Orlando in his room, and explained that he had not been able to sleep a wink all night because of the silence."
749,"(Indeed, the house was surrounded by a park fifteen miles in circumference and a wall ten feet high.)"
750,"Silence, he said, was of all things the most oppressive to his nerves."
751,"He would end his visit, by Orlando's leave, that very morning."
752,"Orlando felt some relief at this, yet also a great reluctance to let him go."
753,"The house, he thought, would seem very dull without him."
754,"On parting (for he had never yet liked to mention the subject), he had the temerity to press his play upon the Death of Hercules upon the poet and ask his opinion of it."
755,"The poet took it; muttered something about Glawr and Cicero, which Orlando cut short by promising to pay the pension quarterly; whereupon Greene, with many protestations of affection, jumped into the coach and was gone."
756,"The great hall had never seemed so large, so splendid, or so empty as the chariot rolled away."
757,Orlando knew that he would never have the heart to make toasted cheese in the Italian fireplace again.
758,He would never have the wit to crack jokes about Italian pictures; never have the skill to mix punch as it should be mixed; a thousand good quips and cranks would be lost to him.
759,"Yet what a relief to be out of the sound of that querulous voice, what a luxury to be alone once more, so he could not help reflecting, as he unloosed the mastiff which had been tied up these six weeks because it never saw the poet without biting him."
760,"Nick Greene was set down at the corner of Fetter Lane that same afternoon, and found things going on much as he had left them."
761,"Mrs Greene, that is to say, was giving birth to a baby in one room; Tom Fletcher was drinking gin in another."
762,Books were tumbled all about the floor; dinner--such as it was--was set on a dressing-table where the children had been making mud pies.
763,"But this, Greene felt, was the atmosphere for writing, here he could write, and write he did."
764,The subject was made for him.
765,A noble Lord at home.
766,A visit to a Nobleman in the country--his new poem was to have some such title as that.
767,"Seizing the pen with which his little boy was tickling the cat's ears, and dipping it in the egg-cup which served for inkpot, Greene dashed off a very spirited satire there and then."
768,"It was so done to a turn that no one could doubt that the young Lord who was roasted was Orlando; his most private sayings and doings, his enthusiasms and folies, down to the very colour of his hair and the foreign way he had of rolling his r's, were there to the life."
769,"And if there had been any doubt about it, Greene clinched the matter by introducing, with scarcely any disguise, passages from that aristocratic tragedy, the Death of Hercules, which he found as he expected, wordy and bombastic in the extreme."
770,"The pamphlet, which ran at once into several editions, and paid the expenses of Mrs Greene's tenth lying-in, was soon sent by friends who take care of such matters to Orlando himself."
771,"When he had read it, which he did with deadly composure from start to finish, he rang for the footman; delivered the document to him at the end of a pair of tongs; bade him drop it in the filthiest heart of the foulest midden on the estate."
772,"Then, when the man was turning to go he stopped him, 'Take the swiftest horse in the stable,' he said, 'ride for dear life to Harwich. There embark upon a ship which you will find bound for Norway. Buy for me from the King's own kennels the finest elk-hounds of the Royal strain, male and female. Bring them back without delay. For', he murmured, scarcely above his breath as he turned to his books, 'I have done with men.'"
773,"The footman, who was perfectly trained in his duties, bowed and disappeared."
774,"He fulfilled his task so efficiently that he was back that day three weeks, leading in his hand a leash of the finest elk-hounds, one of whom, a female, gave birth that very night under the dinner-table to a litter of eight fine puppies."
775,Orlando had them brought to his bedchamber.
776,"'For', he said, 'I have done with men."
777,"Nevertheless, he paid the pension quarterly."
778,"Thus, at the age of thirty, or thereabouts, this young Nobleman had not only had every experience that life has to offer, but had seen the worthlessness of them all."
779,"Love and ambition, women and poets were all equally vain."
780,Literature was a farce.
781,"The night after reading Greene's Visit to a Nobleman in the Country, he burnt in a great conflagration fifty-seven poetical works, only retaining 'The Oak Tree', which was his boyish dream and very short."
782,Two things alone remained to him in which he now put any trust: dogs and nature; an elk-hound and a rose bush.
783,"The world, in all its variety, life in all its complexity, had shrunk to that."
784,Dogs and a bush were the whole of it.
785,"So feeling quit of a vast mountain of illusion, and very naked in consequence, he called his hounds to him and strode through the Park."
786,"So long had he been secluded, writing and reading, that he had half forgotten the amenities of nature, which in June can be great."
787,"When he reached that high mound whence on fine days half of England with a slice of Wales and Scotland thrown in can be seen, he flung himself under his favourite oak tree and felt that if he need never speak to another man or woman so long as he lived; if his dogs did not develop the faculty of speech; if he never met a poet or a Princess again, he might make out what years remained to him in tolerable content."
788,"Here he came then, day after day, week after week, month after month, year after year."
789,"He saw the beech trees turn golden and the young ferns unfurl; he saw the moon sickle and then circular; he saw--but probably the reader can imagine the passage which should follow and how every tree and plant in the neighbourhood is described first green, then golden; how moons rise and suns set; how spring follows winter and autumn summer; how night succeeds day and day night; how there is first a storm and then fine weather; how things remain much as they are for two or three hundred years or so, except for a little dust and a few cobwebs which one old woman can sweep up in half an hour; a conclusion which, one cannot help feeling, might have been reached more quickly by the simple statement that 'Time passed' (here the exact amount could be indicated in brackets) and nothing whatever happened."
790,"But Time, unfortunately, though it makes animals and vegetables bloom and fade with amazing punctuality, has no such simple effect upon the mind of man."
791,"The mind of man, moreover, works with equal strangeness upon the body of time."
792,"An hour, once it lodges in the queer element of the human spirit, may be stretched to fifty or a hundred times its clock length; on the other hand, an hour may be accurately represented on the timepiece of the mind by one second."
793,This extraordinary discrepancy between time on the clock and time in the mind is less known than it should be and deserves fuller investigation.
794,"But the biographer, whose interests are, as we have said, highly restricted, must confine himself to one simple statement: when a man has reached the age of thirty, as Orlando now had, time when he is thinking becomes inordinately long; time when he is doing becomes inordinately short."
795,"Thus Orlando gave his orders and did the business of his vast estates in a flash; but directly he was alone on the mound under the oak tree, the seconds began to round and fill until it seemed as if they would never fall."
796,"They filled themselves, moreover, with the strangest variety of objects."
797,"For not only did he find himself confronted by problems which have puzzled the wisest of men, such as What is love?"
798,What friendship?
799,What truth?
800,"but directly he came to think about them, his whole past, which seemed to him of extreme length and variety, rushed into the falling second, swelled it a dozen times its natural size, coloured it a thousand tints, and filled it with all the odds and ends in the universe."
801,In such thinking (or by whatever name it should be called) he spent months and years of his life.
802,It would be no exaggeration to say that he would go out after breakfast a man of thirty and come home to dinner a man of fifty-five at least.
803,"Some weeks added a century to his age, others no more than three seconds at most."
804,"Altogether, the task of estimating the length of human life (of the animals' we presume not to speak) is beyond our capacity, for directly we say that it is ages long, we are reminded that it is briefer than the fall of a rose leaf to the ground."
805,"Of the two forces which alternately, and what is more confusing still, at the same moment, dominate our unfortunate numbskulls--brevity and diuturnity--Orlando was sometimes under the influence of the elephant-footed deity, then of the gnat-winged fly."
806,Life seemed to him of prodigious length.
807,"Yet even so, it went like a flash."
808,"But even when it stretched longest and the moments swelled biggest and he seemed to wander alone in deserts of vast eternity, there was no time for the smoothing out and deciphering of those scored parchments which thirty years among men and women had rolled tight in his heart and brain."
809,"Long before he had done thinking about Love (the oak tree had put forth its leaves and shaken them to the ground a dozen times in the process) Ambition would jostle it off the field, to be replaced by Friendship or Literature."
810,"And as the first question had not been settled--What is Love?--back it would come at the least provocation or none, and hustle Books or Metaphors of What one lives for into the margin, there to wait till they saw their chance to rush into the field again."
811,"What made the process still longer was that it was profusely illustrated, not only with pictures, as that of old Queen Elizabeth, laid on her tapestry couch in rose-coloured brocade with an ivory snuff-box in her hand and a gold-hilted sword by her side, but with scents--she was strongly perfumed--and with sounds; the stags were barking in Richmond Park that winter's day."
812,"And so, the thought of love would be all ambered over with snow and winter; with log fires burning; with Russian women, gold swords, and the bark of stags; with old King James' slobbering and fireworks and sacks of treasure in the holds of Elizabethan sailing ships."
813,"Every single thing, once he tried to dislodge it from its place in his mind, he found thus cumbered with other matter like the lump of glass which, after a year at the bottom of the sea, is grown about with bones and dragon-flies, and coins and the tresses of drowned women."
814,'Another metaphor by Jupiter!' he would exclaim as he said this (which will show the disorderly and circuitous way in which his mind worked and explain why the oak tree flowered and faded so often before he came to any conclusion about Love).
815,'And what's the point of it?' he would ask himself.
816,"'Why not say simply in so many words--' and then he would try to think for half an hour,--or was it two years and a half?--how to say simply in so many words what love is."
817,"'A figure like that is manifestly untruthful,' he argued, 'for no dragon-fly, unless under very exceptional circumstances, could live at the bottom of the sea. And if literature is not the Bride and Bedfellow of Truth, what is she? Confound it all,' he cried, 'why say Bedfellow when one's already said Bride? Why not simply say what one means and leave it?'"
818,"So then he tried saying the grass is green and the sky is blue and so to propitiate the austere spirit of poetry whom still, though at a great distance, he could not help reverencing."
819,"'The sky is blue,' he said, 'the grass is green.'"
820,"Looking up, he saw that, on the contrary, the sky is like the veils which a thousand Madonnas have let fall from their hair; and the grass fleets and darkens like a flight of girls fleeing the embraces of hairy satyrs from enchanted woods."
821,"'Upon my word,' he said (for he had fallen into the bad habit of speaking aloud), 'I don't see that one's more true than another. Both are utterly false.'"
822,And he despaired of being able to solve the problem of what poetry is and what truth is and fell into a deep dejection.
823,"And here we may profit by a pause in his soliloquy to reflect how odd it was to see Orlando stretched there on his elbow on a June day and to reflect that this fine fellow with all his faculties about him and a healthy body, witness cheeks and limbs--a man who never thought twice about heading a charge or fighting a duel--should be so subject to the lethargy of thought, and rendered so susceptible by it, that when it came to a question of poetry, or his own competence in it, he was as shy as a little girl behind her mother's cottage door."
824,"In our belief, Greene's ridicule of his tragedy hurt him as much as the Princess' ridicule of his love."
825,But to return:--
826,Orlando went on thinking.
827,"He kept looking at the grass and at the sky and trying to bethink him what a true poet, who has his verses published in London, would say about them."
828,"Memory meanwhile (whose habits have already been described) kept steady before his eyes the face of Nicholas Greene, as if that sardonic loose-lipped man, treacherous as he had proved himself, were the Muse in person, and it was to him that Orlando must do homage."
829,"So Orlando, that summer morning, offered him a variety of phrases, some plain, others figured, and Nick Greene kept shaking his head and sneering and muttering something about Glawr and Cicero and the death of poetry in our time."
830,"At length, starting to his feet (it was now winter and very cold) Orlando swore one of the most remarkable oaths of his lifetime, for it bound him to a servitude than which none is stricter."
831,"'I'll be blasted', he said, 'if I ever write another word, or try to write another word, to please Nick Greene or the Muse."
832,"Bad, good, or indifferent, I'll write, from this day forward, to please myself'; and here he made as if he were tearing a whole budget of papers across and tossing them in the face of that sneering loose-lipped man."
833,"Upon which, as a cur ducks if you stoop to shy a stone at him, Memory ducked her effigy of Nick Greene out of sight; and substituted for it--nothing whatever."
834,"But Orlando, all the same, went on thinking."
835,He had indeed much to think of.
836,"For when he tore the parchment across, he tore, in one rending, the scrolloping, emblazoned scroll which he had made out in his own favour in the solitude of his room appointing himself, as the King appoints Ambassadors, the first poet of his race, the first writer of his age, conferring eternal immortality upon his soul and granting his body a grave among laurels and the intangible banners of a people's reverence perpetually."
837,"Eloquent as this all was, he now tore it up and threw it in the dustbin."
838,"'Fame', he said."
839,"'is like' (and since there was no Nick Greene to stop him, he went on to revel in images of which we will choose only one or two of the quietest) 'a braided coat which hampers the limbs; a jacket of silver which curbs the heart; a painted shield which covers a scarecrow,' etc. etc."
840,"The pith of his phrases was that while fame impedes and constricts, obscurity wraps about a man like a mist; obscurity is dark, ample, and free; obscurity lets the mind take its way unimpeded."
841,Over the obscure man is poured the merciful suffusion of darkness.
842,None knows where he goes or comes.
843,He may seek the truth and speak it; he alone is free; he alone is truthful; he alone is at peace.
844,"And so he sank into a quiet mood, under the oak tree, the hardness of whose roots, exposed above the ground, seemed to him rather comfortable than otherwise."
845,"Sunk for a long time in profound thoughts as to the value of obscurity, and the delight of having no name, but being like a wave which returns to the deep body of the sea; thinking how obscurity rids the mind of the irk of envy and spite; how it sets running in the veins the free waters of generosity and magnanimity; and allows giving and taking without thanks offered or praise given; which must have been the way of all great poets, he supposed (though his knowledge of Greek was not enough to bear him out), for, he thought, Shakespeare must have written like that, and the church builders built like that, anonymously, needing no thanking or naming, but only their work in the daytime and a little ale perhaps at night--'What an admirable life this is,' he thought, stretching his limbs out under the oak tree."
846,'And why not enjoy it this very moment?'
847,The thought struck him like a bullet.
848,Ambition dropped like a plummet.
849,"Rid of the heart-burn of rejected love, and of vanity rebuked, and all the other stings and pricks which the nettle-bed of life had burnt upon him when ambitious of fame, but could no longer inflict upon one careless of glory, he opened his eyes, which had been wide open all the time, but had seen only thoughts, and saw, lying in the hollow beneath him, his house."
850,There it lay in the early sunshine of spring.
851,"It looked a town rather than a house, but a town built, not hither and thither, as this man wished or that, but circumspectly, by a single architect with one idea in his head."
852,"Courts and buildings, grey, red, plum colour, lay orderly and symmetrical; the courts were some of them oblong and some square; in this was a fountain; in that a statue; the buildings were some of them low, some pointed; here was a chapel, there a belfry; spaces of the greenest grass lay in between and clumps of cedar trees and beds of bright flowers; all were clasped--yet so well set out was it that it seemed that every part had room to spread itself fittingly--by the roll of a massive wall; while smoke from innumerable chimneys curled perpetually into the air."
853,"This vast, yet ordered building, which could house a thousand men and perhaps two thousand horses, was built, Orlando thought, by workmen whose names are unknown."
854,"Here have lived, for more centuries than I can count, the obscure generations of my own obscure family."
855,"Not one of these Richards, Johns, Annes, Elizabeths has left a token of himself behind him, yet all, working together with their spades and their needles, their love-making and their child-bearing, have left this."
856,Never had the house looked more noble and humane.
857,"Why, then, had he wished to raise himself above them?"
858,For it seemed vain and arrogant in the extreme to try to better that anonymous work of creation; the labours of those vanished hands.
859,"Better was it to go unknown and leave behind you an arch, a potting shed, a wall where peaches ripen, than to burn like a meteor and leave no dust."
860,"For after all, he said, kindling as he looked at the great house on the greensward below, the unknown lords and ladies who lived there never forgot to set aside something for those who come after; for the roof that will leak; for the tree that will fall."
861,"There was always a warm corner for the old shepherd in the kitchen; always food for the hungry; always their goblets were polished, though they lay sick, and their windows were lit though they lay dying."
862,"Lords though they were, they were content to go down into obscurity with the molecatcher and the stone-mason."
863,"Obscure noblemen, forgotten builders--thus he apostrophized them with a warmth that entirely gainsaid such critics as called him cold, indifferent, slothful (the truth being that a quality often lies just on the other side of the wall from where we seek it)--thus he apostrophized his house and race in terms of the most moving eloquence; but when it came to the peroration--and what is eloquence that lacks a peroration?--he fumbled."
864,He would have liked to have ended with a flourish to the effect that he would follow in their footsteps and add another stone to their building.
865,"Since, however, the building already covered nine acres, to add even a single stone seemed superfluous."
866,Could one mention furniture in a peroration?
867,Could one speak of chairs and tables and mats to lie beside people's beds?
868,"For whatever the peroration wanted, that was what the house stood in need of."
869,"Leaving his speech unfinished for the moment, he strode down hill again resolved henceforward to devote himself to the furnishing of the mansion."
870,"The news--that she was to attend him instantly--brought tears to the eyes of good old Mrs Grimsditch, now grown somewhat old."
871,Together they perambulated the house.
872,"The towel horse in the King's bedroom ('and that was King Jamie, my Lord,' she said, hinting that it was many a day since a King had slept under their roof; but the odious Parliament days were over and there was now a Crown in England again) lacked a leg; there were no stands to the ewers in the little closet leading into the waiting room of the Duchess's page; Mr Greene had made a stain on the carpet with his nasty pipe smoking, which she and Judy, for all their scrubbing, had never been able to wash out."
873,"Indeed, when Orlando came to reckon up the matter of furnishing with rosewood chairs and cedar-wood cabinets, with silver basins, china bowls, and Persian carpets, every one of the three hundred and sixty-five bedrooms which the house contained, he saw that it would be no light one; and if some thousands of pounds of his estate remained over, these would do little more than hang a few galleries with tapestry, set the dining hall with fine, carved chairs and provide mirrors of solid silver and chairs of the same metal (for which he had an inordinate passion) for the furnishing of the royal bedchambers."
874,"He now set to work in earnest, as we can prove beyond a doubt if we look at his ledgers."
875,"Let us glance at an inventory of what he bought at this time, with the expenses totted up in the margin--but these we omit."
876,"'To fifty pairs of Spanish blankets, ditto curtains of crimson and white taffeta; the valence to them of white satin embroidered with crimson and white silk..."
877,"'To seventy yellow satin chairs and sixty stools, suitable with their buckram covers to them all..."
878,'To sixty seven walnut tree tables...
879,'To seventeen dozen boxes containing each dozen five dozen of Venice glasses...
880,"'To one hundred and two mats, each thirty yards long..."
881,'To ninety seven cushions of crimson damask laid with silver parchment lace and footstools of cloth of tissue and chairs suitable...
882,'To fifty branches for a dozen lights apiece...'
883,Already--it is an effect lists have upon us--we are beginning to yawn.
884,"But if we stop, it is only that the catalogue is tedious, not that it is finished."
885,There are ninety-nine pages more of it and the total sum disbursed ran into many thousands--that is to say millions of our money.
886,"And if his day was spent like this, at night again, Lord Orlando might be found reckoning out what it would cost to level a million molehills, if the men were paid tenpence an hour; and again, how many hundredweight of nails at fivepence halfpenny a gill were needed to repair the fence round the park, which was fifteen miles in circumference."
887,And so on and so on.
888,"The tale, we say, is tedious, for one cupboard is much like another, and one molehill not much different from a million."
889,Some pleasant journeys it cost him; and some fine adventures.
890,"As, for instance, when he set a whole city of blind women near Bruges to stitch hangings for a silver canopied bed; and the story of his adventure with a Moor in Venice of whom he bought (but only at the sword's point) his lacquered cabinet, might, in other hands, prove worth the telling."
891,"Nor did the work lack variety; for here would come, drawn by teams from Sussex, great trees, to be sawn across and laid along the gallery for flooring; and then a chest from Persia, stuffed with wool and sawdust."
892,"from which, at last, he would take a single plate, or one topaz ring."
893,"At length, however, there was no room in the galleries for another table; no room on the tables for another cabinet; no room in the cabinet for another rose-bowl; no room in the bowl for another handful of potpourri; there was no room for anything anywhere; in short the house was furnished."
894,"In the garden snowdrops, crocuses, hyacinths, magnolias, roses, lilies, asters, the dahlia in all its varieties, pear trees and apple trees and cherry trees and mulberry trees, with an enormous quantity of rare and flowering shrubs, of trees evergreen and perennial, grew so thick on each other's roots that there was no plot of earth without its bloom, and no stretch of sward without its shade."
895,"In addition, he had imported wild fowl with gay plumage; and two Malay bears, the surliness of whose manners concealed, he was certain, trusty hearts."
