"","sent_raw","syuzhet","bing","afinn","nrc"
"760","But far better than these is He who made all; and He is our God, nor doth He pass away, for neither doth aught succeed Him.",1.3,2,6,2
"761","If bodies please thee, praise God on occasion of them, and turn back thy love upon their Maker; lest in these things which please thee, thou displease.",2,1,8,3
"762","If souls please thee, be they loved in God: for they too are mutable, but in Him are they firmly stablished; else would they pass, and pass away.",1.5,1,5,2
"763","In Him then be they beloved; and carry unto Him along with thee what souls thou canst, and say to them, ""Him let us love, Him let us love: He made these, nor is He far off.",1.25,2,6,1
"764","For He did not make them, and so depart, but they are of Him, and in Him.",0,0,0,0
"765","See there He is, where truth is loved.",1.5,1,3,1
"766","He is within the very heart, yet hath the heart strayed from Him.",0,0,0,0
"767","Go back into your heart, ye transgressors, and cleave fast to Him that made you.",0,1,0,0
"768","Stand with Him, and ye shall stand fast.",0,1,0,0
"769","Rest in Him, and ye shall be at rest.",0,0,0,1
"770","Whither go ye in rough ways?",-0.25,-1,0,0
"771","Whither go ye?",0,0,0,0
"772","The good that you love is from Him; but it is good and pleasant through reference to Him, and justly shall it be embittered, because unjustly is any thing loved which is from Him, if He be forsaken for it.",2,3,10,2
"773","To what end then would ye still and still walk these difficult and toilsome ways?",-0.5,-1,-1,0
"774","There is no rest, where ye seek it.",0,0,-1,1
"775","Seek what ye seek; but it is not there where ye seek.",0,0,0,0
"776","Ye seek a blessed life in the land of death; it is not there.",0.25,-1,-2,1
"777","For how should there be a blessed life where life itself is not?",1,0,0,1
"778","""But our true Life came down hither, and bore our death, and slew him, out of the abundance of His own life: and He thundered, calling aloud to us to return hence to Him into that secret place, whence He came forth to us, first into the Virgin's womb, wherein He espoused the human creation, our mortal flesh, that it might not be for ever mortal, and thence like a bridegroom coming out of his chamber, rejoicing as a giant to run his course.",1.45,1,4,1
"779","For He lingered not, but ran, calling aloud by words, deeds, death, life, descent, ascension; crying aloud to us to return unto Him.",-0.75,-1,-4,-3
"780","And He departed from our eyes, that we might return into our heart, and there find Him.",-0.25,0,0,-1
"781","For He departed, and lo, He is here.",-0.25,0,0,-1
"782","He would not be long with us, yet left us not; for He departed thither, whence He never parted, because the world was made by Him.",-0.25,0,0,-1
"783","And in this world He was, and into this world He came to save sinners, unto whom my soul confesseth, and He healeth it, for it hath sinned against Him.",0.5,0,2,1
"784","O ye sons of men, how long so slow of heart?",-0.25,-1,0,0
"785","Even now, after the descent of Life to you, will ye not ascend and live?",0,0,0,0
"786","But whither ascend ye, when ye are on high, and set your mouth against the heavens?",0.8,0,0,1
"787","Descend, that ye may ascend, and ascend to God.",0,0,1,1
"788","For ye have fallen, by ascending against Him.""",-0.5,-1,-2,0
"789","Tell them this, that they may weep in the valley of tears, and so carry them up with thee unto God; because out of His spirit thou speakest thus unto them, if thou speakest, burning with the fire of charity.",-1.15,-2,-4,2
"790","These things I then knew not, and I loved these lower beauties, and I was sinking to the very depths, and to my friends I said, ""Do we love any thing but the beautiful?",2,2,12,1
"791","What then is the beautiful?",0.75,1,3,1
"792","and what is beauty?",0.5,1,3,1
"793","What is it that attracts and wins us to the things we love?",2.05,2,8,1
"794","for unless there were in them a grace and beauty, they could by no means draw us unto them.""",0.5,2,3,2
"795","And I marked and perceived that in bodies themselves, there was a beauty, from their forming a sort of whole, and again, another from apt and mutual correspondence, as of a part of the body with its whole, or a shoe with a foot, and the like.",2.5,2,5,5
"796","And this consideration sprang up in my mind, out of my inmost heart, and I wrote ""on the fair and fit,"" I think, two or three books.",0.9,1,3,1
"797","Thou knowest, O Lord, for it is gone from me; for I have them not, but they are strayed from me, I know not how.",0,0,0,0
"798","But what moved me, O Lord my God, to dedicate these books unto Hierius, an orator of Rome, whom I knew not by face, but loved for the fame of his learning which was eminent in him, and some words of his I had heard, which pleased me?",3.3,4,8,4
"799","But more did he please me, for that he pleased others, who highly extolled him, amazed that out of a Syrian, first instructed in Greek eloquence, should afterwards be formed a wonderful Latin orator, and one most learned in things pertaining unto philosophy.",3.5,4,10,3
"800","One is commended, and, unseen, he is loved: doth this love enter the heart of the hearer from the mouth of the commender?",2.25,2,8,1
"801","Not so.",0,0,0,0
"802","But by one who loveth is another kindled.",0,0,0,0
"803","For hence he is loved who is commended, when the commender is believed to extol him with an unfeigned heart; that is, when one that loves him, praises him.",3.9,3,11,0
"804","For so did I then love men, upon the judgment of men, not Thine, O my God, in Whom no man is deceived.",0,1,0,1
"805","But yet why not for qualities, like those of a famous charioteer, or fighter with beasts in the theatre, known far and wide by a vulgar popularity, but far otherwise, and earnestly, and so as I would be myself commended?",2.6,2,11,2
"806","For I would not be commended or loved, as actors are (though I myself did commend and love them), but had rather be unknown, than so known; and even hated, than so loved.",2,1,7,1
"807","Where now are the impulses to such various and divers kinds of loves laid up in one soul?",1,1,3,0
"808","Why, since we are equally men, do I love in another what, if I did not hate, I should not spurn and cast from myself?",-0.4,-1,0,1
"809","For it holds not, that as a good horse is loved by him, who would not, though he might, be that horse, therefore the same may be said of an actor, who shares our nature.",1.35,2,7,1
"810","Do I then love in a man, what I hate to be, who am a man?",0,0,0,0
"811","Man himself is a great deep, whose very hairs Thou numberest, O Lord, and they fall not to the ground without Thee.",0.25,0,3,-1
"812","And yet are the hairs of his head easier to be numbered than his feelings, and the beatings of his heart.",0.8,1,0,0
"813","But that orator was of that sort whom I loved, as wishing to be myself such; and I erred through a swelling pride, and was tossed about with every wind, but yet was steered by Thee, though very secretly.",0.8,1,4,0
"814","And whence do I know, and whence do I confidently confess unto Thee, that I had loved him more for the love of his commenders, than for the very things for which he was commended?",2.55,1,10,1
"815","Because, had he been unpraised, and these self-same men had dispraised him, and with dispraise and contempt told the very same things of him, I had never been so kindled and excited to love him.",0.75,1,4,1
"816","And yet the things had not been other, nor he himself other; but only the feelings of the relators.",0,0,0,0
"817","See where the impotent soul lies along, that is not yet stayed up by the solidity of truth!",-1,-2,-2,1
"818","Just as the gales of tongues blow from the breast of the opinionative, so is it carried this way and that, driven forward and backward, and the light is overclouded to it, and the truth unseen.",0.7,-2,0,1
"819","And lo, it is before us.",0,0,0,0
"820","And it was to me a great matter, that my discourse and labours should be known to that man: which should he approve, I were the more kindled; but if he disapproved, my empty heart, void of Thy solidity, had been wounded.",-0.25,2,1,1
"821","And yet the ""fair and fit,"" whereon I wrote to him, I dwelt on with pleasure, and surveyed it, and admired it, though none joined therein.",2.75,2,9,2
"822","But I saw not yet, whereon this weighty matter turned in Thy wisdom, O Thou Omnipotent, who only doest wonders; and my mind ranged through corporeal forms; and ""fair,"" I defined and distinguished what is so in itself, and ""fit,"" whose beauty is in correspondence to some other thing: and this I supported by corporeal examples.",4.15,6,12,6
"823","And I turned to the nature of the mind, but the false notion which I had of spiritual things, let me not see the truth.",0.5,0,-1,2
"824","Yet the force of truth did of itself flash into mine eyes, and I turned away my panting soul from incorporeal substance to lineaments, and colours, and bulky magnitudes.",0.4,-1,0,1
"825","And not being able to see these in the mind, I thought I could not see my mind.",0,0,0,0
"826","And whereas in virtue I loved peace, and in viciousness I abhorred discord; in the first I observed a unity, but in the other, a sort of division.",-0.5,2,0,2
"827","And in that unity I conceived the rational soul, and the nature of truth and of the chief good to consist; but in this division I miserably imagined there to be some unknown substance of irrational life, and the nature of the chief evil, which should not only be a substance, but real life also, and yet not derived from Thee, O my God, of whom are all things.",1.1,-1,-3,3
"828","And yet that first I called a Monad, as it had been a soul without sex; but the latter a Duad;â€""anger, in deeds of violence, and in flagitiousness, lust; not knowing whereof I spake.",-0.8,-1,-6,-1
"829","For I had not known or learned that neither was evil a substance, nor our soul that chief and unchangeable good.",-0.6,0,0,0
"830","For as deeds of violence arise, if that emotion of the soul be corrupted, whence vehement action springs, stirring itself insolently and unrulily; and lusts, when that affection of the soul is ungoverned, whereby carnal pleasures are drunk in, so do errors and false opinions defile the conversation, if the reasonable soul itself be corrupted; as it was then in me, who knew not that it must be enlightened by another light, that it may be partaker of truth, seeing itself is not that nature of truth.",-1.25,-5,-6,0
"831","For Thou shalt light my candle, O Lord my God, Thou shalt enlighten my darkness: and of Thy fulness have we all received, for Thou art the true light that lighteth every man that cometh into the world; for in Thee there is no variableness, neither shadow of change.",1.7,0,3,4
"832","But I pressed towards Thee, and was thrust from Thee, that I might taste of death: for thou resistest the proud.",0,0,0,0
"833","But what prouder, than for me with a strange madness to maintain myself to be that by nature which Thou art?",-0.9,-2,-4,0
"834","For whereas I was subject to change (so much being manifest to me, my very desire to become wise, being the wish, of worse to become better), yet chose I rather to imagine Thee subject to change, and myself not to be that which Thou art.",2.55,1,1,0
"835","Therefore I was repelled by Thee, and Thou resistedst my vain stiffneckedness, and I imagined corporeal forms, and, myself flesh, I accused flesh; and, a wind that passeth away, I returned not to Thee, but I passed on and on to things which have no being, neither in Thee, nor in me, nor in the body.",-1.5,-1,-3,0
"836","Neither were they created for me by Thy truth, but by my vanity devised out of things corporeal.",0.5,-1,0,1
"837","And I was wont to ask Thy faithful little ones, my fellow-citizens (from whom, unknown to myself, I stood exiled), I was wont, prating and foolishly, to ask them, ""Why then doth the soul err which God created?""",-1.25,-2,4,1
"838","But I would not be asked, ""Why then doth God err?""",-0.5,-1,1,0
"839","And I maintained that Thy unchangeable substance did err upon constraint, rather than confess that my changeable substance had gone astray voluntarily, and now, in punishment, lay in error.",-4.4,-4,-2,-5
"840","I was then some six or seven and twenty years old when I wrote those volumes; revolving within me corporeal fictions, buzzing in the ears of my heart, which I turned, O sweet truth, to thy inward melody, meditating on the ""fair and fit,"" and longing to stand and hearken to Thee, and to rejoice greatly at the Bridegroom's voice, but could not; for by the voices of mine own errors, I was hurried abroad, and through the weight of my own pride, I was sinking into the lowest pit.",1.65,0,5,4
"841","For Thou didst not make me to hear joy and gladness, nor did the bones exult which were not yet humbled.",2.5,3,3,3
"842","And what did it profit me, that scarce twenty years old, a book of Aristotle, which they call the ten Predicaments, falling into my hands (on whose very name I hung, as on something great and divine, so often as my rhetoric master of Carthage, and others, accounted learned, mouthed it with cheeks bursting with pride), I read and understood it unaided?",0.25,0,4,0
"843","And on my conferring with others, who said that they scarcely understood it with very able tutors, not only orally explaining it, but drawing many things in sand, they could tell me no more of it than I had learned, reading it by myself.",-0.4,-1,-1,0
"844","And the book appeared to me to speak very clearly of substances, such as ""man,"" and of their qualities, as the figure of a man, of what sort it is; and stature, how many feet high; and his relationship, whose brother he is; or where placed; or when born; or whether he stands or sits; or be shod or armed; or does, or suffers anything; and all the innumerable things which might be ranged under these nine Predicaments, of which I have given some specimens, or under that chief Predicament of Substance.",-0.35,-1,1,1
"845","What did all this further me, seeing it even hindered me?",0,0,0,0
"846","when, imagining whatever was, was comprehended under those ten Predicaments, I essayed in such wise to understand, O my God, Thy wonderful and unchangeable Unity also, as if Thou also hadst been subjected to Thine own greatness or beauty; so that (as in bodies) they should exist in Thee, as their subject: whereas Thou Thyself art Thy greatness and beauty; but a body is not great or fair in that it is a body, seeing that, though it were less great or fair, it should notwithstanding be a body.",3.5,6,13,5
"847","But it was falsehood which of Thee I conceived, not truth, fictions of my misery, not the realities of Thy blessedness.",0.35,-2,-2,-1
"848","For Thou hadst commanded, and it was done in me, that the earth should bring forth briars and thorns to me, and that in the sweat of my brows I should eat my bread.",0.6,0,0,1
"849","And what did it profit me, that all the books I could procure of the so-called liberal arts, I, the vile slave of vile affections, read by myself, and understood?",-1.75,-2,-4,0
"850","And I delighted in them, but knew not whence came all, that therein was true or certain.",2.05,1,6,2
"851","For I had my back to the light, and my face to the things enlightened; whence my face, with which I discerned the things enlightened, itself was not enlightened.",0.5,0,2,0
"852","Whatever was written, either on rhetoric, or logic, geometry, music, and arithmetic, by myself without much difficulty or any instructor, I understood, Thou knowest, O Lord my God; because both quickness of understanding, and acuteness in discerning, is Thy gift: yet did I not thence sacrifice to Thee.",2.15,-2,3,5
"853","So then it served not to my use, but rather to my perdition, since I went about to get so good a portion of my substance into my own keeping; and I kept not my strength for Thee, but wandered from Thee into a far country, to spend it upon harlotries.",0.25,1,5,2
"854","For what profited me good abilities, not employed to good uses?",1.35,1,5,1
"855","For I felt not that those arts were attained with great difficulty, even by the studious and talented, until I attempted to explain them to such; when he most excelled in them who followed me not altogether slowly.",1.05,1,3,0
"856","But what did this further me, imagining that Thou, O Lord God, the Truth, wert a vast and bright body, and I a fragment of that body?",1.5,1,2,2
"857","Perverseness too great!",0.5,1,3,0
"858","But such was I.",0,0,0,0
"859","Nor do I blush, O my God, to confess to Thee Thy mercies towards me, and to call upon Thee, who blushed not then to profess to men my blasphemies, and to bark against Thee.",0.1,-1,1,-1
"860","What profited me then my nimble wit in those sciences and all those most knotty volumes, unravelled by me, without aid from human instruction; seeing I erred so foully, and with such sacrilegious shamefulness, in the doctrine of piety?",1.65,0,0,4
"861","Or what hindrance was a far slower wit to Thy little ones, since they departed not far from Thee, that in the nest of Thy Church they might securely be fledged, and nourish the wings of charity, by the food of a sound faith.",2.25,1,-1,3
"862","O Lord our God, under the shadow of Thy wings let us hope; protect us, and carry us.",1.25,1,4,3
"863","Thou wilt carry us both when little, and even to hoar hairs wilt Thou carry us; for our firmness, when it is Thou, then is it firmness; but when our own, it is infirmity.",-0.95,-1,0,0
"864","Our good ever lives with Thee; from which when we turn away, we are turned aside.",0.75,1,3,1
"865","Let us now, O Lord, return, that we may not be overturned, because with Thee our good lives without any decay, which good art Thou; nor need we fear, lest there be no place whither to return, because we fell from it: for through our absence, our mansion fell notâ€""Thy eternity.",-1.15,-3,0,-2
"866","BOOK V  Accept the sacrifice of my confessions from the ministry of my tongue, which Thou hast formed and stirred up to confess unto Thy name.",0.25,-2,1,1
"867","Heal Thou all my bones, and let them say, O Lord, who is like unto Thee?",1.25,2,2,1
"868","For he who confesses to Thee doth not teach Thee what takes place within him; seeing a closed heart closes not out Thy eye, nor can man's hard-heartedness thrust back Thy hand: for Thou dissolvest it at Thy will in pity or in vengeance, and nothing can hide itself from Thy heat.",-1.1,-3,-4,0
"869","But let my soul praise Thee, that it may love Thee; and let it confess Thy own mercies to Thee, that it may praise Thee.",1,1,6,2
"870","Thy whole creation ceaseth not, nor is silent in Thy praises; neither the spirit of man with voice directed unto Thee, nor creation animate or inanimate, by the voice of those who meditate thereon: that so our souls may from their weariness arise towards Thee, leaning on those things which Thou hast created, and passing on to Thyself, who madest them wonderfully; and there is refreshment and true strength.",3.1,1,12,5
"871","Let the restless, the godless, depart and flee from Thee; yet Thou seest them, and dividest the darkness.",-3,-3,-3,-3
"872","And behold, the universe with them is fair, though they are foul.",0,0,-1,0
"873","And how have they injured Thee?",-0.75,0,-2,-1
"874","or how have they disgraced Thy government, which, from the heaven to this lowest earth, is just and perfect?",-0.45,1,2,-2
"875","For whither fled they, when they fled from Thy presence?",-0.4,0,0,1
"876","or where dost not Thou find them?",0,0,0,0
"877","But they fled, that they might not see Thee seeing them, and, blinded, might stumble against Thee (because Thou forsakest nothing Thou hast made); that the unjust, I say, might stumble upon Thee, and justly be hurt; withdrawing themselves from thy gentleness, and stumbling at Thy uprightness, and falling upon their own ruggedness.",-3.05,-3,-5,-4
"878","Ignorant, in truth, that Thou art every where, Whom no place encompasseth!",0.6,-1,-3,1
"879","and Thou alone art near, even to those that remove far from Thee.",-0.25,0,-2,0
"880","Let them then be turned, and seek Thee; because not as they have forsaken their Creator, hast Thou forsaken Thy creation.",0.1,-1,0,-1
"881","Let them be turned and seek Thee; and behold, Thou art there in their heart, in the heart of those that confess to Thee, and cast themselves upon Thee, and weep in Thy bosom, after all their rugged ways.",-0.9,-2,-2,-1
"882","Then dost Thou gently wipe away their tears, and they weep the more, and joy in weeping; even for that Thou, Lord,â€""not man of flesh and blood, butâ€""Thou, Lord, who madest them, re-makest and comfortest them.",-1.55,0,-3,0
"883","But where was I, when I was seeking Thee?",0,0,0,0
"884","And Thou wert before me, but I had gone away from Thee; nor did I find myself, how much less Thee!",0,0,0,0
"885","I would lay open before my God that nine-and-twentieth year of mine age.",0,0,1,1
"886","There had then come to Carthage a certain Bishop of the Manichees, Faustus by name, a great snare of the Devil, and many were entangled by him through that lure of his smooth language: which though I did commend, yet could I separate from the truth of the things which I was earnest to learn: nor did I so much regard the service of oratory as the science which this Faustus, so praised among them, set before me to feed upon.",3.45,2,11,1
"887","Fame had before bespoken him most knowing in all valuable learning, and exquisitely skilled in the liberal sciences.",3.9,4,1,6
"888","And since I had read and well remembered much of the philosophers, I compared some things of theirs with those long fables of the Manichees, and found the former the more probable; even although they could only prevail so far as to make judgment of this lower world, the Lord of it they could by no means find out.",1.9,1,-1,1
"889","For Thou art great, O Lord, and hast respect unto the humble, but the proud Thou beholdest afar off.",2.95,4,8,3
"890","Nor dost Thou draw near, but to the contrite in heart, nor art found by the proud, no, not though by curious skill they could number the stars and the sand, and measure the starry heavens, and track the courses of the planets.",4.45,2,2,5
"891","For with their understanding and wit, which Thou bestowedst on them, they search out these things; and much have they found out; and foretold, many years before, eclipses of those luminaries, the sun and moon,â€""what day and hour, and how many digits,â€""nor did their calculation fail; and it came to pass as they foretold; and they wrote down the rules they had found out, and these are read at this day, and out of them do others foretell in what year and month of the year, and what day of the month, and what hour of the day, and what part of its light, moon or sun is to be eclipsed, and so it shall be, as it is foreshowed.",2.3,-1,-2,4
"892","At these things men, that know not this art, marvel and are astonished, and they that know it, exult, and are puffed up; and by an ungodly pride departing from Thee, and failing of Thy light, they foresee a failure of the sun's light, which shall be, so long before, but see not their own, which is.",0,2,1,1
"893","For they search not religiously whence they have the wit, wherewith they search out this.",0.6,0,0,1
"894","And finding that Thou madest them, they give not themselves up to Thee, to preserve what Thou madest, nor sacrifice to Thee what they have made themselves; nor slay their own soaring imaginations, as fowls of the air, nor their own diving curiosities (wherewith, like the fishes of the sea, they wander over the unknown paths of the abyss), nor their own luxuriousness, as beasts of the field, that Thou, Lord, a consuming fire, mayest burn up those dead cares of theirs, and re-create themselves immortally.",-1.6,-3,-1,0
"895","But they knew not the way, Thy Word, by Whom Thou madest these things which they number, and themselves who number, and the sense whereby they perceive what they number, and the understanding, out of which they number; or that of Thy wisdom there is no number.",1.75,1,0,5
"896","But the Only Begotten is Himself made unto us wisdom, and righteousness, and sanctification, and was numbered among us, and paid tribute unto Caesar.",1.95,2,5,3
"897","They knew not this way whereby to descend to Him from themselves, and by Him ascend unto Him.",0,0,0,0
"898","They knew not this way, and deemed themselves exalted amongst the stars and shining; and behold, they fell upon the earth, and their foolish heart was darkened.",-0.65,-2,-2,-1
"899","They discourse many things truly concerning the creature; but Truth, Artificer of the creature, they seek not piously, and therefore find Him not; or if they find Him, knowing Him to be God, they glorify Him not as God, neither are thankful, but become vain in their imaginations, and profess themselves to be wise, attributing to themselves what is Thine; and thereby with most perverse blindness, study to impute to Thee what is their own, forging lies of Thee who art the Truth, and changing the glory of uncorruptible God into an image made like corruptible man, and to birds, and four-footed beasts, and creeping things, changing Thy truth into a lie, and worshipping and serving the creature more than the Creator.",1.9,0,7,5
"900","Yet many truths concerning the creature retained I from these men, and saw the reason thereof from calculations, the succession of times, and the visible testimonies of the stars; and compared them with the saying of Manichaeus, which in his frenzy he had written most largely on these subjects; but discovered not any account of the solstices, or equinoxes, or the eclipses of the greater lights, nor whatever of this sort I had learned in the books of secular philosophy.",0.7,-1,-1,0
"901","But I was commanded to believe; and yet it corresponded not with what had been established by calculations and my own sight, but was quite contrary.",-0.2,0,0,0
"902","Doth then, O Lord God of truth, whoso knoweth these things, therefore please Thee?",2,0,2,2
"903","Surely unhappy is he who knoweth all these, and knoweth not Thee: but happy whoso knoweth Thee, though he know not these.",0,0,1,0
"904","And whoso knoweth both Thee and them is not the happier for them, but for Thee only, if, knowing Thee, he glorifies Thee as God, and is thankful, and becomes not vain in his imaginations.",1.1,1,3,3
"905","For as he is better off who knows how to possess a tree, and return thanks to Thee for the use thereof, although he know not how many cubits high it is, or how wide it spreads, than he that can measure it, and count all its boughs, and neither owns it, nor knows or loves its Creator: so a believer, whose all this world of wealth is, and who having nothing, yet possesseth all things, by cleaving unto Thee, whom all things serve, though he know not even the circles of the Great Bear, yet is it folly to doubt but he is in a better state than one who can measure the heavens, and number the stars, and poise the elements, yet neglecteth Thee who hast made all things in number, weight, and measure.",5.05,3,12,2
"906","But yet who bade that Manichaeus write on these things also, skill in which was no element of piety?",1.3,2,-1,1
"907","For Thou hast said to man, Behold piety and wisdom; of which he might be ignorant, though he had perfect knowledge of these things; but these things, since, knowing not, he most impudently dared to teach, he plainly could have no knowledge of piety.",1.6,1,1,5
"908","For it is vanity to make profession of these worldly things even when known; but confession to Thee is piety.",-0.5,-1,0,0
"909","Wherefore this wanderer to this end spake much of these things, that convicted by those who had truly learned them, it might be manifest what understanding he had in the other abstruser things.",1,0,-2,1
"910","For he would not have himself meanly thought of, but went about to persuade men, ""That the Holy Ghost, the Comforter and Enricher of Thy faithful ones, was with plenary authority personally within him.""",0.65,2,3,4
"911","When then he was found out to have taught falsely of the heaven and stars, and of the motions of the sun and moon (although these things pertain not to the doctrine of religion), yet his sacrilegious presumption would become evident enough, seeing he delivered things which not only he knew not, but which were falsified, with so mad a vanity of pride, that he sought to ascribe them to himself, as to a divine person.",0.75,1,-6,1
"912","For when I hear any Christian brother ignorant of these things, and mistaken on them, I can patiently behold such a man holding his opinion; nor do I see that any ignorance as to the position or character of the corporeal creation can injure him, so long as he doth not believe any thing unworthy of Thee, O Lord, the Creator of all.",-2.25,-4,-8,-3
"913","But it doth injure him, if he imagine it to pertain to the form of the doctrine of piety, and will yet affirm that too stiffly whereof he is ignorant.",-0.5,0,-2,0
"914","And yet is even such an infirmity, in the infancy of faith, borne by our mother Charity, till the new-born may grow up unto a perfect man, so as not to be carried about with every wind of doctrine.",1.55,2,4,3
"915","But in him who in such wise presumed to be the teacher, source, guide, chief of all whom he could so persuade, that whoso followed him thought that he followed, not a mere man, but Thy Holy Spirit; who would not judge that so great madness, when once convicted of having taught any thing false, were to be detested and utterly rejected?",-1.4,-2,-3,3
"916","But I had not as yet clearly ascertained whether the vicissitudes of longer and shorter days and nights, and of day and night itself, with the eclipses of the greater lights, and whatever else of the kind I had read of in other books, might be explained consistently with his sayings; so that, if they by any means might, it should still remain a question to me whether it were so or no; but I might, on account of his reputed sanctity, rest my credence upon his authority.",3.3,3,6,6
"917","And for almost all those nine years, wherein with unsettled mind I had been their disciple, I had longed but too intensely for the coming of this Faustus.",-1,-1,-1,-1
"918","For the rest of the sect, whom by chance I had lighted upon, when unable to solve my objections about these things, still held out to me the coming of this Faustus, by conference with whom these and greater difficulties, if I had them, were to be most readily and abundantly cleared.",0.7,-1,5,1
"919","When then he came, I found him a man of pleasing discourse, and who could speak fluently and in better terms, yet still but the self-same things which they were wont to say.",2.4,2,2,1
"920","But what availed the utmost neatness of the cup-bearer to my thirst for a more precious draught?",0.65,0,0,0
"921","Mine ears were already cloyed with the like, nor did they seem to me therefore better, because better said; nor therefore true, because eloquent; nor the soul therefore wise, because the face was comely, and the language graceful.",4.15,6,8,4
"922","But they who held him out to me were no good judges of things; and therefore to them he appeared understanding and wise, because in words pleasing.",3.25,3,2,2
"923","I felt however that another sort of people were suspicious even of truth, and refused to assent to it, if delivered in a smooth and copious discourse.",0.5,-1,-4,0
"924","But Thou, O my God, hadst already taught me by wonderful and secret ways, and therefore I believe that Thou taughtest me, because it is truth, nor is there besides Thee any teacher of truth, where or whencesoever it may shine upon us.",2.5,2,5,5
"925","Of Thyself therefore had I now learned, that neither ought any thing to seem to be spoken truly, because eloquently; nor therefore falsely, because the utterance of the lips is inharmonious; nor, again, therefore true, because rudely delivered; nor therefore false, because the language is rich; but that wisdom and folly are as wholesome and unwholesome food; and adorned or unadorned phrases as courtly or country vessels; either kind of meats may be served up in either kind of dishes.",3.45,3,4,3
"926","That greediness then, wherewith I had of so long time expected that man, was delighted verily with his action and feeling when disputing, and his choice and readiness of words to clothe his ideas.",3.45,1,2,5
"927","I was then delighted, and, with many others and more than they, did I praise and extol him.",1.9,3,6,2
"928","It troubled me, however, that in the assembly of his auditors, I was not allowed to put in and communicate those questions that troubled me, in familiar converse with him.",0.9,-1,-2,3
"929","Which when I might, and with my friends began to engage his ears at such times as it was not unbecoming for him to discuss with me, and had brought forward such things as moved me; I found him first utterly ignorant of liberal sciences, save grammar, and that but in an ordinary way.",0.9,-2,1,2
"930","But because he had read some of Tully's Orations, a very few books of Seneca, some things of the poets, and such few volumes of his own sect as were written in Latin and neatly, and was daily practised in speaking, he acquired a certain eloquence, which proved the more pleasing and seductive because under the guidance of a good wit, and with a kind of natural gracefulness.",6.3,5,7,6
"931","Is it not thus, as I recall it, O Lord my God, Thou judge of my conscience?",0,0,1,2
"932","before Thee is my heart, and my remembrance, Who didst at that time direct me by the hidden mystery of Thy providence, and didst set those shameful errors of mine before my face, that I might see and hate them.",-2.55,-3,-7,-3
"933","For after it was clear that he was ignorant of those arts in which I thought he excelled, I began to despair of his opening and solving the difficulties which perplexed me (of which indeed however ignorant, he might have held the truths of piety, had he not been a Manichee).",-0.65,-1,-5,-3
"934","For their books are fraught with prolix fables, of the heaven, and stars, sun, and moon, and I now no longer thought him able satisfactorily to decide what I much desired, whether, on comparison of these things with the calculations I had elsewhere read, the account given in the books of Manichaeus were preferable, or at least as good.",3.95,3,6,2
"935","Which when I proposed to be considered and discussed, he, so far modestly, shrunk from the burthen.",-0.5,0,0,-1
"936","For he knew that he knew not these things, and was not ashamed to confess it.",-1.5,-2,-2,-1
"937","For he was not one of those talking persons, many of whom I had endured, who undertook to teach me these things, and said nothing.",0.4,0,0,1
"938","But this man had a heart, though not right towards Thee, yet neither altogether treacherous to himself.",0.3,0,0,-1
"939","For he was not altogether ignorant of his own ignorance, nor would he rashly be entangled in a dispute, whence he could neither retreat nor extricate himself fairly.",-3.1,-3,-7,-2
"940","Even for this I liked him the better.",1.3,2,4,0
"941","For fairer is the modesty of a candid mind, than the knowledge of those things which I desired; and such I found him, in all the more difficult and subtile questions.",2.6,0,1,4
"942","My zeal for the writings of Manichaeus being thus blunted, and despairing yet more of their other teachers, seeing that in divers things which perplexed me, he, so renowned among them, had so turned out; I began to engage with him in the study of that literature, on which he also was much set (and which as rhetoric-reader I was at that time teaching young students at Carthage), and to read with him, either what himself desired to hear, or such as I judged fit for his genius.",2.2,0,-1,4
"943","But all my efforts whereby I had purposed to advance in that sect, upon knowledge of that man, came utterly to an end; not that I detached myself from them altogether, but as one finding nothing better, I had settled to be content meanwhile with what I had in whatever way fallen upon, unless by chance something more eligible should dawn upon me.",2.8,0,1,5
"944","Thus, that Faustus, to so many a snare of death, had now neither willing nor witting it, begun to loosen that wherein I was taken.",-0.45,-1,-2,-2
"945","For Thy hands, O my God, in the secret purpose of Thy providence, did not forsake my soul; and out of my mother's heart's blood, through her tears night and day poured out, was a sacrifice offered for me unto Thee; and Thou didst deal with me by wondrous ways.",0.55,1,-1,2
"946","Thou didst it, O my God: for the steps of a man are ordered by the Lord, and He shall dispose his way.",0,0,1,1
"947","Or how shall we obtain salvation, but from Thy hand, re-making what it made?",1,0,2,1
"948","Thou didst deal with me, that I should be persuaded to go to Rome, and to teach there rather, what I was teaching at Carthage.",0.65,0,0,2
"949","And how I was persuaded to this, I will not neglect to confess to Thee; because herein also the deepest recesses of Thy wisdom, and Thy most present mercy to us, must be considered and confessed.",0.75,0,1,2
"950","I did not wish therefore to go to Rome, because higher gains and higher dignities were warranted me by my friends who persuaded me to this (though even these things had at that time an influence over my mind), but my chief and almost only reason was, that I heard that young men studied there more peacefully, and were kept quiet under a restraint of more regular discipline; so that they did not, at their pleasures, petulantly rush into the school of one whose pupils they were not, nor were even admitted without his permission.",4.8,3,4,4
"951","Whereas at Carthage there reigns among the scholars a most disgraceful and unruly licence.",-0.4,-2,0,-2
"952","They burst in audaciously, and with gestures almost frantic, disturb all order which any one hath established for the good of his scholars.",0.25,-2,0,1
