,sent_no,parag_no,sent_raw,char_len,token_len,sent_clean,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr,sentimentr_roll100,sentimentr_roll100_stdscale,syuzhet_roll100,syuzhet_roll100_stdscale,bing_roll100,bing_roll100_stdscale,sentiword_roll100,sentiword_roll100_stdscale,senticnet_roll100,senticnet_roll100_stdscale,nrc_roll100,nrc_roll100_stdscale,afinn_roll100,afinn_roll100_stdscale,vader_roll100,vader_roll100_stdscale,textblob_roll100,textblob_roll100_stdscale,pattern_roll100,pattern_roll100_stdscale,stanza_roll100,stanza_roll100_stdscale
927,927,348,"I believe few
people have thought much upon the strange multitude of little things
necessary in the providing, producing, curing, dressing, making, and
finishing this one article of bread.",188,29,i believe few people have thought much upon the strange multitude of little things necessary in the providing producing curing dressing making and finishing this one article of bread,0.9,0.4685959175527713,0.35897435897435903,0.6621716012601389,0.9,0.49130869014801665,0.3714285714285714,0.6999593380325718,-22.89746421879319,-0.24628952493176845,-0.5181551882888494,-0.8518616055827753,-0.33333333333333304,-0.35267402802925824,-0.38857251410734134,-0.5294731501581459,2.0450000000000004,0.7671467995739756,0.32661290322580666,0.7645411344573116,14.96188926643979,0.8189122576782617,0.7110563002377267,1.3997928849603802,-0.28840919524420877,-0.005920435932989826,-0.2620193193669652,-0.4903390290932107,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.2023}",-0.2023,-0.2954870422280572,-0.2041784416633024,-0.40040784778330735,-0.0475,-0.10720101143443514,-0.5592366412213741,-0.6754402054292002,-0.07032253375356555,0.009991627275614074,-0.6201595330477327,-0.8772278502693087,8.363866662082055,-0.021554767448394345,-0.44029066486540047,0.5148168702402239,0.5297297297297303,0.6449370320074949,0.5873873873873878,0.8825597316353518,6.357608752144114,0.7539704394294573,0.2457966234091233,0.576701147722252,1.7111081081081034,0.6010450862878179,4.959904099342912,0.3843006889642457,0.16382922308396797,0.5254227777166663,0.09713288288288303,0.3843684882837278,0.10686268578927319,0.38117061467854096,-0.04259197333285146,-1.5558785755819435,13.089067057794923,0.13200767701643007
928,928,349,"I, that was reduced to a mere state of nature, found this to my daily
discouragement; and was made more sensible of it every hour, even after
I had got the first handful of seed-corn, which, as I have said, came
up unexpectedly, and indeed to a surprise.",254,48,i that was reduced to a mere state of nature found this to my daily discouragement and was made more sensible of it every hour even after i had got the first handful of seed corn which as i have said came up unexpectedly and indeed to a surprise,1.25,0.37447337812731446,0.5384615384615385,0.5414049616165927,1.25,0.39285971719499446,0.5714285714285714,0.5722172994342581,-20.442288127105385,-0.13889213462998562,-0.46259610026430553,-0.45948138474436345,0.8541666666666667,0.35834339183065633,0.5342872068975939,0.47708834642149955,0.8720000000000001,-0.16071052570472052,-0.10337243401759535,-0.15657812247481867,7.198480678129749,0.14307000188430655,0.34210419200232883,0.40688806327866434,0.0,0.0048313530539644016,0.0,0.0,"{'neg': 0.064, 'neu': 0.892, 'pos': 0.045, 'compound': -0.2263}",-0.2263,-0.21034035203773832,-0.2284012918853452,-0.2706125991357216,0.06999999999999999,-0.008055159504568749,-0.006717557251908412,0.09862588652482263,0.08970172208327484,0.011569834996982241,0.037321472830064095,0.07789343893141218,12.024589389136315,-0.0895580722160611,-0.007383294256588827,-0.06123763431633749,0.5265765765765772,0.634920131429262,0.5752252252252257,0.8387883723166626,6.411695705368273,0.7626258227846614,0.2518495513370512,0.6255086375620816,1.7035990990990946,0.5806383763923989,4.832125390638193,0.3349470716752544,0.16676002448757044,0.5457548845858148,0.09695855855855871,0.3818709037684102,0.10512599374008114,0.33190289770815,-0.044496779334397205,-1.57978285524217,13.046231994002392,0.0979755366031544
929,929,350,"First, I had no plough to turn up the earth—no spade or shovel to dig
it.",73,16,first i had no plough to turn up the earth—no spade or shovel to dig it,-1.0,-1.2946781303888812,-0.6153846153846154,-1.600248036378669,0.0,-0.1206331273441501,-0.14285714285714285,-0.09406311771522051,-26.50699754534338,-0.5023516143215313,-0.5998366532136177,-1.7873936413312492,0.65625,0.9220345144227143,0.3804772533967713,1.2750853632550816,0.10600000000000001,-0.36527408630313324,-0.38416422287390045,-0.35965614945186886,0.0,-0.13388720543000857,0.0,0.0,-0.6962361108347538,-0.042212857978206786,-0.6325294577558663,-2.1454673998866802,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.7294194834889839,-0.29874848607186116,-1.0618824040323498,0.25,0.44557736951096844,0.8396946564885497,3.6402925531914887,0.08984439489813222,0.012946907547691563,0.037907663125612064,0.911289000332029,4.873652775843277,0.007504392131935473,-0.8530341117229083,0.7609763742829757,0.5445945945945952,0.6921595633048788,0.5887387387387392,0.8874232160040951,6.407255326099847,0.7619152413501434,0.27193213391963383,0.7874435650926798,1.7375090090090042,0.6727929727287615,4.989329108074114,0.3956658892731709,0.16977506982642904,0.5666714243314454,0.10030540540540556,0.42982194497980647,0.10597406403259588,0.3559615597847405,-0.042758940913205715,-1.5579739279337004,13.06539964069432,0.11320408970561294
930,930,350,"Well, this I conquered by making me a wooden spade, as I observed
before; but this did my work but in a wooden manner; and though it cost
me a great many days to make it, yet, for want of iron, it not only
wore out soon, but made my work the harder, and made it be performed
much worse.",286,60,well this i conquered by making me a wooden spade as i observed before but this did my work but in a wooden manner and though it cost me a great many days to make it yet for want of iron it not only wore out soon but made my work the harder and made it be performed much worse,0.050000000000000044,-0.10074387488553184,-0.07692307692307689,-0.06833624487147004,1.05,0.22443406418615508,0.45714285714285713,0.35367732260922913,39.25922119267921,0.18009340253196593,0.8884114395719943,0.7059437262770564,0.5470999999999999,0.1477087720074419,0.2956518735671386,0.17890057740381346,2.0879999999999996,0.13409732047176426,0.34237536656891493,0.13608883914698056,0.0,-0.13388720543000857,0.0,0.0,0.2384162734284794,0.009127254135462223,0.21660082521586257,0.19591604410558952,"{'neg': 0.065, 'neu': 0.799, 'pos': 0.136, 'compound': 0.5423}",0.5423,0.30751501721755153,0.5473354864755754,0.5187917366727418,0.11428571428571428,0.0062399832165091085,0.2015267175572519,0.2102330293819655,0.24364426154771907,0.012375516485839635,0.6698149355565062,0.5654867588117132,14.543392679137245,-0.10413313956824469,0.29048370924426503,-0.18470271047882209,0.5308558558558565,0.648514496499721,0.5750000000000005,0.8379777915885389,6.073991479726513,0.708583963161181,0.26264159337909326,0.7125297434780571,1.7244639639639592,0.6373413639362392,4.9594093371298555,0.38410959057892163,0.156732604457117,0.47619077989062253,0.10128558558558574,0.4438652108850553,0.10527961958815144,0.3362610651826801,-0.04510863934889797,-1.5874613657506773,13.075735628445276,0.1214159552967125
931,931,350,"However, this I bore with, and was content to work it out
with patience, and bear with the badness of the performance.",118,22,however this i bore with and was content to work it out with patience and bear with the badness of the performance,0.0,-0.11645353614215487,-0.10256410256410256,-0.08849297897024899,0.0,-0.1206331273441501,-0.14285714285714285,-0.09406311771522051,24.443647588626344,0.3149738955099277,0.5531443437459602,1.1987344493362548,0.34375,0.30566197850429566,0.13761943207968302,0.4025091859697628,-0.46299999999999997,-0.8557029705077294,-0.5927419354838712,-0.8465235557752531,0.0,-0.13388720543000857,0.0,0.0,-1.5668860797316881,-0.07216752001761283,-1.4235136427922654,-3.5115600491229464,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.25}",-0.25,-0.46070526703435694,-0.25232135647961246,-0.6522619189387898,-0.3,-0.4914042579342253,-1.7465648854961833,-3.6750483558994187,-0.09674166171930698,0.009266632780393058,-0.728706045190494,-1.3159899140733204,6.58092153487309,-0.0023120313044383885,-0.6511370316922387,0.6778216664569757,0.5389639639639646,0.6742722408437486,0.5831081081081085,0.8671586978009982,6.203249016790771,0.7292686841178964,0.264612314099814,0.7284205541235832,1.7409189189189143,0.6820598469884095,4.962582632543912,0.3853352533595039,0.16021784018497118,0.5003692128597766,0.10251126126126142,0.46142574697337424,0.10798232229085415,0.4129332603906995,-0.04402535124153237,-1.5738666889961674,13.107134719228426,0.1463622999912591
932,932,350,"When the
corn was sown, I had no harrow, but was forced to go over it myself,
and drag a great heavy bough of a tree over it, to scratch it, as it
may be called, rather than rake or harrow it.",192,42,when the corn was sown i had no harrow but was forced to go over it myself and drag a great heavy bough of a tree over it to scratch it as it may be called rather than rake or harrow it,-3.1,-1.5078806760144794,-1.6923076923076925,-1.8738037134335261,-1.1,-0.6370602167092326,-0.7714285714285714,-0.7641508515341248,-63.32227111030613,-0.4583474272134017,-1.4329430978260325,-1.6266227640614686,-0.6458333333333333,-0.4469296404437124,-0.6314303354244297,-0.6629073919121893,-2.135,-1.3836609096432455,-1.205645161290323,-1.370647482308736,0.0,-0.13388720543000857,0.0,0.0,0.0,0.0048313530539644016,0.0,0.0,"{'neg': 0.164, 'neu': 0.72, 'pos': 0.116, 'compound': -0.0772}",-0.0772,-0.10202843240483844,-0.07791683488090433,-0.10550491839291816,0.05,-0.01663224513721545,-0.10076335877862592,0.031661600810537,0.053366497149129874,0.011349975052410905,-0.11196664673385646,-0.05516440311268122,10.422992070352434,-0.09376744440178826,-0.19678394974047947,-0.09689513386327353,0.5445945945945952,0.6921595633048788,0.5887387387387392,0.8874232160040951,6.367388311182553,0.7555354348207068,0.26484692370942364,0.7303123172956699,1.7543468468468422,0.7185519898787787,5.021320602689791,0.40802237649839074,0.16316283569663392,0.5207997897657004,0.10652477477477493,0.5189282741865021,0.10847656653509838,0.42695433312549874,-0.0430365631216197,-1.5614579357037475,13.16540224410594,0.19265541625157231
933,933,350,"When it was growing, and
grown, I have observed already how many things I wanted to fence it,
secure it, mow or reap it, cure and carry it home, thrash, part it from
the chaff, and save it.",189,38,when it was growing and grown i have observed already how many things i wanted to fence it secure it mow or reap it cure and carry it home thrash part it from the chaff and save it,1.7999999999999998,0.776516682655364,0.8205128205128206,1.057258222434027,1.7999999999999998,0.8133833309333675,0.8857142857142855,1.1178658936893047,0.0,-0.013128655756477573,0.0,0.0,0.33333333333333326,0.13929962063157802,0.12952417136911337,0.1669960477011207,1.93,0.417493450632347,0.2844574780058651,0.4174269562465566,-7.3326759463719,-0.4902496762675105,-0.34848175497224776,-0.523545268925652,1.3377618030258414,0.04289100587814979,1.21535458259975,1.7357235373647673,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.743}",0.743,0.7034227313709882,0.7498990714574082,1.1223024554708902,0.45,0.32444484434815085,1.7801526717557252,2.6945688689809626,0.24673851708756106,0.013269571033531333,0.6825280972840165,1.106562892609094,10.166989702996394,-0.05898086489323319,-0.22705811142518972,0.19778121888871755,0.5418918918918926,0.6835736485235364,0.5905405405405411,0.8939078618290864,6.370121322362505,0.7559727909309412,0.27535743421993414,0.8150633074051415,1.7521171171171124,0.7124924089560234,4.990946443684348,0.39629057364777837,0.17338316831833103,0.591702203981541,0.11221036036036051,0.6003869608850545,0.11007295458981978,0.47224180645245784,-0.04100932887456966,-1.5360172481277168,13.158493522154536,0.18716648791320903
934,934,350,"Then I wanted a mill to grind it, sieves to
dress it, yeast and salt to make it into bread, and an oven to bake it;
but all these things I did without, as shall be observed; and yet the
corn was an inestimable comfort and advantage to me too.",242,50,then i wanted a mill to grind it sieves to dress it yeast and salt to make it into bread and an oven to bake it but all these things i did without as shall be observed and yet the corn was an inestimable comfort and advantage to me too,0.65,0.12861717946116424,0.23076923076923084,0.2259520729707024,0.65,0.13570250064979086,0.22857142857142856,0.2385440665257992,40.71642168185802,0.22734409631052035,0.921386968505252,0.8785758322109153,1.2750000000000001,0.5453834817045669,0.8613357396046061,0.7418741976893454,3.1359999999999997,0.6289491280016718,0.7265395894428154,0.6273470496768789,14.376054433058705,0.3970984265898379,0.6832147929416724,0.7800906051026093,0.9970032561099776,0.026388744105785542,0.905775956107731,0.9831322220849354,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.6956}",0.6956,0.49102914098236733,0.7020589422688737,0.7985355678323272,0.0,-0.0547526257267564,-0.33587786259541985,-0.2659574468085106,0.0,0.01088293751286761,-0.33123002054113365,-0.3378125557189897,13.459543957484698,-0.05604066060174369,0.16231063108112034,0.22268762501435577,0.5333333333333339,0.656384918382618,0.5842342342342348,0.8712116014416181,6.535718499999022,0.7824728425985522,0.2618720738595738,0.706324760273614,1.7057252252252204,0.5864164010298534,4.866216154793531,0.3481143868271071,0.17291479657128578,0.5884529273830965,0.11119909909909925,0.5858983892135088,0.11059848011534529,0.4871502888540166,-0.041467438112312474,-1.5417662699835126,13.133844565326802,0.16758307457069166
935,935,350,"All this, as I
said, made everything laborious and tedious to me; but that there was
no help for.",97,19,all this as i said made everything laborious and tedious to me but that there was no help for,-1.3,-1.406299407738571,-0.7692307692307694,-1.7434669365542037,-1.3,-1.469768011522787,-0.8857142857142857,-1.844627245299535,-25.3521478030654,-0.4071569709065709,-0.5737031311808921,-1.4395965943002473,0.833333333333333,0.9910748929398918,0.5180966854764544,1.3728233156365675,1.323,0.7514493907162463,0.06195014662756594,0.7489577196489537,-15.45065030024801,-1.6356668987674388,-0.73428442378624,-2.206320018961679,0.32846774293823994,0.02352132944871081,0.2984124495954645,0.8523627919311578,"{'neg': 0.125, 'neu': 0.716, 'pos': 0.159, 'compound': 0.1901}",0.1901,0.34392400692341013,0.1918651594670973,0.5742925889233277,-0.5,-0.8974136703376614,-2.687022900763359,-6.844904815229562,-0.16923686815866107,0.007608974556072571,-1.026562273309206,-2.3191941430417415,5.5839516299500795,-0.011715923785452848,-0.7690360511745574,0.5981614993141925,0.539414414414415,0.6757032266406386,0.5903153153153159,0.8930972811009628,6.62473253483978,0.7967175088186512,0.26323926605176595,0.7173490479942108,1.6924864864864815,0.5504384043995962,4.865346567404036,0.34777851488368616,0.17291479657128578,0.5884529273830965,0.11059729729729745,0.5772762369849185,0.11054495436737509,0.4856318323131169,-0.04208770075907719,-1.5495502289583503,13.145625612548022,0.1769430291908106
936,936,350,"Neither was my time so much loss to me, because, as I had
divided it, a certain part of it was every day appointed to these
works; and as I had resolved to use none of the corn for bread till I
had a greater quantity by me, I had the next six months to apply myself
wholly, by labour and invention, to furnish myself with utensils proper
for the performing all the operations necessary for making the corn,
when I had it, fit for my use.",437,87,neither was my time so much loss to me because as i had divided it a certain part of it was every day appointed to these works and as i had resolved to use none of the corn for bread till i had a greater quantity by me i had the next six months to apply myself wholly by labour and invention to furnish myself with utensils proper for the performing all the operations necessary for making the corn when i had it fit for my use,1.5,0.20857393813280412,0.6666666666666667,0.3285428989355221,2.3,0.4006506431121401,1.1714285714285713,0.5823263816254916,18.29522154950067,0.04897035686016802,0.4140093364132077,0.22688097183644726,0.864583333333333,0.1676003435800403,0.5423824676081632,0.2070603516824529,4.55,0.4442455237881079,1.2448680351906163,0.44398475675670174,6.912804863667321,0.012852657996382024,0.3285275918763884,0.21558095351380197,0.8760579267150612,0.015717725753712882,0.7958973065666298,0.4964767655334779,"{'neg': 0.03, 'neu': 0.868, 'pos': 0.102, 'compound': 0.6395}",0.6395,0.24396378042067518,0.6454380298748487,0.42191599712872796,0.18775510204081633,0.014352300662165116,0.547001090512541,0.2735687084811914,0.293635543770004,0.01212350888316205,0.87521078850858,0.4129733582631884,20.149332314446408,-0.12349207452657893,0.9534272775669796,-0.3486918243059523,0.5389639639639646,0.6742722408437486,0.5898648648648653,0.8914761196447146,6.630310414408141,0.7976101212343152,0.24052905584155573,0.534226372936245,1.6812207207207155,0.5198222187676556,4.80168464249797,0.323189549245012,0.16687852893225308,0.546576995913725,0.10975090090090106,0.5651497219867742,0.1097591685815893,0.4633401014841185,-0.04195126965392759,-1.5478380927674713,13.162697443674235,0.19050647237401686
937,937,351,"But first I was to prepare more land, for I had now seed enough to sow
above an acre of ground.",95,21,but first i was to prepare more land for i had now seed enough to sow above an acre of ground,-0.15,-0.25110777548463786,-0.1794871794871795,-0.2612649855312113,-0.15,-0.2614768789891726,-0.22857142857142856,-0.2768143178476489,24.724797930973505,0.334551361600231,0.5595065988491608,1.2702614244925796,0.4375,0.432097370487561,0.21047677847480953,0.5814991710539308,3.2990000000000004,2.301648166593863,0.7862903225806457,2.2878990047270134,15.332105943688708,1.2144408842736523,0.7286506625621018,1.9808785999965826,0.0,0.0048313530539644016,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.03281638732953688,0.0,0.0,0.1875,0.23115022869480065,0.5458015267175572,1.966185410334346,0.2455375644773411,0.015180587390786201,0.6775938232513096,2.2630978544597444,6.678279584865553,0.03156770469172273,-0.6396237266504898,0.9648161676867917,0.5225225225225231,0.622041259257248,0.5734234234234239,0.8323037264916716,6.71090328934274,0.8105071728646035,0.2368785303160302,0.5047905379785802,1.6701801801801752,0.48981811201680264,4.64380892432155,0.262211176141325,0.16477835781107955,0.5320072937064336,0.10712477477477494,0.5275246115880609,0.1100744838969046,0.472285190925054,-0.04148759495484483,-1.5420192273978477,13.17068781947761,0.1968547666735746
938,938,351,"Before I did this, I had a week’s work at
least to make me a spade, which, when it was done, was but a sorry one
indeed, and very heavy, and required double labour to work with it.",180,38,before i did this i had a week’s work at least to make me a spade which when it was done was but a sorry one indeed and very heavy and required double labour to work with it,-1.0,-0.6125481021407764,-0.6153846153846154,-0.7250214241948468,0.0,-0.1206331273441501,-0.14285714285714285,-0.09406311771522051,0.0,-0.013128655756477573,0.0,0.0,0.4875,0.2377861364922269,0.24933402988554362,0.30641982555615693,-2.212,-1.5144136776183663,-1.2338709677419362,-1.500450728128762,0.0,-0.13388720543000857,0.0,0.0,-0.2675523606051683,-0.0027805775108726773,-0.24307091651995003,-0.3471447074729535,"{'neg': 0.043, 'neu': 0.957, 'pos': 0.0, 'compound': -0.1154}",-0.1154,-0.1471663123605471,-0.11647153815098911,-0.17431184840018946,-0.265,-0.2780578025486462,-1.5819847328244274,-2.009378499440089,-0.2193231263000543,0.008761485494499857,-1.2323483474968229,-1.621701843121731,9.899437342391225,-0.071615169304465,-0.25869814470981045,0.09075630307184117,0.5236486486486492,0.6256187237494742,0.5700450450450455,0.8201450155698135,6.625977776074135,0.796916781279209,0.2260706474331473,0.4176417002132253,1.6679054054054003,0.48363611531783,4.579087384942225,0.23721294194987547,0.1672429682551362,0.5491052529464505,0.10699414414414431,0.525653036628262,0.11078599085841156,0.4924697271635286,-0.04042256936478316,-1.5286537353060166,13.14161826967382,0.17375922500554056
939,939,351,"However, I got through that, and sowed my seed in two large flat pieces
of ground, as near my house as I could find them to my mind, and fenced
them in with a good hedge, the stakes of which were all cut off that
wood which I had set before, and knew it would grow; so that, in a
year’s time, I knew I should have a quick or living hedge, that would
want but little repair.",373,78,however i got through that and sowed my seed in two large flat pieces of ground as near my house as i could find them to my mind and fenced them in with a good hedge the stakes of which were all cut off that wood which i had set before and knew it would grow so that in a year’s time i knew i should have a quick or living hedge that would want but little repair,0.30000000000000004,-0.04394740726543324,0.051282051282051336,0.004538101485653793,1.3,0.2080022931609024,0.6,0.33235634926044577,0.0,-0.013128655756477573,0.0,0.0,0.4145833333333338,0.055384741039985926,0.19266720491155673,0.04820080523905108,1.617,-0.11526458055650338,0.16972140762463345,-0.11146220423498529,13.930769399473608,0.1959453853096886,0.662052844547732,0.48456924213549085,0.6731424727669222,0.014161361108227183,0.6115489223637244,0.4254982213945978,"{'neg': 0.022, 'neu': 0.935, 'pos': 0.043, 'compound': 0.1406}",0.1406,0.0350577605013836,0.14190553088413405,0.10346546500828024,0.18918650793650793,0.022913577034199342,0.5537319762510602,0.34040956580850185,0.2599484171422492,0.012107906114534276,0.7368027341512985,0.4035306617885182,17.277323467684337,-0.14161108940072759,0.6137911207424246,-0.5021776022698398,0.5157657657657664,0.600576472303892,0.5666666666666672,0.8079863046479556,6.276210441279705,0.7409444961473937,0.21541937115687101,0.33175565220050146,1.666572072072067,0.48001260834179854,4.516772334312572,0.21314419691953507,0.16322563601240114,0.521235459930873,0.10768468468468484,0.5355465690881637,0.10991332842324913,0.46771341766912133,-0.041459841079532385,-1.5416709313526937,13.125152318041359,0.16067714858543108
940,940,351,"This work did not take me up less than three
months, because a great part of that time was the wet season, when I
could not go abroad.",134,28,this work did not take me up less than three months because a great part of that time was the wet season when i could not go abroad,0.75,0.3884998613921564,0.2820512820512821,0.5594020456333596,0.75,0.40753094132468426,0.2857142857142857,0.591253882781386,46.16587225516543,0.4737595883388158,1.0447046014493118,1.7788636782039797,1.21875,0.982994435557503,0.8176213317675303,1.3613841060635197,-1.1039999999999999,-1.1815238379018533,-0.8277126099706749,-1.169978323109134,0.0,-0.13388720543000857,0.0,0.0,0.8740737887576691,0.0385802585811049,0.7940947202216077,1.5391304265007164,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.6249}",0.6249,0.8075451470141667,0.6307024626564394,1.2810237727409564,0.1777777777777778,0.1485560707507953,0.5000848176420697,1.3213441404930766,0.15957531375163372,0.01297772541973028,0.32440644688079623,0.9299397807543457,8.158022028404911,-0.016263474655377804,-0.4646333058582662,0.5596392955437968,0.5063063063063068,0.5705257705691927,0.5572072072072076,0.7739419140667523,6.375729251178993,0.7568702120434642,0.19849639818389805,0.19529808302524104,1.643490990990986,0.4172867646080683,4.302031326238981,0.13020201010179663,0.1586863842276076,0.48974490847933105,0.10799774774774791,0.5400318952849229,0.11025627601619671,0.4774423992423822,-0.0422275165148963,-1.5513048406748682,13.09694677161503,0.13826805119122237
941,941,351,"Within-doors, that is when it rained and I could
not go out, I found employment in the following occupations—always
observing, that all the while I was at work I diverted myself with
talking to my parrot, and teaching him to speak; and I quickly taught
him to know his own name, and at last to speak it out pretty loud,
“Poll,” which was the first word I ever heard spoken in the island by
any mouth but my own.",411,79,within doors that is when it rained and i could not go out i found employment in the following occupations—always observing that all the while i was at work i diverted myself with talking to my parrot and teaching him to speak and i quickly taught him to know his own name and at last to speak it out pretty loud “poll” which was the first word i ever heard spoken in the island by any mouth but my own,2.35,0.4443217137778061,1.1025641025641029,0.6310258837962902,1.35,0.21632217722432148,0.6285714285714286,0.34315177880413356,37.160722823535195,0.12577808974176602,0.8409237436770394,0.5075007811771858,0.3020833333333339,0.019181786542213575,0.10523838923740506,-0.003050400486769386,-2.4419999999999997,-1.0305660501210938,-1.3181818181818188,-1.0201167856502733,13.906245974946012,0.19119700882880036,0.6608873810689408,0.47759322685586714,0.22311335507553529,0.007884643390877362,0.2026981469473299,0.13924635436559996,"{'neg': 0.0, 'neu': 0.972, 'pos': 0.028, 'compound': 0.2732}",0.2732,0.09740048976301251,0.2757367783609205,0.19849898924504822,0.26666666666666666,0.05333554202080273,0.9180661577608142,0.5779244097315737,0.48572868763846616,0.013142888628958994,1.6644510995626554,1.0298955059679453,17.402841695891752,-0.14379134083719455,0.6286345738494218,-0.5206464644131378,0.4853603603603609,0.5039849310137885,0.5407657657657662,0.7147695209137093,5.741002959244516,0.6552967446020381,0.19201505970255955,0.14303612553242864,1.6458693693693645,0.4237503175923404,4.099248457807319,0.05187856965705457,0.1503330925128624,0.4317948816898636,0.10455180180180196,0.49066103858678267,0.10721573547565617,0.3911861796333609,-0.04412121345980109,-1.5750697077143392,13.08255778251266,0.1268361060934228
942,942,351,"This, therefore, was not my work, but an
assistance to my work; for now, as I said, I had a great employment
upon my hands, as follows: I had long studied to make, by some means or
other, some earthen vessels, which, indeed, I wanted sorely, but knew
not where to come at them.",277,54,this therefore was not my work but an assistance to my work for now as i said i had a great employment upon my hands as follows i had long studied to make by some means or other some earthen vessels which indeed i wanted sorely but knew not where to come at them,1.3,0.3373811223825101,0.5641025641025642,0.49381267277225355,1.3,0.35406248005203683,0.6,0.5218761123607419,40.088322218174355,0.2060965039500188,0.9071734733880932,0.8009469907719277,1.383333333333333,0.548230619420338,0.9455264509945297,0.7459047869830924,1.0130000000000003,-0.15020746282602132,-0.0516862170087976,-0.1461513324816126,0.0,-0.13388720543000857,0.0,0.0,0.7336785778170787,0.019519997091892175,0.6665458825991232,0.6698806556743621,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.7684}",0.7684,0.5029892373840958,0.7755349212757369,0.8167672064649225,0.20833333333333334,0.06878564470231147,0.6437659033078881,0.6985487260309954,0.1562896957633448,0.011946759515335541,0.31090704700186206,0.30600576345411107,13.206214400707417,-0.1002398615550435,0.13235254889383674,-0.15172283774090323,0.48243243243243294,0.4946835233340007,0.5378378378378382,0.7042319714480988,5.839886830327502,0.671120853020989,0.1868067263692262,0.10103898311210996,1.657599099099094,0.45562738571931805,4.097378554444794,0.05115633278475422,0.1524943188252792,0.4467881474561694,0.10596981981981997,0.5109773074607362,0.109296566306487,0.4502166706662013,-0.04251863108685293,-1.554958170271463,13.096813751695596,0.13816236785203329
943,943,351,"However, considering the heat of the
climate, I did not doubt but if I could find out any clay, I might make
some pots that might, being dried in the sun, be hard enough and strong
enough to bear handling, and to hold anything that was dry, and
required to be kept so; and as this was necessary in the preparing
corn, meal, &c., which was the thing I was doing, I resolved to make
some as large as I could, and fit only to stand like jars, to hold what
should be put into them.",477,96,however considering the heat of the climate i did not doubt but if i could find out any clay i might make some pots that might being dried in the sun be hard enough and strong enough to bear handling and to hold anything that was dry and required to be kept so and as this was necessary in the preparing corn meal c which was the thing i was doing i resolved to make some as large as i could and fit only to stand like jars to hold what should be put into them,1.1,0.09955430613641165,0.4615384615384617,0.18866211488796136,1.1,0.10530372425307351,0.4857142857142857,0.1991002658305501,35.94311375170097,0.09743457960283683,0.8133700175591642,0.4039467494041792,0.30625000000000013,0.0037974801442496446,0.10847649352163255,-0.02482940341868814,1.9890000000000003,-0.11547760842438554,0.30608504398826997,-0.11167368510173441,0.0,-0.13388720543000857,0.0,0.0,1.0719611389960442,0.016903303277084798,0.9738750797794483,0.5505454356338944,"{'neg': 0.016, 'neu': 0.837, 'pos': 0.147, 'compound': 0.9178}",0.9178,0.3271736586474567,0.9263221639079532,0.5487588234351862,0.04892857142857142,-0.038432337786859186,-0.10580152671755728,-0.1385392920466059,0.10696293631480427,0.011292475758855487,0.10824147452774044,-0.08996261037349249,20.36726164092484,-0.15838033117769024,0.9791990223121068,-0.644229481904525,0.49617117117117165,0.5383285901391583,0.551576576576577,0.7536773958636555,6.412057677619908,0.7626837481883878,0.19082969934219918,0.1334780299407253,1.6671171171171122,0.48149383923402816,4.032430977072622,0.026070793026478616,0.17496379625289835,0.6026676334529755,0.1103995495495497,0.5744430597181885,0.11166757367749439,0.5174790964623275,-0.036639975371437254,-1.4811842373179493,13.142172306496605,0.17419940315114663
