,sent_no,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_raw,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100,mean_roll100,jockers_rinker_roll100_stand,jockers_roll100_stand,huliu_roll100_stand,senticnet_roll100_stand,sentiword_roll100_stand,nrc_roll100_stand,lmcd_roll100_stand,jockers_rinker_roll100_stdscale,jockers_roll100_stdscale,huliu_roll100_stdscale,senticnet_roll100_stdscale,sentiword_roll100_stdscale,nrc_roll100_stdscale,lmcd_roll100_stdscale
195,196,0.185655824326583,0.185655824326583,0.335211905034108,-0.103142124625879,0.567281685442336,0.4783473884836721,0.112095434055209,"The man that had the lance or dart did not fly from them, but the rest did; however, as the two creatures ran directly into the water, they did not offer to fall upon any of the negroes, but plunged themselves into the sea, and swam about, as if they had come for their diversion; at last one of them began to come nearer our boat than at first I expected; but I lay ready for him, for I had loaded my gun with all possible expedition, and bade Xury load both the others.",0.03619905027953775,0.04264596410880063,0.01581520084868475,0.16946710583463448,0.0069529946395180155,0.06702430234325309,-0.0132968912913641,0.046401103823294945,0.30170282181793373,0.17377755592880986,0.3364826741846663,0.2903418129999308,-0.4077158316062637,0.08630270518904698,-0.5013674874166285,0.30170282181793373,0.17377755592880986,0.3364826741846663,0.2903418129999308,-0.4077158316062637,0.08630270518904698,-0.5013674874166285
196,197,-0.591409862109181,-0.591409862109181,-0.23249527748763896,-0.23249527748763896,-0.4940524646612321,0.0515558277828839,-0.42099405281181795,"As soon as he came fairly within my reach, I fired, and shot him directly in the head; immediately he sank down into the water, but rose instantly, and plunged up and down, as if he were struggling for life, and so indeed he was; he immediately made to the shore; but between the wound, which was his mortal hurt, and the strangling of the water, he died just before he reached the shore.",0.038356159930782584,0.04480307376004546,0.016896542073657053,0.16979378664876307,0.006405300427501784,0.06684982429887795,-0.01331972751312878,0.047112137089499885,0.3446186271565121,0.22123187017405127,0.35679324886171104,0.29647819170995104,-0.4317785587506272,0.08354141202121915,-0.5028701818389805,0.3446186271565121,0.22123187017405127,0.35679324886171104,0.29647819170995104,-0.4317785587506272,0.08354141202121915,-0.5028701818389805
197,198,-1.28017712166631,-1.16392948292249,-1.35428499136549,-0.34874291623145803,-1.37753451911426,-0.496900531810456,-0.571066525329012,"It is impossible to express the astonishment of these poor creatures at the noise and fire of my gun: some of them were even ready to die for fear, and fell down as dead with the very terror; but when they saw the creature dead, and sunk in the water, and that I made signs to them to come to the shore, they took heart and came, and began to search for the creature.",0.03879774315101017,0.04524465698027305,0.016011696919373767,0.17108036658656398,0.006900028643092332,0.06665234204527071,-0.010646067115532619,0.04772010960143591,0.35340394760099364,0.23094627151939448,0.3401734130793916,0.32064533406301543,-0.4100428715711899,0.0804160537584884,-0.3269350114709645,0.35340394760099364,0.23094627151939448,0.3401734130793916,0.32064533406301543,-0.4100428715711899,0.0804160537584884,-0.3269350114709645
198,199,0.35429138863328496,0.35429138863328496,0.12216944435630499,0.0,0.7085827772665699,0.36201249751660397,0.10053527191821002,"I found him by his blood staining the water; and by the help of a rope, which I slung round him, and gave the negroes to haul, they dragged him on shore, and found that it was a most curious leopard, spotted, and fine to an admirable degree; and the negroes held up their hands with admiration, to think what it was I had killed him with.",0.03637385127291065,0.04282076510217354,0.014201742168242545,0.1684622236645156,0.007457555997315756,0.06279593020424516,-0.010646067115532619,0.04592371447055294,0.30518049639986905,0.17762300776530385,0.30617746408016233,0.27146608694529584,-0.3855481292389493,0.01938439956330997,-0.3269350114709645,0.30518049639986905,0.17762300776530385,0.30617746408016233,0.27146608694529584,-0.3855481292389493,0.01938439956330997,-0.3269350114709645
199,200,-0.320256307610174,-0.160128153805087,-0.160128153805087,0.0,-0.480384461415261,-0.29223388069428397,-0.0717240688918619,"The other creature, frighted with the flash of fire and the noise of the gun, swam on shore, and ran up directly to the mountains from whence they came; nor could I, at that distance, know what it was.",0.033836113076798534,0.04170836627257725,0.014839037669774454,0.16970414258939326,0.009794644453252715,0.06130310678833973,-0.010646067115532619,0.04579133481922905,0.25469206695829066,0.153151315473149,0.3181476336957155,0.2947943159706792,-0.2828690784225675,-0.004241054939437432,-0.3269350114709645,0.25469206695829066,0.153151315473149,0.3181476336957155,0.2947943159706792,-0.2828690784225675,-0.004241054939437432,-0.3269350114709645
200,201,0.8366939812032941,0.53518263662553,0.723627226986633,0.0,0.422115882408869,0.412316763710092,-0.10050378152592099,"I found quickly the negroes wished to eat the flesh of this creature, so I was willing to have them take it as a favour from me; which, when I made signs to them that they might take him, they were very thankful for.",0.03389131532945108,0.041763568525229805,0.014211660386103504,0.17124176469299324,0.011075588855283244,0.05937286085797962,-0.010646067115532619,0.04584438450450112,0.2557903185597893,0.1543657113398162,0.3063637556039442,0.3236770392054553,-0.22659129611829326,-0.03478916727540111,-0.3269350114709645,0.2557903185597893,0.1543657113398162,0.3063637556039442,0.3236770392054553,-0.22659129611829326,-0.03478916727540111,-0.3269350114709645
201,202,0.0800640769025436,0.248198638397885,0.408326792202972,0.0,0.4163331998932271,0.0560448538317805,0.0376968362082809,"Immediately they fell to work with him; and though they had no knife, yet, with a sharpened piece of wood, they took off his skin as readily, and much more readily, than we could have done with a knife.",0.03538045722165835,0.043252710417437064,0.01647410382501753,0.16945839433853957,0.01104057842310191,0.06095657126521944,-0.010080456255804112,0.04664033703359567,0.28541687163306917,0.18712538457560943,0.34885869185298074,0.2901781760893524,-0.2281294655170247,-0.00972533335296874,-0.2897160576136223,0.28541687163306917,0.18712538457560943,0.34885869185298074,0.2901781760893524,-0.2281294655170247,-0.00972533335296874,-0.2897160576136223
202,203,0.335714285714286,0.478571428571429,0.11428571428571402,0.11428571428571402,0.5142857142857139,0.52705,0.34940476190476194,"They offered me some of the flesh, which I declined, pointing out that I would give it them; but made signs for the skin, which they gave me very freely, and brought me a great deal more of their provisions, which, though I did not understand, yet I accepted.",0.0376990268118152,0.04510190407112704,0.018002957549544864,0.17131404814168893,0.012741092891758551,0.061421902298258516,-0.010100428997760147,0.048025786109490425,0.33154493060202195,0.22780584636477708,0.3775747872215686,0.3250348128991639,-0.15341803938438126,-0.002360994722794406,-0.29103032615794105,0.33154493060202195,0.22780584636477708,0.3775747872215686,0.3250348128991639,-0.15341803938438126,-0.002360994722794406,-0.29103032615794105
203,204,-0.0416666666666667,-0.0416666666666667,0.0,0.0,-0.166666666666667,0.21583333333333302,0.223958333333333,"I then made signs to them for some water, and held out one of my jars to them, turning it bottom upward, to show that it was empty, and that I wanted to have it filled.",0.0376990268118152,0.04510190407112704,0.018002957549544864,0.17131404814168893,0.012741092891758551,0.061421902298258516,-0.010100428997760147,0.048025786109490425,0.33154493060202195,0.22780584636477708,0.3775747872215686,0.3250348128991639,-0.15341803938438126,-0.002360994722794406,-0.29103032615794105,0.33154493060202195,0.22780584636477708,0.3775747872215686,0.3250348128991639,-0.15341803938438126,-0.002360994722794406,-0.29103032615794105
204,205,0.0840168050416806,0.0840168050416806,0.140028008402801,0.140028008402801,0.0,0.08443688906688901,0.157531509453151,"They called immediately to some of their friends, and there came two women, and brought a great vessel made of earth, and burnt, as I supposed, in the sun, this they set down to me, as before, and I sent Xury on shore with my jars, and filled them all three.",0.03999865455975103,0.04740153181906287,0.020469692262984278,0.17144261656372967,0.013913852081644999,0.06276772046190081,-0.010190926735316708,0.04940044871625099,0.37729614066436384,0.2783954201190125,0.4239068778223435,0.32744984461719157,-0.10189333130248165,0.01893795159284688,-0.2969853587751158,0.37729614066436384,0.2783954201190125,0.4239068778223435,0.32744984461719157,-0.10189333130248165,0.01893795159284688,-0.2969853587751158
205,206,0.0,0.0,0.0,0.0,0.0,-0.00707106781186547,-0.22097086912079603,The women were as naked as the men.,0.04020144166677448,0.04645377048306425,0.020342085491240454,0.16942265418687955,0.012625571923505252,0.06120492372173618,-0.010234347035619894,0.04857372863394005,0.3813306003892877,0.2575455925536804,0.42151007022179543,0.2895068323916073,-0.15849340713073504,-0.005794902198441942,-0.2998425495904264,0.3813306003892877,0.2575455925536804,0.42151007022179543,0.2895068323916073,-0.15849340713073504,-0.005794902198441942,-0.2998425495904264
206,207,0.430711421681761,0.430711421681761,0.444756359345296,0.23408229439226103,0.866104489251366,0.46601103167611396,0.237008323072164,"I was now furnished with roots and corn, such as it was, and water; and leaving my friendly negroes, I made forward for about eleven days more, without offering to go near the shore, till I saw the land run out a great length into the sea, at about the distance of four or five leagues before me; and the sea being very calm, I kept a large offing to make this point.",0.039898479351157624,0.046150808167447384,0.020342085491240454,0.16719797841839865,0.013026936719547003,0.06148745228406098,-0.010234347035619894,0.048267056199461755,0.3753031498355178,0.250880716282114,0.42151007022179543,0.24771847987136875,-0.14085960461719024,-0.0013235992808877045,-0.2998425495904264,0.3753031498355178,0.250880716282114,0.42151007022179543,0.24771847987136875,-0.14085960461719024,-0.0013235992808877045,-0.2998425495904264
207,208,0.0,0.0,0.0,0.0,0.28571428571428603,0.183571428571429,0.230357142857143,"At length, doubling the point, at about two leagues from the land, I saw plainly land on the other side, to seaward; then I concluded, as it was most certain indeed, that this was the Cape de Verde, and those the islands called, from thence, Cape de Verde Islands.",0.03953359845247487,0.04578592726876464,0.018854966611536263,0.1685428665889926,0.012527454838355694,0.06326902971779703,-0.01099468011292017,0.04821702333785728,0.3680438259478342,0.24285369140733087,0.39357787050320187,0.2729808851932259,-0.16280414220215864,0.02687168232803835,-0.34987483103182837,0.3680438259478342,0.24285369140733087,0.39357787050320187,0.2729808851932259,-0.16280414220215864,0.02687168232803835,-0.34987483103182837
208,209,-0.0493196961916072,-0.0493196961916072,0.0,0.0,0.0,0.0726643523889679,-0.25162908996958,"However, they were at a great distance, and I could not well tell what I had best to do; for if I should be taken with a fresh of wind, I might neither reach one or other.",0.03663209615874151,0.04369711864936058,0.015116575709621492,0.1687408519309489,0.011903899924930957,0.06120062677373719,-0.013920377340505646,0.046195827400976434,0.3103182914320339,0.19690193343055543,0.3233605645947278,0.27669984567309824,-0.19019977905950408,-0.005862905787057369,-0.5423948087534828,0.3103182914320339,0.19690193343055543,0.3233605645947278,0.27669984567309824,-0.19019977905950408,-0.005862905787057369,-0.5423948087534828
209,210,0.0993929638737352,-0.256641533584421,0.38570403891300203,0.0,0.11867816581938499,-0.291206549379317,0.397571855494941,"In this dilemma, as I was very pensive, I stepped into the cabin and sat down, Xury having the helm; when, on a sudden, the boy cried out, âMaster, master, a ship with a sail!â and the foolish boy was frighted out of his wits, thinking it must needs be some of his masterâs ships sent to pursue us, but I knew we were far enough out of their reach.",0.03670961097091106,0.04324672999245018,0.015120447911998514,0.167311742506203,0.012018228900476241,0.06298975261263678,-0.015428672966448329,0.045995405704032495,0.31186045253080097,0.18699382104267367,0.3234332952497022,0.2498554266897172,-0.18517678103819354,0.022451837039357228,-0.641645352373062,0.31186045253080097,0.18699382104267367,0.3234332952497022,0.2498554266897172,-0.18517678103819354,0.022451837039357228,-0.641645352373062
210,211,0.0609271795844942,0.0609271795844942,0.0,0.0,0.0,0.15283147804630498,-0.0652791209833867,"I jumped out of the cabin, and immediately saw, not only the ship, but that it was a Portuguese ship; and, as I thought, was bound to the coast of Guinea, for negroes.",0.0365119985922367,0.04304911761377583,0.01688771819680608,0.16804730492663988,0.013056735843912017,0.060766447767633514,-0.01485859080504678,0.04620867601942247,0.3079289442874495,0.1826465409167186,0.3566275120844719,0.26367224537464634,-0.13955039195252358,-0.012734231789489516,-0.6041321729580085,0.3079289442874495,0.1826465409167186,0.3566275120844719,0.26367224537464634,-0.13955039195252358,-0.012734231789489516,-0.6041321729580085
211,212,0.137120688932536,0.137120688932536,0.0,0.0,0.11547005383792501,-0.39271365310278294,-0.22673026196300897,"But, when I observed the course she steered, I was soon convinced they were bound some other way, and did not design to come any nearer to the shore; upon which I stretched out to sea as much as I could, resolving to speak with them if possible.",0.03390120700922737,0.0404383260307665,0.018619056281091534,0.16536117180669616,0.011769144854154014,0.0570447958375786,-0.015565259410877576,0.044509777486948086,0.25598711402797786,0.12521166543996243,0.38914682295509173,0.2132158690690128,-0.19612018944231255,-0.07163317282414997,-0.650633165257685,0.25598711402797786,0.12521166543996243,0.38914682295509173,0.2132158690690128,-0.19612018944231255,-0.07163317282414997,-0.650633165257685
212,213,-0.542494871842684,-0.281600391490859,-0.730228466169923,-0.22086305214969298,-0.33129457822454,0.24626230314690803,-0.0441726104299386,"With all the sail I could make, I found I should not be able to come in their way, but that they would be gone by before I could make any signal to them: but after I had crowded to the utmost, and began to despair, they, it seems, saw by the help of their glasses that it was some European boat, which they supposed must belong to some ship that was lost; so they shortened sail to let me come up.",0.030146889614336047,0.037067804531657964,0.015652977829105894,0.16069518599184593,0.011266951017457597,0.05172379765375784,-0.017100442994008744,0.041350451949164646,0.18129478004976995,0.0510634707495644,0.33343567784585904,0.12556990157661868,-0.218183875712652,-0.1558434010143423,-0.7516530200931003,0.18129478004976995,0.0510634707495644,0.33343567784585904,0.12556990157661868,-0.218183875712652,-0.1558434010143423,-0.7516530200931003
213,214,-0.11902380714238099,-0.11902380714238099,-0.280056016805602,-0.140028008402801,-0.140028008402801,0.41182237271263794,-0.0641795038512838,"I was encouraged with this, and as I had my patronâs ancient on board, I made a waft of it to them, for a signal of distress, and fired a gun, both which they saw; for they told me they saw the smoke, though they did not hear the gun.",0.031092263316487356,0.03860226832874513,0.017065362252109816,0.16355698670137106,0.010901306642272904,0.05113470755882199,-0.01576612664871556,0.042369538307298955,0.2001030375485594,0.08482018181100687,0.35996415806434934,0.17932602127129488,-0.23424831575767438,-0.16516635313824424,-0.6638508542888542,0.2001030375485594,0.08482018181100687,0.35996415806434934,0.17932602127129488,-0.23424831575767438,-0.16516635313824424,-0.6638508542888542
214,215,0.183711730708738,0.183711730708738,0.36742346141747706,0.0,0.0,0.666261210037024,0.215606128401228,"Upon these signals they very kindly brought to, and lay by for me; and in about three hours; time I came up with them.",0.03080638801762931,0.037706257407748404,0.016873783449433827,0.16373466125288422,0.011415401315034658,0.05176219646857903,-0.01574877336109719,0.042364273507173186,0.1944155340552531,0.06510881304140842,0.35636577904352806,0.18266346347195184,-0.21166177099303787,-0.1552357005704373,-0.6627089539875565,0.1944155340552531,0.06510881304140842,0.35636577904352806,0.18266346347195184,-0.21166177099303787,-0.1552357005704373,-0.6627089539875565
215,216,0.0577350269189626,0.0577350269189626,0.20784609690826503,0.0,-0.259807621135332,0.189728845461095,0.13399337497442598,"They asked me what I was, in Portuguese, and in Spanish, and in French, but I understood none of them; but at last a Scotch sailor, who was on board, called to me: and I answered him, and told him I was an Englishman, that I had made my escape out of slavery from the Moors, at Sallee; they then bade me come on board, and very kindly took me in, and all my goods.",0.03262495744103355,0.03952482683115264,0.020381127161929316,0.16461229239383118,0.011936607443934466,0.052554223571735025,-0.015616768843904527,0.0437167522856731,0.23059606448145017,0.10511557155051353,0.4222433806234802,0.19914890374160246,-0.1887627872343519,-0.14270106312357933,-0.6540226461668178,0.23059606448145017,0.10511557155051353,0.4222433806234802,0.19914890374160246,-0.1887627872343519,-0.14270106312357933,-0.6540226461668178
216,217,0.613521151326505,0.613521151326505,0.570197334262446,0.0,0.542246484543699,0.458226230289144,0.19175447525799,"It was an inexpressible joy to me, which any one will believe, that I was thus delivered, as I esteemed it, from such a miserable and almost hopeless condition as I was in; and I immediately offered all I had to the captain of the ship, as a return for my deliverance; but he generously told me he would take nothing from me, but that all I had should be delivered safe to me when I came to the Brazils.",0.03374816258949866,0.040648031979617756,0.021510607199492,0.16554234553950029,0.011717731505232669,0.056068161466374486,-0.014989279934147481,0.044892251477938336,0.25294228757632176,0.12982499234716965,0.44345813515180743,0.21661903995849313,-0.19837901445731126,-0.0870894087438602,-0.6127319241508868,0.25294228757632176,0.12982499234716965,0.44345813515180743,0.21661903995849313,-0.19837901445731126,-0.0870894087438602,-0.6127319241508868
217,218,-0.20816659994661302,-0.376301161441955,0.008006407690254359,0.0,-0.160128153805087,-0.23106492594074104,0.0650520624833166,"âFor,â says he, âI have saved your life on no other terms than I would be glad to be saved myself: and it may, one time or other, be my lot to be taken up in the same condition.",0.03494437446445227,0.041844243854571354,0.022819510712195894,0.16349285675013786,0.012226316713596431,0.059768790900216064,-0.01564381331031008,0.04563604001212283,0.2767409831779011,0.15614049011761402,0.4680429580790009,0.17812140303109686,-0.1760345258174463,-0.02852317017255249,-0.6558022561759463,0.2767409831779011,0.15614049011761402,0.4680429580790009,0.17812140303109686,-0.1760345258174463,-0.02852317017255249,-0.6558022561759463
218,219,0.0,0.0,0.15249857033260503,0.15249857033260503,-0.15249857033260503,0.324852454522514,-0.16393596310755,"Besides,â said he, âwhen I carry you to the Brazils, so great a way from your own country, if I should take from you what you have, you will be starved there, and then I only take away that life I have given.",0.034400905498671794,0.04312407513273705,0.022062736533387802,0.16401850615112712,0.013450210954551295,0.061901843030492225,-0.01511055027774104,0.04626396100331803,0.2659286406854674,0.18429553342749652,0.45382864892535274,0.18799521151222698,-0.12226321962591409,0.0052345573114195776,-0.6207118899610187,0.2659286406854674,0.18429553342749652,0.45382864892535274,0.18799521151222698,-0.12226321962591409,0.0052345573114195776,-0.6207118899610187
219,220,0.18122060890226896,0.18122060890226896,0.10660035817780499,0.10660035817780499,0.10660035817780499,0.222261746800724,0.15434843527828002,"No, no,â says he: âSeignior Ingleseâ (Mr. Englishman), âI will carry you thither in charity, and those things will help to buy your subsistence there, and your passage home again.â  As he was charitable in this proposal, so he was just in the performance to a tittle; for he ordered the seamen that none should touch anything that I had: then he took everything into his own possession, and gave me back an exact inventory of them, that I might have them, even to my three earthen jars.",0.03467922562460357,0.043402395258668826,0.023027445657168844,0.16122768770340593,0.011614306338411406,0.05963091157822786,-0.01511055027774104,0.045495917411820776,0.2714658336322441,0.1904183054938678,0.4719485506249139,0.13557242399160158,-0.20292295798360613,-0.030705251196868524,-0.6207118899610187,0.2714658336322441,0.1904183054938678,0.4719485506249139,0.13557242399160158,-0.20292295798360613,-0.030705251196868524,-0.6207118899610187
220,221,0.0493196961916072,0.221938632862232,0.123299240479018,0.295918177149643,0.295918177149643,0.393439656419181,0.090761940908166,"As to my boat, it was a very good one; and that he saw, and told me he would buy it of me for his shipâs use; and asked me what I would have for it?",0.035278561532777794,0.04400173116684304,0.02439175038376506,0.15960796692596657,0.010590493909017975,0.05826660685163165,-0.013746245551144823,0.045484409316979606,0.28338965176211145,0.20360311253811955,0.4975739613573007,0.10514755768480981,-0.24790374944534233,-0.05229676624322942,-0.5309363953905785,0.28338965176211145,0.20360311253811955,0.4975739613573007,0.10514755768480981,-0.24790374944534233,-0.05229676624322942,-0.5309363953905785
221,222,-0.11274425752841599,-0.11274425752841599,-0.11867816581938499,0.0,-0.11867816581938499,0.0962598602961034,0.240076039605465,"I told him he had been so generous to me in everything that I could not offer to make any price of the boat, but left it entirely to him: upon which he told me he would give me a note of hand to pay me eighty pieces of eight for it at Brazil; and when it came there, if any one offered to give more, he would make it up.",0.03685409280432999,0.04557726243839524,0.025509156794592782,0.15400961985063227,0.01034724329086174,0.0608721382390667,-0.016129436331156533,0.04529143958381745,0.31473492589583807,0.23826326809409537,0.5185619398303365,-1.1901697652913338e-05,-0.25859086850552654,-0.011061572185135529,-0.6877577614390932,0.31473492589583807,0.23826326809409537,0.5185619398303365,-1.1901697652913338e-05,-0.25859086850552654,-0.011061572185135529,-0.6877577614390932
222,223,0.348421060753972,0.348421060753972,0.27735009811261496,-0.28428385056543,-0.38829013735765994,0.7981997148631992,-0.26261587415038196,"He offered me also sixty pieces of eight more for my boy Xury, which I was loth to take; not that I was unwilling to let the captain have him, but I was very loth to sell the poor boyâs liberty, who had assisted me so faithfully in procuring my own.",0.036247015525370775,0.04497018515943602,0.02427324756588572,0.15324224332593997,0.010901511701208528,0.06289572916893077,-0.016129436331156533,0.045200070873659313,0.302657092803648,0.22490815842210823,0.4953481511538284,-0.014426317130196813,-0.23423930657498052,0.02096382005904962,-0.6877577614390932,0.302657092803648,0.22490815842210823,0.4953481511538284,-0.014426317130196813,-0.23423930657498052,0.02096382005904962,-0.6877577614390932
223,224,0.28730583505585605,0.28730583505585605,0.26726124191242395,0.0,0.13363062095621198,0.320446229052997,-0.0197661960164397,"However, when I let him know my reason, he owned it to be just, and offered me this medium, that he would give the boy an obligation to set him free in ten years, if he turned Christian: upon this, and Xury saying he was willing to go to him, I let the captain have him.",0.03919420997677461,0.048867605855183745,0.025443027139034218,0.15657784597675686,0.009419283643349164,0.06634526547561499,-0.013612812974194517,0.04746206072750272,0.3612916751014904,0.3106476229575288,0.5173198422606042,0.04822970736318784,-0.2993604061584333,0.07555625356513423,-0.5221561167959216,0.3612916751014904,0.3106476229575288,0.5173198422606042,0.04822970736318784,-0.2993604061584333,0.07555625356513423,-0.5221561167959216
224,225,0.25068870653902,0.25068870653902,0.33425160871869297,0.33425160871869297,0.33425160871869297,0.527411899490463,0.249528110675413,"We had a very good voyage to the Brazils, and I arrived in the Bay de Todos los Santos, or All Saintsâ Bay, in about twenty-two days after.",0.03778744188011137,0.04746083775852051,0.026295945796675668,0.1578565222330317,0.010583402798863682,0.06251617985853193,-0.0122485082475983,0.047178831725448074,0.3333039528463505,0.27970009310399874,0.5333400102606868,0.07224838681010731,-0.2482152945466959,0.014957064759771172,-0.43238062222548146,0.3333039528463505,0.27970009310399874,0.5333400102606868,0.07224838681010731,-0.2482152945466959,0.014957064759771172,-0.43238062222548146
225,226,-0.500370233297676,-0.500370233297676,-0.500370233297676,0.0,-0.500370233297676,-0.41961817564702003,-0.180421959121758,And now I was once more delivered from the most miserable of all conditions of life; and what to do next with myself I was to consider.,0.03994985849583724,0.049623254374246376,0.025250967933889014,0.15980211570514036,0.009772134016277963,0.06414156720719053,-0.01329348611038495,0.04789234451745666,0.3763253405110175,0.32727115540607904,0.5137124399546249,0.10879445209541784,-0.2838580655086822,0.04068047882598478,-0.5011434159166582,0.3763253405110175,0.32727115540607904,0.5137124399546249,0.10879445209541784,-0.2838580655086822,0.04068047882598478,-0.5011434159166582
226,227,0.058848234927637,0.058848234927637,-0.0905357460425185,0.0,-0.0905357460425185,0.0669964520714637,0.191445379652409,"The generous treatment the captain gave me I can never enough remember: he would take nothing of me for my passage, gave me twenty ducats for the leopardâs skin, and forty for the lionâs skin, which I had in my boat, and caused everything I had in the ship to be punctually delivered to me; and what I was willing to sell he bought of me, such as the case of bottles, two of my guns, and a piece of the lump of beeswaxâ""for I had made candles of the rest: in a word, I made about two hundred and twenty pieces of eight of all my cargo; and with this stock I went on shore in the Brazils.",0.04200666844142406,0.0516800643198332,0.027918796273070343,0.16297551330479926,0.012481916211441452,0.06569062172235539,-0.013915027123727433,0.04983407902131375,0.41724567814536867,0.3725189736819321,0.5638216242316475,0.16840361378102262,-0.16480486364475425,0.06519584787792713,-0.5420427478480563,0.41724567814536867,0.3725189736819321,0.5638216242316475,0.16840361378102262,-0.16480486364475425,0.06519584787792713,-0.5420427478480563
227,228,0.4166666666666671,0.4166666666666671,0.666666666666667,0.166666666666667,0.5,0.557,0.192708333333333,"I had not been long here before I was recommended to the house of a good honest man like himself, who had an _ingenio_, as they call it (that is, a plantation and a sugar-house).",0.03948653034786943,0.04973458743442422,0.025234631039358284,0.1625010103055506,0.011528341406577637,0.06464879046121652,-0.013915027123727433,0.04845983769589561,0.36710740363210376,0.3297203744434678,0.5134055879557419,0.15949054029613782,-0.20669979303739427,0.04870780461887399,-0.5420427478480563,0.36710740363210376,0.3297203744434678,0.5134055879557419,0.15949054029613782,-0.20669979303739427,0.04870780461887399,-0.5420427478480563
228,229,0.362827556308005,0.362827556308005,0.23408229439226103,0.0,0.23408229439226103,0.618211339489962,0.158173307692424,"I lived with him some time, and acquainted myself by that means with the manner of planting and making of sugar; and seeing how well the planters lived, and how they got rich suddenly, I resolved, if I could get a licence to settle there, I would turn planter among them: resolving in the meantime to find out some way to get my money, which I had left in London, remitted to me.",0.03977969583763844,0.05002775292419324,0.02551794717383541,0.163278762140694,0.01130249673891847,0.06378727766643554,-0.013320880368706062,0.048624721730429865,0.3729399458413769,0.33616973007512546,0.5187270474299764,0.1740998457601999,-0.21662218859254564,0.03507348516770971,-0.5029460433218305,0.3729399458413769,0.33616973007512546,0.5187270474299764,0.1740998457601999,-0.21662218859254564,0.03507348516770971,-0.5029460433218305
229,230,0.22124425327642602,0.22124425327642602,0.140028008402801,0.0,0.6441288386528841,0.3634847042119911,0.0420084025208403,"To this purpose, getting a kind of letter of naturalisation, I purchased as much land that was uncured as my money would reach, and formed a plan for my plantation and settlement; such a one as might be suitable to the stock which I proposed to myself to receive from England.",0.0404457904092785,0.0506938474958333,0.025127602293460977,0.1654697488090731,0.012418077406508639,0.06322615690089729,-0.0137112252490805,0.049095714009424474,0.386191930948899,0.3508231627837575,0.5113952925134375,0.21525538157470084,-0.16760959612250956,0.026193176233963503,-0.5286319505869057,0.386191930948899,0.3508231627837575,0.5113952925134375,0.21525538157470084,-0.16760959612250956,0.026193176233963503,-0.5286319505869057
230,231,0.0,0.0,0.0,0.0,0.0,0.16856,-0.0116666666666667,"I had a neighbour, a Portuguese, of Lisbon, but born of English parents, whose name was Wells, and in much such circumstances as I was.",0.04021954606538709,0.05046760315194189,0.025127602293460977,0.16242740998682315,0.011962064629430074,0.06232117952533168,-0.0137112252490805,0.04840202577189919,0.3816907883130599,0.34584600727150266,0.5113952925134375,0.15810803049036712,-0.18764433592520036,0.011870985421144961,-0.5286319505869057,0.3816907883130599,0.34584600727150266,0.5113952925134375,0.15810803049036712,-0.18764433592520036,0.011870985421144961,-0.5286319505869057
231,232,0.0,0.0,0.0,0.0,0.0,-0.0256027958999547,0.11470786693528098,"I call him my neighbour, because his plantation lay next to mine, and we went on very sociably together.",0.038901664851896556,0.04914972193845135,0.024154099989911915,0.16207684137118733,0.012212566508704382,0.06214078325280827,-0.013279794213222765,0.047907983385676714,0.3554714750830205,0.31685390239320416,0.4931102306126349,0.15152294285634982,-0.17663863559483184,0.009016030251258387,-0.5002424464958387,0.3554714750830205,0.31685390239320416,0.4931102306126349,0.15152294285634982,-0.17663863559483184,0.009016030251258387,-0.5002424464958387
232,233,0.255840859626733,0.255840859626733,0.21320071635560997,0.0,0.21320071635560997,0.0825233880790497,-0.28060412283143704,"My stock was but low, as well as his; and we rather planted for food than anything else, for about two years.",0.03872677329476444,0.04897483038131924,0.024154099989911915,0.16277497612277872,0.011444525506911576,0.06164109308957367,-0.012780104049988163,0.047848027762181625,0.3519919987305266,0.3130064582420932,0.4931102306126349,0.16463671948819192,-0.21038221121851614,0.0011079233102848686,-0.46736127950883377,0.3519919987305266,0.3130064582420932,0.4931102306126349,0.16463671948819192,-0.21038221121851614,0.0011079233102848686,-0.46736127950883377
233,234,0.16398244998303602,0.16398244998303602,0.156173761888606,0.0,0.156173761888606,0.273772604590726,0.0911013611016869,"However, we began to increase, and our land began to come into order; so that the third year we planted some tobacco, and made each of us a large piece of ground ready for planting canes in the year to come.",0.03819352952080659,0.048441586607361385,0.02397514699449466,0.160743000257775,0.011482504244375762,0.06294164823539376,-0.012780104049988163,0.047571044544317,0.3413830869452691,0.30127561386702334,0.48974899912236586,0.1264680456695462,-0.20871363050899233,0.021690536162221198,-0.46736127950883377,0.3413830869452691,0.30127561386702334,0.48974899912236586,0.1264680456695462,-0.20871363050899233,0.021690536162221198,-0.46736127950883377
