,sent_clean
490,she lowered her voice again 
491, it is really his wife that is keeping them apart  she is a catholic and they do not believe in divorce  
492,daisy was not a catholic and i was a little shocked at the elaborateness of the lie 
493, when they do get married   continued catherine   they are going west to live for a while until it blows over  
494, it would be more discreet to go to europe  
495, oh  do you like europe   she exclaimed surprisingly 
496, i just got back from monte carlo  
497, really  
498, just last year  i went over there with another girl  
499, stay long  
500, no  we just went to monte carlo and back  we went by way of marseilles  we had over twelve hundred dollars when we started but we got gypped out of it all in two days in the private rooms  we had an awful time getting back  i can tell you  god  how i hated that town  
501,the late afternoon sky bloomed in the window for a moment like the blue honey of the mediterranean then the shrill voice of mrs  mckee called me back into the room 
502, i almost made a mistake  too   she declared vigorously 
503, i almost married a little kyke who would been after me for years  i knew he was below me  everybody kept saying to me   lucille  that man own way below you   but if i had not met chester  he would of got me sure  
504, yes  but listen   said myrtle wilson  nodding her head up and down   at least you did not marry him  
505, i know i did not  
506, well  i married him   said myrtle  ambiguously 
507, and that is the difference between your case and mine  
508, why did you  myrtle   demanded catherine 
509, nobody forced you to  
510,myrtle considered 
511, i married him because i thought he was a gentleman   she said finally 
512, i thought he knew something about breeding  but he was not fit to lick my shoe  
513, you were crazy about him for a while   said catherine 
514, crazy about him   cried myrtle incredulously 
515, who said i was crazy about him  i never was any more crazy about him than i was about that man there  
516,she pointed suddenly at me  and every one looked at me accusingly 
517,i tried to show by my expression that i had played no part in her past 
518, the only crazy i was was when i married him  i knew right away i made a mistake  he borrowed somebody is best suit to get married in and never even told me about it  and the man came after it one day when he was out  she looked around to see who was listening     oh  is that your suit  
519,i said 
520, this is the first i ever heard about it  
521,but i gave it to him and then i lay down and cried to beat the band all afternoon 
522, she really ought to get away from him   resumed catherine to me 
523, they have been living over that garage for eleven years  and tom own the first sweetie she ever had  
524,the bottle of whiskey a second one was now in constant demand by all present  excepting catherine who  felt just as good on nothing at all  
525,tom rang for the janitor and sent him for some celebrated sandwiches  which were a complete supper in themselves 
526,i wanted to get out and walk eastward toward the park through the soft twilight but each time i tried to go i became entangled in some wild strident argument which pulled me back  as if with ropes  into my chair 
527,yet high over the city our line of yellow windows must have contributed their share of human secrecy to the casual watcher in the darkening streets  and i was him too  looking up and wondering 
528,i was within and without  simultaneously enchanted and repelled by the inexhaustible variety of life 
529,myrtle pulled her chair close to mine  and suddenly her warm breath poured over me the story of her first meeting with tom 
530, it was on the two little seats facing each other that are always the last ones left on the train  i was going up to new york to see my sister and spend the night  he had on a dress suit and patent leather shoes and i could not keep my eyes off him but every time he looked at me i had to pretend to be looking at the advertisement over his head  when we came into the station he was next to me and his white shirt front pressed against my arm and so i told him I would have to call a policeman  but he knew i lied  i was so excited that when i got into a taxi with him i did not hardly know i was not getting into a subway train  all i kept thinking about  over and over  was  you cannot live forever  you cannot live forever    
531,she turned to mrs  mckee and the room rang full of her artificial laughter 
532, my dear   she cried   i  going to give you this dress as soon as i  through with it  I have got to get another one tomorrow  i  going to make a list of all the things I have got to get  a massage and a wave and a collar for the dog and one of those cute little ash trays where you touch a spring  and a wreath with a black silk bow for mother own grave that  last all summer  i got to write down a list so i will not forget all the things i got to do  
533,it was nine of the clock almost immediately afterward i looked at my watch and found it was ten 
534,mr  mckee was asleep on a chair with his fists clenched in his lap  like a photograph of a man of action 
535,taking out my handkerchief i wiped from his cheek the remains of the spot of dried lather that had worried me all the afternoon 
536,the little dog was sitting on the table looking with blind eyes through the smoke and from time to time groaning faintly 
537,people disappeared  reappeared  made plans to go somewhere  and then lost each other  searched for each other  found each other a few feet away 
538,some time toward midnight tom buchanan and mrs  wilson stood face to face discussing in impassioned voices whether mrs  wilson had any right to mention daisy own name 
539, daisy  daisy  daisy   shouted mrs  wilson 
540, i  say it whenever i want to  daisy  dai  
541,making a short deft movement tom buchanan broke her nose with his open hand 
542,then there were bloody towels upon the bathroom floor  and women own voices scolding  and high over the confusion a long broken wail of pain 
543,mr  mckee awoke from his doze and started in a daze toward the door 
544,when he had gone half way he turned around and stared at the scene his wife and catherine scolding and consoling as they stumbled here and there among the crowded furniture with articles of aid  and the despairing figure on the couch bleeding fluently and trying to spread a copy of  town tattle  over the tapestry scenes of versailles 
545,then mr  mckee turned and continued on out the door 
546,taking my hat from the chandelier i followed 
547, come to lunch some day   he suggested  as we groaned down in the elevator 
548, where  
549, anywhere  
550, keep your hands off the lever   snapped the elevator boy 
551, i beg your pardon   said mr  mckee with dignity   i did not know i was touching it  
552, all right   i agreed   i  be glad to  
553,i was standing beside his bed and he was sitting up between the sheets  clad in his underwear  with a great portfolio in his hands 
554, beauty and the beast       loneliness       old grocery horse       brook n bridge         
555,then i was lying half asleep in the cold lower level of the pennsylvania station  staring at the morning  tribune  and waiting for the four of the clock train 
556,there was music from my neighbor own house through the summer nights 
557,in his blue gardens men and girls came and went like moths among the whisperings and the champagne and the stars 
558,at high tide in the afternoon i watched his guests diving from the tower of his raft or taking the sun on the hot sand of his beach while his two motor boats slit the waters of the sound  drawing aquaplanes over cataracts of foam 
559,on week ends his rolls royce became an omnibus  bearing parties to and from the city  between nine in the morning and long past midnight  while his station wagon scampered like a brisk yellow bug to meet all trains 
560,and on mondays eight servants including an extra gardener toiled all day with mops and scrubbing brushes and hammers and garden shears  repairing the ravages of the night before 
561,every friday five crates of oranges and lemons arrived from a fruiterer in new york every monday these same oranges and lemons left his back door in a pyramid of pulpless halves 
562,there was a machine in the kitchen which could extract the juice of two hundred oranges in half an hour  if a little button was pressed two hundred times by a butler own thumb 
563,at least once a fortnight a corps of caterers came down with several hundred feet of canvas and enough colored lights to make a christmas tree of gatsby own enormous garden 
564,on buffet tables  garnished with glistening hors d oeuvre  spiced baked hams crowded against salads of harlequin designs and pastry pigs and turkeys bewitched to a dark gold 
565,in the main hall a bar with a real brass rail was set up  and stocked with gins and liquors and with cordials so long forgotten that most of his female guests were too young to know one from another 
566,by seven of the clock the orchestra has arrived no thin five piece affair but a whole pitful of oboes and trombones and saxophones and viols and cornets and piccolos and low and high drums 
567,the last swimmers have come in from the beach now and are dressing upstairs  the cars from new york are parked five deep in the drive  and already the halls and salons and verandas are gaudy with primary colors and hair shorn in strange new ways and shawls beyond the dreams of castile 
568,the bar is in full swing and floating rounds of cocktails permeate the garden outside until the air is alive with chatter and laughter and casual innuendo and introductions forgotten on the spot and enthusiastic meetings between women who never knew each other own names 
569,the lights grow brighter as the earth lurches away from the sun and now the orchestra is playing yellow cocktail music and the opera of voices pitches a key higher 
570,laughter is easier  minute by minute  spilled with prodigality  tipped out at a cheerful word 
571,the groups change more swiftly  swell with new arrivals  dissolve and form in the same breath already there are wanderers  confident girls who weave here and there among the stouter and more stable  become for a sharp  joyous moment the center of a group and then excited with triumph glide on through the sea change of faces and voices and color under the constantly changing light 
572,suddenly one of these gypsies in trembling opal  seizes a cocktail out of the air  dumps it down for courage and moving her hands like frisco dances out alone on the canvas platform 
573,a momentary hush  the orchestra leader varies his rhythm obligingly for her and there is a burst of chatter as the erroneous news goes around that she is gilda gray own understudy from the  follies  
574,the party has begun 
575,i believe that on the first night i went to gatsby own house i was one of the few guests who had actually been invited 
576,people were not invited they went there 
577,they got into automobiles which bore them out to long island and somehow they ended up at gatsby own door 
578,once there they were introduced by somebody who knew gatsby and after that they conducted themselves according to the rules of behavior associated with amusement parks 
579,sometimes they came and went without having met gatsby at all  came for the party with a simplicity of heart that was its own ticket of admission 
580,i had been actually invited 
581,a chauffeur in a uniform of robin own egg blue crossed my lawn early that saturday morning with a surprisingly formal note from his employer the honor would be entirely gatsby own  it said  if i would attend his  little party  that night 
582,he had seen me several times and had intended to call on me long before but a peculiar combination of circumstances had prevented it signed jay gatsby in a majestic hand 
583,dressed up in white flannels i went over to his lawn a little after seven and wandered around rather ill at ease among swirls and eddies of people i did not know though here and there was a face i had noticed on the commuting train 
584,i was immediately struck by the number of young englishmen dotted about  all well dressed  all looking a little hungry and all talking in low earnest voices to solid and prosperous americans 
585,i was sure that they were selling something  bonds or insurance or automobiles 
586,they were  at least  agonizingly aware of the easy money in the vicinity and convinced that it was theirs for a few words in the right key 
587,as soon as i arrived i made an attempt to find my host but the two or three people of whom i asked his whereabouts stared at me in such an amazed way and denied so vehemently any knowledge of his movements that i slunk off in the direction of the cocktail table the only place in the garden where a single man could linger without looking purposeless and alone 
588,i was on my way to get roaring drunk from sheer embarrassment when jordan baker came out of the house and stood at the head of the marble steps  leaning a little backward and looking with contemptuous interest down into the garden 
589,welcome or not  i found it necessary to attach myself to someone before i should begin to address cordial remarks to the passers by 
590, hello  
591,i roared  advancing toward her 
592,my voice seemed unnaturally loud across the garden 
593, i thought you might be here   she responded absently as i came up 
594, i remembered you lived next door to  
595,she held my hand impersonally  as a promise that she would take care of me in a minute  and gave ear to two girls in twin yellow dresses who stopped at the foot of the steps 
596, hello   they cried together 
597, sorry you did not win  
598,that was for the golf tournament 
599,she had lost in the finals the week before 
600, you do not know who we are   said one of the girls in yellow   but we met you here about a month ago  
601, you have dyed your hair since then   remarked jordan  and i started but the girls had moved casually on and her remark was addressed to the premature moon  produced like the supper  no doubt  out of a caterer own basket 
602,with jordan own slender golden arm resting in mine we descended the steps and sauntered about the garden 
603,a tray of cocktails floated at us through the twilight and we sat down at a table with the two girls in yellow and three men  each one introduced to us as mr  mumble 
604, do you come to these parties often   inquired jordan of the girl beside her 
605, the last one was the one i met you at   answered the girl  in an alert  confident voice 
606,she turned to her companion   was not it for you  lucille  
607,it was for lucille  too 
608, i like to come   lucille said 
609, i never care what i do  so i always have a good time  when i was here last i tore my gown on a chair  and he asked me my name and address inside of a week i got a package from croirier own with a new evening gown in it  
610, did you keep it   asked jordan 
611, sure i did  i was going to wear it tonight  but it was too big in the bust and had to be altered  it was gas blue with lavender beads  two hundred and sixty five dollars  
612, there is something funny about a fellow that  do a thing like that   said the other girl eagerly 
613, he does not want any trouble with anybody  
614, who does not  
615,i inquired 
616, gatsby  somebody told me  
617,the two girls and jordan leaned together confidentially 
618, somebody told me they thought he killed a man once  
619,a thrill passed over all of us 
620,the three mr  mumbles bent forward and listened eagerly 
621, i do not think it is so much that   argued lucille skeptically   it is more that he was a german spy during the war  
622,one of the men nodded in confirmation 
623, i heard that from a man who knew all about him  grew up with him in germany   he assured us positively 
624, oh  no   said the first girl   it could not be that  because he was in the american army during the war  
625,as our credulity switched back to her she leaned forward with enthusiasm 
626, you look at him sometimes when he thinks nobody own looking at him  i  bet he killed a man  
627,she narrowed her eyes and shivered 
628,lucille shivered 
629,we all turned and looked around for gatsby 
630,it was testimony to the romantic speculation he inspired that there were whispers about him from those who found little that it was necessary to whisper about in this world 
631,the first supper there would be another one after midnight was now being served  and jordan invited me to join her own party who were spread around a table on the other side of the garden 
632,there were three married couples and jordan own escort  a persistent undergraduate given to violent innuendo and obviously under the impression that sooner or later jordan was going to yield him up her person to a greater or lesser degree 
633,instead of rambling this party had preserved a dignified homogeneity  and assumed to itself the function of representing the staid nobility of the countryside east egg condescending to west egg  and carefully on guard against its spectroscopic gayety 
634, let us get out   whispered jordan  after a somehow wasteful and inappropriate half hour 
635, this is much too polite for me  
636,we got up  and she explained that we were going to find the host i had never met him  she said  and it was making me uneasy 
637,the undergraduate nodded in a cynical  melancholy way 
638,the bar  where we glanced first  was crowded but gatsby was not there 
639,she could not find him from the top of the steps  and he was not on the veranda 
640,on a chance we tried an important looking door  and walked into a high gothic library  panelled with carved english oak  and probably transported complete from some ruin overseas 
641,a stout  middle aged man with enormous owl eyed spectacles was sitting somewhat drunk on the edge of a great table  staring with unsteady concentration at the shelves of books 
642,as we entered he wheeled excitedly around and examined jordan from head to foot 
643, what do you think   he demanded impetuously 
644, about what  
645,he waved his hand toward the book shelves 
646, about that  as a matter of fact you need not bother to ascertain  i ascertained  they are real  
647, the books  
648,he nodded 
649, absolutely real have pages and everything  i thought they would be a nice durable cardboard  matter of fact  they are absolutely real  pages and here  lemme show you  
650,taking our skepticism for granted  he rushed to the bookcases and returned with volume one of the  stoddard lectures  
651, see   he cried triumphantly 
652, it is a bona fide piece of printed matter  it fooled me  this fella own a regular belasco  it is a triumph  what thoroughness  what realism  knew when to stop too did not cut the pages  but what do you want  what do you expect  
653,he snatched the book from me and replaced it hastily on its shelf muttering that if one brick was removed the whole library was liable to collapse 
654, who brought you   he demanded 
655, or did you just come  i was brought  most people were brought  
656,jordan looked at him alertly  cheerfully without answering 
657, i was brought by a woman named roosevelt   he continued 
658, mrs  claud roosevelt  do you know her  i met her somewhere last night  I have been drunk for about a week now  and i thought it might sober me up to sit in a library  
659, has it  
660, a little bit  i think  i cannot tell yet  I have only been here an hour  did i tell you about the books  they are real  they are  
661, you told us  
662,we shook hands with him gravely and went back outdoors 
663,there was dancing now on the canvas in the garden  old men pushing young girls backward in eternal graceless circles  superior couples holding each other tortuously  fashionably and keeping in the corners and a great number of single girls dancing individualistically or relieving the orchestra for a moment of the burden of the banjo or the traps 
664,by midnight the hilarity had increased 
665,a celebrated tenor had sung in italian and a notorious contralto had sung in jazz and between the numbers people were doing  stunts  all over the garden  while happy vacuous bursts of laughter rose toward the summer sky 
666,a pair of stage  twins  who turned out to be the girls in yellow did a baby act in costume and champagne was served in glasses bigger than finger bowls 
667,the moon had risen higher  and floating in the sound was a triangle of silver scales  trembling a little to the stiff  tinny drip of the banjoes on the lawn 
668,i was still with jordan baker 
669,we were sitting at a table with a man of about my age and a rowdy little girl who gave way upon the slightest provocation to uncontrollable laughter 
670,i was enjoying myself now 
671,i had taken two finger bowls of champagne and the scene had changed before my eyes into something significant  elemental and profound 
672,at a lull in the entertainment the man looked at me and smiled 
673, your face is familiar   he said  politely 
674, were not you in the third division during the war  
675, why  yes  i was in the ninth machine gun battalion  
676, i was in the seventh infantry until june nineteen eighteen  i knew I would seen you somewhere before  
677,we talked for a moment about some wet  grey little villages in france 
678,evidently he lived in this vicinity for he told me that he had just bought a hydroplane and was going to try it out in the morning 
679, want to go with me  old sport  just near the shore along the sound  
680, what time  
681, any time that suits you best  
682,it was on the tip of my tongue to ask his name when jordan looked around and smiled 
683, having a gay time now   she inquired 
684, much better  
685,i turned again to my new acquaintance 
686, this is an unusual party for me  i have not even seen the host  i live over there  
687,i waved my hand at the invisible hedge in the distance   and this man gatsby sent over his chauffeur with an invitation  
688,for a moment he looked at me as if he failed to understand 
689, i  gatsby   he said suddenly 
690, what  
691,i exclaimed 
692, oh  i beg your pardon  
693, i thought you knew  old sport  i  afraid i  not a very good host  
694,he smiled understandingly much more than understandingly 
695,it was one of those rare smiles with a quality of eternal reassurance in it  that you may come across four or five times in life 
696,it faced or seemed to face the whole external world for an instant  and then concentrated on you with an irresistible prejudice in your favor 
697,it understood you just so far as you wanted to be understood  believed in you as you would like to believe in yourself and assured you that it had precisely the impression of you that  at your best  you hoped to convey 
698,precisely at that point it vanished and i was looking at an elegant young rough neck  a year or two over thirty  whose elaborate formality of speech just missed being absurd 
699,some time before he introduced himself I would got a strong impression that he was picking his words with care 
700,almost at the moment when mr  gatsby identified himself a butler hurried toward him with the information that chicago was calling him on the wire 
701,he excused himself with a small bow that included each of us in turn 
702, if you want anything just ask for it  old sport   he urged me 
703, excuse me  i will rejoin you later  
704,when he was gone i turned immediately to jordan constrained to assure her of my surprise 
705,i had expected that mr  gatsby would be a florid and corpulent person in his middle years 
706, who is he  
707,i demanded 
708, do you know  
709, he is just a man named gatsby  
710, where is he from  i mean  and what does he do  
711, now you are started on the subject   she answered with a wan smile 
712, well  he told me once he was an oxford man  
713,a dim background started to take shape behind him but at her next remark it faded away 
714, however  i do not believe it  
715, why not  
716, i do not know   she insisted   i just do not think he went there  
717,something in her tone reminded me of the other girl own  i think he killed a man   and had the effect of stimulating my curiosity 
718,i would have accepted without question the information that gatsby sprang from the swamps of louisiana or from the lower east side of new york 
719,that was comprehensible 
720,but young men did not at least in my provincial inexperience i believed they did not drift coolly out of nowhere and buy a palace on long island sound 
721, anyhow he gives large parties   said jordan  changing the subject with an urbane distaste for the concrete 
722, and i like large parties  they are so intimate  at small parties there is not any privacy  
723,there was the boom of a bass drum  and the voice of the orchestra leader rang out suddenly above the echolalia of the garden 
724, ladies and gentlemen   he cried 
725, at the request of mr  gatsby we are going to play for you mr  vladimir tostoff own latest work which attracted so much attention at carnegie hall last may  if you read the papers you know there was a big sensation  
726,he smiled with jovial condescension and added  some sensation   whereupon everybody laughed 
727, the piece is known   he concluded lustily   as  vladimir tostoff own jazz history of the world    
728,the nature of mr  tostoff own composition eluded me  because just as it began my eyes fell on gatsby  standing alone on the marble steps and looking from one group to another with approving eyes 
729,his tanned skin was drawn attractively tight on his face and his short hair looked as though it were trimmed every day 
730,i could see nothing sinister about him 
731,i wondered if the fact that he was not drinking helped to set him off from his guests  for it seemed to me that he grew more correct as the fraternal hilarity increased 
732,when the  jazz history of the world  was over girls were putting their heads on men own shoulders in a puppyish  convivial way  girls were swooning backward playfully into men own arms  even into groups knowing that some one would arrest their falls but no one swooned backward on gatsby and no french bob touched gatsby own shoulder and no singing quartets were formed with gatsby own head for one link 
733, i beg your pardon  
734,gatsby own butler was suddenly standing beside us 
735, miss baker   he inquired 
736, i beg your pardon but mr  gatsby would like to speak to you alone  
737, with me   she exclaimed in surprise 
738, yes  madame  
739,she got up slowly  raising her eyebrows at me in astonishment  and followed the butler toward the house 
740,i noticed that she wore her evening dress  all her dresses  like sports clothes there was a jauntiness about her movements as if she had first learned to walk upon golf courses on clean  crisp mornings 
741,i was alone and it was almost two 
742,for some time confused and intriguing sounds had issued from a long many windowed room which overhung the terrace 
743,eluding jordan own undergraduate who was now engaged in an obstetrical conversation with two chorus girls  and who implored me to join him  i went inside 
744,the large room was full of people 
745,one of the girls in yellow was playing the piano and beside her stood a tall  red haired young lady from a famous chorus  engaged in song 
746,she had drunk a quantity of champagne and during the course of her song she had decided ineptly that everything was very very sad she was not only singing  she was weeping too 
747,whenever there was a pause in the song she filled it with gasping broken sobs and then took up the lyric again in a quavering soprano 
748,the tears coursed down her cheeks not freely  however  for when they came into contact with her heavily beaded eyelashes they assumed an inky color  and pursued the rest of their way in slow black rivulets 
749,a humorous suggestion was made that she sing the notes on her face whereupon she threw up her hands  sank into a chair and went off into a deep vinous sleep 
750, she had a fight with a man who says he is her husband   explained a girl at my elbow 
751,i looked around 
752,most of the remaining women were now having fights with men said to be their husbands 
753,even jordan own party  the quartet from east egg  were rent asunder by dissension 
754,one of the men was talking with curious intensity to a young actress  and his wife after attempting to laugh at the situation in a dignified and indifferent way broke down entirely and resorted to flank attacks at intervals she appeared suddenly at his side like an angry diamond  and hissed  you promised   into his ear 
755,the reluctance to go home was not confined to wayward men 
756,the hall was at present occupied by two deplorably sober men and their highly indignant wives 
757,the wives were sympathizing with each other in slightly raised voices 
758, whenever he sees i  having a good time he wants to go home  
759, never heard anything so selfish in my life  
760, we are always the first ones to leave  
761, so are we  
762, well  we are almost the last tonight   said one of the men sheepishly 
763, the orchestra left half an hour ago  
764,in spite of the wives  agreement that such malevolence was beyond credibility  the dispute ended in a short struggle  and both wives were lifted kicking into the night 
765,as i waited for my hat in the hall the door of the library opened and jordan baker and gatsby came out together 
766,he was saying some last word to her but the eagerness in his manner tightened abruptly into formality as several people approached him to say goodbye 
767,jordan own party were calling impatiently to her from the porch but she lingered for a moment to shake hands 
768, I have just heard the most amazing thing   she whispered 
769, how long were we in there  
770, why  about an hour  
771, it was simply amazing   she repeated abstractedly 
772, but i swore i would not tell it and here i am tantalizing you  
773,she yawned gracefully in my face 
774, please come and see me        phone book        under the name of mrs  sigourney howard        my aunt        
775,she was hurrying off as she talked her brown hand waved a jaunty salute as she melted into her party at the door 
776,rather ashamed that on my first appearance i had stayed so late  i joined the last of gatsby own guests who were clustered around him 
777,i wanted to explain that I would hunted for him early in the evening and to apologize for not having known him in the garden 
778, do not mention it   he enjoined me eagerly 
779, do not give it another thought  old sport  
780,the familiar expression held no more familiarity than the hand which reassuringly brushed my shoulder 
781, and do not forget we are going up in the hydroplane tomorrow morning at nine of the clock  
782,then the butler  behind his shoulder 
783, philadelphia wants you on the phone  sir  
784, all right  in a minute  tell them i  be right there        good night  
785, good night  
786, good night  
787,he smiled and suddenly there seemed to be a pleasant significance in having been among the last to go  as if he had desired it all the time 
788, good night  old sport        good night  
789,but as i walked down the steps i saw that the evening was not quite over 
790,fifty feet from the door a dozen headlights illuminated a bizarre and tumultuous scene 
791,in the ditch beside the road  right side up but violently shorn of one wheel  rested a new coup which had left gatsby own drive not two minutes before 
792,the sharp jut of a wall accounted for the detachment of the wheel which was now getting considerable attention from half a dozen curious chauffeurs 
793,however  as they had left their cars blocking the road a harsh discordant din from those in the rear had been audible for some time and added to the already violent confusion of the scene 
794,a man in a long duster had dismounted from the wreck and now stood in the middle of the road  looking from the car to the tire and from the tire to the observers in a pleasant  puzzled way 
795, see   he explained 
796, it went in the ditch  
797,the fact was infinitely astonishing to him and i recognized first the unusual quality of wonder and then the man it was the late patron of gatsby own library 
798, how did it happen  
799,he shrugged his shoulders 
800, i know nothing whatever about mechanics   he said decisively 
801, but how did it happen  did you run into the wall  
802, do not ask me   said owl eyes  washing his hands of the whole matter 
803, i know very little about driving next to nothing  it happened  and that is all i know  
804, well  if you are a poor driver you ought not to try driving at night  
805, but i was not even trying   he explained indignantly   i was not even trying  
806,an awed hush fell upon the bystanders 
807, do you want to commit suicide  
808, you are lucky it was just a wheel  a bad driver and not even trying  
809, you do not understand   explained the criminal 
810, i was not driving  there is another man in the car  
811,the shock that followed this declaration found voice in a sustained  ah h h   as the door of the coup swung slowly open 
812,the crowd it was now a crowd stepped back involuntarily and when the door had opened wide there was a ghostly pause 
813,then  very gradually  part by part  a pale dangling individual stepped out of the wreck  pawing tentatively at the ground with a large uncertain dancing shoe 
814,blinded by the glare of the headlights and confused by the incessant groaning of the horns the apparition stood swaying for a moment before he perceived the man in the duster 
815, wha own matter   he inquired calmly 
816, did we run outa gas  
817, look  
818,half a dozen fingers pointed at the amputated wheel he stared at it for a moment and then looked upward as though he suspected that it had dropped from the sky 
819, it came off   some one explained 
820,he nodded 
821, at first i din  notice we would stopped  
822,a pause 
823,then  taking a long breath and straightening his shoulders he remarked in a determined voice 
824, wonder ff tell me where there is a gas line station  
825,at least a dozen men  some of them little better off than he was  explained to him that wheel and car were no longer joined by any physical bond 
826, back out   he suggested after a moment 
827, put her in reverse  
828, but the wheel own off  
829,he hesitated 
830, no harm in trying   he said 
831,the caterwauling horns had reached a crescendo and i turned away and cut across the lawn toward home 
832,i glanced back once 
833,a wafer of a moon was shining over gatsby own house  making the night fine as before and surviving the laughter and the sound of his still glowing garden 
834,a sudden emptiness seemed to flow now from the windows and the great doors  endowing with complete isolation the figure of the host who stood on the porch  his hand up in a formal gesture of farewell 
835,reading over what i have written so far i see i have given the impression that the events of three nights several weeks apart were all that absorbed me 
836,on the contrary they were merely casual events in a crowded summer and  until much later  they absorbed me infinitely less than my personal affairs 
837,most of the time i worked 
838,in the early morning the sun threw my shadow westward as i hurried down the white chasms of lower new york to the probity trust 
839,i knew the other clerks and young bond salesmen by their first names and lunched with them in dark crowded restaurants on little pig sausages and mashed potatoes and coffee 
840,i even had a short affair with a girl who lived in jersey city and worked in the accounting department  but her brother began throwing mean looks in my direction so when she went on her vacation in july i let it blow quietly away 
841,i took dinner usually at the yale club for some reason it was the gloomiest event of my day and then i went upstairs to the library and studied investments and securities for a conscientious hour 
842,there were generally a few rioters around but they never came into the library so it was a good place to work 
843,after that  if the night was mellow i strolled down madison avenue past the old murray hill hotel and over thirty third street to the pennsylvania station 
844,i began to like new york  the racy  adventurous feel of it at night and the satisfaction that the constant flicker of men and women and machines gives to the restless eye 
845,i liked to walk up fifth avenue and pick out romantic women from the crowd and imagine that in a few minutes i was going to enter into their lives  and no one would ever know or disapprove 
846,sometimes  in my mind  i followed them to their apartments on the corners of hidden streets  and they turned and smiled back at me before they faded through a door into warm darkness 
847,at the enchanted metropolitan twilight i felt a haunting loneliness sometimes  and felt it in others poor young clerks who loitered in front of windows waiting until it was time for a solitary restaurant dinner young clerks in the dusk  wasting the most poignant moments of night and life 
848,again at eight of the clock  when the dark lanes of the forties were five deep with throbbing taxi cabs  bound for the theatre district  i felt a sinking in my heart 
849,forms leaned together in the taxis as they waited  and voices sang  and there was laughter from unheard jokes  and lighted cigarettes outlined unintelligible gestures inside 
850,imagining that i  too  was hurrying toward gayety and sharing their intimate excitement  i wished them well 
851,for a while i lost sight of jordan baker  and then in midsummer i found her again 
852,at first i was flattered to go places with her because she was a golf champion and every one knew her name 
853,then it was something more 
854,i was not actually in love  but i felt a sort of tender curiosity 
855,the bored haughty face that she turned to the world concealed something most affectations conceal something eventually  even though they do not in the beginning and one day i found what it was 
856,when we were on a house party together up in warwick  she left a borrowed car out in the rain with the top down  and then lied about it and suddenly i remembered the story about her that had eluded me that night at daisy own 
857,at her first big golf tournament there was a row that nearly reached the newspapers a suggestion that she had moved her ball from a bad lie in the semi final round 
858,the thing approached the proportions of a scandal then died away 
859,a caddy retracted his statement and the only other witness admitted that he might have been mistaken 
860,the incident and the name had remained together in my mind 
861,jordan baker instinctively avoided clever  shrewd men  and now i saw that this was because she felt safer on a plane where any divergence from a code would be thought impossible 
862,she was incurably dishonest 
863,she was not able to endure being at a disadvantage  and given this unwillingness  i suppose she had begun dealing in subterfuges when she was very young in order to keep that cool  insolent smile turned to the world and yet satisfy the demands of her hard jaunty body 
864,it made no difference to me 
865,dishonesty in a woman is a thing you never blame deeply i was casually sorry  and then i forgot 
866,it was on that same house party that we had a curious conversation about driving a car 
867,it started because she passed so close to some workmen that our fender flicked a button on one man own coat 
868, you are a rotten driver   i protested 
869, either you ought to be more careful or you ought not to drive at all  
870, i am careful  
871, no  you are not  
872, well  other people are   she said lightly 
873, what is that got to do with it  
874, they  keep out of my way   she insisted 
875, it takes two to make an accident  
876, suppose you met somebody just as careless as yourself  
877, i hope i never will   she answered 
878, i hate careless people  that is why i like you  
879,her grey  sun strained eyes stared straight ahead  but she had deliberately shifted our relations  and for a moment i thought i loved her 
880,but i am slow thinking and full of interior rules that act as brakes on my desires  and i knew that first i had to get myself definitely out of that tangle back home 
881,I would been writing letters once a week and signing them   love  nick   and all i could think of was how  when that certain girl played tennis  a faint mustache of perspiration appeared on her upper lip 
882,nevertheless there was a vague understanding that had to be tactfully broken off before i was free 
883,every one suspects himself of at least one of the cardinal virtues  and this is mine  i am one of the few honest people that i have ever known 
884,on sunday morning while church bells rang in the villages along shore the world and its mistress returned to gatsby own house and twinkled hilariously on his lawn 
885, he is a bootlegger   said the young ladies  moving somewhere between his cocktails and his flowers 
886, one time he killed a man who had found out that he was nephew to von hindenburg and second cousin to the devil  reach me a rose  honey  and pour me a last drop into that there crystal glass  
887,once i wrote down on the empty spaces of a time table the names of those who came to gatsby own house that summer 
888,it is an old time table now  disintegrating at its folds and headed  this schedule in effect july th    
889,but i can still read the grey names and they will give you a better impression than my generalities of those who accepted gatsby own hospitality and paid him the subtle tribute of knowing nothing whatever about him 
890,from east egg  then  came the chester beckers and the leeches and a man named bunsen whom i knew at yale and doctor webster civet who was drowned last summer up in maine 
891,and the hornbeams and the willie voltaires and a whole clan named blackbuck who always gathered in a corner and flipped up their noses like goats at whosoever came near 
892,and the ismays and the chrysties  or rather hubert auerbach and mr  chrystie own wife  and edgar beaver  whose hair they say turned cotton white one winter afternoon for no good reason at all 
893,clarence endive was from east egg  as i remember 
894,he came only once  in white knickerbockers  and had a fight with a bum named etty in the garden 
895,from farther out on the island came the cheadles and the o  r  p  schraeders and the stonewall jackson abrams of georgia and the fishguards and the ripley snells 
896,snell was there three days before he went to the penitentiary  so drunk out on the gravel drive that mrs  ulysses swett own automobile ran over his right hand 
