,sent_clean
348,stormed at by shot and she will boldly we rode and well flashed through the valley of death volleyed and thundered   ”straight into lily briscoe and william bankes
349,he quivered he shivered
350,not for the world would she have spoken to him realising from the familiar signs his eyes averted and some curious gathering together of his person as if he wrapped himself about and needed privacy into which to regain his equilibrium that he was outraged and anguished
351,she stroked james own head she transferred to him what she felt for her husband and as she watched him chalk yellow the white dress shirt of a gentleman in the army and navy stores catalogue thought what a delight it would be to her should he turn out a great artist and why should he not
352,he had a splendid forehead
353,then looking up as her husband passed her once more she was relieved to find that the ruin was veiled domesticity triumphed custom crooned its soothing rhythm so that when stopping deliberately as his turn came round again at the window he bent quizzically and whimsically to tickle james own bare calf with a sprig of something she twitted him for having dispatched that poor young man charles tansley
354,tansley had had to go in and write his dissertation he said
355,james will have to write his dissertation one of these days he added ironically flicking his sprig
356,hating his father james brushed away the tickling spray with which in a manner peculiar to him compound of severity and humour he teased his youngest son own bare leg
357,she was trying to get these tiresome stockings finished to send to sorley own little boy tomorrow said mrs ramsay
358,there was not the slightest possible chance that they could go to the lighthouse tomorrow mr ramsay snapped out irascibly
359,how did he know
360,she asked
361,the wind often changed
362,the extraordinary irrationality of her remark the folly of women own minds enraged him
363,he had ridden through the valley of death been shattered and shivered and now she flew in the face of facts made his children hope what was utterly out of the question in effect told lies
364,he stamped his foot on the stone step
365,damn you he said
366,but what had she said
367,simply that it might be fine tomorrow
368,so it might
369,not with the barometer falling and the wind due west
370,to pursue truth with such astonishing lack of consideration for other people own feelings to rendthe thin veils of civilization so wantonly so brutally was to her so horrible an outrage of human decency that without replying dazed and blinded she bent her head as if to let the pelt of jagged hail the drench of dirty water bespatter her unrebuked
371,there was nothing to be said
372,he stood by her in silence
373,very humbly at length he said that he would step over and ask the coastguards if she liked
374,there was nobody whom she reverenced as she reverenced him
375,she was quite ready to take his word for it she said
376,only then they need not cut sandwiches   ”that was all
377,they came to her naturally since she was a woman all day long with this and that one wanting this another that the children were growing up she often felt she was nothing but a sponge sopped full of human emotions
378,then he said damn you
379,he said it must rain
380,he said it will not rain and instantly a heaven of security opened before her
381,there was nobody she reverenced more
382,she was not good enough to tie his shoe strings she felt
383,already ashamed of that petulance of that gesticulation of the hands when charging at the head of his troops mr ramsay rather sheepishly prodded his son own bare legs once more and then as if he had her leave for it with a movement which oddly reminded his wife of the great sea lion at the zoo tumbling backwards after swallowing his fish and walloping off so that the water in the tank washes from side to side he dived into the evening air which already thinner was taking the substance from leaves and hedges but as if in return restoring to roses and pinks a lustre which they had not had by day
384,some one had blundered he said again striding off up and down the terrace
385,but how extraordinarily his note had changed
386,it was like the cuckoo in june he gets out of tune as if he were trying over tentatively seeking some phrase for a new mood and having only this at hand used it cracked though it was
387,but it sounded ridiculous   ”some one had blundered   ”said like that almost as a question without any conviction melodiously
388,mrs ramsay could not help smiling and soon sure enough walking up and down he hummed it dropped it fell silent
389,he was safe he was restored to his privacy
390,he stopped to light his pipe looked once at his wife and son in the window and as one raises one own eyes from a page in an express train and sees a farm a tree a cluster of cottages as an illustration a confirmation of something on the printed page to which one returns fortified and satisfied so without his distinguishing either his son or his wife the sight of them fortified him and satisfied him and consecrated his effort to arrive at a perfectly clear understanding of the problem which now engaged the energies of his splendid mind
391,it was a splendid mind
392,for if thought is like the keyboard of a piano divided into so many notes or like the alphabet is ranged in twenty six letters all in order then his splendid mind had no sort of difficulty in running over those letters one by one firmly and accurately until it had reached say the letter q he reached q very few people in the whole of england ever reach q here stopping for one moment by the stone urn which held the geraniums he saw but now far far away like children picking up shells divinely innocent and occupied with little trifles at their feet and somehow entirely defenceless against a doom which he perceived his wife and son together in the window
393,they needed his protection he gave it them
394,but after q
395,what comes next
396,after q there are a number of letters the last of which is scarcely visible to mortal eyes but glimmers red in the distance
397,z is only reached once by one man in a generation
398,still if he could reach r it would be something
399,here at least was q he dug his heels in at q q he was sure of
400,q he could demonstrate
401,if q then is q   ”are   ”
402,here he knocked his pipe out with two or three resonant taps on the handle of the urn and proceeded
403,then r
404,he braced himself
405,he clenched himself
406,qualities that would have saved a ship own company exposed on a broiling sea with six biscuits and a flask of water   ”endurance and justice foresight devotion skill came to his help
407,r is then   ”what is r
408,a shutter like the leathern eyelid of a lizard flickered over the intensity of his gaze and obscured the letter r in that flash of darkness he heard people saying   ”he was a failure   ”that r was beyond him
409,he would never reach r on to r once more
410,are   ”
411,qualities that in a desolate expedition across the icy solitudes of the polar region would have made him the leader the guide the counsellor whose temper neither sanguine nor despondent surveys with equanimity what is to be and faces it came to his help again
412,are   ”
413,the lizard own eye flickered once more
414,the veins on his forehead bulged
415,the geranium in the urn became startlingly visible and displayed among its leaves he could see without wishing it that old that obvious distinction between the two classes of men on the one hand the steady goers of superhuman strength who plodding and persevering repeat the whole alphabet in order twenty six letters in all from start to finish on the other the gifted the inspired who miraculously lump all the letters together in one flash   ”the way of genius
416,he had not genius he laid no claim to that but he had or might have had the power to repeat every letter of the alphabet from a to z accurately in order
417,meanwhile he stuck at q on then on to r
418,feelings that would not have disgraced a leader who now that the snow has begun to fall and the mountain top is covered in mist knows that he must lay himself down and die before morning comes stole upon him paling the colour of his eyes giving him even in the two minutes of his turn on the terrace the bleached look of withered old age
419,yet he would not die lying down he would find some crag of rock and there his eyes fixed on the storm trying to the end to pierce the darkness he would die standing
420,he would never reach r
421,he stood stock still by the urn with the geranium flowing over it
422,how many men in a thousand million he asked himself reach z after all
423,surely the leader of a forlorn hope may ask himself that and answer without treachery to the expedition behind him one perhaps
424,one in a generation
425,is he to be blamed then if he is not that one
426,provided he has toiled honestly given to the best of his power and till he has no more left to give
427,and his fame lasts how long
428,it is permissible even for a dying hero to think before he dies how men will speak of him hereafter
429,his fame lasts perhaps two thousand years
430,and what are two thousand years
431,asked mr ramsay ironically staring at the hedge
432,what indeed if you look from a mountain top down the long wastes of the ages
433,the very stone one kicks with one own boot will outlast shakespeare
434,his own little light would shine not very brightly for a year or two and would then be merged in some bigger light and that in a bigger still
435,he looked into the hedge into the intricacy of the twigs
436,who then could blame the leader of that forlorn party which after all has climbed high enough to see the waste of the years and the perishing of the stars if before death stiffens his limbs beyond the power of movement he does a little consciously raise his numbed fingers to his brow and square his shoulders so that when the search party comes they will find him dead at his post the fine figure of a soldier
437,mr ramsay squared his shoulders and stood very upright by the urn
438,who shall blame him if so standing for a moment he dwells upon fame upon search parties upon cairns raised by grateful followers over his bones
439,finally who shall blame the leader of the doomed expedition if having adventured to the uttermost and used his strength wholly to the last ounce and fallen asleep not much caring if he wakes or not he now perceives by some pricking in his toes that he lives and does not on the whole object to live but requires sympathy and whisky and some one to tell the story of his suffering to at once
440,who shall blame him
441,who will not secretly rejoice when the hero puts his armour off and halts by the window and gazes at his wife and son who very distant at first gradually come closer and closer till lips and book and head are clearly before him though still lovely and unfamiliar from the intensity of his isolation and the waste of ages and the perishing of the stars and finally putting his pipe in his pocket and bending his magnificent head before her   ”who will blame him if he does homage to the beauty of the world
442,but his son hated him
443,he hated him for coming up to them for stopping and looking down on them he hated him for interrupting them he hated him for the exaltation and sublimity of his gestures for the magnificence of his head for his exactingness and egotism for there he stood commanding them to attend to him but most of all he hated the twang and twitter of his father own emotion which vibrating round them disturbed the perfect simplicity and good sense of his relations with his mother
444,by looking fixedly at the page he hoped to make him move on by pointing his finger at a word he hoped to recall his mother own attention which he knew angrily wavered instantly his father stopped
445,but no
446,nothing would make mr ramsay move on
447,there he stood demanding sympathy
448,mrs ramsay who had been sitting loosely folding her son in her arm braced herself and half turning seemed to raise herself with an effort and at once to pour erect into the air a rain of energy a column of spray looking at the same time animated and alive as if all her energies were being fused into force burning and illuminating quietly though she sat taking up her stocking again and into this delicious fecundity this fountain and spray of life the fatal sterility of the male plunged itself like a beak of brass barren and bare
449,he wanted sympathy
450,he was a failure he said
451,mrs ramsay flashed her needles
452,mr ramsay repeated never taking his eyes from her face that he was a failure
453,she blew the words back at him
454,charles tansley she said
455,but he must have more than that
456,it was sympathy he wanted to be assured of his genius first of all and then to be taken within the circle of life warmed and soothed to have his senses restored to him his barrenness made furtile and all the rooms of the house made full of life   ”the drawing room behind the drawing room the kitchen above the kitchen the bedrooms and beyond them the nurseries they must be furnished they must be filled with life
457,charles tansley thought him the greatest metaphysician of the time she said
458,but he must have more than that
459,he must have sympathy
460,he must be assured that he too lived in the heart of life was needed not only here but all over the world
461,flashing her needles confident upright she created drawing room and kitchen set them all aglow bade him take his ease there go in and out enjoy himself
462,she laughed she knitted
463,standing between her knees very stiff james felt all her strength flaring up to be drunk and quenched by the beak of brass the arid scimitar of the male which smote mercilessly again and again demanding sympathy
464,he was a failure he repeated
465,well look then feel then
466,flashing her needles glancing round about her out of the window into the room at james himself she assured him beyond a shadow of a doubt by her laugh her poise her competence as a nurse carrying a light across a dark room assures a fractious child that it was real the house was full the garden blowing
467,if he put implicit faith in her nothing should hurt him however deep he buried himself or climed high not for a second should he find himself without her
468,so boasting of her capacity to surround and protect there was scarcely a she will of herself left for her to know herself by all was so lavished and spent and james as he stood stiff between her knees felt her rise in a rosy flowered fruit tree laid with leaves and dancing boughs into which the beak of brass the arid scimitar of his father the egotistical man plunged and smote demanding sympathy
469,filled with her words like a child who drops off satisfied he said at last looking at her with humble gratitude restored renewed that he would take a turn he would watch the children playing cricket
470,he went
471,immediately mrs ramsey seemed to fold herself together one petal closed in another and the whole fabric fell in exhaustion upon itself so that she had only strength enough to move her finger in exquisite abandonment to exhaustion across the page of grimm own fairy story while there throbbed through her like a pulse in a spring which has expanded to its full width and now gently ceases to beat the rapture of successful creation
472,every throb of this pulse seemed as he walked away to enclose her and her husband and to give to each that solace which two different notes one high one low struck together seem to give each other as they combine
473,yet as the resonance died and she turned to the fairy tale again mrs ramsey felt not only exhausted in body afterwards not at the time she always felt this but also there tinged her physical fatigue some faintly disagreeable sensation with another origin
474,not that as she read aloud the story of the fisherman own wife she knew precisely what it came from nor did she let herself put into words her dissatisfaction when she realized at the turn of the page when she stopped and heard dully ominously a wave fall how it came from this she did not like even for a second to feel finer than her husband and further could not bear not being entirely sure when she spoke to him of the truth of what she said
475,universities and people wanting him lectures and books and their being of the highest importance   ”all that she did not doubt for a moment but it was their relation and his coming to her like that openly so that any one could see that discomposed her for then people said he depended on her when they must know that of the two he was infinitely the more important and what she gave the world in comparison with what he gave negligable
476,but then again it was the other thing too   ”not being able to tell him the truth being afraid for instance about the greenhouse roof and the expense it would be fifty pounds perhaps to mend it and then about his books to be afraid that he might guess what she a little suspected that his last book was not quite his best book she gathered that from william bankes and then to hide small daily things and the children seeing it and the burden it laid on them   ”all this diminished the entire joy the pure joy of the two notes sounding together and let the sound die on her ear now with a dismal flatness
477,a shadow was on the page she looked up
478,it was augustus carmichael shuffling past precisely now at the very moment when it was painful to be reminded of the inadequacy of human relationships that the most perfect was flawed and could not bear the examination which loving her husband with her instinct for truth she turned upon it when it was painful to feel herself convicted of unworthiness and impeded in her proper function by these lies these exaggerations   ”it was at this moment when she was fretted thus ignobly in the wake of her exaltation that mr carmichael shuffled past in his yellow slippers and some demon in her made it necessary for her to call out as he passed
479,going indoors mr carmichael
480,he said nothing
481,he took opium
482,the children said he had stained his beard yellow with it
483,perhaps
484,what was obvious to her was that the poor man was unhappy came to them every year as an escape and yet every year she felt the same thing he did not trust her
485,she said i am going to the town shall i get you stamps paper tobacco and she felt him wince
486,he did not trust her
487,it was his wife own doing
488,she remembered that iniquity of his wife own towards him which had made her turn to steel and adamant there in the horrible little room in st john own wood when with her own eyes she had seen that odious woman turn him out of the house
489,he was unkempt he dropped things on his coat he had the tiresomeness of an old man with nothing in the world to do and she turned him out of the room
490,she said in her odious way now mrs ramsay and i want to have a little talk together and mrs ramsay could see as if before her eyes the innumerable miseries of his life
491,had he money enough to buy tobacco
492,did he have to ask her for it
493,half a crown
494,eighteenpence
495,oh she could not bear to think of the little indignities she made him suffer
496,and always now why she could not guess except that it came probably from that woman somehow he shrank from her
497,he never told her anything
498,but what more could she have done
499,there was a sunny room given up to him
500,the children were good to him
501,never did she show a sign of not wanting him
502,she went out of her way indeed to be friendly
503,do you want stamps do you want tobacco
504,here is a book you might like and so on
505,and after all   ”after all here insensibly she drew herself together physically the sense of her own beauty becoming as it did so seldom present to her after all she had not generally any difficulty in making people like her for instance george manning mr wallace famous as they were they would come to her of an evening quietly and talk alone over her fire
506,she bore about with her she could not help knowing it the torch of her beauty she carried it erect into any room that she entered and after all veil it as she might and shrink from the monotony of bearing that it imposed on her her beauty was apparent
507,she had been admired
508,she had been loved
509,she had entered rooms where mourners sat
510,tears had flown in her presence
511,men and women too letting go to the multiplicity of things had allowed themselves with her the relief of simplicity
512,it injured her that he should shrink
513,it hurt her
514,and yet not cleanly not rightly
515,that was what she minded coming as it did on top of her discontent with her husband the sense she had now when mr carmichael shuffled past just nodding to her question with a book beneath his arm in his yellow slippers that she was suspected and that all this desire of hers to give to help was vanity
516,for her own self satisfaction was it that she wished so instinctively to help to give that people might say of her o mrs ramsay dear mrs ramsaymrs ramsay of course and need her and send for her and admire her
517,was it not secretly this that she wanted and therefore when mr carmichael shrank away from her as he did at this moment making off to some corner where he did acrostics endlessly she did not feel merely snubbed back in her instinct but made aware of the pettiness of some part of her and of human relations how flawed they are how despicable how self seeking at their best
518,shabby and worn out and not presumably her cheeks were hollow her hair was white any longer a sight that filled the eyes with joy she had better devote her mind to the story of the fisherman and his wife and so pacify that bundle of sensitiveness none of her children was as sensitive as he was her son james
519,the man own heart grew heavy she read aloud and he would not go he said to himself it is not right and yet he went and when he came to the sea the water was quite purple and dark blue and grey and thick and no longer so green and yellow but it was still quiet and he stood there and said   ”
520,mrs ramsay could have wished that her husband had not chosen that moment to stop
521,why had he not gone as he said to watch the children playing cricket
522,but he did not speak he looked he nodded he approved he went on
523,he slipped seeing before him that hedge which had over and over again rounded some pause signified some conclusion seeing his wife and child seeing again the urns with the trailing of red geraniums which had so often decorated processes of thought and bore written up among their leaves as if they were scraps of paper on which one scribbles notes in the rush of reading   ”he slipped seeing all this smoothly into speculation suggested by an article in the times about the number of americans who visit shakespeare own house every year
524,if shakespeare had never existed he asked would the world have differed much from what it is today
525,does the progress of civilization depend upon great men
526,is the lot of the average human being better now than in the time of the pharaohs
527,is the lot of the average human being however he asked himself the criterion by which we judge the measure of civilization
528,possibly not
529,possibly the greatest good requires the existence of a slave class
530,the liftman in the tube is an eternal necessity
531,the thought was distasteful to him
532,he tossed his head
533,to avoid it he would find some way of snubbing the predominance of the arts
534,he would argue that the world exists for the average human being that the arts are merely a decoration imposed on the top of human life they do not express it
535,nor is shakespeare necessary to it
536,not knowing precisely why it was that he wanted to disparage shakespeare and come to the rescue of the man who stands eternally in the door of the lift he picked a leaf sharply from the hedge
537,all this would have to be dished up for the young men at cardiff next month he thought here on his terrace he was merely foraging and picnicking he threw away the leaf that he had picked so peevishly like a man who reaches from his horse to pick a bunch of roses or stuffs his pockets with nuts as he ambles at his ease through the lanes and fields of a country known to him from boyhood
538,it was all familiar this turning that stile that cut across the fields
539,hours he would spend thus with his pipe of an evening thinking up and down and in and out of the old familiar lanes and commons which were all stuck about with the history of that campaign there the life of this statesman here with poems and with anecdotes with figures too this thinker that soldier all very brisk and clear but at length the lane the field the common the fruitful nut tree and the flowering hedge led him on to that further turn of the road where he dismounted always tied his horse to a tree and proceeded on foot alone
540,he reached the edge of the lawn and looked out on the bay beneath
541,it was his fate his peculiarity whether he wished it or not to come out thus on a spit of land which the sea is slowly eating away and there to stand like a desolate sea bird alone
542,it was his power his gift suddenly to she would all superfluities to shrink and diminish so that he looked barer and felt sparer even physically yet lost none of his intensity of mind and so to stand on his little ledge facing the dark of human ignorance how we know nothing and the sea eats away the ground we stand on   ”that was his fate his gift
543,but having thrown away when he dismounted all gestures and fripperies all trophies of nuts and roses and shrunk so that not only fame but even his own name was forgotten by him kept even in that desolation a vigilance which spared no phantom and luxuriated in no vision and it was in this guise that he inspired in william bankes intermittently and in charles tansley obsequiouslyand in his wife now when she looked up and saw him standing at the edge of the lawn profoundly reverence and pity and gratitude too as a stake driven into the bed of a channel upon which the gulls perch and the waves beat inspires in merry boat loads a feeling of gratitude for the duty it is taking upon itself of marking the channel out there in the floods alone
544,but the father of eight children has no choice
545,muttering half aloud so he broke off turned sighed raised his eyes sought the figure of his wife reading stories to his little boy filled his pipe
546,he turned from the sight of human ignorance and human fate and the sea eating the ground we stand on which had he been able to contemplate it fixedly might have led to something and found consolation in trifles so slight compared with the august theme just now before him that he was disposed to slur that comfort over to deprecate it as if to be caught happy in a world of misery was for an honest man the most despicable of crimes
547,it was true he was for the most part happy he had his wife he had his children he had promised in six weeks time to talk some nonsense to the young men of cardiff about locke hume berkeley and the causes of the french revolution
548,but this and his pleasure in it his glory in the phrases he made in the ardour of youth in his wife own beauty in the tributes that reached him from swansea cardiff exeter southampton kidderminster oxford cambridge   ”all had to be deprecated and concealed under the phrase talking nonsense because in effect he had not done the thing he might have done
549,it was a disguise it was the refuge of a man afraid to own his own feelings who could not say this is what i like   ”this is what i am and rather pitiable and distasteful to william bankes and lily briscoe who wondered why such concealments should be necessary why he needed always praise why so brave a man in thought should be so timid in life how strangely he was venerable and laughable at one and the same time
550,teaching and preaching is beyond human power lily suspected
551,she was putting away her things
552,if you are exalted you must somehow come a cropper
553,mrs ramsay gave him what he asked too easily
554,then the change must be so upsetting lily said
555,he comes in from his books and finds us all playing games and talking nonsense
556,imagine what a change from the things he thinks about she said
557,he was bearing down upon them
558,now he stopped dead and stood looking in silence at the sea
559,now he had turned away again
560,yes mr bankes said watching him go
561,it was a thousand pities
562,lily had said something about his frightening her   ”he changed from one mood to another so suddenly
563,yes said mr bankes it was a thousand pities that ramsay could not behave a little more like other people
564,for he liked lily briscoe he could discuss ramsay with her quite openly
565,it was for that reason he said that the young do not read carlyle
566,a crusty old grumbler who lost his temper if the porridge was cold why should he preach to us
567,was what mr bankes understood that young people said nowadays
568,it was a thousand pities if you thought as he did that carlyle was one of the great teachers of mankind
569,lily was ashamed to say that she had not read carlyle since she was at school
570,but in her opinion one liked mr ramsay all the better for thinking that if his little finger ached the whole world must come to an end
571,it was not that she minded
572,for who could be deceived by him
573,he asked you quite openly to flatter him to admire him his little dodges deceived nobody
574,what she disliked was his narrowness his blindness she said looking after him
575,a bit of a hypocrite
576,mr bankes suggested looking too at mr ramsay own back for was he not thinking of his friendship and of cam refusing to give him a flower and of all those boys and girls and his own house full of comfort but since his wife own death quiet rather
577,of course he had his workall the same he rather wished lily to agree that ramsay was as he said a bit of a hypocrite
578,lily briscoe went on putting away her brushes looking up looking down
579,looking up there he was   ”mr
580,ramsay   ”advancing towards them swinging careless oblivious remote
581,a bit of a hypocrite
582,she repeated
583,oh no   ”the most sincere of men the truest here he was the best but looking down she thought he is absorbed in himself he is tyrannical he is unjust and kept looking down purposely for only so could she keep steady staying with the ramsays
584,directly one looked up and saw them what she called being in love flooded them
585,they became part of that unreal but penetrating and exciting universe which is the world seen through the eyes of love
586,the sky stuck to them the birds sang through them
587,and what was even more exciting she felt too as she saw mr ramsay bearing down and retreating and mrs ramsay sitting with james in the window and the cloud moving and the tree bending how life from being made up of little separate incidents which one lived one by one became curled and whole like a wave which bore one up and threw one down with it there with a dash on the beach
588,mr bankes expected her to answer
589,and she was about to say something criticizing mrs ramsay how she was alarming too in her way high handed or words to that effect when mr bankes made it entirely unnecessary for her to speak by his rapture
590,for such it was considering his age turned sixty and his cleanliness and his impersonality and the white scientific coat which seemed to clothe him
591,for him to gaze as lily saw him gazing at mrs ramsay was a rapture equivalent lily felt to the loves of dozens of young men and perhaps mrs ramsay had never excited the loves of dozens of young men
592,it was love she thought pretending to move her canvas distilled and filtered love that never attempted to clutch its object but like the love which mathematicians bear their symbols or poets their phrases was meant to be spread over the world and become part of the human gain
593,so it was indeed
594,the world by all means should have shared it could mr bankes have said why that woman pleased him so why the sight of her reading a fairy tale to her boy had upon him precisely the same effect as the solution of a scientific problem so that he rested in contemplation of it and felt as he felt when he had proved something absolute about the digestive system of plants that barbarity was tamed the reign of chaos subdued
595,such a rapture   ”for by what other name could one call it
596,  ”made lily briscoe forget entirely what she had been about to say
597,it was nothing of importance something about mrs ramsay
598,it paled beside this rapture this silent stare for which she felt intense gratitude for nothing so solaced her eased her of the perplexity of life and miraculously raised its burdens as this sublime power this heavenly gift and one would no more disturb it while it lasted than break up the shaft of sunlight lying level across the floor
599,that people should love like this that mr bankes should feel this for mrs ramsey she glanced at him musing was helpful was exalting
600,she wiped one brush after another upon a piece of old rag menially on purpose
601,she took shelter from the reverence which covered all women she felt herself praised
602,let him gaze she would steal a look at her picture
603,she could have wept
604,it was bad it was bad it was infinitely bad
605,she could have done it differently of course the colour could have been thinned and faded the shapes etherealised that was how paunceforte would have seen it
606,but then she did not see it like that
607,she saw the colour burning on a framework of steel the light of a butterfly own wing lying upon the arches of a cathedral
608,of all that only a few random marks scrawled upon the canvas remained
609,and it would never be seen never be hung even and there was mr tansley whispering in her ear women cannot paint women cannot write
610,she now remembered what she had been going to say about mrs ramsay
611,she did not know how she would have put it but it would have been something critical
612,she had been annoyed the other night by some highhandedness
613,looking along the level of mr bankes own glance at her she thought that no woman could worship another woman in the way he worshipped they could only seek shelter under the shade which mr bankes extended over them both
614,looking along his beam she added to it her different ray thinking that she was unquestionably the loveliest of people bowed over her book the best perhaps but also different too from the perfect shape which one saw there
615,but why different and how different
616,she asked herself scraping her palette of all those mounds of blue and green which seemed to her like clods with no life in them now yet she vowed she would inspire them force them to move flow do her bidding tomorrow
617,how did she differ
618,what was the spirit in her the essential thing by which had you found a crumpled glove in the corner of a sofa you would have known it from its twisted finger hers indisputably
619,she was like a bird for speed an arrow for directness
620,she was willful she was commanding of course lily reminded herself i am thinking of her relations with women and i am much younger an insignificant person living off the brompton road
621,she opened bedroom windows
622,she shut doors
623,so she tried to start the tune of mrs ramsay in her head
624,arriving late at night with a light tap on one own bedroom door wrapped in an old fur coat for the setting of her beauty was always that   ”hasty but apt she would enact again whatever it might be   ”charles tansley losing his umbrella mr carmichael snuffling and sniffing mr bankes saying the vegetable salts are lost
625,all this she would adroitly shape even maliciously twist and moving over to the window in pretence that she must go   ”it was dawn she could see the sun rising   ”half turn back more intimately but still always laughing insist that she must minta must they all must marry since in the whole world whatever laurels might be tossed to her but mrs ramsay cared not a fig for her painting or triumphs won by her probably mrs ramsay had had her share of those and here she saddened darkened and came back to her chair there could be no disputing this an unmarried woman she lightly took her hand for a moment an unmarried woman has missed the best of life
626,the house seemed full of children sleeping and mrs ramsay listening shaded lights and regular breathing
627,oh but lily would say there was her father her home even had she dared to say it her painting
628,but all this seemed so little so virginal against the other
629,yet as the night wore on and white lights parted the curtains and even now and then some bird chirped in the garden gathering a desperate courage she would urge her own exemption from the universal law plead for it she liked to be alone she liked to be herself she was not made for that and so have to meet a serious stare from eyes of unparalleled depth and confront mrs ramsay own simple certainty and she was childlike now that her dear lily her little brisk was a fool
630,then she remembered she had laid her head on mrs ramsay own lap and laughed and laughed and laughed laughed almost hysterically at the thought of mrs ramsay presiding with immutable calm over destinies which she completely failed to understand
631,there she sat simple serious
632,she had recovered her sense of her now   ”this was the glove own twisted finger
633,but into what sanctuary had one penetrated
634,lily briscoe had looked up at last and there was mrs ramsay unwitting entirely what had caused her laughter still presiding but now with every trace of wilfulness abolished and in its stead something clear as the space which the clouds at last uncover   ”the little space of sky which sleeps beside the moon
635,was it wisdom
636,was it knowledge
637,was it once more the deceptiveness of beauty so that all one own perceptions half way to truth were tangled in a golden mesh
638,or did she lock up within her some secret which certainly lily briscoe believed people must have for the world to go on at all
639,every one could not be as helter skelter hand to mouth as she was
640,but if they knew could they tell one what they knew
641,sitting on the floor with her arms round mrs ramsay own knees close as she could get smiling to think that mrs ramsay would never know the reason of that pressure she imagined how in the chambers of the mind and heart of the woman who was physically touching her were stood like the treasures in the tombs of kings tablets bearing sacred inscriptions which if one could spell them out would teach one everything but they would never be offered openly never made public
642,what art was there known to love or cunning by which one pressed through into those secret chambers
643,what device for becoming like waters poured into one jar inextricably the same one with the object one adored
644,could the body achieve or the mind subtly mingling in the intricate passages of the brain
645,or the heart
646,could loving as people called it make her and mrs ramsay one
647,for it was not knowledge but unity that she desired not inscriptions on tablets nothing that could be written in any language known to men but intimacy itself which is knowledge she had thought leaning her head on mrs ramsay own knee
648,nothing happened
649,nothing
650,nothing as she leant her head against mrs ramsay own knee
651,and yet she knew knowledge and wisdom were stored up in mrs ramsay own heart
652,how then she had asked herself did one know one thing or another thing about people sealed as they were
653,only like a bee drawn by some sweetness or sharpness in the air intangible to touch or taste one haunted the dome shaped hive ranged the wastes of the air over the countries of the world alone and then haunted the hives with their murmurs and their stirrings the hives which were people
654,mrs ramsay rose
655,lily rose
656,mrs ramsay went
657,for days there hung about her as after a dream some subtle change is felt in the person one has dreamt of more vividly than anything she said the sound of murmuring and as she sat in the wicker arm chair in the drawing room window she wore to lily own eyes an august shape the shape of a dome
658,this ray passed level with mr bankes own ray straight to mrs ramsay sitting reading there with james at her knee
659,but now while she still looked mr bankes had done
660,he had put on his spectacles
661,he had stepped back
662,he had raised his hand
663,he had slightly narrowed his clear blue eyes when lily rousing herself saw what he was at and winced like a dog who sees a hand raised to strike it
664,she would have snatched her picture off the easel but she said to herself one must
665,she braced herself to stand the awful trial of some one looking at her picture
666,one must she said one must
667,and if it must be seen mr bankes was less alarming than another
668,but that any other eyes should see the residue of her thirty three years the deposit of each day own living mixed with something more secret than she had ever spoken or shown in the course of all those days was an agony
669,at the same time it was immensely exciting
670,nothing could be cooler and quieter
671,taking out a pen knife mr bankes tapped the canvas with the bone handle
672,what did she wish to indicate by the triangular purple shape just there
673,he asked
674,it was mrs ramsay reading to james she said
675,she knew his objection   ” that no one could tell it for a human shape
676,but she had made no attempt at likeness she said
677,for what reason had she introduced them then
678,he asked
679,why indeed
680,  ”except that if there in that corner it was bright here in this she felt the need of darkness
681,simple obvious commonplace as it was mr bankes was interested
682,mother and child then   ”objects of universal veneration and in this case the mother was famous for her beauty   ”might be reduced he pondered to a purple shadow without irreverence
683,but the picture was not of them she said
684,or not in his sense
685,there were other senses too in which one might reverence them
686,by a shadow here and a light there for instance
687,her tribute took that form if as she vaguely supposed a picture must be a tribute
688,a mother and child might be reduced to a shadow without irreverence
689,a light here required a shadow there
690,he considered
691,he was interested
692,he took it scientifically in complete good faith
693,the truth was that all his prejudices were on the other side he explained
694,the largest picture in his drawing room which painters had praised and valued at a higher price than he had given for it was of the cherry trees in blossom on the banks of the kennet
695,he had spent his honeymoon on the banks of the kennet he said
696,lily must come and see that picture he said
697,but now   ”he turned with his glasses raised to the scientific examination of her canvas
698,the question being one of the relations of masses of lights and shadows which to be honest he had never considered before he would like to have it explained   ”what then did she wish to make of it
699,and he indicated the scene before them
700,she looked
701,she could not show him what she wished to make of it could not see it even herself without a brush in her hand
702,she took up once more her old painting position with the dim eyes and the absent minded manner subduing all her impressions as a woman to something much more general becoming once more under the power of that vision which she had seen clearly once and must now grope for among hedges and houses and mothers and children   ”her picture
703,it was a question she remembered how to connect this mass on the right hand with that on the left
704,she might do it by bringing the line of the branch across so or break the vacancy in the foreground by an object james perhaps so
705,but the danger was that by doing that the unity of the whole might be broken
706,she stopped she did not want to bore him she took the canvas lightly off the easel
707,but it had been seen it had been taken from her
708,this man had shared with her something profoundly intimate
709,and thanking mr ramsay for it and mrs ramsay for it and the hour and the place crediting the world with a power which she had not suspected   ”that one could walk away down that long gallery not alone any more but arm in arm with somebody   ”the strangest feeling in the world and the most exhilarating   ”she nicked the catch of her paint box to more firmly than was necessary and the nick seemed to surround in a circle forever the paint box the lawn mr bankes and that wild villain cam dashing past
