,sent_no,parag_no,chap_no,sect_no,sent_raw,sent_clean,token_len,char_len,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,flair,flair_lnorm_meanstd,flair_medianiqr,flair_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr
198,198,23,2,2,The colonel also kept a splendid riding equipage.,the colonel also kept a splendid riding equipage,8,49,1.0,1.7725196383280164,0.7407407407407407,1.7371922285924375,1.0,1.9143053292169814,0.8,1.875,32.47342047137871,1.6518003251648312,0.6938815973549359,2.3919060864384427,0.25,0.6787382993482243,0.2801363593320917,0.6905432044191685,0.606,0.6755737202714219,0.0628724672228844,0.5770399271088344,16.557056823355996,2.9050407282001296,1.0806556640194802,3.09294775510347,1.3764994117198055,2.603351441628194,1.407629189708192,4.305821534563456,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.5859}",0.5859,2.5816946107402745,0.9212264150943396,2.6519273721642382,0.8333333333333334,4.520917214280199,4.419889502762431,13.5262958758986,0.9869,1.515010696723777,0.8548901148130608,1.4084298410421032,0.26283171455184773,3.4043020747048427,2.7725842345142184,8.426773948677413,4.129498235159416,0.41776808202469184,-0.5153603078793437,1.6737005553756268
199,199,23,2,2,His stable and carriage-house presented the appearance of some of our large city livery establishments.,his stable and carriage house presented the appearance of some of our large city livery establishments,16,103,1.0,0.8713459183198778,0.7407407407407407,0.8685961142962187,1.0,0.970570806619643,0.8,0.9375,26.50699754534338,0.6990123022935055,0.5663929925108175,0.9762175933668107,-0.625,-1.1235429976678346,-0.8246267478930587,-0.918737506249424,0.348,-0.006158650283912888,-0.0908820023837902,-0.019969719002729706,7.829266421604793,0.5953708898417418,0.5110051378026144,0.7312746540994601,0.6962361108347538,0.743628372399801,0.7119816137919286,1.088946502137418,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}",0.296,0.6495888801155617,0.4654088050314465,0.6698843677765954,0.21428571428571427,0.42704127354641863,1.1365430149960536,1.7390951840441056,0.9988,0.7937923554725754,0.8609827588413735,0.8131704028972391,0.07700948134125618,0.11912675025165868,0.5353532196207953,0.8135551858592162,5.918006942095407,-0.001109276061435198,-0.02762799692580461,0.291559255134509
200,200,23,2,2,His horses were of the finest form and noblest blood.,his horses were of the finest form and noblest blood,10,53,0.5,0.6911111743182501,0.37037037037037035,0.6948768914369751,0.5,0.7818239021001753,0.4,0.75,30.279310656411386,1.2428249618604188,0.6469985649831683,1.784235018077376,0.0,-0.12227561043669082,-0.03551024273223698,-0.024692666989094805,0.226,0.004572322215569279,-0.16358760429082236,-0.010572344943566157,0.0,-0.11980133759796854,0.0,0.0,2.0810917434641683,3.1248464546985115,2.128156001825574,5.207882876296789,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,0.9989,1.2372047887850068,0.8610339575306872,1.1791420106937083,0.0,-0.23192994533661754,0.0,0.0,4.9946201843140035,0.36988519803062425,-0.2794386565720582,1.515704640186419
201,201,23,2,2,"His carriage-house contained three splendid coaches, three or four gigs, besides dearborns and barouches of the most fashionable style.",his carriage house contained three splendid coaches three or four gigs besides dearborns and barouches of the most fashionable style,20,135,1.5,1.0515806623215056,1.111111111111111,1.0423153371554625,1.5,1.1593177111391106,1.2,1.125,50.05340355851987,1.034515150595613,1.0695250180019744,1.4747204191083507,0.75,0.8389410813052074,0.9114295634607492,0.833590378700821,1.5330000000000001,0.6869359264473442,0.6153158522050061,0.5869900878773606,15.389667607033987,1.0048264136516316,1.0044618221916224,1.149949254503224,0.9690760488651405,0.8150824634716811,0.9909918753436595,1.2125449482378887,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5859}",0.5859,1.0306271329055827,0.9212264150943396,1.0607709488656951,0.6666666666666667,1.3263517261010527,3.535911602209945,4.328414680287553,0.993,0.6425954027015542,0.8580132348611875,0.6883796037620489,0.26283171455184773,1.3858203629706414,3.0837890538005883,3.7490501371672718,6.783532342055984,-0.08899716526983177,0.20840367676672186,0.0015615287810021622
202,202,24,2,2,This establishment was under the care of two slaves—old Barney and young Barney—father and son.,this establishment was under the care of two slaves—old barney and young barney—father and son,15,95,1.4,1.3159249535238928,1.037037037037037,1.2971035306823533,1.4,1.43614650443433,1.1199999999999999,1.4,0.0,0.041997404434118826,0.0,0.0,-0.375,-0.7630867382646229,-0.5089801458287301,-0.5968813641157055,0.814,0.40435365062764833,0.1868295589988081,0.33952590431938806,7.869027775112714,0.6469232152832827,0.513600305067898,0.7839877035005062,-0.3561189894708727,-0.2293770330372115,-0.3641726834901285,-0.5941195666534398,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}",0.4939,1.1588164725426764,0.7765723270440251,1.192273474756254,0.1,0.1236917776100795,0.5303867403314918,0.8656829360575103,-0.7302,-0.5211773069637695,-0.024242579389967617,-0.2721432360785174,0.036791079119675024,-0.053032428643981715,0.255763606207923,0.4145854623246504,6.054022821004836,0.09544541087498577,0.009463988530907453,0.6101542280316579
203,203,24,2,2,To attend to this establishment was their sole work.,to attend to this establishment was their sole work,9,52,0.25,0.3706938516486897,0.18518518518518517,0.3860427174649861,0.25,0.4462738496211215,0.2,0.41666666666666663,31.2771272649591,1.4202188706828591,0.6683195891363402,2.04781359949584,0.21875,0.5007352082849098,0.24068053407405063,0.5316018996617766,-0.628,-1.1616669635451413,-0.6725268176400475,-1.0318765008636368,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-0.9882,-1.2445556046831288,-0.15633519781893584,-0.8691853999253131,0.0,-0.23192994533661754,0.0,0.0,3.9177710741873053,0.18621784870655775,-0.5730990133785592,0.9096699044669273
204,204,24,2,2,But it was by no means an easy employment; for in nothing was Colonel Lloyd more particular than in the management of his horses.,but it was by no means an easy employment for in nothing was colonel lloyd more particular than in the management of his horses,24,129,1.2000000000000002,0.6911111743182502,0.888888888888889,0.6948768914369752,1.2000000000000002,0.7818239021001754,0.9600000000000002,0.7500000000000001,23.93458870099624,0.4375000466777084,0.5114265882313925,0.587652789669137,-0.375,-0.5227825653291484,-0.5089801458287301,-0.3823106026932264,0.524,-0.005106594156512665,0.014004767580452965,-0.01904840782045876,15.176747839610192,0.8044222080285067,0.990564850338288,0.9450328574113331,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.098, 'neu': 0.768, 'pos': 0.134, 'compound': 0.2617}",0.2617,0.3814737284881849,0.41147798742138364,0.3948395023584122,0.3666666666666667,0.5120507193102896,1.9447513812154698,1.983856728465128,-0.8344,-0.35650774900780285,-0.07759161365469047,-0.13623278713128117,0.26283171455184773,0.8166676137246702,2.3986299921837246,2.4300689682732712,6.711299184999909,-0.2594522792188889,0.18870545305564768,-0.5608776870857491
205,205,24,2,2,"The slightest inattention to these was unpardonable, and was visited upon those, under whose care they were placed, with the severest punishment; no excuse could shield them, if the colonel only suspected any want of attention to his horses—a supposition which he frequently indulged, and one which, of course, made the office of old and young Barney a very trying one.",the slightest inattention to these was unpardonable and was visited upon those under whose care they were placed with the severest punishment no excuse could shield them if the colonel only suspected any want of attention to his horses—a supposition which he frequently indulged and one which of course made the office of old and young barney a very trying one,61,369,-0.9999999999999999,-0.2662012364444939,-0.7407407407407406,-0.2278284889957295,-0.9999999999999999,-0.22070063993765335,-0.7999999999999999,-0.24590163934426226,-19.566125609358018,-0.08520920127346189,-0.4180826748397116,-0.18900838761618513,-0.5,-0.33237761956060297,-0.6668034468608943,-0.21229551850601633,-3.175,-0.9378492086164807,-2.1904052443384976,-0.8358738399446646,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.143, 'neu': 0.773, 'pos': 0.085, 'compound': -0.6124}",-0.6124,-0.3577832248847001,-0.9628930817610064,-0.36352431265076396,0.08750000000000001,-0.11228094793912266,0.4640883977900553,0.18626374648778402,-1.0,-0.13905369906736484,-0.16237664315793518,0.043243479882823586,0.1092001392986763,-0.10135904396641333,0.7591356952207734,0.30259110641383635,14.011343465303021,-0.4024353851934465,2.179451963311708,-1.0326693754862346
206,206,24,2,2,They never knew when they were safe from punishment.,they never knew when they were safe from punishment,9,52,0.25,0.3706938516486897,0.18518518518518517,0.3860427174649861,0.25,0.4462738496211215,0.2,0.41666666666666663,31.2771272649591,1.4202188706828591,0.6683195891363402,2.04781359949584,0.1875,0.4117336627532525,0.20122470881600954,0.4521312472830807,-0.007000000000000006,-0.29056449005776913,-0.30244338498212153,-0.26903084194330507,0.0,-0.11980133759796854,0.0,0.0,0.4353078971319228,0.8138345483323268,0.4451524623231113,1.2103863542403208,"{'neg': 0.244, 'neu': 0.534, 'pos': 0.221, 'compound': -0.0772}",-0.0772,-0.30619334627451694,-0.12138364779874214,-0.31060104019431334,0.5,2.32856834984353,2.6519337016574585,7.2140244671459195,-0.8831,-1.1063446915608472,-0.10252537535039104,-0.755112662468401,0.2265288295237375,1.6039066229640753,1.5747793143166355,4.25445342390699,4.353078971319229,0.32468967940042165,-0.45438909274965333,1.3665760428088163
207,207,24,2,2,"They were frequently whipped when least deserving, and escaped whipping when most deserving it.",they were frequently whipped when least deserving and escaped whipping when most deserving it,14,95,-0.30000000000000004,-0.3388016485481941,-0.22222222222222224,-0.29780438204441795,-0.30000000000000004,-0.296729838011069,-0.24000000000000005,-0.3214285714285715,54.95928804758488,1.5988508228564902,1.1743523788496415,2.313231712566814,0.25,0.3354466237261178,0.2801363593320917,0.3840135452441985,-2.53,-2.562204158668961,-1.8060190703218115,-2.25836104427155,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.3,0.7894499633818681,1.591160220994475,2.782552294470569,-0.9904,-0.7822995589733475,-0.157461568983834,-0.4876611675119952,0.26283171455184773,2.718089719666482,3.9363718945393895,6.836513380917521,5.476336635168923,0.059846240552008635,-0.14807296800221478,0.4926900524015494
208,208,24,2,2,"Every thing depended upon the looks of the horses, and the state of Colonel Lloyd’s own mind when his horses were brought to him for use.",every thing depended upon the looks of the horses and the state of colonel lloyd’s own mind when his horses were brought to him for use,26,137,-0.25,-0.1684699124587437,-0.18518518518518517,-0.13363017143018752,-0.25,-0.11835364253113244,-0.2,-0.14423076923076925,0.0,0.041997404434118826,0.0,0.0,0.45833333333333304,0.3295783899547995,0.5431751943856986,0.3787737220104381,0.9530000000000001,0.1819975417318936,0.26966626936829563,0.14480324244187937,7.542560858055352,0.3041880894471768,0.49229227147249804,0.4335357410539333,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.6,0.863790207450678,3.18232044198895,2.9965947786606124,-0.9959,-0.3983716049659792,-0.16027749689607948,-0.17078522978409758,0.18359310779822993,0.28310425671739115,1.2762994847923341,1.193564319500463,7.742481404456179,-0.20748969596392666,0.4699122959181723,-0.3894202640537463
209,209,24,2,2,"If a horse did not move fast enough, or hold his head high enough, it was owing to some fault of his keepers.",if a horse did not move fast enough or hold his head high enough it was owing to some fault of his keepers,23,109,-0.25,-0.18655366603750234,-0.18518518518518517,-0.15106019379064675,-1.25,-0.7938024312797294,-1.0,-0.8152173913043478,48.3618134997354,0.8758886298663769,1.033379666048871,1.2390271329820033,-0.27083333333333304,-0.4241069387614411,-0.37746072830192606,-0.2942018359255415,0.9440000000000001,0.23741521399461363,0.2643027413587605,0.1933338481969536,-15.225921211054551,-1.0873332399179618,-0.9937743266925226,-0.989316321373639,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4019}",-0.4019,-0.6202061149846791,-0.6319182389937107,-0.6327297941466832,0.09,-0.0004959344623579587,0.47734806629834253,0.5081182450772342,-0.9992,-0.45920109325921143,-0.16196705364342673,-0.22099100652745035,0.11444942361582419,0.13101338391519238,0.7956275818163602,0.8411018259914361,7.108651249248177,-0.17518450679977066,0.2970646910098092,-0.28282501536355303
210,210,24,2,2,"It was painful to stand near the stable-door, and hear the various complaints against the keepers when a horse was taken out for use.",it was painful to stand near the stable door and hear the various complaints against the keepers when a horse was taken out for use,25,133,-1.5,-0.8949545728960739,-1.111111111111111,-0.83385226972437,-1.5,-0.8791488576711408,-1.2,-0.9,-23.702996758176457,-0.33401131021312436,-0.5064780061329973,-0.5586879744946643,-0.666666666666667,-0.8058074801198186,-0.8772345149037805,-0.6350272772574798,-0.735,-0.6519107012821606,-0.7362932061978545,-0.5854705226806278,0.0,-0.11980133759796854,0.0,0.0,-0.6026136877475445,-0.23463269478992646,-0.6162419030250985,-0.6032106014160509,"{'neg': 0.194, 'neu': 0.729, 'pos': 0.076, 'compound': -0.5267}",-0.5267,-0.7470689787446093,-0.8281446540880503,-0.7628715600171518,-0.19999999999999998,-0.5377711940599557,-1.0607734806629834,-1.0388195232690125,-0.9997,-0.4183042021899367,-0.16222304708999452,-0.18723665086653538,-0.18582318817555996,-0.7740718075045846,-1.2918025201228316,-1.256384877374353,6.628750565222989,-0.30092849742400035,0.1661941681322453,-0.6977339602942669
211,211,24,2,2,"“This horse has not had proper attention. He has not been sufficiently rubbed and curried, or he has not been properly fed; his food was too wet or too dry; he got it too soon or too late; he was too hot or too cold; he had too much hay, and not enough of grain; or he had too much grain, and not enough of hay; instead of old Barney’s attending to the horse, he had very improperly left it to his son.”",“this horse has not had proper attention he has not been sufficiently rubbed and curried or he has not been properly fed his food was too wet or too dry he got it too soon or too late he was too hot or too cold he had too much hay and not enough of grain or he had too much grain and not enough of hay instead of old barney’s attending to the horse he had very improperly left it to his son”,83,403,1.15,0.1699504687713747,0.8518518518518517,0.19255624702470392,1.15,0.23604972035713598,0.9199999999999999,0.20783132530120482,73.81652810095248,0.3947012415146421,1.5772878152773724,0.5240607056671003,-0.46875,-0.26703716039782005,-0.6273476216028533,-0.15395216182191349,-0.6809999999999998,-0.38432846427168643,-0.7041120381406434,-0.35114223855758825,6.935370375474412,0.002322689913229409,0.45266180809121614,0.12487370531039367,-0.4425914019957448,0.036947074567729915,-0.45260068493941297,-0.13344271295234378,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,-0.008333333333333331,-0.18150129666812675,-0.0441988950276243,-0.013037393615323948,-0.9998,-0.08759750598418517,-0.16227424577930807,0.08571298298867816,-0.026342484861903784,-0.2550789163761812,-0.18312724404854705,-0.05364650688397451,17.039768976836175,-0.47227812738962976,3.0053137371809373,-1.2631247501870784
212,212,24,2,2,"To all these complaints, no matter how unjust, the slave must answer never a word.",to all these complaints no matter how unjust the slave must answer never a word,15,82,-2.5,-2.432957721709964,-1.8518518518518516,-2.3162563047899165,-2.5,-2.489789109570599,-2.0,-2.5,-80.90505352673641,-2.0970433179561634,-1.72875314519755,-3.1782676358312223,0.5625,0.8389410813052074,0.6746946119125027,0.833590378700821,0.3889999999999999,0.04665456731157748,-0.06644815256257451,0.026280102347271024,-7.869027775112714,-0.8865258904792197,-0.513600305067898,-0.7839877035005062,-2.492832926296109,-2.290192923330795,-2.5492087844308995,-4.158836966574078,"{'neg': 0.425, 'neu': 0.518, 'pos': 0.057, 'compound': -0.7964}",-0.7964,-1.877488344965207,-1.2522012578616353,-1.922507785575786,0.0,-0.17697320951266374,0.0,0.0,-0.9915,-0.7273495901161132,-0.15802475456628315,-0.4423080674628628,0.0,-0.23192994533661754,0.0,0.0,4.273427873650473,-0.2443998945406616,-0.4761102136954507,-0.5112103509806145
213,213,24,2,2,Colonel Lloyd could not brook any contradiction from a slave.,colonel lloyd could not brook any contradiction from a slave,10,61,-1.25,-1.832175241704538,-0.9259259259259258,-1.7371922285924375,-1.25,-1.8606327611723732,-1.0,-1.875,-60.55862131282277,-2.3596577104184813,-1.2939971299663366,-3.568470036154752,-0.625,-1.7243034300065212,-0.8246267478930587,-1.4551644098056213,-1.98,-2.7804306582382616,-1.4782479141835518,-2.449467306651178,-8.128372959350388,-1.3077924022541185,-0.5305273981661877,-1.2147392216134563,-1.2486550460785009,-1.6923602216003564,-1.2768936010953442,-3.124729725778073,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.1877}",0.1877,0.6591192486429639,0.29512578616352203,0.6796610585495512,0.0,-0.17697320951266374,0.0,0.0,-0.8434,-0.9432268831527805,-0.0821994956929103,-0.6204829540558855,0.0,-0.23192994533661754,0.0,0.0,3.745965138235503,0.012406741638414388,-0.6199510671887211,0.3361571449872973
214,214,24,2,2,"When he spoke, a slave must stand, listen, and tremble; and such was literally the case.",when he spoke a slave must stand listen and tremble and such was literally the case,16,88,-0.75,-0.7057080916943648,-0.5555555555555555,-0.6514470857221641,-0.75,-0.6809646079256997,-0.6,-0.703125,-26.50699754534338,-0.6150174934252679,-0.5663929925108175,-0.9762175933668107,-0.6875,-1.223669736390949,-0.9035383984091409,-1.008141990175457,-0.29200000000000004,-0.5111455914360128,-0.4722884386174016,-0.46219908649277713,-23.48779926481438,-2.2653180199170997,-1.533015413407843,-2.1938239622983806,-1.0443541662521307,-0.8302118535704038,-1.0679724206878929,-1.6334197532061272,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}",-0.2732,-0.6061254175226962,-0.42955974842767297,-0.6182851664748846,0.0,-0.17697320951266374,0.0,0.0,-0.5842,-0.3771703462716835,0.05050750700782055,-0.15328671564975627,0.0,-0.23192994533661754,0.0,0.0,5.2217708312606534,-0.12568802329399756,-0.21749391482144054,-0.11950481495308832
215,215,24,2,2,"I have seen Colonel Lloyd make old Barney, a man between fifty and sixty years of age, uncover his bald head, kneel down upon the cold, damp ground, and receive upon his naked and toil-worn shoulders more than thirty lashes at the time.",i have seen colonel lloyd make old barney a man between fifty and sixty years of age uncover his bald head kneel down upon the cold damp ground and receive upon his naked and toil worn shoulders more than thirty lashes at the time,44,236,-0.5,-0.19367756896246785,-0.37037037037037035,-0.15792656623567614,-0.5,-0.14475181099539366,-0.4,-0.17045454545454547,-62.706544463267726,-0.5231930971604185,-1.3398932605553515,-0.839781431224843,-0.658333333333333,-0.5057913611821955,-0.8667129615016353,-0.36713893269365705,0.43000000000000005,-0.15736780823116095,-0.04201430274135869,-0.15238726256367002,-7.254688353527405,-0.3607783612553903,-0.47350324055640175,-0.246402730502918,-0.257453959319496,0.0294415010049944,-0.2632763262072767,-0.1464255557193685,"{'neg': 0.051, 'neu': 0.949, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.24087484592958375,-0.4654088050314465,-0.2435943155551256,-0.03111111111111111,-0.2088619202681062,-0.16500920810313074,-0.09181485685458443,-0.9819,-0.20914832786140347,-0.15310968039218198,-0.014609304726795115,-0.04099836080014622,-0.2998920565249123,-0.2850117163660832,-0.15749857129636907,10.555612332099335,-0.37321618762461756,1.2370625161174493,-0.9362567646344453
216,216,24,2,2,"Colonel Lloyd had three sons—Edward, Murray, and Daniel,—and three sons-in-law, Mr. Winder, Mr. Nicholson, and Mr. Lowndes.",colonel lloyd had three sons—edward murray and daniel—and three sons in law mr winder mr nicholson and mr lowndes,19,123,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,0.0,0.041997404434118826,0.0,0.0,0.0,-0.12227561043669082,-0.03551024273223698,-0.024692666989094805,-0.06,-0.32061268962632244,-0.3340286054827175,-0.29534478237728884,7.725325150124005,0.47445348960180517,0.5042210381314306,0.6076347438199186,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,0.8916,0.6103595707687071,0.8060977638972442,0.6617736758384889,0.0,-0.23192994533661754,0.0,0.0,6.240887115826559,-0.11965568715758443,0.060422507208873266,-0.09960032322030953
217,217,24,2,2,"All of these lived at the Great House Farm, and enjoyed the luxury of whipping the servants when they pleased, from old Barney down to William Wilkes, the coach-driver.",all of these lived at the great house farm and enjoyed the luxury of whipping the servants when they pleased from old barney down to william wilkes the coach driver,30,168,2.75,1.2918936543236759,2.0370370370370368,1.2739409676344542,2.75,1.410980250498401,2.2,1.375,90.88435834907636,1.2434386930968913,1.9419877188920616,1.785146923169019,0.59375,0.3850331990937554,0.7141504371705437,0.4282900515694719,2.1540000000000004,0.6257062598326523,0.9853992848629323,0.5333697770691924,14.924039569305554,0.6072660901055764,0.9740709392185266,0.7434376801855266,2.856165737006409,1.491448332040684,2.9207584310054275,2.382495738969069,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.8834}",0.8834,1.0359806115228272,1.3889937106918238,1.0662627936826026,0.3488888888888889,0.34752015691256616,1.8504604051565379,1.5101357884558793,0.9838,0.4430903824372218,0.8533029554443405,0.5237176151836651,0.26283171455184773,1.011387660388431,3.55505655283508,2.8813223006975104,9.42534693212115,-0.16056524549435042,0.92883535827118,-0.2345868271703311
218,218,24,2,2,"I have seen Winder make one of the house-servants stand off from him a suitable distance to be touched with the end of his whip, and at every stroke raise great ridges upon his back.",i have seen winder make one of the house servants stand off from him a suitable distance to be touched with the end of his whip and at every stroke raise great ridges upon his back,36,182,0.75,0.27056343831445206,0.5555555555555555,0.28953203809873956,0.75,0.3414144582214172,0.6,0.3125,43.634596624436995,0.5226852344692547,0.9323700172696088,0.714224164667335,-1.3749999999999996,-1.1012926112849202,-1.7715665540860441,-0.8988698431547497,0.3579999999999999,-0.15519993499894238,-0.08492252681764008,-0.15048880315777846,-14.723725192724752,-0.7175584524625913,-0.9609967033838575,-0.6112158870780091,1.3573976633592857,0.6595846355363052,1.3880954519253812,0.9435709872441518,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.6249}",0.6249,0.609290716897843,0.9825471698113207,0.6285446567921839,0.45,0.3867736413424798,2.386740331491713,1.623155505107832,0.9248,0.35900659761287657,0.823095728749344,0.4543188441751497,0.26283171455184773,0.5292097543486942,2.6116203916323366,1.7639006964520385,10.316222241530571,-0.2396287513578309,1.1717800371226972,-0.49546733237372603
219,219,25,2,2,To describe the wealth of Colonel Lloyd would be almost equal to describing the riches of Job.,to describe the wealth of colonel lloyd would be almost equal to describing the riches of job,17,94,0.5,0.39425394890380444,0.37037037037037035,0.4087511126099853,0.5,0.47094664759752247,0.4,0.4411764705882353,0.0,0.041997404434118826,0.0,0.0,-0.21875,-0.45210486740695,-0.3117010195385246,-0.3192015552160267,0.39899999999999997,0.015563214464173742,-0.060488676996424295,-0.0009473528276063563,23.376841945742836,1.8899691793384499,1.525773386240917,2.0550214105117344,1.0227691095429927,0.9844799958367636,1.04589921409834,1.5055620653756083,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.765}",0.765,1.5849769022494713,1.2028301886792452,1.6294484621592862,0.0,-0.17697320951266374,0.0,0.0,0.9788,0.7364081775876834,0.8507430209786628,0.7658082220812239,0.0,-0.23192994533661754,0.0,0.0,5.795691620743625,-0.08399732710469218,-0.060983794477459746,0.018059156760073566
220,220,25,2,2,He kept from ten to fifteen house-servants.,he kept from ten to fifteen house servants,8,43,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,0.0,0.041997404434118826,0.0,0.0,-0.5,-1.7243034300065212,-0.6668034468608943,-1.4551644098056213,-0.06,-0.3754303510013859,-0.3340286054827175,-0.3433499439798269,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,0.9989,1.5327637635853453,0.8610339575306872,1.4230823810579767,0.0,-0.23192994533661754,0.0,0.0,3.6706650979194815,0.25356844762881336,-0.6404856402303843,1.1319021224883277
221,221,25,2,2,"He was said to own a thousand slaves, and I think this estimate quite within the truth.",he was said to own a thousand slaves and i think this estimate quite within the truth,17,87,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,-26.087773109487912,-0.5665897051959129,-0.5574351396890613,-0.9042617533525765,0.791666666666667,1.0713921766937713,0.964037330471471,1.041149023736945,0.99,0.45445627655371945,0.2917163289630513,0.3834019945056555,7.792280648580944,0.550122168047504,0.5085911287469723,0.6850071368372446,-1.0227691095429927,-0.7562954318133254,-1.04589921409834,-1.5055620653756083,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.3744}",0.3744,0.7739612275646655,0.5886792452830188,0.7974712473626624,0.6,1.4147826046665652,3.18232044198895,4.58302730853976,0.7199,0.5561623340402337,0.7181896143458727,0.617041845214178,0.21102883512217252,0.6734813852781125,1.4670267134360908,2.0982425135716634,6.136614657257955,-0.026583721196837832,0.031987058732025425,0.20750295072302322
222,222,25,2,2,Colonel Lloyd owned so many that he did not know them when he saw them; nor did all the slaves of the out-farms know him.,colonel lloyd owned so many that he did not know them when he saw them nor did all the slaves of the out farms know him,26,121,-1.0,-0.5843962447701924,-0.7407407407407407,-0.5345206857207501,-1.0,-0.5539234221914426,-0.8,-0.576923076923077,-23.48467187323678,-0.3162192807588591,-0.5018129102575014,-0.532251903970931,0.75,0.6171218447493847,0.9114295634607492,0.6355250604646867,1.9729999999999999,0.6772731955541453,0.8775327771156137,0.5785281990186567,7.542560858055352,0.3041880894471768,0.49229227147249804,0.4335357410539333,-0.893363238975713,-0.38300203766971386,-0.9135668068490576,-0.8598539923513872,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.5,0.6903296379567879,2.6519337016574585,2.497162315550511,0.8778,0.45454945602171426,0.7990323447719737,0.5331753914400649,0.15299425649852494,0.19726522304172303,1.0635829039936118,0.9946369329170525,7.146905911805704,-0.2730696137773335,0.30749686553687366,-0.6058098853273096
