,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,sent_clean,char_len,token_len,nlptown_medianiqr,nlptown_lnorm_medianiqr,roberta15lg_medianiqr,roberta15lg_lnorm_medianiqr,yelp_medianiqr,yelp_lnorm_medianiqr,hinglish_medianiqr,hinglish_lnorm_medianiqr,imdb2way_medianiqr,imdb2way_lnorm_medianiqr,huggingface_medianiqr,huggingface_lnorm_medianiqr,t5imdb50k_medianiqr,t5imdb50k_lnorm_medianiqr,robertaxml8lang_medianiqr,robertaxml8lang_lnorm_medianiqr,nlptown_roll100,nlptown_roll100_stdscale,roberta15lg_roll100,roberta15lg_roll100_stdscale,yelp_roll100,yelp_roll100_stdscale,hinglish_roll100,hinglish_roll100_stdscale,imdb2way_roll100,imdb2way_roll100_stdscale,huggingface_roll100,huggingface_roll100_stdscale,t5imdb50k_roll100,t5imdb50k_roll100_stdscale,robertaxml8lang_roll100,robertaxml8lang_roll100_stdscale,mean_lnorm_medianiqr_roll100,robertaxml8lang_roll100_stdscale_stand
683,683,Mr. Gore acted,0.9962193369865416,0.8396627306938171,4.2396323531866065,0.9939385652542114,1.6735873818397522,0.5934013724327087,1,-0.4587601721286774,mr gore acted,14,3,0.539155350048583,2.155512859655022,0.010933925432343672,1.0813437799182188,-0.36184644072240646,0.15461434721090075,0.9382647057982997,3.0419330088512297,-1.0718659320299664,1.3921163527472602,0.16874366868869928,1.1838197342268746,0.5,1.6627906976744187,-0.4383234133537333,-0.7080305574789281,2.5454898345361063,-1.269284299073409,0.026201106949683722,-0.8983663344702564,1.8032870523358158,-1.1279633873648234,0.5654999794899871,-1.7505775529266236,0.5006811706297988,-0.8477452110491926,-0.03976768050171913,-1.1699769334194958,-0.034403669724770644,-0.6124946454230038,-0.3262785039500359,-2.149194117099515,-1.22820031010329,-2.149194117099515
684,684,"fully up to the maxim laid down by slaveholders,ââIt is better that a",0.9952573776245116,2.348812907934189,4.402922570705414,-0.7250247597694397,1.970450460910797,0.995579183101654,1,0.5108374953269958,fully up to the maxim laid down by slaveholdersââit is better that a,73,13,0.592169315081223,0.0214434552741952,0.010450816942473039,0.022063860218049583,0.4571387829037607,-0.10844124015367743,1.2617508302566482,0.27976099188123366,0.13807970901443414,-0.11677279924767722,-0.7001441255991161,-0.5225546732432381,0.5,0.38470407378939275,0.0013443433683078653,0.001142402332860209,2.5415213280998237,-1.299044380523643,0.02623049791799773,-0.8979284943292735,1.8080066906954717,-1.078525786493072,0.5628127703836204,-1.7983341496127947,0.49687405080970276,-0.9169283573013417,-0.03980090462286538,-1.170477073972603,-0.034403669724770644,-0.6124946454230038,-0.31851280453281666,-2.0538278784491637,-1.228445095763112,-2.0538278784491637
685,685,"dozen slaves should suffer under the lash, than that the overseer",-0.9950522780418396,1.4128438532352448,1.2719548046588898,-0.9963000416755676,-1.4011022448539734,0.8751629590988159,-1,-1.804240345954895,dozen slaves should suffer under the lash than that the overseer,65,11,-0.42433380549546246,-0.4230814217065899,-0.9891085512357971,-0.6725903482204095,-0.0507926589965338,-0.24800355860625495,-2.4121668613869534,-1.6232197524148801,-0.22419061390795952,-0.07969632824133871,-0.837266179286316,-0.6762502315788391,-0.5,-0.4545867393278837,-1.0484365247976606,-0.7504338172943412,2.543578389895345,-1.283618343659199,0.021657915153634657,-0.966046708769015,1.8044913398494962,-1.115348631551095,0.5630221624576718,-1.7946128713519929,0.4925758133240796,-0.9950361150411113,-0.040173257983058965,-1.1760823092382324,-0.034403669724770644,-0.6124946454230038,-0.32118682064321064,-2.0866659841802804,-1.2537382011517413,-2.0866659841802804
686,686,"should be convicted, in the presence of the slaves, of having been at",-0.9983693957328796,0.93043851852417,0.5146904587745667,-0.973638951778412,-1.4800451993942259,0.8327033519744873,-1,-1.7828823328018188,should be convicted in the presence of the slaves of having been at,69,13,-0.6701880040089322,-0.5745798457949522,-0.9907744508378964,-0.6158175071994227,-0.3125842599154384,-0.39983724146859273,-2.4981895170079524,-1.5310788113468823,-0.35192967657551133,-0.27338311722780406,-0.8258116333223254,-0.6070441632866853,-0.5,-0.38470407378939275,-1.038751652353924,-0.6511543623545212,2.5344002589651753,-1.352445729585935,0.017114069620403675,-1.0337368218547656,1.7997842020602948,-1.1646552905655034,0.5630653748681785,-1.7938449081683616,0.4925517151388553,-0.9954740283066682,-0.043878363906790355,-1.2318572601499,-0.034403669724770644,-0.6124946454230038,-0.32115111021547144,-2.0862274442637685,-1.2838420160397381,-2.0862274442637685
687,687,fault.,-0.9981777667999268,1.4220366179943085,0.5165496468544006,-0.9997850060462952,-1.4163214564323423,-0.9369713664054872,-1,-1.384353131055832,fault,6,1,-0.6695843981509018,0.36647414481962803,-0.9906782122980281,-4.410337157656424,-0.04580393182048059,3.172228358637005,-2.4287509505441642,-10.3288470630549,-5.675968335020731,-12.679076016797081,-0.8390277311246669,-4.652785741288285,-0.5,-4.955445544554455,-0.8580370673243612,-5.21529562293374,2.5349475102276977,-1.348341857661346,0.01711956596155779,-1.0336549423208865,1.8047211223854385,-1.1129416892318869,0.5633040403417491,-1.789603388318932,0.4925703366688632,-0.9951356370568912,-0.043918770114216236,-1.2324655165080438,-0.034403669724770644,-0.6124946454230038,-0.3257956989451286,-2.1432650571596623,-1.2834878417100817,-2.1432650571596623
688,688,"â No matter how innocent a slave might beâit availed him nothing,",-0.9994788765907288,0.7541977167129517,0.6072058081626892,-0.9649710059165956,1.5221219658851624,0.7669855952262878,-1,-1.7183008790016174,â no matter how innocent a slave might beâit availed him nothing,69,12,-0.6401518783183071,-0.5526482179047956,-0.9913316465396408,-0.6427997688206288,-0.40822657216520597,-0.4231434510542455,0.7732156853881323,0.11098840403288042,-0.5496405179181564,-0.2751672484613198,-0.821430229570866,-0.6314038008315654,-0.5,-0.4167360532889259,-1.0094669460564216,-0.6734759481164072,2.5349668187832615,-1.3481970615786156,0.021657016982726002,-0.9660600889092361,1.8088811438769923,-1.06936600261247,0.5614004022347818,-1.823434502204141,0.49230802209552277,-0.9999024288441333,-0.039360791581486344,-1.1638518158062239,-0.02981651376146789,-0.5397522965545198,-0.3204574767465985,-2.077709317128725,-1.2485341892047581,-2.077709317128725
689,689,when accused by Mr. Gore of any misdemeanor.,-0.9981553554534912,0.9387425184249878,0.3110887408256531,-0.970661461353302,-1.7128137946128843,0.8160482048988342,-1,-1.7856626510620115,when accused by mr gore of any misdemeanor,44,8,-0.7362895410142702,-0.5760229070608748,-0.9906669570286688,-0.8151061142018701,-0.30807784742029565,-0.2777450436155177,-2.7518330856137942,-2.214344743736231,-0.4020364255570654,0.2004004502688559,-0.8243065953437221,-0.8119444728703515,-0.5,-0.6248439450686641,-1.0400123982627296,-0.9689322640557888,2.532836019343466,-1.3641760617139473,0.01709267155292931,-1.0340555909670877,1.7997931592986671,-1.1645614646530456,0.5641102133951056,-1.7752762258821906,0.4922469571369504,-1.0010121039159539,-0.0438260999294596,-1.2310705024079958,-0.034403669724770644,-0.6124946454230038,-0.31811997321767543,-2.049003735389232,-1.2789562912940569,-2.049003735389232
690,690,To be accused was to be,-0.9956639409065248,0.8090502023696899,0.4939410984516144,-0.9451355934143066,0.5589043498039246,-0.6870254278182983,-1,-1.4788222312927246,to be accused was to be,23,6,-0.676924512045514,-0.4895724353455612,-0.9894157362734732,-0.9860018436887567,-0.37845923958987426,-0.2311817650343043,-0.27638446903713604,-0.11939362397770265,-4.924009895575001,-2.504064955312239,-0.8114039843525943,-0.9714633465115509,-0.5,-0.8327787021630616,-0.9008744407781326,-1.0545134827541034,2.526394177775044,-1.4124838401801765,0.017310477588154852,-1.0308109130731427,1.8005625724177294,-1.1565019618295147,0.563810544618226,-1.7806018854607362,0.48778319536545955,-1.0821277761471508,-0.043854300035249205,-1.2314950137576026,-0.0389908256880734,-0.6852369942914878,-0.3235820736906944,-2.1160807556621406,-1.311917392550244,-2.1160807556621406
691,691,"convicted, and to be convicted was to be punished; the one always",-0.9936147332191468,0.9482208490371704,0.6210166215896606,-0.9499279260635376,-1.73350191116333,0.9927661418914796,1,-1.5845704674720764,convicted and to be convicted was to be punished the one always,65,12,-0.6356680458437411,-0.5503548981965073,-0.9883865975485366,-0.6407672483509315,-0.3029341494417314,-0.3799636628601172,-2.774376537855104,-1.7398438556026918,0.12961671861556665,-0.039995831508438974,-0.8138263742223878,-0.6258658662351005,0.5,0.4167360532889259,-0.9488263814013951,-0.6322785938772226,2.521272266095658,-1.4508933806979445,0.012739337228853767,-1.0989076398630406,1.7915695532131086,-1.2507026738735727,0.5612954396857034,-1.8252998777387857,0.48759485261702756,-1.0855503487285343,-0.048311249515332215,-1.2985878698282498,-0.04357798165137615,-0.7579793431599717,-0.3257455381504986,-2.1426490603183517,-1.3638212742760565,-2.1426490603183517
692,692,following the other with immutable certainty.,0.9979633092880248,2.353150486946106,3.3372344076633453,0.9979562759399414,0.937159538269043,0.9963079690933228,1,0.6030488610267639,following the other with immutable certainty,45,6,0.24618193218914322,0.45391374539985097,0.011809770980712517,0.3948365215397493,0.4594926991479128,0.4555245393776128,0.13579310911012954,0.31032706647912234,0.1402722502498819,0.9997139278124196,0.17077450886137283,0.4579996956219438,0.5,0.8327787021630616,0.04315793849367595,0.2271131245348376,2.531202566425461,-1.3764254287404205,0.017307396055361548,-1.0308568189697516,1.7978927837941079,-1.1844676520643416,0.5694587923107891,-1.6802222438473426,0.4915317697535961,-1.0140085200200954,-0.04827000433151875,-1.2979669839076058,-0.0389908256880734,-0.6852369942914878,-0.31775297388571117,-2.0444968205582232,-1.2892101827999085,-2.0444968205582232
693,693,To escape punishment was,-0.9913682341575624,0.5235477089881897,4.2817119657993326,-0.9801077842712402,-1.7157480716705322,0.9536964893341064,-1,-1.6168318390846252,to escape punishment was,24,4,0.5528169590876005,1.4759442450845583,-0.9872583765321649,-1.3254941370630804,-0.5333956580551613,-0.24202490117491635,-2.755030512240358,-3.6757020524319652,0.012076281140200344,1.9010820698547417,-0.8290814468864011,-1.3568071771755963,-0.5,-1.2481296758104738,-0.9634554232831547,-1.6359041284723836,2.5358856025433867,-1.3413070438917372,0.021886753379751784,-0.962637683244066,1.8064684659037569,-1.094638492066847,0.5718230406898971,-1.6382052470905644,0.49610327854069003,-0.9309348643549767,-0.044370985906058494,-1.2392729638822018,-0.0389908256880734,-0.6852369942914878,-0.314266887895011,-2.001686135945889,-1.2367399280959712,-2.001686135945889
694,694,"to escape accusation; and few slaves had the fortune to do either,",0.9899426698684692,0.8574760556221008,0.4157645702362061,-0.9797211289405824,-1.477906972169876,0.8225824236869812,-1,-1.6188150048255918,to escape accusation and few slaves had the fortune to do either,66,12,-0.7023053817397289,-0.5844375086831719,0.007781701656036219,0.04673658113127067,-0.35217951020751687,-0.4001588886171933,-2.49585953094104,-1.5945373409823531,-0.38237833072781896,-0.2172579860367939,-0.8288860034510966,-0.6368338867843464,-0.5,-0.4167360532889259,-0.9643546973447631,-0.642828059178151,2.535926173620541,-1.3410027988111204,0.02187982680053886,-0.9627408691747475,1.8084732070906993,-1.07363908764247,0.5778460911381136,-1.5311646783479065,0.49221049508917225,-1.0016746938273016,-0.044641764885788665,-1.2433491454039307,-0.04357798165137615,-0.7579793431599717,-0.3142448087487746,-2.001414994221744,-1.239120701323649,-2.001414994221744
695,695,under the overseership of Mr. Gore.,-0.9973171353340148,2.3489653468132015,4.3599258959293365,0.9752721786499025,0.8591354489326477,0.5465419292449951,0,0.6223878264427185,under the overseership of mr gore,35,6,0.5782099717247465,0.7932720814599555,-0.990245991994091,-0.9871468893789364,0.457221508394769,0.4536632858419325,0.05077172365255249,0.2216869987038387,-1.2128418325462995,0.06354717934868002,0.1593083333049624,0.44131181831069377,0.0,0.0,0.05192726604792835,0.2390184402510541,2.5334751514051486,-1.359383169849333,0.017514670250612662,-1.0277690349300663,1.8087879815437924,-1.0703418659931025,0.5747293508654341,-1.5865548256294304,0.48794987127868406,-1.0790989342335202,-0.04467250393071306,-1.243811876768977,-0.045871559633027525,-0.7943505175942137,-0.3142209029115668,-2.0011214199209872,-1.270303955614954,-2.0011214199209872
696,696,He was just proud enough to demand,0.996414601802826,4.391565144062042,4.632176995277406,0.9998791217803956,1.9699563980102541,0.9937669038772584,1,1.5459059476852417,he was just proud enough to demand,34,7,0.6665992854279631,0.6643418918976745,0.011031989960060258,0.29531266098179004,1.5656990323397957,1.0834567301147653,1.2612124591886282,1.1643898821235394,0.13262749536727744,0.6993493815626518,0.1717464535542852,0.3544819917367164,0.5,0.7139800285306704,0.47070007696479976,0.6717877860498787,2.5335395884691576,-1.3588999522197003,0.01751768712056886,-1.0277240923220912,1.8066290153891122,-1.0929567569904879,0.5747819109520781,-1.5856207372275635,0.487954290908411,-1.0790186205307133,-0.04465419942632728,-1.243536329226047,-0.045871559633027525,-0.7943505175942137,-0.31340081231036315,-1.9910503430240527,-1.2716446686418588,-1.9910503430240525
697,697,"the most debasing homage of the slave, and quite servile enough to",-0.9978827834129332,3.521799325942993,4.48311972618103,0.9966336488723756,1.6221526265144348,0.9932973980903624,1,1.4790842831134796,the most debasing homage of the slave and quite servile enough to,66,12,0.6182062036389336,0.09095686899480408,-0.9905300678085077,-0.6422465606451373,1.093694745558223,0.19278543258312486,0.8822172184694074,0.167856144483648,0.13121499456482139,-0.03944247881751142,0.17010595793962072,0.09073810019239704,0.5,0.4167360532889259,0.4403995385571592,0.31151921982017444,2.53828617380163,-1.3233050077808104,0.017530809438556706,-1.0275286078624968,1.8114124752854535,-1.0428506337835,0.5747798297109954,-1.5856577246695744,0.48793970513234447,-1.0792836738850855,-0.0446238759734215,-1.2430798539910317,-0.04128440366972477,-0.7216081687257297,-0.3063413562304383,-1.9043570862947232,-1.240958844624119,-1.904357086294723
698,698,"crouch, himself, at the feet of the master.",-0.9944689869880676,0.4821171462535858,0.35679808259010315,-0.591245174407959,0.8566575050354004,0.9789172410964966,0,0.5283844470977783,crouch himself at the feet of the master,43,8,-0.7214495004852872,-0.5646424211993961,-0.9888156148901825,-0.813190360903465,-0.5558791850081937,-0.43011436265176217,0.048071554704449924,-0.024127983546895593,0.08795251759394646,0.4547594060168056,-0.6325222937930907,-0.6025151336615514,0.0,0.0,0.00930107550712819,0.09993021014179884,2.5477067522978016,-1.2526594921804857,0.021664739338629835,-0.9659450482150497,1.8101728107062502,-1.0558359597791054,0.5747551656917694,-1.5860960491810698,0.49222684699461,-1.0013775462935073,-0.044880667410859276,-1.246945473520528,-0.0389908256880734,-0.6852369942914878,-0.3038183709760325,-1.8733737065685556,-1.2084337837537236,-1.8733737065685554
699,699,He was ambitious enough to,0.9974367618560792,3.4202117919921875,2.3532066345214844,0.9997021555900574,1.957315027713776,0.8298367857933044,1,-0.4539001286029816,he was ambitious enough to,26,5,-0.07329350699618789,0.28324569283491124,0.011545332019220768,0.5323661889692789,1.0385652491932766,1.2336840541206517,1.247437395284262,1.9131230752202832,-0.36055369601089116,0.9979757101581179,0.1716570021037812,0.6060794945853457,0.5,0.999001996007984,-0.43611960809900185,-0.4793320639877,2.5386818014085293,-1.3203381712657818,0.017088993563564546,-1.03411038233581,1.8086890690712207,-1.071377961339313,0.5664405366149518,-1.7338621409511208,0.49170224245535127,-1.0109106827008512,-0.04944022450972041,-1.3155829372267782,-0.04357798165137615,-0.7579793431599717,-0.3041904269965417,-1.8779427197812621,-1.265263042345111,-1.877942719781262
700,700,"be contented with nothing short of the highest rank of overseers, and",0.7422354817390442,4.756483554840088,4.465963989496232,0.9920719861984252,0.687177836894989,0.902824640274048,1,1.5365031957626345,be contented with nothing short of the highest rank of overseers and,69,12,0.6126364050402372,0.08810811651128872,-0.11662006655875383,-0.03911908413163459,1.763732860095005,0.4675640265155165,-0.13660725814350375,-0.3636799198551125,-0.14097087956641913,-0.13367826203956384,0.16780016527880331,0.0890587772222183,0.5,0.4167360532889259,0.46643636327861193,0.3292078461945388,2.5408629553922273,-1.303981559212216,0.0171019906571152,-1.0339167633569526,1.8108467603563716,-1.0487764244352182,0.5641130481701379,-1.7752258467704232,0.4916393990636966,-1.012052675535665,-0.04988861972585731,-1.3223328714213385,-0.04357798165137615,-0.7579793431599717,-0.3018473162563569,-1.849168278996548,-1.2629292203610416,-1.8491682789965478
701,701,persevering enough to reach the height of his ambition.,0.99856698513031,3.4914990067481995,4.4385291039943695,0.9992172718048096,1.585173726081848,0.9755836129188538,1,1.6265558004379272,persevering enough to reach the height of his ambition,55,9,0.6037293677248959,0.32895605840538844,0.012112944831967848,0.16496598429407966,1.0772513762594367,0.4447653109909252,0.8419220048473526,0.44689218450638235,0.07792334946134173,0.280451355156993,0.17141190693710912,0.21416987386021893,0.5,0.5554938956714761,0.5072710599920018,0.5237913845248003,2.5404021356152287,-1.3074372759453363,0.017097070813179016,-1.033990054755168,1.8108039091281387,-1.049225285503971,0.5637369291908151,-1.7819101655898908,0.4915802685219213,-1.0131271983016712,-0.04988915206642326,-1.3223408850300031,-0.045871559633027525,-0.7943505175942137,-0.30221908061055963,-1.8537337104174418,-1.269514386642212,-1.8537337104174416
702,702,He was cruel,-0.9994041919708252,0.9020437598228456,0.5455360412597656,-0.997279942035675,-1.7550536394119265,0.7737416625022888,-1,-1.9365807175636287,he was cruel,12,3,-0.6601736464060746,-0.2920286772057532,-0.9912941389531851,-1.6785062038044651,-0.32799352014382677,0.2100074947384941,-2.7978610515519033,-4.7354119863777155,-0.5293149953896921,2.141608852790926,-0.8377614914608814,-1.7410497637193616,-0.5,-1.6627906976744187,-1.1084467705541907,-2.524538732194216,2.5337047221121987,-1.357661604557682,0.012514536944004374,-1.102256511780424,1.803598403964841,-1.1247020193544917,0.5562052270824757,-1.9157622201606197,0.4878883975634881,-1.0802160372484066,-0.054469024779599744,-1.3912841705978962,-0.05045871559633028,-0.8670928664626977,-0.31003993633416815,-1.9497772930126969,-1.3485940903968645,-1.9497772930126966
703,703,"enough to inflict the severest punishment, artful enough to descend to",0.9979871511459352,0.3447131812572479,4.368456423282623,-0.9780560135841371,1.5378770828247068,0.9734004735946656,1,-1.5720978379249573,enough to inflict the severest punishment artful enough to descend to,70,11,0.5809795012513088,0.1378016657677333,0.011821744671520501,0.08094204618642922,-0.6304455328089296,-0.5073062776502113,0.7903837405572347,0.19935376413611738,0.07135540901554627,0.03192085793956553,-0.8280443342960687,-0.6689238846162939,0.5,0.4545867393278837,-0.943170620009356,-0.672423956058807,2.5292514985375996,-1.3910566105691404,0.012340124593962222,-1.1048547496852037,1.8039334346326665,-1.1211926164779193,0.5572440000849033,-1.8973013332843867,0.4833116231981767,-1.1633853792289381,-0.059035148232355034,-1.460020481158637,-0.05045871559633028,-0.8670928664626977,-0.30958404938835615,-1.9441787987965178,-1.3686353544579302,-1.9441787987965176
704,704,"the lowest trickery, and obdurate enough to be insensible to the voice",-0.9994381666183472,0.9210444092750548,0.6137191653251648,-0.9853380918502808,-1.4955041408538818,-0.9971987009048462,-1,-1.864227294921875,the lowest trickery and obdurate enough to be insensible to the voice,70,12,-0.638037245279639,-0.551566658847698,-0.9913112014625863,-0.642785658686046,-0.3176822526667124,-0.3860117711384525,-2.5150348353165177,-1.6045413858931348,-5.857161327065754,-2.112729105827225,-0.8317252208108604,-0.6389017062420989,-0.5,-0.4167360532889259,-1.0756378353723042,-0.7184304366337289,2.5316984196526744,-1.3727069939423029,0.0123761005084449,-1.1043188129545454,1.8042776247982037,-1.1175872690484923,0.5572868677180841,-1.8965394974213503,0.4831862904883306,-1.1656629306602568,-0.05903745955283489,-1.460055274708122,-0.052752293577981654,-0.9034640408969397,-0.3118890423430215,-1.9724851362417428,-1.3741024944842188,-1.9724851362417426
705,705,of a reproving conscience.,-0.9398870468139648,0.5966626405715942,4.437271445989608,0.93124121427536,0.5860006809234619,0.605580747127533,1,-1.9261459708213808,of a reproving conscience,26,4,0.6033210552215472,1.5533085206183745,-0.961403855378769,-1.272052772614318,-0.4937176660989578,-0.1932909404640971,-0.24685810567686922,0.24342539636334706,-1.0352244741182584,0.8151058548147555,0.13705191459094757,0.7506059920337756,0.5,1.2481296758104738,-1.1037150948848733,-1.9212933335347442,2.5292736141164913,-1.3908907644404507,0.01239925869014285,-1.1039738232478025,1.8040091664350908,-1.120399335650822,0.5575219161740137,-1.8923622585585682,0.48399901362734105,-1.1508940905801865,-0.0590626438823315,-1.4604343879562534,-0.052752293577981654,-0.9034640408969397,-0.3070821836590767,-1.913454776220965,-1.3669841846939985,-1.9134547762209648
706,706,"He was, of all the overseers, the most",0.9946241974830629,0.3895150125026703,4.7330862283706665,0.9995324015617372,1.501894235610962,0.988103210926056,1,1.478186845779419,he was of all the overseers the most,38,8,0.699360577781931,0.5249441588363558,0.01013282564884308,0.22051309677509928,-0.606132486741845,-0.46101436278498714,0.7511739074295335,0.5258716610452853,0.11558836387684791,0.4691054950459273,0.1715711961990877,0.275558655014535,0.5,0.6248439450686641,0.4399925921785644,0.5386456289684037,2.5225145188971942,-1.4415776481549665,0.007817874397706547,-1.172223154915506,1.7947146691928764,-1.2177579911130783,0.5562560571989882,-1.9148588764766286,0.48392056543892675,-1.1523196544575391,-0.06017078035468355,-1.4771157618821624,-0.05733944954128441,-0.9762063897654236,-0.3097746405032797,-1.9465193423553029,-1.412322352390076,-1.9465193423553027
707,707,dreaded by the slaves.,-0.9939239621162416,1.4646452665328982,0.5063698291778564,-0.9995527267456056,1.9404707551002505,-0.9995589852333068,-1,-1.921282947063446,dreaded by the slaves,22,4,-0.672889387920303,-0.4016437292050902,-0.9885418963183147,-1.3281471758976373,-0.022681081571344942,0.38525341805750996,1.2290825076231888,2.549646194917382,-5.864262205480941,-4.192261982417758,-0.8389103204467908,-1.3782467614044087,-0.5,-1.2481296758104738,-1.1015099382324778,-1.9168064564668137,2.524596611294178,-1.425963905222705,0.006748024476777523,-1.1881608142401558,1.7989183564183362,-1.1737249115834185,0.5564866056409451,-1.9107616110524102,0.4834113881128644,-1.1615724468785464,-0.06016738206968395,-1.4770646056715337,-0.05733944954128441,-0.9762063897654236,-0.3096397941539047,-1.9448633692813118,-1.407289756711938,-1.9448633692813115
708,708,His presence was painful; his eye flashed,-0.9974073767662048,0.42937320470809937,0.5121075510978699,0.7066410183906555,1.96598082780838,-0.8954390287399292,-1,-1.8945361971855164,his presence was painful his eye flashed,41,7,-0.671026573393771,-0.5077856492822677,-0.9902913124137988,-0.8886601161291795,-0.584502253416498,-0.42727550372961093,1.256880354970277,1.1605176868386555,-5.551018947989056,-2.671988696552849,0.023522809020189064,0.16953109009802894,-0.5,-0.7139800285306704,-1.0893815225883958,-1.1440556199022112,2.522128948172845,-1.4444690674699383,0.006698826310831472,-1.1888937241492064,1.7967877905781662,-1.1960423129626614,0.5541033009323505,-1.953117273467717,0.4833272247139467,-1.1631018678086853,-0.06455842644796458,-1.5431653568216952,-0.05733944954128441,-0.9762063897654236,-0.31219311591682086,-1.9762192948085702,-1.430151910906737,-1.97621929480857
709,709,"confusion; and seldom was his sharp, shrill voice heard, without",0.9857356548309326,1.4400333762168884,1.435496807098389,-0.9961366653442384,0.660232424736023,0.9917556047439576,-1,-1.7312243580818176,confusion and seldom was his sharp shrill voice heard without,64,10,-0.37123809571911326,-0.3674825173840281,0.005668884044533094,0.11354163771895065,-0.03603745577339988,-0.2064791718948621,-0.16596916794553335,-0.3040046282263568,0.12657653344293382,0.16534632699625293,-0.837183597128744,-0.7161470269958298,-0.5,-0.5,-1.015327146887088,-0.7840157683679707,2.524642762856199,-1.425617811732153,0.0021178860456571667,-1.2571364410991872,1.7967630576581584,-1.1963013870981272,0.5543629070487591,-1.948503600281951,0.4826056178009838,-1.176214939882895,-0.0686193931540218,-1.6042972713598227,-0.05733944954128441,-0.9762063897654236,-0.31713858356169605,-2.0369518344447286,-1.4526537094580358,-2.0369518344447286
710,710,producing horror and trembling in their ranks.,0.9908928275108336,0.906662940979004,4.4518264532089225,-0.9714402556419371,-0.4861564040184021,0.9971166253089904,-1,-1.9267870783805847,producing horror and trembling in their ranks,46,7,0.6080464983956657,0.6130335728779941,0.008258883168956897,0.29203371706736775,-0.32548678412166104,-0.24529113737276312,-1.4151675542742204,-1.2278577523603318,0.14270507980261896,0.7053270482737831,-0.824700254034286,-0.8888669866444916,-0.5,-0.7139800285306704,-1.1040058075503776,-1.1610774291605117,2.524614786746305,-1.4258276063545063,-0.0022184962252958106,-1.3217359535951878,1.789927030887899,-1.2679078826096455,0.5569022200796583,-1.9033753860357006,0.4831018873037548,-1.1671967089857596,-0.06892985488296649,-1.6089708186343912,-0.05963302752293578,-1.0125775641996657,-0.3197544634068778,-2.0690760010127898,-1.4720834901784556,-2.0690760010127898
711,711,"Mr. Gore was a grave man, and, though a young man, he indulged in no",0.9973628520965576,0.5412526130676271,0.36658722162246704,-0.9737632870674132,0.7279255390167236,-0.9236719012260436,-1,-1.7831879258155825,mr gore was a grave man and though a young man he indulged in no,68,15,-0.7182713488345209,-0.6047699608889755,0.011508213577716307,-0.019782990023870423,-0.5237875653381776,-0.4946093884621364,-0.09220525206989352,-0.4232251694625254,-5.635957102438496,-1.8438542847306028,-0.825874481326957,-0.5629924201810697,-0.5,-0.3334443704197202,-1.0388902246704022,-0.583671679591967,2.518754236605189,-1.4697762435415895,-0.006799971838609888,-1.389986645678975,1.7874750958054983,-1.2935915852007913,0.5542667021445178,-1.9502133365284529,0.48305373344946345,-1.1680717629114223,-0.07299953808478259,-1.6702339472681695,-0.06422018348623854,-1.0853199130681497,-0.32736215330318574,-2.162501812552759,-1.5237119058437885,-2.162501812552759
712,712,"jokes, said no funny words, seldom smiled.",-0.9994999766349792,1.4630345404148102,0.7417891621589661,-0.9943500757217408,1.9708721041679385,-0.9991907477378844,-1,-1.7861759066581726,jokes said no funny words seldom smiled,42,7,-0.596457912255017,-0.44244302686418807,-0.9913422432560057,-0.8899027452628964,-0.02355518999999385,-0.03315388553627672,1.2622102869987382,1.1652817775966597,-5.863154368746452,-2.857136390030171,-0.8362805261360176,-0.903316650010743,-0.5,-0.7139800285306704,-1.0402451359684435,-1.0868637501553298,2.5144489467007305,-1.5020618855786416,-0.006842685128570697,-1.3906229497536988,1.7873766499853463,-1.2946227924233134,0.5494096188917073,-2.036532546085336,0.47878284615661026,-1.2456825117636754,-0.07728685001167682,-1.7347731580728942,-0.06880733944954129,-1.1580622619366336,-0.3248414557187929,-2.1315465264306175,-1.5617380790056012,-2.1315465264306175
713,713,His words were in perfect,0.9984184503555298,4.864372134208678,4.670680224895476,0.9998748302459716,1.9699096083641048,0.9985896944999696,1,1.7947638034820557,his words were in perfect,25,5,0.6790997823936249,1.2057436650293003,0.012038348738234858,0.5331818492849956,1.8222818061399029,2.004139789388803,1.2611614733895689,1.9302872065527712,0.14713678537985492,1.4193369317764923,0.17174428430388552,0.606231880540769,0.5,0.999001996007984,0.5835456198877302,1.1812830270010672,2.519177075988109,-1.4666053441923994,-0.011406370806037833,-1.4586086234163136,1.7916190595186632,-1.2501841017313589,0.5439907319912123,-2.1328360289746215,0.4788327068090439,-1.2447764418282523,-0.08098828136374098,-1.7904927936822252,-0.07339449541284404,-1.2308046108051174,-0.33052354722941685,-2.2013251343733566,-1.596954134875456,-2.2013251343733566
