,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_medianiqr,jockers_rinker_lnorm_medianiqr,jockers_medianiqr,jockers_lnorm_medianiqr,huliu_medianiqr,huliu_lnorm_medianiqr,lmcd_medianiqr,lmcd_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,senticnet_medianiqr,senticnet_lnorm_medianiqr,sentiword_medianiqr,sentiword_lnorm_medianiqr,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100,mean_roll100,jockers_rinker_roll100_stdscale,jockers_roll100_stdscale,huliu_roll100_stdscale,senticnet_roll100_stdscale,sentiword_roll100_stdscale,nrc_roll100_stdscale,lmcd_roll100_stdscale
445,446,I acknowledge the benefit of both.,0.30618621784789696,0.30618621784789696,0.40824829046386296,0.40824829046386296,0.40824829046386296,0.3388460810850061,0.10206207261596599,i acknowledge the benefit of both,33,6,0.9028546906118302,3.1087066390181866,0.9656546538928872,3.32379782670375,1.1461665359565152,5.109800094491181,0.40824829046386296,0.06792816813042646,0.9151166216783629,3.7119431205678444,0.6242844436518908,2.317926540120922,0.4929250423718185,1.5657764172334503,0.011758451876860213,0.0011287133976775536,-0.03734414434555119,0.10430576146216178,0.025687500249282107,0.045927576682649365,-0.01128725031514375,0.020025229858276584,0.5753834410345469,0.5076637696916136,0.1924941432668281,0.718964461983231,1.5007732611746327,0.8338403044110773,0.45161370717807814
446,447,"I had resided but a short time in Baltimore before I observed a marked difference, in the treatment of slaves, from that which I had witnessed in the country.",-0.232044894586044,-0.232044894586044,-0.185695338177052,0.0,0.185695338177052,0.37320120590133005,-0.0150877462268855,i had resided but a short time in baltimore before i observed a marked difference in the treatment of slaves from that which i had witnessed in the country,155,29,-0.6842333498289969,-0.48808208055398034,-0.731826644399817,-0.5218524444335236,-0.5213439651145463,-0.48151218247829375,0.0,0.0,0.41624887232454183,0.34978781951701576,0.7048428132793791,0.40779433599369364,-0.07286867449935912,-0.04795307682253154,0.010291311314201128,-0.0003384271649815317,-0.03896591476462317,0.10577296450101409,0.023682204837118647,0.04218241034779521,-0.01128725031514375,0.018762471250768662,0.5367235253604201,0.47145755857425636,0.14538352539532082,0.7624839062803761,1.327566866500846,0.7366885070406355,0.45161370717807814
447,448,"A city slave is almost a freeman, compared with a slave on the plantation.",-0.240535117721182,-0.240535117721182,-0.320713490294909,0.0,-0.320713490294909,-0.177728725871762,0.033407655239052994,a city slave is almost a freeman compared with a slave on the plantation,72,14,-0.7092685647899405,-1.047632422822182,-0.7586032365686647,-1.1201180344442214,-0.9004105560078945,-1.7219998136651073,0.0,0.0,-0.7189013466091477,-1.2509227844048953,-0.5870173479020288,-0.7137446928154499,0.16134759418629743,0.21986074543503403,0.011353961202941841,0.0007242227237591834,-0.03786749925836284,0.10659268137556434,0.024110798795543106,0.041576387999513645,-0.01128725031514375,0.01931475750340222,0.5647249017352769,0.4976817167734205,0.17729126805175655,0.7867979391147986,1.3645864566656571,0.7209679341426355,0.45161370717807814
448,449,"He is much better fed and clothed, and enjoys privileges altogether unknown to the slave on the plantation.",0.256915463831112,0.256915463831112,0.18856180831641298,0.659966329107444,-0.471404520791032,-0.116201214374989,0.20329319959113198,he is much better fed and clothed and enjoys privileges altogether unknown to the slave on the plantation,105,18,0.7575694727248048,0.8704525603363718,0.810263816083344,0.9306791100779134,0.5293916464565088,0.7875788208754503,0.659966329107444,0.036644438040391115,-1.0566856557318085,-1.4303141668914292,-0.44274321005749234,-0.44011081226627846,0.9818369003676816,1.0407561229504496,0.010511264573728358,-0.00011847390545429973,-0.03899109476398081,0.1098678064120277,0.023100980637529914,0.04045279249389567,-0.01128725031514375,0.019076575018943255,0.5425194079649882,0.4768855825503369,0.14465207455999135,0.8839430634201876,1.2773639151066125,0.6918212119070295,0.45161370717807814
449,450,"There is a vestige of decency, a sense of shame, that does much to curb and check those outbreaks of atrocious cruelty so commonly enacted upon the plantation.",-0.55749759768861,-0.55749759768861,-0.680336051416609,0.0,-0.49135381491199503,-0.326712490469176,-0.42521003213538106,there is a vestige of decency a sense of shame that does much to curb and check those outbreaks of atrocious cruelty so commonly enacted upon the plantation,156,28,-1.6438993388266439,-1.214502647781869,-1.7582442264254527,-1.2985339982090571,-1.9100592300153973,-1.8271086912186814,0.0,0.0,-1.1014033705815163,-0.9585894245619225,-0.9363652033122482,-0.668896587499772,-2.053619603590795,-1.3996847467265525,0.009240851605001826,-0.0013888868741808327,-0.040684978722282855,0.10582789317147732,0.023842054869287057,0.04214667645219771,-0.012981134273445794,0.01800035374686492,0.5090433665465238,0.445534230592229,0.09544663898181173,0.7641131730902452,1.3413738335903027,0.7357615489634904,0.32353632676395566
450,451,"He is a desperate slaveholder, who will shock the humanity of his non-slaveholding neighbors with the cries of his lacerated slave.",-0.639602149066831,-0.639602149066831,-0.639602149066831,0.0,-0.426401432711221,-0.523407758653024,-0.16434221885745,he is a desperate slaveholder who will shock the humanity of his non slaveholding neighbors with the cries of his lacerated slave,129,22,-1.8860019385237714,-1.773202954453223,-2.017186783348615,-1.8958907387213937,-1.7956978552275493,-2.1859683969115355,0.0,0.0,-0.9558081385671998,-1.0586442003791003,-1.3975904267119121,-1.200743846160384,-0.7937169324260297,-0.6884445083309033,0.008502661658133381,-0.001895703852627825,-0.041357062106745175,0.10409964735609405,0.023908161431693185,0.04148561082813642,-0.012981134273445794,0.017394597291605463,0.4895916781236378,0.4330269610186478,0.0759233679128329,0.712850808235017,1.3470837550658072,0.7186131214131107,0.32353632676395566
451,452,"Few are willing to incur the odium attaching to the reputation of being a cruel master; and above all things, they would not be known as not giving a slave enough to eat.",0.16711454971747,-0.181040762193926,0.208893187146837,0.0,0.13926212476455802,0.0799712751460476,0.237180806239638,few are willing to incur the odium attaching to the reputation of being a cruel master and above all things they would not be known as not giving a slave enough to eat,167,33,0.4927725230168717,0.3089138024379524,-0.5709690520548716,-0.3578114866118517,0.5864724636690171,0.47602828528683644,0.0,0.0,0.3121656308652045,0.23053607917997315,0.01725616430284259,-0.050555711085178846,1.1455024963618714,0.6624816493861151,0.0029644270241100104,-0.005983382926273887,-0.04689529674076854,0.09890008929623877,0.01843994815210028,0.03467281237205968,-0.015706253655876502,0.012341763360227116,0.3436563196554506,0.33215089277594684,-0.08495615760935603,0.5586241120221687,0.8747695505248531,0.541885159033784,0.1174855225711221
452,453,"Every city slaveholder is anxious to have it known of him, that he feeds his slaves well; and it is due to them to say, that most of them do give their slaves enough to eat.",-0.3533333333333329,-0.3533333333333329,-0.166666666666667,0.0,0.133333333333333,0.7511,0.0419055555555556,every city slaveholder is anxious to have it known of him that he feeds his slaves well and it is due to them to say that most of them do give their slaves enough to eat,169,36,-1.0418779120488884,-0.5987286822804572,-1.1143479288748241,-0.6401546765369587,-0.46792052889113606,-0.3481606106820485,0.0,0.0,0.29887583710020516,0.2023331417708015,1.5909671076762864,0.7586711325378226,0.2023895578288059,0.10729718235657716,0.004888911132733185,-0.004058898817650713,-0.04365175590262457,0.09974783950783865,0.01764352962822749,0.037745138351508965,-0.014255698095499194,0.01400843797207626,0.39436747525237825,0.3796434641779145,0.009265078133658716,0.5837696557094783,0.8059792963135793,0.6215830854606017,0.22716443853682677
453,454,"There are, however, some painful exceptions to this rule.",-0.166666666666667,-0.166666666666667,-0.33333333333333304,0.0,-0.33333333333333304,-0.4156666666666671,0.0833333333333333,there are however some painful exceptions to this rule,54,9,-0.491451845306081,-1.128736406556621,-0.5256358155069942,-1.2068335969518122,-0.9358410577822694,-2.7829663908236473,0.0,0.0,-0.7471895927505142,-2.021647179568972,-1.144951358779256,-2.1819525091519183,0.4024716117502432,0.852773702322078,0.0067559908358662026,-0.002191819114517695,-0.04166550089929157,0.10205904582971692,0.016675230314102653,0.039731393354841965,-0.013858447094832596,0.015357984746555125,0.4435659949560206,0.4257194051102863,0.0669635657598763,0.6523235041685636,0.722342924262182,0.6731076978159962,0.2572012467153917
454,455,"Directly opposite to us, on Philpot Street, lived Mr. Thomas Hamilton.",0.0,0.0,0.0,0.0,0.0,0.182112852124969,0.0251259453814803,directly opposite to us on philpot street lived mr thomas hamilton,66,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25676508638053985,0.5691574896022524,0.1213497568131955,0.2104141434991156,0.0073109510387579235,-0.0005773894333781441,-0.04171595182682718,0.10178314726441866,0.01575181993933916,0.039731393354841965,-0.012849428544120375,0.015633505970433146,0.458189484478664,0.4655604287702999,0.06549802270862679,0.6441399386181867,0.6425838120401084,0.6731076978159962,0.3334948157825542
455,456,He owned two slaves.,-0.5,-0.5,-0.5,0.0,0.0,-0.015,-0.0625,he owned two slaves,19,4,-1.47435553591824,-7.608415229233269,-1.5769074465209796,-8.134840929079157,-1.4037615866734054,-9.37949894563133,0.0,0.0,0.0,0.0,-0.2054393179028842,-0.3210939797485786,-0.3018537088126825,-1.4370619185639513,0.006389705611715452,-0.0014986348604206158,-0.043268331568836665,0.10337206914825385,0.014908826241966688,0.03828083779446466,-0.012849428544120375,0.015047863403289,0.43391418909722707,0.44282586108719635,0.02040312644141838,0.6912697465486356,0.5697706503638033,0.6354794412109844,0.3334948157825542
456,457,Their names were Henrietta and Mary.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,their names were henrietta and mary,35,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1702662381695758,-0.15689772146317768,0.0,0.0,0.005503519647851474,-0.002384820824284593,-0.04537507314187037,0.0961675209941813,0.013720764444213879,0.036020338204227675,-0.012849428544120375,0.012971831540028428,0.41056272877601385,0.4209564936158578,-0.04079536135564137,0.4775720347973582,0.46715240300222827,0.5768407644443829,0.3334948157825542
457,458,"Henrietta was about twenty-two years of age, Mary was about fourteen; and of all the mangled and emaciated creatures I ever looked upon, these two were the most so.",-0.319504825211347,-0.319504825211347,-0.36514837167011105,0.0,-0.182574185835055,-0.0839841254841255,0.213003216807565,henrietta was about twenty two years of age mary was about fourteen and of all the mangled and emaciated creatures i ever looked upon these two were the most so,160,30,-0.9421274156058782,-0.6496508340943432,-1.0076590761503141,-0.6946001283546729,-1.025162515173691,-0.9152871813386204,0.0,0.0,-0.40925259468255465,-0.33244881338671317,-0.3671982609685973,-0.27973991946619586,1.0287329757183266,0.6544251829321683,0.007952339279054097,6.39988069180304e-05,-0.0440862207043953,0.0902740945120478,0.01491671527016803,0.03613776134924727,-0.014020857836575853,0.013033975810923441,0.4750903976667539,0.48138865861234376,-0.0033556387163583366,0.30276415973382714,0.5704520612541619,0.5798867892591894,0.2449211006926133
458,459,"His heart must be harder than stone, that could look upon these unmoved.",-0.22188007849009198,-0.22188007849009198,-0.27735009811261496,0.0,-0.27735009811261496,0.26736549458055997,0.115562540880256,his heart must be harder than stone that could look upon these unmoved,70,13,-0.6542602440636814,-1.0406617418404966,-0.6997686960113709,-1.1126650525491883,-0.7786668275811781,-1.6036331838278632,0.0,0.0,-0.6216993205742403,-1.1649369945101324,0.4566716190849221,0.7451809839278648,0.5581277050323602,0.8189919288093933,0.01148712925170714,0.002447226630813791,-0.03969709722608491,0.09543409469434022,0.015616745407991399,0.038990125955426246,-0.012976748218941354,0.015900210927893222,0.5682339489709579,0.5402021437881197,0.12414349220000373,0.45581750992467096,0.6309168165215998,0.6538787894721549,0.3238679636323072
459,460,"The head, neck, and shoulders of Mary were literally cut to pieces.",-0.0721687836487032,-0.0721687836487032,0.0,-0.288675134594813,0.0,-0.198031142332042,-0.0721687836487032,the head neck and shoulders of mary were literally cut to pieces,64,12,-0.21280489138590267,-0.36666964047927025,-0.2276069846840032,-0.3920394864045947,0.0,0.0,-0.288675134594813,-0.024036231023714653,0.0,0.0,-0.6346239154311129,-0.8806781827763552,-0.3485506400777782,-0.554046498410571,0.009415500038223994,0.0010778446083418809,-0.03829260284406243,0.09259350480669978,0.016090762261923984,0.03716428325879703,-0.012976748218941354,0.015010363415854698,0.5136454434523317,0.506408425675609,0.16494248406471038,0.3715613503389456,0.6718597867125581,0.6065153658392951,0.3238679636323072
460,461,"I have frequently felt her head, and found it nearly covered with festering sores, caused by the lash of her cruel mistress.",-0.19188064472004898,-0.19188064472004898,-0.426401432711221,0.0,-0.426401432711221,-0.127707229097011,-0.373101253622318,i have frequently felt her head and found it nearly covered with festering sores caused by the lash of her cruel mistress,121,22,-0.5658005815571304,-0.531960886335966,-0.6051560350045835,-0.5687672216164171,-1.1971319034850338,-1.4573122646076917,0.0,0.0,-0.9558081385671998,-1.0586442003791003,-0.46972334160617907,-0.41158767205121344,-1.8019519546969276,-1.562955099994479,0.008744004527544477,0.00040634909766236444,-0.03776642191762039,0.09438685925706404,0.015635142939354325,0.03716428325879703,-0.014963003222274354,0.014801030562932499,0.4959511880557157,0.48983720622819904,0.1802274518168485,0.42475493503102346,0.6325058941502333,0.6065153658392951,0.17368392273948205
461,462,"I do not know that her master ever whipped her, but I have been an eye-witness to the cruelty of Mrs. Hamilton.",-0.8444833769311529,-0.635968962874078,-0.6776718456854929,0.0,-0.6776718456854929,0.26679419278602695,-0.547350336899821,i do not know that her master ever whipped her but i have been an eye witness to the cruelty of mrs hamilton,108,23,-2.49013748353875,-2.239458717546116,-2.005728386624716,-1.8031951724238513,-1.9025794106867253,-2.2154238741404066,0.0,0.0,-1.5190480511886995,-1.6093638218103559,0.45533198951352927,0.35205345580130315,-2.643515667409316,-2.1932523698150344,0.007676219257390084,-0.0006614361724920289,-0.03776642191762039,0.09690715262167218,0.01655036479699731,0.035908065293909504,-0.014963003222274354,0.014807277236797473,0.467814491713938,0.4634863166793851,0.1802274518168485,0.4995106190018831,0.7115577272753894,0.5739283397192351,0.17368392273948205
462,463,I used to be in Mr. Hamilton's house nearly every day.,0.0,0.0,0.0,0.0,0.0,0.160102523970792,-0.0251259453814803,i used to be in mr hamilton own house nearly every day,54,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20515368457232985,0.4282581145956154,-0.1213497568131955,-0.19289423146754897,0.008781377656533342,-0.0004445580149691018,-0.038876772219645805,0.09700807243051397,0.017542108543783706,0.03929583321051359,-0.015851283463894687,0.015350682591833571,0.49693598941146927,0.46883845304441524,0.14797301668406024,0.5025040520054055,0.7972191005469811,0.6618090138321568,0.10651957782508889
463,464,"Mrs. Hamilton used to sit in a large chair in the middle of the room, with a heavy cowskin always by her side, and scarce an hour passed during the day but was marked by the blood of one of these slaves.",-0.424334212395753,-0.424334212395753,-0.501485887376799,0.0,0.19287918745261498,-0.0469682423916112,-0.401162992676445,mrs hamilton used to sit in a large chair in the middle of the room with a heavy cowskin always by her side and scarce an hour passed during the day but was marked by the blood of one of these slaves,199,42,-1.2512389902503693,-0.6163450913756235,-1.3382715586809557,-0.6589899637042711,-1.4079332499167523,-0.8979663066468797,0.0,0.0,0.43235196456830877,0.2508904302156621,-0.2804007538078089,-0.2059735902759472,-1.9374805948444787,-0.8804567294449885,0.011018084995067517,0.0017921493235650736,-0.03747227783762333,0.09610783188234395,0.017997085354974993,0.04346738166577389,-0.015851283463894687,0.016722710274315343,0.5558743892459809,0.5240360940665784,0.18877200854876688,0.4758015661512577,0.8365174965083015,0.7700214118970377,0.10651957782508889
464,465,"The girls seldom passed her without her saying, ""Move faster, you _black gip!_"" at the same time giving them a blow with the cowskin over the head or shoulders, often drawing the blood.",0.0348155311911396,0.0348155311911396,0.0,0.0,0.0,0.150229017089767,-0.183144200536724,the girls seldom passed her without her saying move faster you black gip at the same time giving them a blow with the cowskin over the head or shoulders often drawing the blood,176,33,0.10266094229518166,0.06435704217457346,0.10980174077978294,0.0688099012715099,0.0,0.0,0.0,0.0,0.0,0.0,0.18200157492075242,0.04286970334355466,-0.8845240988727011,-0.5115492858409617,0.007012437999471175,-0.002951174261130837,-0.03990187173810471,0.09340038585798219,0.017985296122732763,0.03860819386481114,-0.016441424735174338,0.013958834730083912,0.4503235108833756,0.40697997860196494,0.11819502152120726,0.3954946533896089,0.835499207432157,0.6439712484555147,0.06189801580526607
465,466,"She would then say, ""Take that, you _black gip!_"" continuing, ""If you don't move faster, I'll move you!""",-0.10606601717798199,-0.10606601717798199,-0.235702260395516,0.0,-0.235702260395516,0.0249844396019247,0.0,she would then say take that you black gip continuing if you do not move faster I will move you,95,20,-0.3127580391983138,-0.32344299296434914,-0.33451258462156386,-0.3458219902721321,-0.6617395580706354,-0.8860753725616471,0.0,0.0,-0.5283428278659043,-0.6436771150853233,-0.11168092575554078,-0.10209036012066744,0.0,0.0,0.006077550028305057,-0.0038860622322969547,-0.03990187173810471,0.09225464987506181,0.01877899297056212,0.04059444886814414,-0.019557717972394726,0.01347999854275382,0.4256887273800611,0.3839087391334236,0.11819502152120726,0.3615104044700173,0.9040543782277437,0.6954958608109091,-0.17373009346942064
466,467,"Added to the cruel lashings to which these slaves were subjected, they were kept nearly half-starved.",-0.727606875108999,-0.727606875108999,-0.727606875108999,-0.24253562503633302,-0.727606875108999,-0.328150700674159,-0.18190171877725,added to the cruel lashings to which these slaves were subjected they were kept nearly half starved,99,17,-2.1455024485782483,-2.610123488558646,-2.294737398998482,-2.7907177440968187,-2.042773162954974,-3.2177069430752536,-0.24253562503633302,-0.01425841417027237,-1.630980854085503,-2.337458399640372,-0.9397376221264565,-1.0037065789578372,-0.8785233352370317,-0.9859895799969165,0.006850861490790096,-0.0031127507698119157,-0.03990187173810471,0.09030333354459176,0.019403280869964106,0.0418833013056192,-0.017946652425550894,0.013925643182499664,0.44606588597713687,0.40299258071126126,0.11819502152120726,0.30363143332473685,0.9579769352924058,0.728929444168924,-0.051914750745447456
467,468,They seldom knew what it was to eat a full meal.,0.18090680674665802,0.18090680674665802,0.0,0.0,0.6030226891555269,0.211057941204435,0.0753778361444409,they seldom knew what it was to eat a full meal,47,11,0.5334419040244529,1.0026195377162876,0.5705465813702737,1.0719907110709583,0.0,0.0,0.0,0.0,1.3517168325883153,2.992938163464249,0.32463761478585795,0.6845569933477542,0.3640492704395865,0.6312424304973469,0.004678891501479804,-0.0052847207591222075,-0.04271086050214965,0.08960102968182815,0.01999606222978663,0.04013601049946535,-0.017946652425550894,0.01263853717510531,0.3888333489111017,0.34939253312549656,0.036597037791794185,0.28280004664827607,1.0091781306583854,0.6836037023542268,-0.051914750745447456
468,469,I have seen Mary contending with the pigs for the offal thrown into the street.,-0.387298334620742,-0.129099444873581,-0.258198889747161,-0.258198889747161,0.0,0.33978973890726394,-0.0968245836551854,i have seen mary contending with the pigs for the offal thrown into the street,78,15,-1.1420308874000118,-1.574466816124503,-0.40715575192574915,-0.5611346871148315,-0.7248993662975728,-1.2939803622555857,-0.258198889747161,-0.01720179145550706,0.0,0.0,0.6264972004401065,0.8367808793216668,-0.46762975488898484,-0.5947641487288184,0.0070791006439930235,-0.004203540479740887,-0.04031065135963643,0.09100624691780759,0.021224188198817464,0.03996097281395915,-0.016865472146169572,0.013984406369861478,0.4520801061827094,0.3760739857739429,0.10632043044643598,0.3244808989960412,1.1152569009038047,0.6790631227820376,0.029835086520486814
469,470,"So much was Mary kicked and cut to pieces, that she was oftener called ""_pecked_"" than by her name.",-0.10323708024175302,-0.10323708024175302,0.0,-0.412948320967011,0.0,-0.20142701433835297,0.0325005622983296,so much was mary kicked and cut to pieces that she was oftener called pecked than by her name,93,19,-0.30441632153292825,-0.33137685427323005,-0.32559064118060843,-0.35430479487158956,0.0,0.0,-0.412948320967011,-0.021722689161862756,0.0,0.0,-0.6425868005539186,-0.622003749548568,0.15696664429197488,0.1576335274886796,0.005088791266483423,-0.006193849857250489,-0.04123424117595866,0.08780493771805402,0.021185705289804038,0.037282621628102024,-0.016865472146169572,0.012438356103294967,0.39963442056926873,0.3269569731678964,0.07949117866388684,0.22952526319965333,1.1119329587622409,0.6095851321054481,0.029835086520486814
470,471,CHAPTER VII   I lived in Master Hugh's family about seven years.,0.30151134457776396,0.0,0.30151134457776396,0.0,0.30151134457776396,0.0660309844625302,0.263822426505543,chapter vii   i lived in master hugh own family about seven years,65,12,0.8890698400407566,1.5318957965939979,0.0,0.0,0.8465000869290277,1.8884898597231834,0.0,0.0,0.6758584162941588,1.3718671598560133,-0.015432032744947663,0.08443773634638164,1.274172446538552,2.025389430409263,0.004986221499160358,-0.006296419624573554,-0.042259938849189306,0.08676581584158542,0.021072942605088785,0.03830831930133267,-0.016865472146169572,0.0122444955181764,0.39693165393848484,0.32442574831836574,0.04969580777352759,0.19870334869742204,1.1021931379085175,0.6361923275150794,0.029835086520486814
471,472,"During this time, I succeeded in learning to read and write.",0.39196474795109293,0.39196474795109293,0.30151134457776396,0.30151134457776396,0.30151134457776396,0.6286511534446371,0.22613350843332297,during this time i succeeded in learning to read and write,58,11,1.155790792052983,2.172342331718626,1.2361842596355948,2.3226465406537464,0.8465000869290277,2.0600148242756977,0.30151134457776396,0.027385226573820524,0.6758584162941588,1.496469081732127,1.3038402381333911,2.349435250509378,1.0921478113187608,1.8937272914920429,0.0034970920444134207,-0.007785549079320492,-0.044246193852522306,0.08645549939554742,0.02144353823420992,0.03632206429799967,-0.01686406765178755,0.011260340484077156,0.35769231953958164,0.2876768935788278,-0.008002679852690002,0.18949889714557497,1.13420315120261,0.584667715159685,0.029941282674228048
472,473,"In accomplishing this, I was compelled to resort to various stratagems.",0.0753778361444409,0.0753778361444409,0.0,0.30151134457776396,0.0,-0.407040315179981,0.0,in accomplishing this i was compelled to resort to various stratagems,69,11,0.22226746001018888,0.41775814071512013,0.2377277422376142,0.4466627962795663,0.0,0.0,0.30151134457776396,0.027385226573820524,0.0,0.0,-1.1247236688693392,-1.7797032428842574,0.0,0.0,0.003050575887643814,-0.008232065236090099,-0.04400115135361456,0.0833250671338402,0.022074649689895608,0.03522028825789751,-0.018406188025937485,0.010433025193376426,0.34592638694443784,0.27665773246313313,-0.0008844691660454298,0.0966455777127584,1.1887150895502419,0.5560870025757187,-0.08666100099244978
473,474,I had no regular teacher.,-0.111803398874989,-0.111803398874989,0.0,0.0,-0.4472135954999579,-0.279508497187474,-0.0372677996249965,i had no regular teacher,24,5,-0.32967592013163033,-1.3617138513169011,-0.3526072244646509,-1.4559307342776355,0.0,0.0,0.0,0.0,-1.002460032882321,-4.877852704854241,-0.8256778820170576,-2.6058124264878826,-0.1799907765774895,-0.6858606111786508,0.0020574483859773143,-0.009225192737756599,-0.04532532135583655,0.0794752299991744,0.02173400976709177,0.03389611825567551,-0.018406188025937485,0.009172300612626907,0.3197569615701599,0.25214925324378645,-0.039350127583523624,-0.017546370026271345,1.1592924855025144,0.5217372610054558,-0.08666100099244978
474,475,"My mistress, who had kindly commenced to instruct me, had, in compliance with the advice and direction of her husband, not only ceased to instruct, but had set her face against my being instructed by any one else.",0.0681329968749203,0.0681329968749203,0.0,-0.332553913318063,0.12977713690461,0.155562231793345,-0.132818788550812,my mistress who had kindly commenced to instruct me had in compliance with the advice and direction of her husband not only ceased to instruct but had set her face against my being instructed by any one else,207,38,0.2009045222424778,0.10937755145783477,0.21487886025170494,0.1169453763384207,0.0,0.0,-0.332553913318063,-0.008749116372482584,0.2909043782162501,0.18657426053588239,0.1945072806543392,0.022750393818562024,-0.6414695027851208,-0.32218215442910403,0.0016109768049441537,-0.00967166431878976,-0.04606944065755848,0.0767472886390618,0.02072634821267665,0.03389611825567551,-0.018406188025937485,0.008404776987153199,0.3079922035688185,0.24113119217164966,-0.06096596152769851,-0.09846120520829467,1.0722562195075072,0.5217372610054558,-0.08666100099244978
475,476,"It is due, however, to my mistress to say of her, that she did not adopt this course of treatment immediately.",-0.16366341767699402,-0.16366341767699402,-0.218217890235992,0.0,-0.218217890235992,0.52219541133473,0.24549512651549105,it is due however to my mistress to say of her that she did not adopt this course of treatment immediately,106,21,-0.48259613175875055,-0.4753288101364347,-0.5161641241158504,-0.5082167761574746,-0.6126517836763984,-0.781300869134639,0.0,0.0,-0.48915040960892225,-0.567565136139986,1.0542151511133728,0.9340988067494949,1.185657830946235,1.077349610287589,-0.0009404124054466831,-0.012223053529180596,-0.04805569566089148,0.07743660908283538,0.020693170151492555,0.03190986325234251,-0.018406188025937485,0.007202041837887745,0.24076177300474563,0.17816780696843984,-0.1186644491539161,-0.07801492622624348,1.069390480960904,0.4702126486500613,-0.08666100099244978
476,477,She at first lacked the depravity indispensable to shutting me up in mental darkness.,-0.601337794302955,-0.601337794302955,-0.534522483824849,-0.534522483824849,-0.534522483824849,-0.0940759571531734,0.008351913809763259,she at first lacked the depravity indispensable to shutting me up in mental darkness,84,14,-1.7731714119748512,-2.619081057055455,-1.8965080914216617,-2.800295086110553,-1.5006842600131596,-2.8699996894418494,-0.534522483824849,-0.03815292532654169,-1.1981689110152478,-2.084871307341495,-0.39086231429863394,-0.4516498025398695,0.04033689854657441,0.05496518635875858,-0.0037858447184551374,-0.01506848584218905,-0.048862910501461264,0.07417182866015092,0.021214496402693864,0.02928641502049074,-0.018406188025937485,0.005507044427898942,0.16578315399773813,0.10794800276766597,-0.14211313797391165,-0.17485321376043944,1.114419776830065,0.40215887259724614,-0.08666100099244978
477,478,"It was at least necessary for her to have some training in the exercise of irresponsible power, to make her equal to the task of treating me as though I were a brute.",-0.217597069944622,-0.217597069944622,-0.34815531191139604,0.0,-0.17407765595569802,0.15928105519946398,-0.121854359168988,it was at least necessary for her to have some training in the exercise of irresponsible power to make her equal to the task of treating me as though i were a brute,164,33,-0.6416308893448839,-0.4022315135910831,-0.6862608798736417,-0.43006188294693587,-0.9774541061150314,-0.793380475478063,0.0,0.0,-0.3902070385815067,-0.28817009897496726,0.20322744546617363,0.05490667447907137,-0.5885150440024277,-0.34035754463873713,-0.0007598137722005142,-0.015975039165597348,-0.045764532161136746,0.07466761139992369,0.020749571628765943,0.032624795721713985,-0.01671230406763544,0.0069757556548333665,0.24552064077097058,0.085576007982808,-0.052108710531025386,-0.16014755356503488,1.0742621305311084,0.4887584135608291,0.04141637942167281
478,479,"My mistress was, as I have said, a kind and tender-hearted woman; and in the simplicity of her soul she commenced, when I first went to live with her, to treat me as she supposed one human being ought to treat another.",0.20587306994901602,0.20587306994901602,0.0,0.0,0.15249857033260503,0.563634715949307,0.0190623212915756,my mistress was as i have said a kind and tender hearted woman and in the simplicity of her soul she commenced when i first went to live with her to treat me as she supposed one human being ought to treat another,212,43,0.6070602007516297,0.292077883318451,0.6492855540814758,0.31228673095660975,0.0,0.0,0.0,0.0,0.34183603398556467,0.19375268945293542,1.1513850154667977,0.41833642983266117,0.09206451808705694,0.04086449900592119,-0.0034621930820837496,-0.018677418475480587,-0.04787310488755661,0.07534293333490132,0.019688084677690867,0.030363482285527606,-0.01803647406985744,0.005335044254734487,0.17431154268002857,0.018886477134122642,-0.11336039128710385,-0.14011649136461266,0.9825767226486726,0.4300986251559993,-0.05870631450687729
