,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,sent_clean,char_len,token_len,roberta15lg_stdscaler,roberta15lg_medianiqr,roberta15lg_lnorm_stdscaler,roberta15lg_lnorm_medianiqr,nlptown_stdscaler,nlptown_medianiqr,nlptown_lnorm_stdscaler,nlptown_lnorm_medianiqr,yelp_stdscaler,yelp_medianiqr,yelp_lnorm_stdscaler,yelp_lnorm_medianiqr,hinglish_stdscaler,hinglish_medianiqr,hinglish_lnorm_stdscaler,hinglish_lnorm_medianiqr,imdb2way_stdscaler,imdb2way_medianiqr,imdb2way_lnorm_stdscaler,imdb2way_lnorm_medianiqr,huggingface_stdscaler,huggingface_medianiqr,huggingface_lnorm_stdscaler,huggingface_lnorm_medianiqr,t5imdb50k_stdscaler,t5imdb50k_medianiqr,t5imdb50k_lnorm_stdscaler,t5imdb50k_lnorm_medianiqr,robertaxml8lang_stdscaler,robertaxml8lang_medianiqr,robertaxml8lang_lnorm_stdscaler,robertaxml8lang_lnorm_medianiqr,roberta15lg_roll10,roberta15lg_roll10_stdscale,nlptown_roll10,nlptown_roll10_stdscale,yelp_roll10,yelp_roll10_stdscale,hinglish_roll10,hinglish_roll10_stdscale,imdb2way_roll10,imdb2way_roll10_stdscale,huggingface_roll10,huggingface_roll10_stdscale,t5imdb50k_roll10,t5imdb50k_roll10_stdscale,robertaxml8lang_roll10,robertaxml8lang_roll10_stdscale,mean_lnorm_medianiqr_roll10,roberta15lg_roll100,roberta15lg_stdscaler_roll10,nlptown_roll100,nlptown_stdscaler_roll10,yelp_roll100,yelp_stdscaler_roll10,hinglish_roll100,hinglish_stdscaler_roll10,imdb2way_roll100,imdb2way_stdscaler_roll10,huggingface_roll100,huggingface_stdscaler_roll10,t5imdb50k_roll100,t5imdb50k_stdscaler_roll10,robertaxml8lang_roll100,robertaxml8lang_stdscaler_roll10
300,300,He was continued in his station as overseer upon the home plantation.,0.9956926703453064,0.4988419413566589,3.4458453357219696,0.9056817889213562,0.8883822560310364,0.7264361381530762,1,0.6673625111579895,he was continued in his station as overseer upon the home plantation ,69,12,1.0154054365276315,0.8698998226095459,0.656242054268642,0.8285308660089764,0.6324231610367371,0.36972309405960685,0.23747376001333603,0.8682017694241322,-0.9440778818329074,-0.30826081974925834,-0.4634734559895688,-0.24794245422451078,0.36803232574151346,0.046529688144118946,0.1486388541101491,0.24587476208615602,0.13954359052891568,-1.186600061112626,0.1449973437512667,0.2966075015353175,1.0963482050854647,0.8899842218090227,0.6668901067182152,0.9161063499036841,1.081407128000056,1.0,0.9197611544931887,0.9107142857142858,0.7310245856107671,0.46876036052801046,0.5509079457967545,0.5230808820731427,-0.03808765858411789,-0.23763536890718212,2.3376406197037016,-0.9528642974051258,1.8298083300746621,-0.8738912283158021,0.35419685535487677,-0.5110367020587694,0.5620247029832431,-0.640336356073042,-0.1444836226957185,-0.2862173154269896,-0.10119047619047619,-0.3289316688656187,-0.4284824812341304,-1.0595196179520365,-0.6113040693755708,-0.03808765858411789,-0.23763536890718212,2.3376406197037016,-0.9528642974051258,1.8298083300746621,-0.8738912283158021,0.35419685535487677,-0.5110367020587694,0.5620247029832431,-0.640336356073042,-0.1444836226957185,-0.2862173154269896,-0.10119047619047619,-0.3289316688656187,-0.4284824812341304,-1.0595196179520365
301,301,His fame as an overseer went abroad.,0.9945818185806274,0.5012451410293579,4.2756612598896035,0.9944145679473876,1.9345056414604187,0.7209649682044983,1,-1.5778510570526123,his fame as an overseer went abroad ,36,7,1.0142823161027623,0.8693425489655213,1.167402603632652,1.332719384658184,1.169215245319138,0.6454585354095816,1.1539468216795232,2.552593508687942,-0.9425343968773798,-0.3073791290926087,-0.34404180119773436,-0.06040925086330048,1.1869974274284594,0.5719311244243687,1.367993243834044,1.9486748250249732,0.13165265320718217,-1.2127154661032629,0.5866146186916461,1.127203738411429,1.190510578850147,0.9347687615915298,1.2546835650122767,1.5284337546700795,1.081407128000056,1.0,1.5785535558738,1.4464285714285714,-0.9389359778198738,-0.4772287593911439,-1.5694680897371813,-1.446471696369639,-0.026196316594169253,-0.12262149143497755,2.3490889982453416,-0.8671311825105227,1.8506427116337276,-0.7394260791096635,0.3673999713999884,-0.39205541005616096,0.5620520278101876,-0.6400470535209325,-0.13263711688064395,-0.15249825836479464,-0.10119047619047619,-0.3289316688656187,-0.4267864594502108,-1.0423740953996783,-0.5356356549077936,-0.026196316594169253,-0.12262149143497755,2.3490889982453416,-0.8671311825105227,1.8506427116337276,-0.7394260791096635,0.3673999713999884,-0.39205541005616096,0.5620520278101876,-0.6400470535209325,-0.13263711688064395,-0.15249825836479464,-0.10119047619047619,-0.3289316688656187,-0.4267864594502108,-1.0423740953996783
302,302,His horrid crime was not even submitted to judicial investigation.,-0.9994937181472778,0.9909785389900208,0.92531555891037,-0.99867582321167,-1.9232152104377749,-0.999564528465271,-1,-1.8774842619895933,his horrid crime was not even submitted to judicial investigation ,66,10,-1.001816532764219,-0.13101211233682208,-0.9256463357780634,-0.7317811827952031,-0.9980594471967841,-0.4678113159266022,-0.3136255228114684,-0.1446671498397701,-0.6279970155024959,-0.1277047698887213,-0.23472922138528604,0.11123484379181256,-1.8330466646533767,-1.3655574209862247,-1.4565873986913889,-1.9957863885498244,-2.3498258141074366,-9.425277866133767,-1.5243065776749882,-2.8430286359467836,-0.9245378217421315,-0.07116880615679316,-0.8809537464866732,-0.6963430508897623,-0.9524817099543668,0.0,-1.1093194417590941,-0.7392857142857144,-1.1617992469644125,-0.6034749908633664,-1.2853220401799983,-1.1825371040232602,-0.01430502108165196,-0.007608063495685131,2.3512286112776826,-0.851108329207368,1.8668965594399543,-0.6345237058742487,0.3890402756986164,-0.1970414939485576,0.5621886753610202,-0.6386002928415051,-0.1207578182220459,-0.018409047589529996,-0.08928571428571429,-0.18298503282576858,-0.4059378190764359,-0.8316098015069107,-0.42023572091119676,-0.01430502108165196,-0.007608063495685131,2.3512286112776826,-0.851108329207368,1.8668965594399543,-0.6345237058742487,0.3890402756986164,-0.1970414939485576,0.5621886753610202,-0.6386002928415051,-0.1207578182220459,-0.018409047589529996,-0.08928571428571429,-0.18298503282576858,-0.4059378190764359,-0.8316098015069107
303,303,"It was committed in the presence of slaves, and they of course could neither institute a suit, nor testify against him; and thus the guilty perpetrator of one of the bloodiest and most foul murders goes unwhipped of justice, and uncensured by the community in which he lives.",0.9648267030715942,0.9944736957550048,0.37159079313278204,-0.9994680285453796,-1.6499692201614382,0.9895925521850586,-1,-1.7510613799095154,it was committed in the presence of slaves  and they of course could neither institute a suit  nor testify against him  and thus the guilty perpetrator of one of the bloodiest and most foul murders goes unwhipped of justice  and uncensured by the community in which he lives ,275,48,0.984198574027423,0.8544154973324154,0.11252162274212228,0.292226569302691,-1.3562534303246496,-0.6518057877502725,-0.5537201653849827,-0.5859386388861406,-0.6257522074887262,-0.1264224598508911,-0.5463859700374012,-0.37813280773859814,-1.6191341058395232,-1.2283232880449364,-0.5046905782161594,-0.6664846043626143,0.5190877809773007,0.06951817190173504,-0.2702134027677334,-0.48432318922120265,-0.9253785024415295,-0.0715686420649306,-0.18317179207189677,0.030563666445407704,-0.9524817099543668,0.0,-0.23312554792288095,-0.026785714285714284,-1.0677675564481146,-0.5502084897830746,-0.14396538692446315,-0.12236574683462838,-0.002444540106114887,0.10710732412287637,2.34452834281893,-0.9012844203900261,1.8901049799862362,-0.4847365032761125,0.38986858583631967,-0.18957708857439712,0.5622000190473738,-0.6384801911691654,-0.10999306504215513,0.10309957843001509,-0.07738095238095238,-0.037038396785918484,-0.399514358845495,-0.7666733818818933,-0.35094788494057766,-0.002444540106114887,0.10710732412287637,2.34452834281893,-0.9012844203900261,1.8901049799862362,-0.4847365032761125,0.38986858583631967,-0.18957708857439712,0.5622000190473738,-0.6384801911691654,-0.10999306504215513,0.10309957843001509,-0.07738095238095238,-0.037038396785918484,-0.399514358845495,-0.7666733818818933
304,304,"Mr. Gore lived in St. Michael s, Talbot county, Maryland, when I left there; and if he is still alive, he very probably lives there now; and if so, he is now, as he was then, as highly esteemed and as much respected as though his guilty soul had not been stained with his brother s blood.",0.9973414540290833,4.868837594985962,4.4881353974342355,0.9986594915390016,1.3921472430229187,0.9805196523666382,1,-0.40653541684150696,mr  gore lived in st  michael s  talbot county  maryland  when i left there  and if he is still alive  he very probably lives there now  and if so  he is now  as he was then  as highly esteemed and as much respected as though his guilty soul had not been stained with his brother s blood ,288,57,1.017072429991855,0.8707269569949624,0.09000847380154849,0.270020490941206,1.3066607098215137,0.716060518795344,-0.35268040418602525,-0.2164463677096702,1.862606316622743,1.29501184259975,-0.2891228718693154,0.025825196445307796,0.7624083138366384,0.299538894705923,-0.15033394847678624,-0.17163380749163853,0.5060021549656043,0.026210715649327348,-0.30572709552955607,-0.5511175408903638,1.1950152510380745,0.9369112274485561,0.15530194930616792,0.3831649836514866,1.081407128000056,1.0,0.19162218454619734,0.31860902255639095,-0.06772668433560193,0.016288591171610557,0.0774748323120053,0.0833233137183959,0.009399812845956711,0.22166672038938567,2.346125031156199,-0.8893273502973423,1.915728797692628,-0.31936032153763094,0.3981101048134622,-0.11530775907566192,0.5622753777674266,-0.6376823281093443,-0.09834339930897668,0.23459677610564758,-0.07738095238095238,-0.037038396785918484,-0.3803874133598237,-0.5733141465869223,-0.2644708507372234,0.009399812845956711,0.22166672038938567,2.346125031156199,-0.8893273502973423,1.915728797692628,-0.31936032153763094,0.3981101048134622,-0.11530775907566192,0.5622753777674266,-0.6376823281093443,-0.09834339930897668,0.23459677610564758,-0.07738095238095238,-0.037038396785918484,-0.3803874133598237,-0.5733141465869223
305,305,"I speak advisedly when I say this, that killing a slave, or any colored person, in Talbot county, Maryland, is not treated as a crime, either by the courts or the community.",0.9930270910263062,0.9261515736579896,0.5286646485328674,0.9791403412818908,-1.62685889005661,0.9918072819709778,-1,-1.6763402819633484,i speak advisedly when i say this  that killing a slave  or any colored person  in talbot county  maryland  is not treated as a crime  either by the courts or the community ,173,32,1.0127104175588826,0.8685625990953311,0.2070554140860299,0.3854709565686499,-1.2546453510255455,-0.5996124909215468,-0.5288603967925221,-0.540248710170699,-0.6696329423208979,-0.1514886153517193,-0.513685188042298,-0.32678559656039746,-1.6010420202328615,-1.2167164347816346,-0.6039197341549786,-0.8050558141782013,0.5222820326802308,0.08008968875237499,-0.16227619291344803,-0.28131428216252813,1.1743017160597566,0.9270596689737127,0.2707477100342376,0.5034293419229529,-0.9524817099543668,0.0,-0.3484142181644879,-0.1205357142857143,-1.0121909785256027,-0.5187258073842582,-0.2639742116843572,-0.23383828108359148,0.009405147106874557,0.22171831372781026,2.3403789573127316,-0.9323577940604565,1.8926577843016101,-0.46826069802181763,0.4031798197400002,-0.06962148092863824,0.563241526839279,-0.6274531913329885,-0.10993829085713341,0.10371784954613894,-0.08928571428571429,-0.18298503282576858,-0.39335454982661067,-0.7044022805005041,-0.3324555392995281,0.009405147106874557,0.22171831372781026,2.3403789573127316,-0.9323577940604565,1.8926577843016101,-0.46826069802181763,0.4031798197400002,-0.06962148092863824,0.563241526839279,-0.6274531913329885,-0.10993829085713341,0.10371784954613894,-0.08928571428571429,-0.18298503282576858,-0.39335454982661067,-0.7044022805005041
306,306,"Mr. Thomas Lanman, of St. Michael s, killed two slaves, one of whom he killed with a hatchet, by knocking his brains out.",-0.9864349365234376,0.7119554877281189,3.3031593859195714,-0.998586118221283,-1.4908058047294617,-0.8729369044303894,-1,-1.7539970874786377,mr  thomas lanman  of st  michael s  killed two slaves  one of whom he killed with a hatchet  by knocking his brains out ,121,23,-0.9886135250975029,-0.12446099989011217,-0.43219502630440604,-0.2450603569048158,0.5401223432751697,0.3223106834305036,-0.16897403435526248,0.1211887518982274,-0.8072030493417442,-0.23007329967933718,-0.5056835911507582,-0.31422138065221966,-1.4945318987580054,-1.1483855978680682,-0.6881624792618182,-0.922698849606603,-2.16719382609562,-8.820849249264974,-0.8794096789279561,-1.6301029474200492,-0.9244426276669983,-0.07112353092981644,-0.3826277238783614,-0.17721736848270692,-0.9524817099543668,0.0,-0.4837530919263744,-0.23059006211180125,-1.0699510974419926,-0.5514454088267571,-0.4441181820269337,-0.4011685165386427,0.009422383138111659,0.22188502180722525,2.3425631624247347,-0.9160010054427804,1.8935848277594363,-0.4622775572924532,0.40150856013808933,-0.08468221553308375,0.5632225686595553,-0.6276539117177341,-0.10993227752901259,0.10378572581097803,-0.08928571428571429,-0.18298503282576858,-0.3923173392457621,-0.6939168506704787,-0.3302307282330119,0.009422383138111659,0.22188502180722525,2.3425631624247347,-0.9160010054427804,1.8935848277594363,-0.4622775572924532,0.40150856013808933,-0.08468221553308375,0.5632225686595553,-0.6276539117177341,-0.10993227752901259,0.10378572581097803,-0.08928571428571429,-0.18298503282576858,-0.3923173392457621,-0.6939168506704787
307,307,He used to boast of the commission of the awful and bloody deed.,-0.9949278235435486,0.6737228035926819,0.3438184261322021,-0.9764918088912964,1.9700559377670288,0.5817393064498901,-1,-1.865630269050598,he used to boast of the commission of the awful and bloody deed ,64,13,-0.9972002107217093,-0.12872157024564804,-0.7231454159315952,-0.5320422965890499,-1.374218844500873,-0.6610341306263383,-0.5007513101782387,-0.4885868389474778,-0.8317584674548854,-0.24410018257375446,-0.422698372096447,-0.1839168647513753,1.2148282286850378,0.5897857838267249,0.6157722137503676,0.8982156409149105,-0.06914918274529931,-1.877277995870062,-0.019206787977785262,-0.012228546402510278,-0.9009963585876497,-0.059972257567066034,-0.6624452504617391,-0.4687142156205216,-0.9524817099543668,0.0,-0.8539106953776878,-0.5315934065934067,-1.152982401650635,-0.5984804778661795,-0.9515316491915036,-0.8724893982325895,0.021269477549053374,0.33647093365245134,2.3518169163948013,-0.8467027070473764,1.8948134487228734,-0.45434803460909434,0.40242088515134083,-0.0764607011245097,0.5632344746873492,-0.6275278562359095,-0.10989589847269512,0.10419635939218086,-0.08928571428571429,-0.18298503282576858,-0.3894125572627499,-0.6645516588600764,-0.3014885872072628,0.021269477549053374,0.33647093365245134,2.3518169163948013,-0.8467027070473764,1.8948134487228734,-0.45434803460909434,0.40242088515134083,-0.0764607011245097,0.5632344746873492,-0.6275278562359095,-0.10989589847269512,0.10419635939218086,-0.08928571428571429,-0.18298503282576858,-0.3894125572627499,-0.6645516588600764
308,308,"I have heard him do so laughingly, saying, among other things, that he was the only benefactor of his country in the company, and that when others would do as much as he had done, we should be relieved of the d d niggers.",-0.9991798996925354,0.8237008452415466,0.3579971790313721,-0.9853844046592712,1.912202775478363,0.9981374740600586,-1,1.49377703666687,i have heard him do so laughingly  saying  among other things  that he was the only benefactor of his country in the company  and that when others would do as much as he had done  we should be relieved of the d d niggers ,221,44,-1.0014992483817038,-0.13085468111206547,-0.25768376175132357,-0.07292935800027937,-1.3650468798523214,-0.6563227427455063,-0.5526021656610981,-0.5838838599971826,-0.7354332001147226,-0.18907594154766413,-0.5543294282265955,-0.3906057334682287,1.1695374708293556,0.5607298091843615,-0.03561299410082817,-0.011428661245340092,0.5314119170521198,0.11030544363270749,-0.2486994147462254,-0.44385956040759983,-0.9104330958975071,-0.06446046151280056,-0.19705630595718554,0.01609962600083279,-0.9524817099543668,0.0,-0.2540871243304459,-0.043831168831168846,1.3457009291828292,0.8169584833006323,0.38744688804658706,0.37124689490691953,0.0219884230977013,0.3434246244395192,2.3521003726692427,-0.8445799968962497,1.9090099430509977,-0.36272382572036355,0.4033930457773663,-0.06769997169341464,0.563226003022421,-0.6276175502818896,-0.10938446081819989,0.109969281971443,-0.07738095238095238,-0.037038396785918484,-0.38132387310976074,-0.5827810602280992,-0.2586308618993716,0.0219884230977013,0.3434246244395192,2.3521003726692427,-0.8445799968962497,1.9090099430509977,-0.36272382572036355,0.4033930457773663,-0.06769997169341464,0.563226003022421,-0.6276175502818896,-0.10938446081819989,0.109969281971443,-0.07738095238095238,-0.037038396785918484,-0.38132387310976074,-0.5827810602280992
309,309,"The wife of Mr. Giles Hicks, living but a short distance from where I used to live, murdered my wife s cousin, a young girl between fifteen and sixteen years of age, mangling her person in the most horrible manner, breaking her nose and breastbone with a stick, so that the poor girl expired in a few hours afterward.",-0.994180142879486,0.960571587085724,3.2592807710170746,-0.9980725049972534,-1.7467307448387146,-0.9990829825401306,-1,-1.8121616840362549,the wife of mr  giles hicks  living but a short distance from where i used to live  murdered my wife s cousin  a young girl between fifteen and sixteen years of age  mangling her person in the most horrible manner  breaking her nose and breastbone with a stick  so that the poor girl expired in a few hours afterward ,317,59,-0.9964442723942123,-0.1283464862412136,-0.20702387477520992,-0.0229604521424178,0.5117381047194176,0.3077304748642465,-0.41921583724227635,-0.33873226840438164,-0.6475262595103506,-0.13886053263943077,-0.5640298746812076,-0.40583750598982726,-1.6948845507683343,-1.2769204657299005,-0.47595083597869303,-0.6263502223460092,-2.3491312919579634,-9.422979314457466,-0.6607765044553646,-1.2188964519365353,-0.9238975862414686,-0.07086430393256861,-0.1486931708603959,0.06648139289924633,-0.9524817099543668,0.0,-0.1901365522395699,0.008171912832929774,-1.1132131656097382,-0.5759522425137837,-0.10046060490120168,-0.08195548272459786,0.02216506288165138,0.34513309657707303,2.346644865082843,-0.8854344862033594,1.909455449453422,-0.35984852631661424,0.40293776776109425,-0.07180275821830381,0.5626389235258102,-0.6338332747952009,-0.12072142674809411,-0.01799827384257883,-0.08928571428571429,-0.18298503282576858,-0.38174639482583317,-0.5870524414570825,-0.2992277121352294,0.02216506288165138,0.34513309657707303,2.346644865082843,-0.8854344862033594,1.909455449453422,-0.35984852631661424,0.40293776776109425,-0.07180275821830381,0.5626389235258102,-0.6338332747952009,-0.12072142674809411,-0.01799827384257883,-0.08928571428571429,-0.18298503282576858,-0.38174639482583317,-0.5870524414570825
310,310,"She was immediately buried, but had not been in her untimely grave but a few hours before she was taken up and examined by the coroner, who decided that she had come to her death by severe beating.",-0.9898107051849364,0.8904036283493042,0.3726088106632233,-0.991990566253662,-1.5909517407417295,0.9019832611083984,-1,-1.6179080605506897,she was immediately buried  but had not been in her untimely grave but a few hours before she was taken up and examined by the coroner  who decided that she had come to her death by severe beating ,197,38,-0.9920265770040806,-0.12615449938589857,-0.28655891005627404,-0.10141066053382387,-1.3555948942131022,-0.6514675157252571,-0.5478756116746811,-0.5751968960012839,-0.6925925059401011,-0.1646038923431194,-0.5355965371142668,-0.3611910939019023,-1.572931854071267,-1.1986825507431624,-0.5498472311202546,-0.72954482053538,0.3927309996700182,-0.34866516711230344,-0.23776306941735167,-0.42329042104010906,-0.9174434911993202,-0.06779467362675756,-0.2298060147658975,-0.01801702487155809,-0.9524817099543668,0.0,-0.2938037954184636,-0.07612781954887218,-0.9687298544818189,-0.494106213733247,-0.18996193079159443,-0.1650905324645285,0.02212130810533251,0.3447098973715826,2.3468946803893362,-0.8835637021184247,1.9134746245330287,-0.33390876058693425,0.4042854780952136,-0.059657722436530475,0.5625304373956862,-0.6349818754570519,-0.13170687960726873,-0.14199807772236797,-0.07738095238095238,-0.037038396785918484,-0.37507757757391247,-0.5196356442941853,-0.2832592852537288,0.02212130810533251,0.3447098973715826,2.3468946803893362,-0.8835637021184247,1.9134746245330287,-0.33390876058693425,0.4042854780952136,-0.059657722436530475,0.5625304373956862,-0.6349818754570519,-0.13170687960726873,-0.14199807772236797,-0.07738095238095238,-0.037038396785918484,-0.37507757757391247,-0.5196356442941853
311,311,"The offence for which this girl was thus murdered was this: She had been set that night to mind Mrs. Hicks s baby, and during the night she fell asleep, and the baby cried.",-0.9953095316886902,0.8343777656555176,0.6550242304801941,-0.994818389415741,-1.596459448337555,-0.9977858662605286,-1,-1.76101952791214,the offence for which this girl was thus murdered was this  she had been set that night to mind mrs  hicks s baby  and during the night she fell asleep  and the baby cried ,172,34,-0.9975861345936233,-0.12891305924153434,-0.3144580983176307,-0.12892931473847713,-1.1729057490402068,-0.5576250885563857,-0.5210885520320107,-0.5259647866589195,-0.7285758148472627,-0.18515877183524598,-0.53118748474184,-0.35426794009791535,-1.5772436019722336,-1.2014487229956547,-0.5805081922462683,-0.772362140073601,-2.3472604922281906,-9.416787820265156,-0.7898858812114712,-1.4617260887380392,-0.9204443500076529,-0.06922191123038167,-0.2576514055837493,-0.04702465612980054,-0.9524817099543668,0.0,-0.3280691587100867,-0.10399159663865547,-1.0751742970293423,-0.5544042152135668,-0.2595154004572264,-0.2296966274325334,0.033977637333529334,0.4593851290043612,2.3672506685058274,-0.7311244495520676,1.9137235360131377,-0.3323022852894993,0.41266418745120365,0.015847912830466798,0.5629425666161946,-0.6306184430541925,-0.11996142743598848,-0.009419677506318792,-0.06547619047619048,0.10890823925393162,-0.3566394579552469,-0.3332399277165863,-0.1815704377537381,0.033977637333529334,0.4593851290043612,2.3672506685058274,-0.7311244495520676,1.9137235360131377,-0.3323022852894993,0.41266418745120365,0.015847912830466798,0.5629425666161946,-0.6306184430541925,-0.11996142743598848,-0.009419677506318792,-0.06547619047619048,0.10890823925393162,-0.3566394579552469,-0.3332399277165863
312,312,"She, having lost her rest for several nights previous, did not hear the crying.",-0.9987584352493286,0.4230530858039856,1.377253741025925,-0.9610647559165956,-1.7185035943984983,-0.7074542045593262,-1,-1.6217541098594666,she  having lost her rest for several nights previous  did not hear the crying ,79,14,-1.001073129128377,-0.13064324783756326,-0.678237198361068,-0.48774660960727473,-0.705709262439905,-0.3176390060453039,-0.29707825967890367,-0.11425482841567505,-0.9927542193304207,-0.33606638521187027,-0.5086121313114962,-0.31881981411169374,-1.6727867261210856,-1.2627437580967937,-1.0373037324054184,-1.4102664942862437,-1.9285220932145721,-8.03095462586726,-1.0102418076018251,-1.8761727456490196,-0.8846253179842086,-0.052186031605748556,-0.60535464722629,-0.40924070426643366,-0.9524817099543668,0.0,-0.7930990890964005,-0.48214285714285715,-0.9715904957863278,-0.4957266924495212,-0.7427508996230159,-0.6785593326448197,0.04543909749814442,0.5702411598997679,2.362704001101,-0.7651729357711275,1.9152348217155253,-0.32254844369412805,0.397181752536978,-0.1236737048805954,0.5543933524971917,-0.7211335437787314,-0.13055213895582019,-0.12896378444859954,-0.07738095238095238,-0.037038396785918484,-0.3688854234559195,-0.4570375579462805,-0.24816590092570162,0.04543909749814442,0.5702411598997679,2.362704001101,-0.7651729357711275,1.9152348217155253,-0.32254844369412805,0.397181752536978,-0.1236737048805954,0.5543933524971917,-0.7211335437787314,-0.13055213895582019,-0.12896378444859954,-0.07738095238095238,-0.037038396785918484,-0.3688854234559195,-0.4570375579462805
313,313,They were both in the room with Mrs. Hicks.,0.6531235575675964,0.4625446498394013,3.3088480532169338,0.9962761998176576,0.9039117097854614,0.6750626564025879,0,0.7807070016860962,they were both in the room with mrs  hicks ,43,9,0.6690528630128775,0.6980454457449091,0.5662607705936339,0.7397768919812407,0.5438022335814486,0.3242009426340791,0.4654091444919802,1.2871256797502502,-0.967390269904419,-0.32157764196591226,-0.42441205866812476,-0.1866077186368379,0.38018966860400505,0.05432914796010775,0.30775992809823643,0.4680836433476245,0.06544884876391266,-1.4318198759425094,0.29550788385948884,0.5796885658821727,1.1924861247296374,0.9357083504049267,0.9778329858802576,1.2400276925815596,0.06446270902284457,0.5,-0.0025482074396670057,0.16071428571428573,0.8153287390971232,0.5165164654974915,0.7858046483075201,0.7412692592028092,0.045465558767318726,0.570497095114914,2.374389096651049,-0.6776671256074434,1.9192427591908545,-0.29668120548976096,0.38200845959640684,-0.2604094566406224,0.5550381888945898,-0.7143063160769945,-0.14184403384015673,-0.2564225946622849,-0.07738095238095238,-0.037038396785918484,-0.38397070659058435,-0.6095385839628,-0.2851958230138638,0.045465558767318726,0.570497095114914,2.374389096651049,-0.6776671256074434,1.9192427591908545,-0.29668120548976096,0.38200845959640684,-0.2604094566406224,0.5550381888945898,-0.7143063160769945,-0.14184403384015673,-0.2564225946622849,-0.07738095238095238,-0.037038396785918484,-0.38397070659058435,-0.6095385839628
314,314,"Mrs. Hicks, finding the girl slow to move, jumped from her bed, seized an oak stick of wood by the fireplace, and with it broke the girl s nose and breastbone, and thus ended her life.",-0.9934405088424684,0.75580894947052,0.4792380630970001,-0.9958475828170776,0.7813181877136229,-0.9573360085487366,-1,-1.6169547438621519,mrs  hicks  finding the girl slow to move  jumped from her bed  seized an oak stick of wood by the fireplace  and with it broke the girl s nose and breastbone  and thus ended her life ,184,36,-0.9956964695637033,-0.12797543893485,-0.2999450112225745,-0.11461418049623638,-1.2866184658361521,-0.616036207257494,-0.5379459891671324,-0.5569471788788671,-0.779037616724493,-0.21398425476173688,-0.5452865737231869,-0.3764065207426801,0.28421646155394487,-0.007241803872463093,-0.16672864143217156,-0.19452861513046948,-2.2889206316724504,-9.223709479455863,-0.7612414599563064,-1.4078515012793718,-0.9215365201706586,-0.069741357970718,-0.2435543047721233,-0.03233915558039706,-0.9524817099543668,0.0,-0.3099846614172856,-0.08928571428571429,-0.968020789964813,-0.49370454717111545,-0.2076094072106178,-0.18148273465018624,0.0455094093368167,0.5709212208386203,2.3622083354386545,-0.7688848117389445,1.9082865690191586,-0.3673924834795263,0.36892311133089517,-0.37832947170487713,0.5571178066588583,-0.6922882909367767,-0.14430421590805054,-0.2841922367369518,-0.08928571428571429,-0.18298503282576858,-0.39751041893448147,-0.74641503540096,-0.3561957677481481,0.0455094093368167,0.5709212208386203,2.3622083354386545,-0.7688848117389445,1.9082865690191586,-0.3673924834795263,0.36892311133089517,-0.37832947170487713,0.5571178066588583,-0.6922882909367767,-0.14430421590805054,-0.2841922367369518,-0.08928571428571429,-0.18298503282576858,-0.39751041893448147,-0.74641503540096
315,315,I will not say that this most horrid murder produced no sensation in the community.,-0.9921256303787231,0.8239234685897827,0.9314241409301758,-0.9994198679924012,-1.8985388875007632,-0.9979555010795592,-1,-1.9376287460327148,i will not say that this most horrid murder produced no sensation in the community ,83,15,-0.9943670690929935,-0.12731581256863322,-0.6332843731043648,-0.44340692337078125,-0.9941079220706415,-0.4657815253306417,-0.3998109311663152,-0.3030678666203124,-0.7352902174934052,-0.18899426505264724,-0.410358490626612,-0.16454061558887934,-1.8137286304665443,-1.3531640688312112,-1.0603196334956697,-1.442407665184023,-2.3475051524630466,-9.417597534099883,-1.176638037902259,-2.1891317048214614,-0.9253273949247804,-0.07154433483343753,-0.5875273498831407,-0.390669312288355,-0.9524817099543668,0.0,-0.7403956969859516,-0.43928571428571433,-1.2065339296164261,-0.6288160222616799,-0.8433720365354987,-0.7720232354293658,0.057377826599847706,0.6857133687755868,2.3869948407546397,-0.583266883369269,1.9328009929685366,-0.20917633174444675,0.372659962979101,-0.3446544335088583,0.5670144706964493,-0.5875070175085771,-0.1327647151691573,-0.15393854152415834,-0.07738095238095238,-0.037038396785918484,-0.41002951385009856,-0.8729738014769285,-0.2628552546428212,0.057377826599847706,0.6857133687755868,2.3869948407546397,-0.583266883369269,1.9328009929685366,-0.20917633174444675,0.372659962979101,-0.3446544335088583,0.5670144706964493,-0.5875070175085771,-0.1327647151691573,-0.15393854152415834,-0.07738095238095238,-0.037038396785918484,-0.41002951385009856,-0.8729738014769285
