,sent_clean
1277,he cannot make his way back to his country 
1278,he has no ships  no oars  and no companions to help him sail across the wide backed sea 
1279,his son has gone for news of his lost father  in sandy pylos and in splendid sparta  they plot to kill the boy when he returns 
1280,smiling at her  lord zeus who heaps the clouds replied  ah  daughter  what a thing to say  did you not plan all this yourself  so that odysseus could come and take revenge upon those suitors 
1281,now use all your skill  ensure telemachus comes safely home  and that the suitors fail and sail away 
1282,then turning to his son he said  dear hermes  you are my messenger 
1283,go tell the goddess our fixed intention  that odysseus
1284,must go back home he has endured enough 
1285,without a god or human as his guide  he will drift miserably for twenty days upon a makeshift raft  and then arrive at fertile scheria 
1286,the magical phaeacians will respect him like a god  and send him in a ship to his dear homeland  with gifts of bronze and heaps of gold and clothing  more than he would have brought with him from troy if he had come directly  with his share
1287,of plunder 
1288,it is granted him to see the ones he loves  beneath his own high roof  in his own country 
1289,hermes heard these words 
1290,at once he fastened on his feet the sandals of everlasting gold with which he flies on breath of air across the sea and land  he seized the wand he uses to enchant men s eyes to sleep or wake as he desires  and flew 
1291,the god flashed bright in all his power 
1292,he touched pieria  then from the sky
1293,he plunged into the sea and swooped between the waves  just like a seagull catching fish  wetting its whirring wings in tireless brine 
1294,so hermes scudded through the surging swell 
1295,then finally  he reached the distant island  stepped from the indigo water to the shore  and reached the cavern where the goddess lived 
1296,there sat calypso with her braided curls 
1297,beside the hearth a mighty fire was burning 
1298,the scent of citrus and of brittle pine
1299,suffused the island 
1300,inside  she was singing and weaving with a shuttle made of gold 
1301,her voice was beautiful 
1302,around the cave a luscious forest flourished  alder  poplar  and scented cypress 
1303,it was full of wings 
1304,birds nested there but hunted out at sea  the owls  the hawks  the gulls with gaping beaks 
1305,a ripe and luscious vine  hung thick with grapes  was stretched to coil around her cave 
1306,four springs spurted with sparkling water as they laced
1307,with crisscross currents intertwined together 
1308,the meadow softly bloomed with celery and violets 
1309,he gazed around in wonder and joy  at sights to please even a god 
1310,even the deathless god who once killed argos stood still  his heart amazed at all he saw 
1311,at last he went inside the cave 
1312,calypso  the splendid goddess  knew the god on sight  the deathless gods all recognize each other  however far away their homes may be 
1313,but hermes did not find odysseus  since he was sitting by the shore as usual  sobbing in grief and pain  his heart was breaking 
1314,in tears he stared across the fruitless sea 
1315,divine calypso told her guest to sit upon a gleaming  glittering chair  and said  dear friend  lord hermes of the golden wand  why have you come 
1316,you do not often visit 
1317,what do you have in mind 
1318,my heart inclines to help you if i can  if it is fated 
1319,for now  come in  and let me make you welcome 
1320,at that the goddess led him to a table heaped with ambrosia  and she mixed a drink  red nectar 
1321,so mercurial hermes drank and ate till he was satisfied  and then the diplomat explained why he had come 
1322,you are a goddess  i a god and yet you ask why i am here 
1323,well  i will tell you 
1324,zeus ordered me to come i did not want to 
1325,who would desire to cross such an expanse
1326,of endless salty sea 
1327,no human town is near here  where gods get fine sacrifices 
1328,still  none can sway or check the will of zeus 
1329,he says the most unhappy man alive is living here a warrior from those who fought the town of priam for nine years and in the tenth they sacked it and sailed home 
1330,but on the journey back  they wronged athena 
1331,she roused the wind and surging sea against them and all his brave companions were destroyed 
1332,while he himself was blown here by the waves 
1333,zeus orders you to send him on his way at once  since it is not his destiny to die here far away from those he loves 
1334,it is his fate to see his family and come back home  to his own native land 
1335,calypso shuddered and let fly at him 
1336,you cruel  jealous gods  you bear a grudge whenever any goddess takes a man to sleep with as a lover in her bed 
1337,just so the gods who live at ease were angry when rosy fingered dawn took up orion  and from her golden throne  chaste artemis attacked and killed him with her gentle arrows 
1338,demeter with the cornrows in her hair indulged her own desire  and she made love with iasion in triple furrowed fields till zeus found out  hurled flashing flame and killed him 
1339,so now  you male gods are upset with me for living with a man  a man i saved 
1340,zeus pinned his ship and with his flash of lightning smashed it to pieces 
1341,all his friends were killed out on the wine dark sea 
1342,this man alone  clutching the keel  was swept by wind and wave  and came here  to my home 
1343,i cared for him and loved him  and i vowed to set him free from time and death forever 
1344,still  i know no other god can change the will of zeus 
1345,so let him go  if that is zeus order  across the barren sea 
1346,i will not give
1347,an escort for this trip across the water  i have no ships or rowers 
1348,but i will share what i know with him  and gladly give useful advice so he can safely reach his home 
1349,the mediator  zeus servant  replied  then send him now  avoid the wrath of zeus  do not enrage him  or one day his rage will hurt you 
1350,with these words  he vanished 
1351,acknowledging the edict sent from zeus  the goddess went to find odysseus 
1352,she found him on the shore 
1353,his eyes were always tearful  he wept sweet life away  in longing to go back home  since she no longer pleased him 
1354,he had no choice 
1355,he spent his nights with her inside her hollow cave  not wanting her though she still wanted him 
1356,by day he sat out on the rocky beach  in tears and grief  staring in heartbreak at the fruitless sea 
1357,the goddess stood by him and said  poor man  stop grieving  please 
1358,you need not waste your life 
1359,i am quite ready now to send you off 
1360,using your sword of bronze  cut trunks and build a raft  fix decks across  and let it take you across the misty sea 
1361,i will provide water  red wine  and food  to stop you starving  and i will give you clothes  and send a wind to blow you safely home  if this is what those sky gods want 
1362,they are more powerful than me  they get their way 
1363,odysseus  informed by many years of pain and loss 
1364,shuddered and let his words fly out at her 
1365,goddess  you have some other scheme in mind  not my safe passage 
1366,you are telling me to cross this vast and terrifying gulf  in just a raft  when even stable schooners sped on by winds from zeus would not succeed 
1367,no  goddess  i will not get on a raft  unless you swear to me a mighty oath you are not planning yet more pain for me  at that  divine calypso smiled at him 
1368,she reached out and caressed him with her hand  saying  you scalawag  what you have said shows that you understand how these things work 
1369,but by this earth  and by the sky above  and by the waters of the styx below  which is the strongest oath for blessed gods  i swear i will not plot more pain for you 
1370,i have made plans for you as i would do for my own self  if i were in your place 
1371,i am not made of iron  no  my heart
1372,is kind and decent  and i pity you 
1373,and with those words  the goddess quickly turned and led the way  he followed in her footsteps 
1374,they reached the cave together  man and goddess 
1375,the chair that hermes had been sitting on was empty now  odysseus sat there 
1376,the goddess gave him human food and drink 
1377,she sat and faced godlike odysseus while slave girls brought her nectar and ambrosia 
1378,they reached to take the good things set before them 
1379,and satisfied their hunger and their thirst 
1380,the goddess queen began 
1381,odysseus  son of laertes  blessed by zeus your plans are always changing 
1382,do you really want to go back to that home you love so much 
1383,well then  good bye  but if you understood how glutted you will be with suffering before you reach your home  you would stay here with me and be immortal though you might still wish to see that wife you always pine for 
1384,and anyway  i know my body is better than hers is  i am taller too 
1385,mortals can never rival the immortals in beauty 
1386,so odysseus  with tact  said do not be enraged at me  great goddess 
1387,you are quite right 
1388,i know my modest wife penelope could never match your beauty 
1389,she is a human  you are deathless  ageless 
1390,but even so  i want to go back home  and every day i hope that day will come 
1391,if some god strikes me on the wine dark sea  i will endure it 
1392,by now i am used to suffering i have gone through so much  at sea and in the war 
1393,let this come too 
1394,the sun went down and brought the darkness on 
1395,they went inside the hollow cave and took the pleasure of their love  held close together 
1396,when vernal dawn first touched the sky with flowers  they rose and dressed  odysseus put on his cloak and tunic  and calypso wore
1397,her fine long robe of silver 
1398,round her waist she wrapped a golden belt  and veiled her head 
1399,then she prepared the journey for the man  she gave an axe that fitted in his grip  its handle made of finest olive wood  its huge bronze blade was sharp on either side 
1400,she also gave a polished adze 
1401,she led him out to the island s end  where tall trees grew  black poplar  alder  fir that touched the sky  good for a nimble boat of seasoned timber 
1402,when she had shown him where the tall trees grew  calypso  queen of goddesses  went home 
1403,odysseus began and made good progress 
1404,with his bronze axe he cut down twenty trunks  polished them skillfully and planed them straight 
1405,calypso brought a gimlet and he drilled through every plank and fitted them together  fixing it firm with pegs and fastenings 
1406,as wide as when a man who knows his trade marks out the curving hull to fit a ship 
1407,so wide odysseus marked out his raft 
1408,he notched the side decks to the close set frame and fixed long planks along the ribs to finish 
1409,he set a mast inside  and joined to it a yardarm and a rudder to steer straight 
1410,he heaped the boat with brush  and caulked the sides with wickerwork  to keep the water out 
1411,calypso brought him fabric for a sail  and he constructed that with equal skill 
1412,he fastened up the braces  clews and halyards 
1413,and using levers  launched her on the sea 
1414,the work had taken four days  on the fifth calypso let him go 
1415,she washed and dressed him in clothes that smelled of incense 
1416,on the raft she put a flask of wine  a bigger flask of water  and a large supply of food 
1417,she sent him off with gentle  lukewarm breezes 
1418,gladly odysseus spread out his sails to catch the wind  with skill he steered the rudder 
1419,no sleep fell on his eyes  he watched the stars 
1420,the pleiades  late setting bo tes  and bear  which people also call the plow  which circles in one place  and marks orion the only star that has no share of ocean 
1421,calypso  queen of goddesses  had told him to keep the bear on his left side while sailing 
1422,he sailed the sea for seven days and ten  and on the eighteenth day  a murky mountain of the phaeacian land appeared it rose up like a shield beyond the misty sea 
1423,returning from the ethiopians  and pausing on mount solyma  poseidon  master of earthquakes  saw the distant raft 
1424,enraged  he shook his head and told himself  this is outrageous  so it seems the gods have changed their plans about odysseus while i was absent  he has almost reached phaeacia  where it is his destiny to flee the rope of pain that binds him now 
1425,but i will goad him to more misery 
1426,till he is sick of it 
1427,he gathered up the clouds  and seized his trident and stirred round the sea and roused the gusts of every wind  and covered earth and sea with fog 
1428,night stretched from heaven 
1429,eurus  notus  blasting zephyr and boreas  the child of sky  all fell and rolled a mighty wave 
1430,odysseus grew weak at knees 
1431,he cried out in despair  more pain 
1432,how will it end 
1433,i am afraid the goddess spoke the truth  that i will have
1434,a sea of sufferings before i reach my homeland 
1435,it is coming true  zeus whirls the air 
1436,look at those clouds  he agitates the waves  as winds attack from all directions 
1437,i can hold on to one thing  certain death 
1438,those greeks were lucky  three and four times over  who died upon the plain of troy to help the sons of atreus 
1439,i wish i had died that same day the mass of trojans hurled their bronze tipped spears at me around the corpse
1440,of peleus son 
1441,i would have had a funeral  and honor from the greeks  but now i have to die this cruel death  a wave crashed onto him  and overturned the raft  and he fell out 
1442,the rudder slipped out of his hands 
1443,the winds blew all directions and one enormous gust snapped off the mast 
1444,the sail and yardarm drifted out to sea 
1445,then for a long time rushing  crashing waves kept him submerged  he could not reach the surface 
1446,the clothes calypso gave him weighed him down 
1447,at last he rose and spat the sour saltwater out of his mouth it gushed forth in a torrent 
1448,despite his pain and weakness  he remembered his raft  and lunged to get it through the waves  he climbed on top of it and clung to life 
1449,the great waves carried it this way and that 
1450,as when the thistles  clumping close together  are borne across the prairie by the north wind  so these winds swept the raft across the sea 
1451,the south wind hurls it  then the north wind grabs it  then east wind yields and let us the west wind drive it 
1452,but stepping softly  ino  the white goddess  cadmus child  once human  human voiced  now honored with the gods in salty depths  noticed that he was suffering and lost  with pity 
1453,like a gull with wings outstretched she rose up from the sea  sat on the raft and said  poor man  why does enraged poseidon create an odyssey of pain for you 
1454,but his hostility will not destroy you 
1455,you seem intelligent 
1456,do as i say 
1457,strip off your clothes and leave the raft behind for winds to take away 
1458,with just your arms swim to phaeacia 
1459,fate decrees that there you will survive 
1460,here  take my scarf and tie it under your chest  with this immortal veil  you need not be afraid of death or danger 
1461,but when you reach dry earth  untie the scarf and throw it out to sea  away from land 
1462,and turn away 
1463,with that  the goddess gave it  and plunged back down inside the surging sea  just like a gull 
1464,the black wave covered her 
1465,the hero who had suffered so much danger was troubled and confused 
1466,he asked himself  some deity has said to leave the raft 
1467,but what if gods are weaving tricks again 
1468,i will not trust her yet  with my own eyes i saw the land she said i should escape to  and it is far away 
1469,i will do this 
1470,as long as these wood timbers hold together  i will hang on  however hard it is  but when the waves have smashed my raft to pieces  then i will have no choice  and i will swim 
1471,while he was thinking this  the lord of earthquakes  poseidon  roused a huge and dreadful wave that arched above his head  he hurled it at him 
1472,as when a fierce wind ruffles up a heap of dry wheat chaff  it scatters here and there  so were the raft s long timbers flung apart 
1473,he climbed astride a plank and rode along as if on horseback 
1474,he took off the clothes calypso gave him  but he tied the scarf around his chest  and dove into the sea  spreading his arms to swim 
1475,the lord of earthquakes saw him and nodded  muttering  at last you are in pain  go drift across the sea  till you meet people blessed by zeus  the sky lord 
1476,but even then  i think you will not lack for suffering 
1477,he spurred his fine maned horses 
1478,and went to aegae  where he had his home 
1479,athena  child of zeus  devised a plan 
1480,she blocked the path of all the other winds  told them to cease and made them go to sleep  but roused swift boreas and smoothed the waves in front of him  so that odysseus could reach phaeacia and escape from death 
1481,two days and nights he drifted on the waves  each moment he expected he would die 
1482,but when the dawn with dazzling braids brought day
1483,for the third time  the wind died down 
1484,no breeze  but total calm 
1485,as he was lifted up by an enormous wave  he scanned around  and saw the shore nearby 
1486,as when a father lies sick and weak for many days  tormented by some cruel spirit  till at last the gods restore him back to life  his children feel great joy  odysseus felt that same joy when he saw land 
1487,he swam and longed to set his feet on earth 
1488,but when he was in earshot 
1489,he heard the boom of surf against the rocks 
1490,the mighty waves were crashing on the shore  a dreadful belching 
1491,everything was covered in salty foam 
1492,there were no sheltering harbors for ships  just sheer crags  reefs and solid cliffs 
1493,odysseus heart and legs gave way 
1494,shaken but purposeful  he told himself  zeus went beyond my hopes and let me see dry land  i made it  cutting the abyss  but i see no way out from this gray sea 
1495,there are steep cliffs offshore  and all around the rushing water roars  the rock runs sheer  the sea is deep near shore  there is no way to set my feet on land without disaster 
1496,if i attempt to scramble out  a wave will seize and dash me on the jagged rock  a useless effort 
1497,but if i swim on farther  looking for bays or coves or slanting beaches  storm winds may seize me once again and drag me  howling with grief  towards the fish filled sea 
1498,a god may even send a great sea monster  the kind that famous amphitrite rears 
1499,i know poseidon wants to do me harm 
1500,as he was thinking this  the waves grew big and hurled him at the craggy shore 
1501,his skin would have been ripped away  and his bones smashed  had not athena given him a thought 
1502,he grabbed a rock as he was swept along with both hands  and clung to it  groaning  till the wave passed by 
1503,but then the swell rushed back 
1504,and struck him hard and hurled him out to sea 
1505,as when an octopus  dragged from its den  has many pebbles sticking to its suckers  so his strong hands were skinned against the rocks 
1506,a mighty wave rolled over him again 
1507,he would have died too soon  in misery  without the inspiration of athena 
1508,he came up from the wave that spewed to shore and swam towards the land  in search of beaches with gradual slopes  or inlets from the sea 
1509,he swam until he reached a river s mouth with gentle waters  that place seemed ideal  smooth and not stony  sheltered from the wind 
1510,he sensed its current  in his heart he prayed  unknown god  hear me  how i longed for you  i have escaped the salt sea and poseidon 
1511,even the deathless gods respect a man who is as lost as i am now 
1512,i have gone through so much and reached your flowing streams 
1513,pity me  lord  i am your supplicant 
1514,the current ceased  the river god restrained the waves and made them calm 
1515,he brought him safe into the river mouth 
1516,his legs cramped up  the sea had broken him 
1517,his swollen body gushed brine from mouth and nostrils 
1518,there he lay  winded and silent  hardly fit to move 
1519,a terrible exhaustion overcame him 
1520,when he could breathe and think again  he took the goddess scarf off  and let it go into the river flowing to the sea 
1521,strong currents swept it down and ino s hands took it 
1522,he crawled on land and crouched beside the reeds and bent to kiss life giving earth  and trembling  he spoke to his own heart 
1523,what now 
1524,what will become of me 
1525,if i stay up all wretched night beside this river  the cruel frost and gentle dew together may finish me  my life is thin with weakness 
1526,at dawn a cold breeze blows beside the river 
1527,but if i climb the slope to those dark woods
1528,and go to rest in that thick undergrowth  letting sweet sleep take hold of me  and losing my cold and weariness wild beasts may find me and treat me as their prey 
1529,but he decided to go into the woods 
1530,he found a place beside a clearing  near the water s edge 
1531,he crawled beneath two bushes grown together  of thorn and olive 
1532,no strong wet wind could blow through them  no shining sunbeam ever strike them  no rain could penetrate them  they were growing
1533,so thickly intertwined 
1534,odysseus crept under  and he scraped a bed together  of leaves  there were enough to cover two against the worst of winter 
1535,seeing this  the hero who had suffered for so long was happy 
1536,he lay down inside and heaped more leaves on top 
1537,as when a man who lives out on a lonely farm that has no neighbors buries a glowing torch inside black embers to save the seed of fire and keep a source
1538,so was odysseus concealed in leaves 
1539,athena poured down sleep to shut his eyes so all his painful weariness could end 
1540,a princess and her laundry odysseus had suffered 
1541,in exhaustion from all his long ordeals  the hero slept 
1542,meanwhile  athena went to the phaeacians 
1543,this people used to live in hyperia  a land of dancing 
1544,but their mighty neighbors  the cyclopes  kept looting them  and they could not hold out 
1545,their king  nausithous  brought them to scheria  a distant place  and built a wall around the town  and homes  and temples to the gods  and plots of land 
1546,he went to hades 
1547,then alcinous  who has god given wisdom  came to power 
1548,bright eyed athena traveled to his palace  to help odysseus journey home 
1549,she went inside the decorated bedroom where the young princess  nausicaa  was sleeping  as lovely as a goddess 
1550,slaves were sleeping outside her doorway  one on either side  two charming girls with all the graces gifts 
1551,the shining doors were shut  but like the wind
1552,the goddess reached the bed of nausicaa  disguised as her best friend  a girl her age  the daughter of the famous sailor dymas 
1553,sharp eyed athena said  oh  nausicaa  so lazy  but your mother should have taught you  your clothes are lying there in dirty heaps  though you will soon be married  and you need a pretty dress to wear  and clothes to give to all your bridesmaids 
1554,that impresses people  and makes the parents happy 
1555,when day comes 
1556,we have to do the laundry 
1557,i will come and help you  so the work will soon be done 
1558,surely you will not long remain unmarried 
1559,the best young men here in your native land already want to court you 
1560,so at dawn go ask your father for the cart with mules  to carry dresses  scarves  and sheets 
1561,you should ride there  not walk  the washing pools are far from town 
1562,the goddess looked into her eyes  then went back to olympus  which they say
1563,is where the gods will have their home forever 
1564,the place is never shaken by the wind  or wet with rain or blanketed by snow 
1565,a cloudless sky is spread above the mountain  white radiance all round 
1566,the blessed gods live there in happiness forevermore 
1567,then dawn came from her lovely throne  and woke the girl 
1568,she was amazed  remembering her dream  and in a fine dress  went to tell her parents  whom she found inside the hall 
1569,her mother sat beside the hearth and spun sea purpled yarn  her house girls all around her 
1570,her father was just heading out to council with his renowned advisors  since his people had called him to a meeting 
1571,she stood near him and said  dear daddy  please would you set up the wagon with the big smooth wheels for me  so i can take my fine clothes to the river to wash them 
1572,they are dirty 
1573,and you too should wear clean clothes for meeting your advisors 
1574,dressed in your best to make important plans 
1575,your five sons also two of whom are married  but three are strapping single men they always want to wear nice fresh laundered clothes when they are going dancing 
1576,this is on my mind 
1577,she said this since she felt too shy to talk of marriage to her father 
1578,but he knew  and answered  child  i would not grudge the mules or anything you want 
1579,go on  the slaves can fit the wagon with its cargo rack 
1580,he called the household slaves  and they obeyed 
1581,they made the wagon ready and inspected its wheels  led up the mules  and yoked them to it 
1582,the girl brought out the multicolored clothes  and put them on the cart  while in a basket her mother packed nutritious food for her a varied meal  with olives  cheese  and wine  stored in a goatskin 
1583,then the girl got in 
1584,her mother handed her a golden flask of oil  to use when she had had her bath 
1585,then nausicaa took up the whip and reins  and cracked the whip 
1586,the mules were on their way  eager to go and rattling the harness  bringing the clothes and girl and all her slaves 
1587,they reached the lovely river where the pools are always full the water flows in streams and bubbles up from underneath  to wash even the dirtiest of laundry 
1588,there they freed the mules and drove them to the river to graze on honeyed grass beside the stream 
1589,the girls brought out the laundry from the cart  and brought it to the washing pools and trod it  competing with each other 
1590,when the dirt was gone  they spread the clothes along the shore  where salt sea washes pebbles to the beach 
1591,they bathed and rubbed themselves with olive oil 
1592,then they sat on the riverbank and ate  and waited for the sun to dry the clothes 
1593,but when they finished eating  they took off their head scarves to play ball 
1594,the white armed princess
1595,led them in play like artemis the archer  running across the heights of taygetus and erymanthus  she is glad to run with boars and fleet foot deer 
1596,the rustic daughters of zeus the aegis king play round about her  while leto is delighted in her heart  seeing her daughter far above the rest  though all are beautiful 
1597,so nausicaa stood out above them all 
1598,but when the girl was thinking she should head for home and yoke
1599,the mules  and pack the laundry up again  athena s eyes flashed bright 
1600,odysseus must wake up  see the pretty girl  and have an escort to the town of the phaeacians 
1601,the princess threw the ball towards a slave girl  who missed the catch 
1602,it fell down in an eddy  the girls all started screaming  very loudly 
1603,odysseus woke up  and thought things over 
1604,what is this country i have come to now 
1605,are all the people wild and violent 
1606,or good  hospitable  and god fearing 
1607,i heard the sound of female voices 
1608,is it nymphs  who frequent the craggy mountaintops  and river streams and meadows lush with grass 
1609,or could this noise i hear be human voices 
1610,i have to try to find out who they are 
1611,odysseus jumped up from out the bushes 
1612,grasping a leafy branch he broke it off to cover up his manly private parts 
1613,just as a mountain lion trusts its strength 
1614,and beaten by the rain and wind  its eyes burn bright as it attacks the cows or sheep  or wild deer  and hunger drives it on to try the sturdy pens of sheep so need impelled odysseus to come upon the girls with pretty hair  though he was naked 
1615,all caked with salt  he looked a dreadful sight 
1616,they ran along the shore quite terrified  some here  some there 
1617,but nausicaa stayed still 
1618,athena made her legs stop trembling
1619,and gave her courage in her heart 
1620,she stood there 
1621,he wondered  should he touch her knees  or keep some distance and use charming words  to beg the pretty girl to show him to the town  and give him clothes 
1622,at last he thought it best to keep some distance and use words to beg her 
1623,the girl might be alarmed at being touched 
1624,his words were calculated flattery 
1625,my lady  please  are you divine or human 
1626,if you are some great goddess from the sky 
1627,you look like zeus daughter artemis you are as tall and beautiful as she 
1628,but if you live on earth and are a human  your mother and your father must be lucky  your brothers also lucky three times over 
1629,their hearts must be delighted  seeing you  their flourishing new sprout  the dancers leader 
1630,and that man will be luckiest by far  who takes you home with dowry  as his bride 
1631,i have seen no one like you 
1632,never  no one 
1633,my eyes are dazzled when i look at you 
1634,i traveled once to delos  on my way to war and suffering  my troops marched with me  beside apollo s altar sprang a sapling  a fresh young palm 
1635,i gazed at it and marveled 
1636,i never saw so magical a tree 
1637,my lady  you transfix me that same way 
1638,i am in awe of you  afraid to touch your knees 
1639,but i am desperate 
1640,i came from ogygia  and for twenty days storm winds
1641,and waves were driving me  adrift until yesterday some god washed me up right here  perhaps to meet more suffering 
1642,i think my troubles will not end until the gods have done their all 
1643,my lady  pity me  battered and wrecked  i come to you  you first and i know no one else in this whole country 
1644,show me the town  give me some rags to wear  if you brought any clothes when you came here 
1645,so may the gods grant all your heart s desires 
1646,a home and husband  somebody like minded 
1647,for nothing could be better than when two live in one house  their minds in harmony  husband and wife 
1648,their enemies are jealous  their friends delighted  and they have great honor 
1649,then white armed nausicaa replied  well  stranger  you seem a brave and clever man  you know that zeus apportions happiness to people  to good and bad  each one as he decides 
1650,your troubles come from him  and you must bear them 
1651,but since you have arrived here in our land  you will not lack for clothes or anything a person needs in times of desperation 
1652,i will show you the town 
1653,the people here are called phaeacians  and i am the daughter of the great king alcinous  on whom depends the strength and power of our people 
1654,and then she called her slaves with braided hair 
1655,wait  girls  why are you running from this man 
1656,do you believe he is an enemy 
1657,no living person ever born would come to our phaeacia with a hostile mind  since we are much beloved by the gods 
1658,our island is remote  washed round by sea  we have no human contact 
1659,but this man is lost  poor thing 
1660,we must look after him 
1661,all foreigners and beggars come from zeus  and any act of kindness is a blessing 
1662,so give the stranger food and drink  and wash him down in the river  sheltered from the wind 
1663,they stopped  and egged each other on to take odysseus to shelter  as the princess  the daughter of alcinous  had told them 
1664,they gave him clothes  a tunic and a cloak  the olive oil in the golden flask  and led him down to wash beside the river 
1665,odysseus politely said  now  girls  wait at a distance here  so i can wash my grimy back  and rub myself with oil it has been quite a while since i have done it 
1666,please let me wash in private 
1667,i am shy of being naked with you pretty girls with lovely hair 
1668,so they withdrew  and told their mistress 
1669,then he used the river water to scrub the brine off from his back and shoulders  and wash the crusty sea salt from his hair 
1670,but when he was all clean and richly oiled  dressed in the clothes the young unmarried girl had given him  athena made him look bigger and sturdier  and made his hair
1671,grow curling tendrils like a hyacinth 
1672,as when athena and hephaestus teach a knowledgeable craftsman every art  and he pours gold on silver  making objects more beautiful just so athena poured attractiveness across his head and shoulders 
1673,then he went off and sat beside the sea  his handsomeness was dazzling 
1674,the girl was shocked 
1675,she told her slaves with tidy hair  now listen to me  girls  the gods who live
1676,on mount olympus must have wished this man to come in contact with my godlike people 
1677,before  he looked so poor and unrefined  now he is like a god that lives in heaven 
1678,i hope i get a man like this as husband  a man that lives here and would like to stay 
1679,but  girls  now give the stranger food and drink  she gave her orders and the girls obeyed they gave odysseus some food and drink 
1680,he wolfed the food and drank 
1681,he was half starved 
1682,it had been ages since he tasted food 
1683,then white armed nausicaa had formed a plan 
1684,folding the clothes  she packed them in the wagon  and yoked the mules  and then she climbed inside 
1685,she gave odysseus some clear instructions 
1686,stranger  get ready  you must go to town  and i will have you meet the best of all our people 
1687,you seem smart  do as i say 
1688,while we are passing through the fields and farmlands  you have to follow quickly with the girls
1689,behind the mules  and let me lead the way 
1690,then we will reach the lofty city wall  which has a scenic port on either side  and one slim gate  where curved ships are drawn up along the road  a special spot for each 
1691,the meeting place surrounds poseidon s shrine  fitted with heavy stones set deep in earth 
1692,and there the workers make the ships equipment cables and sails and there they plane the oars 
1693,phaeacians do not care for archery 
1694,their passion is for sails and oars and ships  on which they love to cross the dark gray ocean 
1695,the people in the town are proud  i worry that they may speak against me  someone rude may say  who is that big strong man with her 
1696,where did she find that stranger 
1697,will he be her husband 
1698,she has got him from a ship  a foreigner  since no one lives near here  or else a god  the answer to her prayers  descended from the sky to hold her tight 
1699,better if she has found herself a man from elsewhere  since she scorns the people here  although she has so many noble suitors 
1700,so they will shame me  i myself would blame a girl who got too intimate with men before her marriage  and who went against her loving parents rules 
1701,but listen  stranger  i will explain the quickest way to gain my father s help to make your way back home 
1702,beside the road there is a grove of poplars 
1703,it has a fountain  and a meadow round it 
1704,it is athena s place  where father has his orchard and estate  as far from town as human voice can carry 
1705,sit down there and wait until i reach my father s house in town 
1706,but when you think i have arrived  walk on and ask directions for the palace of king alcinous  my mighty father 
1707,it will be very easy finding it  a tiny child could guide you there 
1708,it is
1709,unlike the other houses in phaeacia 
1710,go through the courtyard  in the house and on straight to the great hall 
1711,you will find my mother sitting beside the hearth by firelight  and spinning her amazing purple wool 
1712,she leans against a pillar  slaves behind her 
1713,my father has a throne right next to hers  he sits and sips his wine  just like a god 
1714,but pass him by  embrace my mother s knees to supplicate 
1715,if you do this  you quickly
1716,will reach your home  however far it is  in happiness 
1717,if she is good to you  and looks upon you kindly in her heart  you can be sure of getting to your house  back to your family and native land 
1718,with that  she used her shining whip to urge the mules to go 
1719,they left the river streams  and trotted well and clipped their hooves along 
1720,she drove an easy pace to let her slaves and great odysseus keep up on foot 
1721,the sun was setting when they reached the grove  the famous sanctuary of athena 
1722,odysseus sat in it  and at once he prayed to mighty zeus daughter 
1723,hear me  daughter of zeus  unvanquished queen  if ever  when that earth shaker god was wrecking me  you helped me may they pity me and give me kind welcome in phaeacia 
1724,and athena heard him but did not yet appear to him  respecting her own brother in his fury
1725,against odysseus till he reached home 
1726,a magical kingdom odysseus sat patiently and prayed 
1727,meanwhile  the fine strong mules conveyed the girl to town  she reached her father s palace gate 
1728,her brothers gathered round her like immortals 
1729,they took the harness off the mules and brought the clothes inside 
1730,she went to her own room 
1731,eurymedusa  her old slave  had lit a fire for her 
1732,this woman had been brought from apeire by ship  long years before 
1733,the people chose to give her to the king 
1734,because they bowed before him like a god 
1735,she used to babysit young nausicaa  and now she lit her fire and cooked her meal 
1736,odysseus walked briskly to the town 
1737,athena helpfully surrounded him with mist that kept him safe him from rude remarks from people who might ask him who he was 
1738,when he had almost reached the lovely city  bright eyed athena met him  like a girl  young and unmarried  with a water pitcher 
1739,she stopped in front of him 
1740,odysseus said  child  would you escort me to the house of king alcinous  who rules this land 
1741,i have been through hard times 
1742,i traveled here from far away  i am a foreigner  and i know no one who lives here in town or anywhere round here 
1743,with twinkling eyes the goddess answered  mr  foreigner  i will take you to where you want to go 
1744,the king lives near my father s home 
1745,but you
1746,must walk in silence 
1747,do not look at people  and ask no questions 
1748,people here are not too keen on strangers coming from abroad  although they like to cross the sea themselves 
1749,they know their ships go very fast 
1750,poseidon gave them this gift 
1751,their boats can fly like wings  or quick as thoughts 
1752,the goddess led him there 
1753,he followed closely in her skipping steps 
1754,the seafaring phaeacians did not see him as he passed through the town  since that great goddess 
1755,pigtailed athena  in her care for him made him invisible with magic mist 
1756,he was amazed to see the ships and harbors and meeting places of the noblemen  and high walls set with stakes on top a wonder  they reached the splendid palace of the king 
1757,divine athena winked at him and said  here  mr  foreigner  this is the house you wanted me to take you to 
1758,you will find them  the king and queen  inside at dinner 
1759,do not be scared  go in 
1760,the brave succeed in all adventures  even those who come from countries far away 
1761,first greet the queen 
1762,arete is her name 
1763,the king and queen have common ancestry nausithous 
1764,eurymedon was long ago the king over the giants  who were proud and bad 
