,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
792,793,"792,SMASH!",-0.75,-1,0,-1,10,1,  smash ,-1.0375627812959562,-1.1538461538461537,-9.27850001486799,-18.092783505154635,-1.0075419774751235,-1.0,-10.542112432937685,-1.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,-0.7688056563506326,-1.0,-8.683350717749377,-16.0,-0.08293795620437962,-0.14416058394160583,-0.13138686131386862,-0.3010948905109489,-0.16489507299270073,-1.2475222557579477,-0.9046812292119605,-0.8779988143014771,-1.2123542516724264,-0.08293795620437962,-1.2475222557579477,-0.14416058394160583,-0.9046812292119605,-0.13138686131386862,-0.8779988143014771,-0.3010948905109489,-1.2123542516724264
793,794,"793,The door was hit with such force that it swung clean off its hinges and with a deafening crash landed flat on the floor.",-1.85,0,-1,-1,124,24,  the door was hit with such force that it swung clean off its hinges and with a deafening crash landed flat on the floor ,-2.5264226436968475,-2.8461538461538463,-0.9641740602839579,-1.8595360824742266,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.533335265578997,-1.0,-0.2055701477546596,-0.041666666666666664,-0.7688056563506326,-1.0,-0.1620949702584753,-0.6666666666666666,-0.08366788321167888,-0.14416058394160583,-0.13503649635036497,-0.30474452554744524,-0.1669023722627737,-1.2571832400450749,-0.9046812292119605,-0.9021538279512036,-1.2581300385409881,-0.08366788321167888,-1.2571832400450749,-0.14416058394160583,-0.9046812292119605,-0.13503649635036497,-0.9021538279512036,-0.30474452554744524,-1.2581300385409881
794,795,"794,A giant of a man was standing in the doorway.",0.0,0,0,1,49,10,  a giant of a man was standing in the doorway ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,1.1373183292162394,1.0,1.0975689228488754,1.6,-0.08476277372262779,-0.14416058394160583,-0.13686131386861314,-0.3029197080291971,-0.16717609489051097,-1.2716747164757656,-0.9046812292119605,-0.9142313347760668,-1.2352421451067077,-0.08476277372262779,-1.2716747164757656,-0.14416058394160583,-0.9046812292119605,-0.13686131386861314,-0.9142313347760668,-0.3029197080291971,-1.2352421451067077
795,796,"795,""His face was almost completely hidden by a long, shaggy mane of hair and a wild, tangled beard, but you could make out his eyes, glinting like black beetles under all the hair.""",-0.35,-1,2,-3,182,33,   his face was almost completely hidden by a long  shaggy mane of hair and a wild  tangled beard  but you could make out his eyes  glinting like black beetles under all the hair  ,-0.49615919496835953,-0.5384615384615384,-0.14280383510551828,-0.2558575445173383,-1.0075419774751235,-1.0,-0.27129945726289045,-0.030303030303030304,1.0394449265206998,2.0,0.3108688352152701,0.06060606060606061,-2.674929641917504,-3.0,-0.5999460560979287,-1.4545454545454546,-0.0817518248175183,-0.14051094890510948,-0.12956204379562045,-0.3029197080291971,-0.16368613138686133,-1.2318231562913662,-0.8616159047209007,-0.8659213074766136,-1.2352421451067077,-0.0817518248175183,-1.2318231562913662,-0.14051094890510948,-0.8616159047209007,-0.12956204379562045,-0.8659213074766136,-0.3029197080291971,-1.2352421451067077
796,797,"796,""The giant squeezed his way into the hut, stooping so that his head just brushed the ceiling.""",0.0,0,0,1,98,17,   the giant squeezed his way into the hut  stooping so that his head just brushed the ceiling  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,1.1373183292162394,1.0,0.7314382411152508,0.9411764705882353,-0.08074817518248181,-0.14233576642335766,-0.1259124087591241,-0.3029197080291971,-0.16297901459854017,-1.2185393028965665,-0.8831485669664306,-0.8417662938268871,-1.2352421451067077,-0.08074817518248181,-1.2185393028965665,-0.14233576642335766,-0.8831485669664306,-0.1259124087591241,-0.8417662938268871,-0.3029197080291971,-1.2352421451067077
797,798,"797,""He bent down, picked up the door, and fitted it easily back into its frame.""",0.0,-1,0,0,81,15,   he bent down  picked up the door  and fitted it easily back into its frame  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,-1.0075419774751235,-1.0,-0.6564549438506952,-0.06666666666666667,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,-0.07983576642335773,-0.14051094890510948,-0.12226277372262774,-0.3010948905109489,-0.16092609489051096,-1.2064630725376575,-0.8616159047209007,-0.8176112801771604,-1.2123542516724264,-0.07983576642335773,-1.2064630725376575,-0.14051094890510948,-0.8616159047209007,-0.12226277372262774,-0.8176112801771604,-0.3010948905109489,-1.2123542516724264
798,799,"798,The noise of the storm outside dropped a little.",-0.25,-1,-1,-2,52,9,  the noise of the storm outside dropped a little ,-0.36080829838646034,-0.3846153846153846,-0.3549716425590183,-0.670103092783505,-1.0075419774751235,-1.0,-1.1272005385691235,-0.1111111111111111,-0.533335265578997,-1.0,-0.556238592981155,-0.1111111111111111,-1.7218676491340685,-2.0,-1.7675489516698044,-3.5555555555555554,-0.07828467153284678,-0.13686131386861314,-0.11496350364963503,-0.3010948905109489,-0.15780109489051097,-1.1859334809275124,-0.8185505802298408,-0.7693012528777072,-1.2123542516724264,-0.07828467153284678,-1.1859334809275124,-0.13686131386861314,-0.8185505802298408,-0.11496350364963503,-0.7693012528777072,-0.3010948905109489,-1.2123542516724264
799,800,"799,He turned to look at them all.",0.0,0,0,0,34,7,  he turned to look at them all ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,-0.07673357664233582,-0.13686131386861314,-0.11678832116788321,-0.29744525547445255,-0.1569571167883212,-1.1654038893173673,-0.8185505802298408,-0.7813787597025705,-1.1665784648038644,-0.07673357664233582,-1.1654038893173673,-0.13686131386861314,-0.8185505802298408,-0.11678832116788321,-0.7813787597025705,-0.29744525547445255,-1.1665784648038644
800,801,"800,""""""Couldn't make us a cup o' tea, could yeh? It's not been an easy journey...""""""",1.2,1,1,1,84,15,     could not make us a cup of tea  could yeh  it is not been an easy journey      ,1.601779702051078,1.846153846153846,0.9766933606932436,1.9298969072164947,1.1536424557410099,1.0,0.755781840304589,0.06666666666666667,0.5151848624874675,1.0,0.34147262679867335,0.06666666666666667,1.1373183292162394,1.0,0.8011774185883221,1.0666666666666667,-0.07782846715328473,-0.13686131386861314,-0.11678832116788321,-0.29744525547445255,-0.15723083941605842,-1.179895365748058,-0.8185505802298408,-0.7813787597025705,-1.1665784648038644,-0.07782846715328473,-1.179895365748058,-0.13686131386861314,-0.8185505802298408,-0.11678832116788321,-0.7813787597025705,-0.29744525547445255,-1.1665784648038644
801,802,"801,He strode over to the sofa where Dudley sat frozen with fear.",-1.0,-2,-2,-1,65,12,  he strode over to the sofa where dudley sat frozen with fear ,-1.3759400227507044,-1.5384615384615383,-1.0413969019674008,-2.010309278350515,-2.08813419408319,-2.0,-1.7156325319671584,-0.16666666666666666,-1.0575953296122291,-2.0,-0.8367733491623514,-0.16666666666666666,-0.7688056563506326,-1.0,-0.5325843505841666,-1.3333333333333333,-0.07691605839416064,-0.13503649635036497,-0.11496350364963503,-0.2937956204379562,-0.15517791970802922,-1.167819135389149,-0.797017917984311,-0.7693012528777072,-1.1208026779353024,-0.07691605839416064,-1.167819135389149,-0.13503649635036497,-0.797017917984311,-0.11496350364963503,-0.7693012528777072,-0.2937956204379562,-1.1208026779353024
802,803,"802,""""""Budge up, yeh great lump,"""" said the stranger.""",-0.4,0,3,-2,54,8,     budge up  yeh great lump    said the stranger  ,-0.5638346432593092,-0.6153846153846154,-0.6295417463223714,-1.2061855670103092,0.0730502391329433,0.0,0.04966344822694688,0.0,1.5637049905539322,3.0,1.8984405236043131,0.375,-1.7218676491340685,-2.0,-2.014541871886932,-4.0,-0.0773722627737227,-0.13503649635036497,-0.11496350364963503,-0.2956204379562044,-0.15574817518248177,-1.1738572505686036,-0.797017917984311,-0.7693012528777072,-1.1436905713695837,-0.0773722627737227,-1.1738572505686036,-0.13503649635036497,-0.797017917984311,-0.11496350364963503,-0.7693012528777072,-0.2956204379562044,-1.1436905713695837
803,804,"803,""Dudley squeaked and ran to hide behind his mother, who was crouching, terrified, behind Uncle Vernon.""",-1.25,0,-4,-1,107,16,   dudley squeaked and ran to hide behind his mother  who was crouching  terrified  behind uncle vernon  ,-1.7143172642054523,-1.923076923076923,-0.977044533897865,-1.884664948453608,0.0730502391329433,0.0,0.04966344822694688,0.0,-2.106115457678694,-4.0,-1.257575483434146,-0.25,-0.7688056563506326,-1.0,-0.34733966042132103,-1.0,-0.07627737226277378,-0.13503649635036497,-0.11496350364963503,-0.2956204379562044,-0.15547445255474454,-1.1593657741379129,-0.797017917984311,-0.7693012528777072,-1.1436905713695837,-0.07627737226277378,-1.1593657741379129,-0.13503649635036497,-0.797017917984311,-0.11496350364963503,-0.7693012528777072,-0.2956204379562044,-1.1436905713695837
804,805,"804,""""""An' here's Harry!"""" said the giant.""",0.0,0,0,-1,43,6,     an  here is harry    said the giant  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,-0.7688056563506326,-1.0,-1.2735631112355492,-2.6666666666666665,-0.07764598540145991,-0.13686131386861314,-0.12043795620437957,-0.29927007299270075,-0.15855383211678836,-1.177480119676276,-0.8185505802298408,-0.8055337733522971,-1.1894663582381457,-0.07764598540145991,-1.177480119676276,-0.13686131386861314,-0.8185505802298408,-0.12043795620437957,-0.8055337733522971,-0.29927007299270075,-1.1894663582381457
805,806,"805,""Harry looked up into the fierce, wild, shadowy face and saw that the beetle eyes were crinkled in a smile.""",-1.0,-2,2,-2,112,20,   harry looked up into the fierce  wild  shadowy face and saw that the beetle eyes were crinkled in a smile  ,-1.3759400227507044,-1.5384615384615383,-0.6295417463223714,-1.2061855670103092,-2.08813419408319,-2.0,-1.0095141398895164,-0.1,1.0394449265206998,2.0,0.5097934805073912,0.1,-1.7218676491340685,-2.0,-0.6807801027144432,-1.6,-0.07801094890510955,-0.13686131386861314,-0.12043795620437957,-0.29927007299270075,-0.15864507299270075,-1.1823106118198399,-0.8185505802298408,-0.8055337733522971,-1.1894663582381457,-0.07801094890510955,-1.1823106118198399,-0.13686131386861314,-0.8185505802298408,-0.12043795620437957,-0.8055337733522971,-0.29927007299270075,-1.1894663582381457
806,807,"806,""""""Las' time I saw you, you was only a baby,"""" said the giant.""",0.6,0,0,1,67,13,     las  time i saw you  you was only a baby    said the giant  ,0.7896743225596828,0.923076923076923,0.5585019718844445,1.11340206185567,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,1.1373183292162394,1.0,0.8923748045146463,1.2307692307692308,-0.07883211678832124,-0.1386861313868613,-0.12226277372262774,-0.3010948905109489,-0.1602189781021898,-1.1931792191428578,-0.8400832424753708,-0.8176112801771604,-1.2123542516724264,-0.07883211678832124,-1.1931792191428578,-0.1386861313868613,-0.8400832424753708,-0.12226277372262774,-0.8176112801771604,-0.3010948905109489,-1.2123542516724264
807,808,"807,""""""Yeh look a lot like yet dad, but yeh've got yet mom's eyes.""""""",0.5,1,2,0,69,13,     yeh look a lot like yet dad  but yeh ve got yet mom own eyes    ,0.6543234259777837,0.7692307692307692,0.4634584744278993,0.9278350515463917,1.1536424557410099,1.0,0.8644154390857648,0.07692307692307693,1.0394449265206998,2.0,0.7816963980368584,0.15384615384615385,0.1842563364328035,0.0,0.208394410067216,0.0,-0.07928832116788329,-0.1386861313868613,-0.12226277372262774,-0.29927007299270075,-0.15987682481751828,-1.1992173343223125,-0.8400832424753708,-0.8176112801771604,-1.1894663582381457,-0.07928832116788329,-1.1992173343223125,-0.1386861313868613,-0.8400832424753708,-0.12226277372262774,-0.8176112801771604,-0.29927007299270075,-1.1894663582381457
808,809,"808,Uncle Vernon made a funny rasping noise.",0.8,-2,4,-1,44,7,  uncle vernon made a funny rasping noise ,1.0603761157234814,1.2307692307692308,1.4003158064995598,2.7569955817378498,-2.08813419408319,-2.0,-2.9765582321058055,-0.2857142857142857,2.087965054587164,4.0,2.890331268673543,0.5714285714285714,-0.7688056563506326,-1.0,-1.0618548939065828,-2.2857142857142856,-0.0795620437956205,-0.13686131386861314,-0.12408759124087591,-0.3010948905109489,-0.1604014598540146,-1.202840203429985,-0.8185505802298408,-0.8296887870020238,-1.2123542516724264,-0.0795620437956205,-1.202840203429985,-0.13686131386861314,-0.8185505802298408,-0.12408759124087591,-0.8296887870020238,-0.3010948905109489,-1.2123542516724264
809,810,"809,""I demand that you leave at once, sit!"""" he said. """"You are breaking and entering!""""""",-1.35,-1,-2,-2,89,15,   i demand that you leave at once  sit    he said    you are breaking and entering    ,-1.8496681607873517,-2.076923076923077,-1.123767933096407,-2.1711340206185565,-1.0075419774751235,-1.0,-0.6564549438506952,-0.06666666666666667,-1.0575953296122291,-2.0,-0.6684524954536336,-0.13333333333333333,-1.7218676491340685,-2.0,-0.9771716069749963,-2.1333333333333333,-0.07974452554744532,-0.13503649635036497,-0.12226277372262774,-0.3010948905109489,-0.15953467153284673,-1.2052554495017667,-0.797017917984311,-0.8176112801771604,-1.2123542516724264,-0.07974452554744532,-1.2052554495017667,-0.13503649635036497,-0.797017917984311,-0.12226277372262774,-0.8176112801771604,-0.3010948905109489,-1.2123542516724264
810,811,"810,""""""Ah, shut up, Dursley, yeh great prune,"""" said the giant; he reached over the back of the sofa, jerked the gun out of Uncle Vernon's hands, bent it into a knot as easily as if it had been made of rubber, and threw it into a corner of the room.""",-0.4,0,3,-1,250,50,     ah  shut up  dursley  yeh great prune    said the giant  he reached over the back of the sofa  jerked the gun out of uncle vernon own hands  bent it into a knot as easily as if it had been made of rubber  and threw it into a corner of the room  ,-0.5638346432593092,-0.6153846153846154,-0.11060425020963417,-0.19298969072164945,0.0730502391329433,0.0,0.04966344822694688,0.0,1.5637049905539322,3.0,0.30780845605692975,0.06,-0.7688056563506326,-1.0,0.030559507510884164,-0.32,-0.07928832116788329,-0.1332116788321168,-0.12226277372262774,-0.3010948905109489,-0.15896441605839418,-1.1992173343223125,-0.775485255738781,-0.8176112801771604,-1.2123542516724264,-0.07928832116788329,-1.1992173343223125,-0.1332116788321168,-0.775485255738781,-0.12226277372262774,-0.8176112801771604,-0.3010948905109489,-1.2123542516724264
811,812,"811,""Uncle Vernon made another funny noise, like a mouse being trodden on.""",1.3,-1,6,-1,75,12,   uncle vernon made another funny noise  like a mouse being trodden on  ,1.7371305986329775,2.0,1.3267702429915187,2.6134020618556697,-1.0075419774751235,-1.0,-0.8329845418701058,-0.08333333333333333,3.1364851826536286,6.0,2.529643725012005,0.5,-0.7688056563506326,-1.0,-0.5325843505841666,-1.3333333333333333,-0.07746350364963511,-0.12956204379562045,-0.11861313868613138,-0.3010948905109489,-0.15668339416058397,-1.1750648736044946,-0.7324199312477212,-0.7934562665274338,-1.2123542516724264,-0.07746350364963511,-1.1750648736044946,-0.12956204379562045,-0.7324199312477212,-0.11861313868613138,-0.7934562665274338,-0.3010948905109489,-1.2123542516724264
812,813,"812,""""""Anyway -- Harry,"""" said the giant, turning his back on the Dursleys, """"a very happy birthday to yeh. Got summat fer yeh here -- I mighta sat on it at some point, but it' taste all right.""""""",2.35,2,3,1,196,37,     anyway    harry    said the giant  turning his back on the dursleys    a very happy birthday to yeh  got summat fer yeh here    i mighta sat on it at some point  but it  taste all right    ,3.158315012742919,3.6153846153846154,0.7729920269552967,1.5321816662022847,2.234234672349077,2.0,0.622191874235846,0.05405405405405406,1.5637049905539322,3.0,0.41426002299703785,0.08108108108108109,1.1373183292162394,1.0,0.448711845954151,0.43243243243243246,-0.07655109489051101,-0.12956204379562045,-0.11678832116788321,-0.29744525547445255,-0.1550866788321168,-1.1629886432455856,-0.7324199312477212,-0.7813787597025705,-1.1665784648038644,-0.07655109489051101,-1.1629886432455856,-0.12956204379562045,-0.7324199312477212,-0.11678832116788321,-0.7813787597025705,-0.29744525547445255,-1.1665784648038644
813,814,"813,From an inside pocket of his black overcoat he pulled a slightly squashed box.",-0.85,0,0,-1,82,14,  from an inside pocket of his black overcoat he pulled a slightly squashed box ,-1.1729136778778555,-1.3076923076923077,-0.7619237606368451,-1.4646539027982326,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,-0.7688056563506326,-1.0,-0.4267302419196834,-1.1428571428571428,-0.0783759124087592,-0.13138686131386862,-0.1259124087591241,-0.3029197080291971,-0.15964872262773724,-1.1871411039634034,-0.753952593493251,-0.8417662938268871,-1.2352421451067077,-0.0783759124087592,-1.1871411039634034,-0.13138686131386862,-0.753952593493251,-0.1259124087591241,-0.8417662938268871,-0.3029197080291971,-1.2352421451067077
814,815,"814,Harry opened it with trembling fingers.",-0.5,0,-2,-2,43,6,  harry opened it with trembling fingers ,-0.6991855398412083,-0.7692307692307692,-1.0413969019674008,-2.010309278350515,0.0730502391329433,0.0,0.04966344822694688,0.0,-1.0575953296122291,-2.0,-1.6783776177059404,-0.3333333333333333,-1.7218676491340685,-2.0,-2.755520632538315,-5.333333333333333,-0.0783759124087592,-0.13138686131386862,-0.1259124087591241,-0.30656934306569344,-0.16056113138686134,-1.1871411039634034,-0.753952593493251,-0.8417662938268871,-1.2810179319752695,-0.0783759124087592,-1.1871411039634034,-0.13138686131386862,-0.753952593493251,-0.1259124087591241,-0.8417662938268871,-0.30656934306569344,-1.2810179319752695
815,816,"815,""Inside was a large, sticky chocolate cake with Happy Birthday Harry written on it in green icing.""",1.9,0,3,3,103,17,   inside was a large  sticky chocolate cake with happy birthday harry written on it in green icing  ,2.5492359781243725,2.923076923076923,1.369167097249095,2.696179502728926,0.0730502391329433,0.0,0.04966344822694688,0.0,1.5637049905539322,3.0,0.8959413213685673,0.17647058823529413,3.043442314783112,3.0,1.7775259032113206,2.823529411764706,-0.0815693430656935,-0.1332116788321168,-0.13503649635036497,-0.3083941605839416,-0.1645529197080292,-1.2294079102195845,-0.775485255738781,-0.9021538279512036,-1.3039058254095501,-0.0815693430656935,-1.2294079102195845,-0.1332116788321168,-0.775485255738781,-0.13503649635036497,-0.9021538279512036,-0.3083941605839416,-1.3039058254095501
816,817,"816,Harry looked up at the giant.",0.0,0,0,-1,33,6,  harry looked up at the giant ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,-0.7688056563506326,-1.0,-1.2735631112355492,-2.6666666666666665,-0.0804744525547446,-0.1332116788321168,-0.13503649635036497,-0.30656934306569344,-0.16382299270072995,-1.214916433788894,-0.775485255738781,-0.9021538279512036,-1.2810179319752695,-0.0804744525547446,-1.214916433788894,-0.1332116788321168,-0.775485255738781,-0.13503649635036497,-0.9021538279512036,-0.30656934306569344,-1.2810179319752695
817,818,"817,""He meant to say thank you, but the words got lost on the way to his mouth, and what he said instead was, """"Who are you?""""""",-0.25,0,-1,-2,127,26,   he meant to say thank you  but the words got lost on the way to his mouth  and what he said instead was    who are you    ,-0.36080829838646034,-0.3846153846153846,-0.13056338467550868,-0.23195876288659792,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.533335265578997,-1.0,-0.1893854502826675,-0.038461538461538464,-1.7218676491340685,-2.0,-0.4755859843802142,-1.2307692307692308,-0.0815693430656935,-0.1332116788321168,-0.13686131386861314,-0.3083941605839416,-0.16500912408759127,-1.2294079102195845,-0.775485255738781,-0.9142313347760668,-1.3039058254095501,-0.0815693430656935,-1.2294079102195845,-0.1332116788321168,-0.775485255738781,-0.13686131386861314,-0.9142313347760668,-0.3083941605839416,-1.3039058254095501
818,819,"818,The giant chuckled.",0.0,0,0,0,23,3,  the giant chuckled ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,-0.07901459854014606,-0.12956204379562045,-0.1332116788321168,-0.30474452554744524,-0.16163321167883213,-1.1955944652146397,-0.7324199312477212,-0.8900763211263402,-1.2581300385409881,-0.07901459854014606,-1.1955944652146397,-0.12956204379562045,-0.7324199312477212,-0.1332116788321168,-0.8900763211263402,-0.30474452554744524,-1.2581300385409881
819,820,"819,""""""True, I haven't introduced meself. Rubeus Hagrid, Keeper of Keys and Grounds at Hogwarts.""""""",1.1,0,2,1,99,14,     true  i have not introduced meself  rubeus hagrid  keeper of keys and grounds at hogwarts    ,1.466428805469179,1.6923076923076923,0.9590424254513139,1.8954344624447719,0.0730502391329433,0.0,0.04966344822694688,0.0,1.0394449265206998,2.0,0.726206006704314,0.14285714285714285,1.1373183292162394,1.0,0.8435190620541155,1.1428571428571428,-0.07947080291970811,-0.12956204379562045,-0.13503649635036497,-0.3029197080291971,-0.16174726277372264,-1.2016325803940942,-0.7324199312477212,-0.9021538279512036,-1.2352421451067077,-0.07947080291970811,-1.2016325803940942,-0.12956204379562045,-0.7324199312477212,-0.13503649635036497,-0.9021538279512036,-0.3029197080291971,-1.2352421451067077
820,821,"820,He held out an enormous hand and shook Harry's whole arm.",0.0,0,0,0,61,11,  he held out an enormous hand and shook harry own whole arm ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,-0.07874087591240883,-0.13138686131386862,-0.14051094890510948,-0.3010948905109489,-0.16293339416058394,-1.191971596106967,-0.753952593493251,-0.9383863484257933,-1.2123542516724264,-0.07874087591240883,-1.191971596106967,-0.13138686131386862,-0.753952593493251,-0.14051094890510948,-0.9383863484257933,-0.3010948905109489,-1.2123542516724264
821,822,"821,""""""What about that tea then, eh?"""" he said, rubbing his hands together.""",0.0,0,0,0,76,12,     what about that tea then  eh    he said  rubbing his hands together  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,-0.07965328467153292,-0.1332116788321168,-0.14416058394160583,-0.3010948905109489,-0.1645301094890511,-1.2040478264658758,-0.775485255738781,-0.9625413620755199,-1.2123542516724264,-0.07965328467153292,-1.2040478264658758,-0.1332116788321168,-0.775485255738781,-0.14416058394160583,-0.9625413620755199,-0.3010948905109489,-1.2123542516724264
822,823,"822,""""""I'd not say no ter summat stronger if yeh've got it, mind.""""""",0.5,1,1,0,68,12,     I would not say no ter summat stronger if yeh ve got it  mind    ,0.6543234259777837,0.7692307692307692,0.5030599317014598,1.0051546391752575,1.1536424557410099,1.0,0.9323114383239995,0.08333333333333333,0.5151848624874675,1.0,0.4256330536530322,0.08333333333333333,0.1842563364328035,0.0,0.208394410067216,0.0,-0.08184306569343072,-0.1332116788321168,-0.145985401459854,-0.3010948905109489,-0.1655337591240876,-1.2330307793272572,-0.775485255738781,-0.9746188689003833,-1.2123542516724264,-0.08184306569343072,-1.2330307793272572,-0.1332116788321168,-0.775485255738781,-0.145985401459854,-0.9746188689003833,-0.3010948905109489,-1.2123542516724264
823,824,"823,His eyes fell on the empty grate with the shriveled chip bags in it and he snorted.",-0.75,-2,-1,-2,87,17,  his eyes fell on the empty grate with the shriveled chip bags in it and he snorted ,-1.0375627812959562,-1.1538461538461537,-0.5568614247379544,-1.0642813826561552,-2.08813419408319,-2.0,-1.1964278319100687,-0.11764705882352941,-0.533335265578997,-1.0,-0.2922058812812055,-0.058823529411764705,-1.7218676491340685,-2.0,-0.8376932520288536,-1.8823529411764706,-0.08211678832116795,-0.13138686131386862,-0.145985401459854,-0.3010948905109489,-0.16514598540145986,-1.23665364843493,-0.753952593493251,-0.9746188689003833,-1.2123542516724264,-0.08211678832116795,-1.23665364843493,-0.13138686131386862,-0.753952593493251,-0.145985401459854,-0.9746188689003833,-0.3010948905109489,-1.2123542516724264
824,825,"824,""He bent down over the fireplace; they couldn't see what he was doing but when he drew back a second later, there was a roaring fire there.""",-0.65,-1,-2,0,144,27,   he bent down over the fireplace  they could not see what he was doing but when he drew back a second later  there was a roaring fire there  ,-0.9022118847140572,-1.0,-0.30920995859845946,-0.5807560137457044,-1.0075419774751235,-1.0,-0.3426245473717432,-0.037037037037037035,-1.0575953296122291,-2.0,-0.36921542219369075,-0.07407407407407407,0.1842563364328035,0.0,0.208394410067216,0.0,-0.07992700729927013,-0.12956204379562045,-0.14233576642335766,-0.2956204379562044,-0.16186131386861316,-1.2076706955735483,-0.7324199312477212,-0.9504638552506568,-1.1436905713695837,-0.07992700729927013,-1.2076706955735483,-0.12956204379562045,-0.7324199312477212,-0.14233576642335766,-0.9504638552506568,-0.2956204379562044,-1.1436905713695837
825,826,"825,It filled the whole damp hut with flickering light and Harry felt the warmth wash over him as though he'd sunk into a hot bath.",0.15,0,2,0,131,25,  it filled the whole damp hut with flickering light and harry felt the warmth wash over him as though he would sunk into a hot bath ,0.18059528794113644,0.23076923076923075,0.062374915161278216,0.1447422680412371,0.0730502391329433,0.0,0.04966344822694688,0.0,1.0394449265206998,2.0,0.4088009682821605,0.08,0.1842563364328035,0.0,0.208394410067216,0.0,-0.07992700729927013,-0.12956204379562045,-0.14233576642335766,-0.2956204379562044,-0.16186131386861316,-1.2076706955735483,-0.7324199312477212,-0.9504638552506568,-1.1436905713695837,-0.07992700729927013,-1.2076706955735483,-0.12956204379562045,-0.7324199312477212,-0.14233576642335766,-0.9504638552506568,-0.2956204379562044,-1.1436905713695837
826,827,"826,""The giant sat back down on the sofa, which sagged under his weight, and began taking all sorts of things out of the pockets of his coat: a copper kettle, a squashy package of sausages, a poker, a teapot, several chipped mugs, and a bottle of some amber liquid that he took a swig from before starting to make tea.""",-0.6,-1,0,-1,319,60,   the giant sat back down on the sofa  which sagged under his weight  and began taking all sorts of things out of the pockets of his coat  a copper kettle  a squashy package of sausages  a poker  a teapot  several chipped mugs  and a bottle of some amber liquid that he took a swig from before starting to make tea  ,-0.8345364364231075,-0.923076923076923,-0.13531555954833593,-0.24123711340206183,-1.0075419774751235,-1.0,-0.12686614979246366,-0.016666666666666666,-0.009075201545764772,0.0,0.00483091938123769,0.0,-0.7688056563506326,-1.0,0.06019865793693948,-0.26666666666666666,-0.0796532846715329,-0.12773722627737227,-0.14233576642335766,-0.2956204379562044,-0.1613366788321168,-1.2040478264658758,-0.7108872690021912,-0.9504638552506568,-1.1436905713695837,-0.0796532846715329,-1.2040478264658758,-0.12773722627737227,-0.7108872690021912,-0.14233576642335766,-0.9504638552506568,-0.2956204379562044,-1.1436905713695837
