,parag_no,sect_no,parag_raw,parag_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr
678,678,12,"Now while the tinsmiths had been at work mending the Woodman himself,
another of the Winkies, who was a goldsmith, had made an axe-handle of
solid gold and fitted it to the Woodmans axe, instead of the old
broken handle. Others polished the blade until all the rust was removed
and it glistened like burnished silver.",now while the tinsmiths had been at work mending the woodman himself another of the winkies who was a goldsmith had made an axe handle of solid gold and fitted it to the woodmans axe instead of the old broken handle others polished the blade until all the rust was removed and it glistened like burnished silver,317,56,0.85,0.2990157699644591,0.5882352941176471,0.2990157699644591,0.21686741289444889,0.85,0.3384000165568631,0.6296296296296295,0.3384000165568631,0.3095610934633797,59.487795000905834,1.4459018159623034,1.3454339416638217,1.4459018159623034,1.0296551436803143,0.03125,-0.025905873222079,-0.011389521640091445,-0.025905873222079,-0.013297317378735423,-0.5049999999999997,-0.9246600390207872,-0.7228260869565214,-0.9246600390207872,-0.6652101092319437,14.241919094755264,0.6763404748179518,1.752124215507634,0.6763404748179518,0.6409600837180944,1.206840001913216,1.0049395351693495,1.179006065763999,1.0049395351693495,0.7641724421207001,"{'neg': 0.097, 'neu': 0.836, 'pos': 0.067, 'compound': -0.2023}",-0.2023,-0.6022671191080554,-0.2657820403337056,-0.6022671191080554,-0.14964778410778387,-0.10000000000000002,-0.7362658254565674,-0.4666666666666668,-0.7362658254565674,-0.3021629817079158,-0.07401830871986058,-0.7443904968408646,-0.3715073367692441,-0.7443904968408646,-0.2762022286173118,0.9993,1.0760346304283637,0.2490290269828291,1.0760346304283637,0.12607289229669283,14.240712022575948,0.8174406453875951,0.9135150778930227,0.8174406453875951,-0.3922550086105126
679,679,12,"As soon as he had spoken, the Tin Woodman began to chop, and in a short
time the tree fell over with a crash, whereupon the Scarecrows clothes
fell out of the branches and rolled off on the ground.",as soon as he had spoken the tin woodman began to chop and in a short time the tree fell over with a crash whereupon the scarecrows clothes fell out of the branches and rolled off on the ground,197,39,-2.0,-1.520657785051351,-1.647058823529412,-1.520657785051351,-1.054983293434006,-2.0,-1.4945239854327097,-1.4814814814814814,-1.4945239854327097,-1.0458776008415844,-64.32851600642485,-1.8176670849818821,-1.454916405131347,-1.8176670849818821,-1.5987879805831486,-0.44583333333333297,-0.4884246810853655,-0.5330296127562644,-0.4884246810853655,-0.34295014209927804,0.549,-0.3804131298014655,-0.20207509881422916,-0.3804131298014655,-0.34373485808770265,-21.956207888517724,-1.707018079828847,-2.7011811586795647,-1.707018079828847,-1.4188720187838728,-0.5314115160188091,-0.7141237667177917,-0.5191553145485418,-0.7141237667177917,-0.48316565614691087,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.5267}",-0.5267,-1.2384923492691893,-0.6919792419365434,-1.2384923492691893,-0.5594498297547317,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,-1.0,-1.100873892238728,-0.7726901062959936,-1.100873892238728,-0.4668470204199513,9.831113046347967,0.0807305750276517,0.28933704388361836,0.0807305750276517,-0.40939939595817654
680,680,12,"Dorothy picked them up and had the Winkies carry them back to the
castle, where they were stuffed with nice, clean straw; and behold!
here was the Scarecrow, as good as ever, thanking them over and over
again for saving him.",dorothy picked them up and had the winkies carry them back to the castle where they were stuffed with nice clean straw and behold here was the scarecrow as good as ever thanking them over and over again for saving him,224,41,3.8,2.1825375198931045,2.9019607843137254,2.1825375198931045,1.7000609963959221,3.8,2.235637141423263,2.8148148148148144,2.235637141423263,1.890232444447839,63.64599835422854,1.5555043637793058,1.4394799208065265,1.5555043637793058,1.5046628396138506,0.4041666666666667,0.33562629536974786,0.39635535307517067,0.33562629536974786,0.2423953764573827,3.5759999999999996,1.1826185535067766,1.2934782608695647,1.1826185535067766,0.6743970306918295,14.58409224286555,0.69886985320529,1.7942203582192784,0.69886985320529,0.8964912247203092,2.0977707671625585,1.886035491227801,2.049388862770649,1.886035491227801,1.8142781678214295,"{'neg': 0.038, 'neu': 0.784, 'pos': 0.178, 'compound': 0.765}",0.765,1.294837274032712,1.0050581357156934,1.294837274032712,0.7729297314031879,0.41666666666666663,1.1869966135120504,1.9444444444444444,1.1869966135120504,1.7196267251669999,0.4475988746316423,1.4799195883185348,2.09096272973151,1.4799195883185348,1.9125061411521604,0.9987,1.0753813292161394,0.24872240392477518,1.0753813292161394,0.21488875817089784,11.79996056528939,0.4096652019691891,0.5680270971656007,0.4096652019691891,-0.13333985105962964
681,681,12,"Now that they were reunited, Dorothy and her friends spent a few happy
days at the Yellow Castle, where they found everything they needed to
make them comfortable.",now that they were reunited dorothy and her friends spent a few happy days at the yellow castle where they found everything they needed to make them comfortable,163,28,1.6,0.7778772318107251,1.1764705882352942,0.7778772318107251,1.0199340145823779,1.6,0.8207484381330666,1.1851851851851851,0.8207484381330666,1.1654064695091941,46.16587225516543,1.094760577622508,1.0441323548413568,1.094760577622508,1.5981405203973547,0.425,0.3558236232240399,0.4191343963553529,0.3558236232240399,0.38869081568608765,0.971,-0.16250782079714504,0.006422924901185775,-0.16250782079714504,-0.056963561075787664,7.500635016788072,0.23248057333874503,0.922772005455261,0.23248057333874503,0.6751348068070131,1.4567896479294484,1.2521300362870305,1.4231910018959832,1.2521300362870305,1.8448816763606992,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.8779}",0.8779,1.5162609130129587,1.1533863233265453,1.5162609130129587,1.2988214500071524,0.18,0.30601833501674813,0.84,0.30601833501674813,1.0877867341484966,0.2692833419558819,0.7195362069221681,1.2491640397709793,0.7195362069221681,1.680061231516422,0.9989,1.0755990962868807,0.24882461161079314,1.0755990962868807,0.369186869061123,9.32345374674847,-0.004083876432228474,0.2174779507373161,-0.004083876432228474,0.2157641591439725
682,682,12,"But one day the girl thought of Aunt Em, and said, We must go back to
Oz, and claim his promise.",but one day the girl thought of aunt them and said we must go back to oz and claim his promise,96,21,1.0,0.3947880623337123,0.7058823529411765,0.3947880623337123,0.8376777645539116,1.0,0.43486970087210386,0.7407407407407407,0.43486970087210386,0.9711720579243283,24.724797930973505,0.5296135239106369,0.559200123934744,0.5296135239106369,1.1412095703864682,0.41666666666666696,0.34774469208232334,0.4100227790432803,0.34774469208232334,0.5168905934913242,1.5859999999999999,0.1550556034627059,0.3102766798418971,0.1550556034627059,0.5115949205272015,15.332105943688708,0.7481206018330769,1.8862453802703014,0.7481206018330769,1.8400643609629643,0.3180133135650264,0.12592442952167374,0.31067881831268357,0.12592442952167374,0.53697703107537,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.4497}",0.4497,0.6764592990949637,0.5908165276226762,0.6764592990949637,0.8870866174100563,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,0.6475,0.6929823529941203,0.06924570727718722,0.6929823529941203,0.30317154317222716,6.99629289843058,-0.3928817788142114,-0.11193129735019501,-0.3928817788142114,0.21712663142565067
683,683,12,"Yes, said the Woodman, at last I shall get my heart.",yes said the woodman at last i shall get my heart,52,11,0.8,0.26709167250804144,0.5490196078431373,0.26709167250804144,1.318171514628959,0.8,0.30624345511844964,0.5925925925925926,0.30624345511844964,1.4832445975571562,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,0.341666666666667,0.2750343118068722,0.3280182232346243,0.2750343118068722,0.8253635598157227,0.21699999999999992,-0.5518457425726372,-0.3661067193675889,-0.5518457425726372,-0.2650829914921862,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.40033704010325,0.20733940066164827,0.39110387282777404,0.20733940066164827,1.2905142095236504,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.4019,0.5827121782512454,0.5280168166590028,0.5827121782512454,1.5135185764811159,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,0.9913,1.0673239475987049,0.24494071954210955,1.0673239475987049,1.1115106673721071,4.40370744113575,-0.8260240724682392,-0.4789113566389232,-0.8260240724682392,0.7362649178274205
684,684,12,"And I shall get my brains, added the Scarecrow joyfully.",and i shall get my brains added the scarecrow joyfully,56,10,1.1,0.4586362572465478,0.7843137254901962,0.4586362572465478,2.0314562022403653,1.1,0.499182823748931,0.8148148148148149,0.499182823748931,2.2434074538051987,30.279310656411386,0.6760202036377089,0.6848263965187917,0.6760202036377089,2.9349312509963266,0.175,0.11345568897253583,0.145785876993166,0.11345568897253583,0.45251793910401367,1.258,-0.014311556142547893,0.14822134387351776,-0.014311556142547893,1.2114305892843402,8.128372959350388,0.2738121205807786,1.0,0.2738121205807786,2.048585617990216,1.2486550460785009,1.0462929913002834,1.2198567092899877,1.0462929913002834,4.427638739788683,"{'neg': 0.146, 'neu': 0.569, 'pos': 0.285, 'compound': 0.4019}",0.4019,0.5827121782512454,0.5280168166590028,0.5827121782512454,1.6648704341292273,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,0.9985,1.0751635621453979,0.2486201962387572,1.0751635621453979,1.2442024020566254,4.57840183562117,-0.796837944580725,-0.45418339287391724,-0.796837944580725,1.1806230415086345
685,685,12,"And I shall get my courage, said the Lion thoughtfully.",and i shall get my courage said the lion thoughtfully,55,10,1.85,0.9374977190928137,1.3725490196078431,0.9374977190928137,3.466724171214536,1.85,0.9815312453251344,1.3703703703703702,0.9815312453251344,3.7730034450360157,60.55862131282277,1.4741268165414112,1.3696527930375835,1.4741268165414112,5.869862501992653,0.3625,0.29523163966116384,0.3507972665148062,0.29523163966116384,0.9680447051718784,1.9280000000000002,0.33165184914867196,0.4792490118577075,0.33165184914867196,2.1440587252393457,16.256745918700776,0.8090007848169024,2.0,0.8090007848169024,4.097171235980432,0.8324366973856673,0.6346691949574251,0.8132378061933252,0.6346691949574251,2.951759159859122,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.7096}",0.7096,1.1861847532222103,0.9322735334690928,1.1861847532222103,2.939517442294351,0.4,1.1249558896743532,1.866666666666667,1.1249558896743532,6.768450790257312,0.17296660832580654,0.3088168348983002,0.7944683720721639,0.3088168348983002,3.0533954094787954,0.996,1.0724414737611294,0.2473426001635323,1.0724414737611294,1.2407936933188166,4.57840183562117,-0.796837944580725,-0.45418339287391724,-0.796837944580725,1.1806230415086345
686,686,12,"And I shall get back to Kansas, cried Dorothy, clapping her hands.
Oh, let us start for the Emerald City tomorrow!",and i shall get back to kansas cried dorothy clapping her hands oh let us start for the emerald city tomorrow,114,21,-1.0,-0.8821758359229964,-0.8627450980392158,-0.8821758359229964,-0.9848847357307496,-1.0,-0.8513927566644385,-0.7407407407407407,-0.8513927566644385,-0.9711720579243283,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,-0.2625,-0.3106881959675963,-0.33257403189066104,-0.3106881959675963,-0.37232488660456975,4.946,1.8900362628335992,1.9703557312252957,1.8900362628335992,2.7387665884794523,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,-0.6360266271300528,-0.8175840522282211,-0.6213576366253671,-0.8175840522282211,-1.07395406215074,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.3818}",-0.3818,-0.9543091314814325,-0.5016094068186296,-0.9543091314814325,-0.7531458094889028,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,0.996,1.0724414737611294,0.2473426001635323,1.0724414737611294,0.5294448755772452,6.99629289843058,-0.3928817788142114,-0.11193129735019501,-0.3928817788142114,0.21712663142565067
687,687,12,"This they decided to do. The next day they called the Winkies together
and bade them good-bye. The Winkies were sorry to have them go, and
they had grown so fond of the Tin Woodman that they begged him to stay
and rule over them and the Yellow Land of the West. Finding they were
determined to go, the Winkies gave Toto and the Lion each a golden
collar; and to Dorothy they presented a beautiful bracelet studded with
diamonds; and to the Scarecrow they gave a gold-headed walking stick,
to keep him from stumbling; and to the Tin Woodman they offered a
silver oil-can, inlaid with gold and set with precious jewels.",this they decided to do the next day they called the winkies together and bade them good bye the winkies were sorry to have them go and they had grown so fond of the tin woodman that they begged him to stay and rule over them and the yellow land of the west finding they were determined to go the winkies gave toto and the lion each a golden collar and to dorothy they presented a beautiful bracelet studded with diamonds and to the scarecrow they gave a gold headed walking stick to keep him from stumbling and to the tin woodman they offered a silver oil can inlaid with gold and set with precious jewels,617,113,4.8,2.8210194690214587,3.686274509803922,2.8210194690214587,0.7392916472819078,4.8,2.878768370191534,3.5555555555555554,2.878768370191534,0.8663198534404628,104.28271393528382,2.626613009545647,2.358559480229738,2.626613009545647,0.8945112984913004,-1.3458333333333332,-1.3609492443907805,-1.5170842824601374,-1.3609492443907805,-0.3561037887538601,6.359999999999999,2.620173956985517,2.668972332015809,2.620173956985517,0.2437688458976084,54.22408984101031,3.3088481933932785,6.670964793591835,3.3088481933932785,1.2093842950682567,2.8844627273339563,2.664043313840958,2.81793696480526,2.664043313840958,0.9051409010768288,"{'neg': 0.024, 'neu': 0.821, 'pos': 0.155, 'compound': 0.9555}",0.9555,1.668452891621171,1.25533731853117,1.668452891621171,0.3502794689407784,0.2642857142857143,0.6197671384245319,1.2333333333333334,0.6197671384245319,0.3957532857767392,0.3883625429101678,1.2273206052686723,1.8113176214622453,1.2273206052686723,0.5747937409197297,0.991,1.0669972969925927,0.2447874080130826,1.0669972969925927,0.0023404280755848143,24.3119001303862,2.500030318396789,2.3390901533501545,2.500030318396789,-0.6947796621116352
688,688,12,"Every one of the travelers made the Winkies a pretty speech in return,
and all shook hands with them until their arms ached.",every one of the travelers made the winkies a pretty speech in return and all shook hands with them until their arms ached,124,23,0.0,-0.24369388679464213,-0.07843137254901962,-0.24369388679464213,-0.07360348558841902,0.0,-0.20826152789616734,0.0,-0.20826152789616734,0.0,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,0.96875,0.8829738802210612,1.0136674259681093,0.8829738802210612,1.1294269971583404,0.6829999999999999,-0.31122044874322163,-0.1358695652173913,-0.31122044874322163,-0.12632491474871835,15.225921211054551,0.7411291823319118,1.873181913182216,0.7411291823319118,1.6684232727062978,0.3090717934455729,0.11708161308120558,0.301943520807402,0.11708161308120558,0.4764981713492571,"{'neg': 0.153, 'neu': 0.725, 'pos': 0.122, 'compound': 0.0516}",0.0516,-0.10430908600721708,0.06779215660513696,-0.10430908600721708,0.0929360693240457,0.25,0.566589375135077,1.1666666666666667,0.566589375135077,1.839252932135139,0.07947876639987791,-0.0898394139229775,0.35312744299233934,-0.0898394139229775,0.5781489939946258,0.7925,0.850863479281685,0.14334627964022895,0.850863479281685,0.3525731190824987,7.4177230426937495,-0.3224736004502229,-0.052277927432303216,-0.3224736004502229,0.13485063251500215
689,689,12,"Dorothy went to the Witchs cupboard to fill her basket with food for
the journey, and there she saw the Golden Cap. She tried it on her own
head and found that it fitted her exactly. She did not know anything
about the charm of the Golden Cap, but she saw that it was pretty, so
she made up her mind to wear it and carry her sunbonnet in the basket.",dorothy went to the witchs cupboard to fill her basket with food for the journey and there she saw the golden cap she tried it on her own head and found that it fitted her exactly she did not know anything about the charm of the golden cap but she saw that it was pretty so she made up her mind to wear it and carry her sunbonnet in the basket,349,71,4.5,2.6294748842829523,3.4509803921568634,2.6294748842829523,1.139299023403838,4.5,2.6858290015610526,3.333333333333333,2.6858290015610526,1.292616330617592,76.00690320249547,1.8813149482017875,1.719046190362861,1.8813149482017875,1.0376398406520084,0.7395833333333335,0.6608032738238493,0.7630979498861049,0.6608032738238493,0.25776338303393165,3.7899999999999996,1.2931202978833751,1.3992094861660076,1.2931202978833751,0.20336093415433287,28.04522035468814,1.5851779999039899,3.4502870986531957,1.5851779999039899,0.9955223279208628,0.9168676393264781,0.7181681203643108,0.8957214763804046,0.7181681203643108,0.45790775430223446,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.7311}",0.7311,1.228351345233506,0.9605202653878998,1.228351345233506,0.4265607289290932,0.33999999999999997,0.9016092838586426,1.5866666666666667,0.9016092838586426,0.8103074889744668,0.39787675391613747,1.267891652711816,1.8562326675081586,1.267891652711816,0.9623370197979084,0.9965,1.072985891437983,0.2475981193785773,1.072985891437983,0.07413192131533222,16.503617507876605,1.195503428030884,1.2338289895613102,1.195503428030884,-0.5611259127737867
690,690,12,"Then, being prepared for the journey, they all started for the Emerald
City; and the Winkies gave them three cheers and many good wishes to
carry with them.",then being prepared for the journey they all started for the emerald city and the winkies gave them three cheers and many good wishes to carry with them,156,28,3.45,1.9590688376981809,2.6274509803921573,1.9590688376981809,2.284336749154862,3.45,2.010541211354368,2.5555555555555554,2.010541211354368,2.5129076998791997,23.082936127582716,0.4863370841782573,0.5220661774206784,0.4863370841782573,0.7990702601986773,1.59375,1.4888937158498212,1.6970387243735767,1.4888937158498212,1.5363515925276434,4.888,1.8600871919277921,1.9416996047430823,1.8600871919277921,1.8903202387833569,22.501905050364215,1.2201948073269255,2.7683160163657825,1.2201948073269255,2.0254044204210393,2.039505507101228,1.828413409893159,1.9924674026543765,1.828413409893159,2.5828343469049786,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.8176}",0.8176,1.3979983316975568,1.074164093805426,1.3979983316975568,1.20960977050444,0.6,1.8694445757267213,2.8000000000000003,1.8694445757267213,3.6259557804949885,0.3590444559411758,1.1023007274653667,1.6729116910740998,1.1023007274653667,2.2533576378680666,0.9985,1.0751635621453979,0.2486201962387572,1.0751635621453979,0.36899208570467684,8.4493799579908,-0.15011506110160577,0.09375294490637615,-0.15011506110160577,-0.025466000118736027
691,691,13,The Winged Monkeys,the winged monkeys,18,3,0.0,-0.24369388679464213,-0.07843137254901962,-0.24369388679464213,-0.07360348558841902,0.0,-0.20826152789616734,0.0,-0.20826152789616734,0.0,0.0,-0.12208640926599337,0.0,-0.12208640926599337,0.0,0.0,-0.05620186500351701,-0.04555808656036481,-0.05620186500351701,-0.028640375892659966,0.0,-0.663896576823674,-0.4733201581027667,-0.663896576823674,-0.5396831346431171,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.20550890683432718,0.0,-0.20550890683432718,0.0,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,-0.6006,-0.6659930519680151,-0.5685813573180704,-0.6659930519680151,-2.8469298250614195,2.5028944124489,-1.1435922022810003,-0.7479711386420745,-1.1435922022810003,4.0897187880533
692,692,13,"You will remember there was no roadnot even a pathwaybetween the
castle of the Wicked Witch and the Emerald City. When the four
travelers went in search of the Witch she had seen them coming, and so
sent the Winged Monkeys to bring them to her. It was much harder to
find their way back through the big fields of buttercups and yellow
daisies than it was being carried. They knew, of course, they must go
straight east, toward the rising sun; and they started off in the right
way. But at noon, when the sun was over their heads, they did not know
which was east and which was west, and that was the reason they were
lost in the great fields. They kept on walking, however, and at night
the moon came out and shone brightly. So they lay down among the sweet
smelling yellow flowers and slept soundly until morningall but the
Scarecrow and the Tin Woodman.",you will remember there was no roadnot even a pathwaybetween the castle of the wicked witch and the emerald city when the four travelers went in search of the witch she had seen them coming and so sent the winged monkeys to bring them to her it was much harder to find their way back through the big fields of buttercups and yellow daisies than it was being carried they knew of course they must go straight east toward the rising sun and they started off in the right way but at noon when the sun was over their heads they did not know which was east and which was west and that was the reason they were lost in the great fields they kept on walking however and at night the moon came out and shone brightly so they lay down among the sweet smelling yellow flowers and slept soundly until morningall but the scarecrow and the tin woodman,855,160,3.0000000000000004,1.6717519605904214,2.274509803921569,1.6717519605904214,0.28521350665512374,3.0000000000000004,1.7211321584086463,2.2222222222222223,1.7211321584086463,0.38239899780770437,16.460434391069537,0.31178018987332473,0.37228522462360875,0.31178018987332473,0.09971793084954071,-0.45624999999999916,-0.49852334501251105,-0.5444191343963549,-0.49852334501251105,-0.10704340489881424,2.976,0.8728005786191172,0.9970355731225293,0.8728005786191172,-0.2807744282436679,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.19323022485860558,0.002518796747346843,0.18877366248721672,0.002518796747346843,0.04282375824937468,"{'neg': 0.071, 'neu': 0.848, 'pos': 0.082, 'compound': 0.7096}",0.7096,1.1861847532222103,0.9322735334690928,1.1861847532222103,0.18371984014339693,0.20667989417989416,0.4053327318267763,0.9645061728395061,0.4053327318267763,0.21857854579565658,0.5270535143026357,1.8187346465138132,2.4660551884908273,1.8187346465138132,0.5492648573540626,-0.9986,-1.0993495227435375,-0.7719746524938677,-1.0993495227435375,-0.20233428146357865,31.49652665195271,3.7003632145960843,3.356072895204673,3.7003632145960843,-0.836164887865607
693,693,13,"The next morning the sun was behind a cloud, but they started on, as if
they were quite sure which way they were going.",the next morning the sun was behind a cloud but they started on as if they were quite sure which way they were going,119,24,0.35,-0.020225204599718105,0.19607843137254902,-0.020225204599718105,0.20547639726766972,0.35,0.016834402172727567,0.25925925925925924,0.016834402172727567,0.2974214427393255,-23.93458870099624,-0.7529578890085671,-0.5413279819430757,-0.7529578890085671,-0.9666442591142589,-0.78125,-0.8136016595394672,-0.8997722095671988,-0.8136016595394672,-0.9236521225382585,-1.338,-1.3547906608231548,-1.134387351778656,-1.3547906608231548,-1.3157132626952295,7.588373919805096,0.23825748177319467,0.9335661586585898,0.23825748177319467,0.7968709191959831,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.5251}",0.5251,0.8243365566601595,0.6898771595611903,0.8243365566601595,0.9063443072087349,0.033333333333333326,-0.23994003475498854,0.15555555555555553,-0.23994003475498854,0.23501565243948994,0.03136709896428754,-0.29499996174700155,0.12600006933420488,-0.29499996174700155,0.1939007587014609,0.9643,1.0379253930486068,0.23114268192968115,1.0379253930486068,0.4306004381539771,7.3214172927271735,-0.3385633664848282,-0.06590999102856228,-0.3385633664848282,0.0
694,694,13,"If we walk far enough, said Dorothy, I am sure we shall sometime
come to some place.",if we walk far enough said dorothy i am sure we shall sometime come to some place,84,17,-0.25,-0.40331437407673076,-0.27450980392156865,-0.40331437407673076,-0.3550285775441388,-0.25,-0.3690443350882351,-0.18518518518518517,-0.3690443350882351,-0.29992078259427785,26.087773109487912,0.5655390281448497,0.590026498769963,0.5655390281448497,1.4874419861207524,-0.04166666666666699,-0.09659652071210133,-0.09111617312072964,-0.09659652071210133,-0.09602949564009378,0.4029999999999999,-0.45580217035746273,-0.2742094861660079,-0.45580217035746273,-0.20970145001636817,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3182}",0.3182,0.4185566549328517,0.4180516323983446,0.4185566549328517,0.7753783823015971,0.19999999999999998,0.3804672036219849,0.9333333333333333,0.3804672036219849,1.9907208206639153,0.21102883512217252,0.4711239781998462,0.97415396745113,0.4711239781998462,2.1801153895759784,0.5212,0.5554624478208828,0.004701553556827467,0.5554624478208828,0.30079213079838424,5.795691620743625,-0.5934657903144138,-0.2818762173249493,-0.5934657903144138,0.27714053666995925
695,695,13,"But day by day passed away, and they still saw nothing before them but
the scarlet fields. The Scarecrow began to grumble a bit.",but day by day passed away and they still saw nothing before them but the scarlet fields the scarecrow began to grumble a bit,128,24,-0.5,-0.5629348613588193,-0.47058823529411764,-0.5629348613588193,-0.47228903252568866,-0.5,-0.5298271422803029,-0.37037037037037035,-0.5298271422803029,-0.42488777534189365,-23.93458870099624,-0.7529578890085671,-0.5413279819430757,-0.7529578890085671,-0.9666442591142589,-1.086309523809523,-1.1093482459773136,-1.2333224861698666,-1.1093482459773136,-1.2731328997998723,0.05999999999999983,-0.6329147793349081,-0.4436758893280632,-0.6329147793349081,-0.5048835773313632,-7.588373919805096,-0.7610105690838853,-0.9335661586585898,-0.7610105690838853,-0.7968709191959831,0.0,-0.1885783977282912,0.0,-0.1885783977282912,0.0,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.7860350108037959,-0.38888523944032055,-0.7860350108037959,-0.5109082364002772,0.0,-0.36402148243038324,0.0,-0.36402148243038324,0.0,0.0,-0.4287573547074279,-0.022078914138382713,-0.4287573547074279,-0.03982798753851365,-0.9987,-1.0994584062789083,-0.7720257563368765,-1.0994584062789083,-0.6846154372324477,7.016358238863542,-0.3895294698079152,-0.1090910516020683,-0.3895294698079152,-0.0982232308190937
696,696,13,"We have surely lost our way, he said, and unless we find it again in
time to reach the Emerald City, I shall never get my brains.",we have surely lost our way he said and unless we find it again in time to reach the emerald city i shall never get my brains,129,27,-0.15000000000000002,-0.3394661791638953,-0.19607843137254904,-0.3394661791638953,-0.17991963143835762,-0.15000000000000002,-0.30473121221140803,-0.11111111111111112,-0.30473121221140803,-0.11330340675783833,-23.278351371152656,-0.7356606870172286,-0.5264858789983464,-0.7356606870172286,-0.8356807610822573,0.3,0.23463965609828785,0.28246013667425945,0.23463965609828785,0.276856966962371,1.5999999999999999,0.16228468954341796,0.31719367588932795,0.16228468954341796,0.28519526089475367,0.0,-0.26137654365534535,0.0,-0.26137654365534535,0.0,-0.5889564425258378,-0.7710334661183211,-0.5753730545125583,-0.7710334661183211,-0.7734800466769989,"{'neg': 0.078, 'neu': 0.785, 'pos': 0.137, 'compound': 0.1779}",0.1779,0.1433951265986745,0.23372528410957105,0.1433951265986745,0.27294467043726517,0.5,1.4972002327005371,2.3333333333333335,1.4972002327005371,3.1335420325265333,0.15124763267714894,0.2162015259772251,0.6919366129260356,0.2162015259772251,0.961955430250578,-0.9833,-1.0826903418318152,-0.7641557645134914,-1.0826903418318152,-0.6137963569926768,7.950911974098811,-0.23339392284503255,0.023194881037157944,-0.23339392284503255,-0.0817638591323477
