,sent_no,parag_no,sect_no,sent_raw,sent_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,sentimentr_stdscaler_roll10,syuzhet_stdscaler_roll10,bing_stdscaler_roll10,sentiword_stdscaler_roll10,senticnet_stdscaler_roll10,nrc_stdscaler_roll10,afinn_stdscaler_roll10,vader_stdscaler_roll10,textblob_stdscaler_roll10,flair_stdscaler_roll10,pattern_stdscaler_roll10,stanza_stdscaler_roll10,stanza_stdscaler_roll10_mean,sentimentr_roll100,syuzhet_roll100,bing_roll100,sentiword_roll100,senticnet_roll100,nrc_roll100,afinn_roll100,vader_roll100,textblob_roll100,flair_roll100,pattern_roll100,stanza_roll100
1299,1299,634,11,"Then all the Winged Monkeys, with much laughing and chattering and noise, flew into the air and were soon out of sight.",then all the winged monkeys with much laughing and chattering and noise flew into the air and were soon out of sight,119,22,-0.65,-0.8581854702704692,-0.65,-0.5521656130127971,-0.5334528685535803,0.35,0.19357140509286033,0.35,0.06452193999926696,0.2921509534678254,-24.443647588626344,-0.9257738053979232,-1.0408341117374698,-0.38961559794524664,-1.288600620353093,0.375,0.4979862047141748,0.5381165919282511,0.25404898576758045,0.37526777753406076,0.6230000000000001,-0.020055569942967744,0.06296851574212908,-0.13294062285856859,-0.08472950764834183,7.6388110691938405,0.546405936787823,0.9756739211370566,0.22757070096767446,0.8057213682912487,0.3133772159463376,0.22899449651270384,0.5682093826109565,0.00046670572562140767,0.5603064486067874,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4939}",0.4939,0.9822216874372576,0.8174445547831845,0.4526902581730618,0.761157682690779,0.2,0.41702594139549615,1.0,0.06817684305818321,1.0258762555341052,0.06449444114620466,0.03375603332363347,0.4400914936424097,-0.05775293859548238,0.4195932263626865,0.7181,0.7629360020931822,0.10328291202203914,0.2756396317926612,0.14080367456986984,6.894298750819427,0.3722443348809956,0.32143186571032845,-0.20691100253973005,-0.25854153717675715,-2.184709970175123,-2.0972015994288684,-1.9073246900281107,-1.7339879280326809,-0.372235829076928,-1.9001864567315387,-1.4416179625392067,-2.0321811846231523,-0.9474188499062974,-0.7096182156343331,-0.8618540313978498,2.1166266739439616,,-0.19304932735426023,-0.20874439461883415,-5.545474391936141,-0.07715954516335662,0.6050582959641249,-0.919651487238862,-0.08345407653814677,-0.06553363228699566,0.05472005313653313,-0.08360358744394633,0.04214852475767263,6.7361254586642065
1300,1300,635,11,"The Wicked Witch was both surprised and worried when she saw the mark on Dorothys forehead, for she knew well that neither the Winged Monkeys nor she, herself, dare hurt the girl in any way.",the wicked witch was both surprised and worried when she saw the mark on dorothys forehead for she knew well that neither the winged monkeys nor she herself dare hurt the girl in any way,190,35,-1.8499999999999999,-2.0809580510903603,-1.8499999999999999,-0.8560754572975313,-0.954514122479246,-1.8499999999999999,-2.0845884374198858,-1.8499999999999999,-0.8521422743883267,-0.9708204675219038,-43.9044387608459,-1.5875600886670722,-1.8694933869133408,-0.4290816111781456,-1.45508607299001,-1.172177777777778,-1.7300580269688026,-1.6820488290981568,-0.7590608360166111,-0.7374480354495284,1.5429999999999997,0.7344689200762728,0.752623688155922,0.03441802904461267,0.10110784617372107,-29.50864840840165,-3.127665344534531,-3.7690182986968983,-1.1909427182670835,-1.956754595690615,-1.9150023150320108,-2.415512468860696,-3.4722443998903234,-0.37123841990662965,-2.152560853766352,"{'neg': 0.258, 'neu': 0.652, 'pos': 0.09, 'compound': -0.8176}",-0.8176,-2.071632719089438,-1.3531943065210197,-0.7044473039777926,-0.7921445228074576,0.1,0.05773800253422025,0.5,-0.08880784805206286,0.32247267044138334,0.02804775249859485,-0.18505128589950354,0.1913897860194983,-0.13244597731910765,0.11471816273415222,-0.9785,-1.072230271783397,-0.7622630921102976,-0.14549604363090055,-0.3975439309688202,9.84858333445034,1.5474040773040576,1.115150720787786,-0.24873699162736024,-0.46723110334040413,-2.194940878404154,-2.107363712136648,-1.9073246900281107,-1.7434704528447726,-0.3111740083203121,-1.9211316481046552,-1.4416179625392067,-2.056918095629517,-0.9474188499062974,-0.6463283934879496,-0.8618540313978498,2.18328484192538,,-0.1948430493273544,-0.21053811659192834,-5.545474391936141,-0.07772008327994855,0.6117488789237662,-0.9534746301000968,-0.08345407653814677,-0.06715336322869969,0.05472005313653313,-0.07586233183856517,0.04214852475767263,6.760956735517715
1301,1301,635,11,"She looked down at Dorothys feet, and seeing the Silver Shoes, began to tremble with fear, for she knew what a powerful charm belonged to them.",she looked down at dorothys feet and seeing the silver shoes began to tremble with fear for she knew what a powerful charm belonged to them,143,26,0.75,0.5683825406860707,0.75,0.20880923544001365,0.5208631726051062,0.75,0.6077822855497234,0.75,0.2369794357954213,0.5297612857000195,23.48467187323678,0.7040830755124976,1.0,0.16420171303985684,1.0476507043856054,0.15625,0.18297090221888868,0.22421524663677128,0.032844574096710946,0.1323151958145053,0.5080000000000001,-0.11437113119537286,-0.02323838080959506,-0.22607127580853473,-0.18814306832852093,7.542560858055352,0.5368863049869346,0.9633802775240501,0.15953260204868908,0.6732209559933429,0.893363238975713,0.9172870680420298,1.61982859198238,0.10889384709797097,1.3516553599743824,"{'neg': 0.167, 'neu': 0.66, 'pos': 0.173, 'compound': 0.0516}",0.0516,-0.047682852407772876,0.08540218470705065,-0.06420707263831033,0.06729224246338515,0.0722222222222222,-0.042064202705023146,0.361111111111111,-0.0908139051669253,0.31348410119609277,0.044198340766240525,-0.08809139588348829,0.30159674940412534,-0.10093717115935254,0.2433278624728248,0.9095,0.9699681987335084,0.20092850036986967,0.29191658347757893,0.1616108834491253,8.338056897106656,0.946544610728782,0.7093220741314331,-0.19730002959966833,-0.2105878649020897,-2.1834311066464944,-2.095931335340396,-1.9073246900281107,-1.808899874048206,-0.35365535546868204,-1.9211316481046552,-1.411683718902122,-2.087079046922992,-1.0237184722453212,-0.7019228361125085,-0.8880905623691162,2.1681747285963437,,-0.19282511210762346,-0.20852017937219738,-5.545474391936141,-0.08158779628443286,0.6070941704035867,-0.9534746301000968,-0.0794814748164697,-0.06912825112107637,0.052664746709029396,-0.08266233183856517,0.04171571635263341,6.755327966850299
1302,1302,635,11,"At first the Witch was tempted to run away from Dorothy; but she happened to look into the childs eyes and saw how simple the soul behind them was, and that the little girl did not know of the wonderful power the Silver Shoes gave her.",at first the witch was tempted to run away from dorothy but she happened to look into the childs eyes and saw how simple the soul behind them was and that the little girl did not know of the wonderful power the silver shoes gave her,235,46,0.35,0.16079168041277353,0.35,-0.06795613417334342,0.13741006713933446,0.35,0.19357140509286033,0.35,-0.0460851764848383,0.1397574980618743,20.7097590789637,0.6097190176349604,0.8818415343739427,0.03965823589452664,0.5222701182302408,0.22916666666666669,0.28797600305065074,0.32884902840059793,0.012259008881062723,0.10970571810327644,3.5179999999999993,2.354236167671926,2.233133433283358,0.37818801465254076,0.48283477646582407,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,1.0181636846709083,1.065392740049235,1.8461142968441597,0.04301608606555782,0.8708505188939812,"{'neg': 0.034, 'neu': 0.866, 'pos': 0.099, 'compound': 0.6486}",0.6486,1.34244378174887,1.0734856007944389,0.24187604792586404,0.4781678390989149,0.1325,0.1745065826641349,0.6625,-0.08821618787002895,0.32512373081074764,0.17258710350123793,0.6826892164249632,1.1776846936481542,-0.028956064023624713,0.5371336172401178,0.9985,1.0662370884983414,0.2463331887865725,0.19969107190339289,0.04371685018868408,11.708882373715445,2.2873966128660177,1.6149517324196643,-0.28387520713004055,-0.64255221609773,-2.119487930215052,-2.032418130916772,-1.8507471602593493,-1.8237558295871499,-0.3736273182898807,-1.8785554065353887,-1.3603558587238218,-2.0413171312683596,-0.940631156230683,-0.6296031331837265,-0.7870068949585028,2.2138415309843364,,-0.1816143497757849,-0.19730941704035881,-5.302627840826931,-0.08246597266709355,0.6049058295964118,-0.8847207917875913,-0.0726697060546994,-0.06613183856502255,0.05490289533170716,-0.07381659192825127,0.043383233331742294,6.772339610696059
1303,1303,635,11,"So the Wicked Witch laughed to herself, and thought, I can still make her my slave, for she does not know how to use her power.",so the wicked witch laughed to herself and thought i can still make her my slave for she does not know how to use her power,127,26,-1.0999999999999999,-1.3167251880779285,-1.0999999999999999,-0.7185192606013395,-0.7639326531541557,-1.0999999999999999,-1.3079430365632678,-1.0999999999999999,-0.7114552674157769,-0.7769832190266952,-46.96934374647356,-1.691785660025499,-2.0,-0.5808471048813653,-2.0953014087712107,0.21369047619047601,0.2656892061394193,0.3066410420670508,0.0771319547766278,0.18095678208536137,0.6339999999999998,-0.01103408147534665,0.0712143928035981,-0.17465423379306189,-0.13104887617978703,-22.627682574166055,-2.447103084965395,-2.89014083257215,-1.2232457064511983,-2.0196628679800286,-1.1911509853009508,-1.5564891935355267,-2.159771455976507,-0.32323449851615477,-1.8022071466325096,"{'neg': 0.205, 'neu': 0.7, 'pos': 0.095, 'compound': -0.5334}",-0.5334,-1.4098672426617695,-0.8828202581926515,-0.6325365711566732,-0.6956139947668536,0.7,2.2134656357018754,3.4999999999999996,0.5173257679227722,3.038384365439054,0.21419195909793493,0.9324635377027347,1.4615842471123004,0.12834839557420782,1.1792042565990744,0.607,0.642762140824947,0.04660357625691913,0.21106064133120572,0.058250837297026,8.040269150781418,0.8280901553904909,0.6293163257417942,-0.21229870879699414,-0.28542334214949666,-2.0977472502283616,-2.01082364141274,-1.8507471602593493,-1.771601943120645,-0.3597942784670014,-1.8805521572803034,-1.3603558587238218,-2.002150355508282,-0.8074536336025688,-0.625320997270677,-0.7249884218647644,2.274191976549995,,-0.17780269058295975,-0.1934977578475337,-5.302627840826931,-0.07938301302583793,0.6064215246636764,-0.8879452257161449,-0.0726697060546994,-0.06356726457399117,0.0584903392778955,-0.07329282511210779,0.04440631509708946,6.79482115598082
1304,1304,635,11,"Then she said to Dorothy, harshly and severely:",then she said to dorothy harshly and severely,47,8,-1.0,-1.2148274730096043,-1.0,-1.794817320689421,-2.25512294955619,-1.0,-1.2043903164490521,-1.0,-1.8122501157829798,-2.2936481133678748,-32.47342047137871,-1.1988353425443603,-1.382749592868936,-1.199250550043573,-4.704006191605353,0.375,0.4979862047141748,0.5381165919282511,0.8512342194664411,1.0311665147970885,0.514,-0.10945031930394311,-0.018740629685157356,0.2477229652853555,0.33796458741405844,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,-1.8353325489597407,-2.3209651763645716,-3.3277887525453815,-1.3117691523766715,-9.016967328266823,"{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.4588}",-0.4588,-1.2361596264003198,-0.7593512082092023,-1.5616933542466984,-1.9428825371039373,-0.2,-1.0201258140496074,-1.0,-0.7898993939399186,-2.8189184000381595,-0.0957193565890373,-0.9280858482242305,-0.6531613246522227,-0.5797807939090044,-1.711171277588836,-0.9977,-1.0929983918225519,-0.772058260847384,-0.8171389277329854,-1.25612077338379,3.6706650979194815,-0.9100574833657378,-0.5446522029491068,-0.01692095862670529,0.6894083070349928,-2.0376406643828058,-1.9511212292545332,-1.8254844604790768,-1.7943600026696656,-0.3509951555027455,-1.8805521572803034,-1.28725107244336,-1.9322336543831489,-0.707570491631483,-0.6930506024570462,-0.6636226760095386,2.260363806643204,,-0.1672645739910315,-0.18295964125560543,-5.194193281410484,-0.08072830450565857,0.6073856502242143,-0.8879452257161449,-0.06296790087927784,-0.058989237668161575,0.06118092223753676,-0.08157713004484321,0.045418629210442714,6.789669932571431
1305,1305,636,11,"Come with me; and see that you mind everything I tell you, for if you do not I will make an end of you, as I did of the Tin Woodman and the Scarecrow.",come with me and see that you mind everything i tell you for if you do not i will make an end of you as i did of the tin woodman and the scarecrow,150,34,0.0,-0.19585032232636143,0.0,-0.167134749441616,0.0,0.0,-0.16886311530689474,0.0,-0.14752111956046984,0.0,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,0.583333333333333,0.7980007785192087,0.8370702541106124,0.256337313693996,0.37778108716176756,2.1209999999999996,1.2085071322840133,1.1859070464767614,0.22855654284931393,0.3166819277651844,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,0.0,-0.14290275834835156,0.0,-0.07630401530808294,0.0,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.2023}",-0.2023,-0.6388941629812598,-0.33482290632240985,-0.26464182446365275,-0.20176456828441747,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,-0.5441,-0.6023515558975158,-0.5406473994337168,-0.062409955594324724,-0.2913330370494662,9.37579144963773,1.3593362138847371,0.9881271308524632,-0.25611285349251384,-0.5040327533742374,-2.0056690761670852,-1.9193646270427211,-1.7181826418414021,-1.6900522297366558,-0.37956161052159126,-1.8372748639341705,-1.243033440226265,-1.8814312164415057,-0.6495365364584683,-0.7566630512818102,-0.5923923778507829,2.2773610831816207,,-0.16165919282511224,-0.17735426008968616,-4.733623923037882,-0.07456238522314736,0.604255605381165,-0.8180593006167642,-0.05709973718007901,-0.05566278026905844,0.06274420076269868,-0.08935784753363245,0.04659367296033185,6.796001700939243
1306,1306,637,11,"Dorothy followed her through many of the beautiful rooms in her castle until they came to the kitchen, where the Witch bade her clean the pots and kettles and sweep the floor and keep the fire fed with wood.",dorothy followed her through many of the beautiful rooms in her castle until they came to the kitchen where the witch bade her clean the pots and kettles and sweep the floor and keep the fire fed with wood,207,39,0.8500000000000001,0.6702802557543951,0.8500000000000001,0.11694822380474858,0.3935915047950096,0.8500000000000001,0.7113350056639391,0.8500000000000001,0.14302764667334103,0.40031538528236804,42.88567733761657,1.3638362779560131,1.8261135420201142,0.21823391147550944,1.275582899118379,0.23750000000000004,0.29997658600285215,0.3408071748878924,0.03446649905482236,0.13409658368535327,2.4240000000000004,1.4570081328012205,1.41304347826087,0.2261567589439779,0.3140171746398401,7.318735962839241,0.5147488928698428,0.9347920442001121,0.03749076597334977,0.43555127011880646,0.7971172740282136,0.8030681384771005,1.4453173080127788,0.03387389079701464,0.8041267615237941,"{'neg': 0.105, 'neu': 0.753, 'pos': 0.142, 'compound': 0.4019}",0.4019,0.7679978175169708,0.6651770936775903,0.14599486275115756,0.3494601890587373,0.5722222222222223,1.7543754916013568,2.861111111111111,0.20881849133306782,1.656051331270816,0.4555749718898694,2.381603964304181,3.1087124143087492,0.24915084013840147,1.6722843829715721,0.9974,1.0650472482877646,0.24577200724434353,0.22656855960464314,0.0780749727398331,10.893936078385586,1.9632260560365093,1.396002534342123,-0.25141948435251144,-0.4806153234212749,-1.9928804408807965,-1.9066619861579963,-1.7150131564539093,-1.6924228609396788,-0.37293157368340535,-1.8380542210808541,-1.218966907403258,-1.8749867443327044,-0.5607515213730586,-0.7558711494348763,-0.533860121638178,2.3054785430279856,,-0.15941704035874452,-0.17511210762331844,-4.720019607008364,-0.07470251975229533,0.6049820627802682,-0.8193178380845114,-0.053905844897829035,-0.055240807174888024,0.06513583006015758,-0.08926098654708535,0.04755924468482809,6.806475922643883
1307,1307,638,11,"Dorothy went to work meekly, with her mind made up to work as hard as she could; for she was glad the Wicked Witch had decided not to kill her.",dorothy went to work meekly with her mind made up to work as hard as she could for she was glad the wicked witch had decided not to kill her,143,30,-0.9,-1.11292975794128,-0.9,-0.5581365373831496,-0.5417254696218119,-0.9,-1.1008375963348362,-0.9,-0.5474221969935946,-0.5509799816484175,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,0.6062500000000001,0.831002381637763,0.8699551569506727,0.31749781318229237,0.44495470787620456,-0.9250000000000004,-1.289625037931865,-1.097451274362819,-0.7605260308372859,-0.7816089948443523,-14.924039569305554,-1.6851738999348957,-1.9061861949317238,-0.7789978715191097,-1.1545149254861713,-0.8568497211019227,-1.1597605351461167,-1.55362300206619,-0.2302565729887365,-1.1236133995681499,"{'neg': 0.187, 'neu': 0.64, 'pos': 0.173, 'compound': 0.1124}",0.1124,0.09389118336563397,0.18603111552466073,-0.01969441121213403,0.12704452899132176,0.10416666666666666,0.07270833332010669,0.5208333333333333,-0.07331867904541176,0.39187521493366195,0.06107337395756908,0.013217691756719257,0.41674711632646994,-0.0891559958450862,0.29141516264072914,0.522,0.5508199427349381,0.003239547993776026,0.16974343993269633,0.005434090252083334,8.568497211019228,1.0382095036242933,0.7712337880996184,-0.2432168792704628,-0.43968866195253953,-2.0338040737969196,-1.9473104369891157,-1.7363978145846561,-1.667136128107434,-0.41930090539737774,-1.8589399593785418,-1.2488181789749377,-1.9011549993037236,-0.5940459020300876,-0.7035469681411738,-0.5422781480869107,2.275989402991942,,-0.1665919282511212,-0.18228699551569513,-4.811808529128622,-0.07320775144138353,0.5999013452914789,-0.8530449737129667,-0.057867435318406414,-0.05695426008968624,0.06423896907361049,-0.08286098654708535,0.04742037752266995,6.795490727242008
1308,1308,639,11,"With Dorothy hard at work, the Witch thought she would go into the courtyard and harness the Cowardly Lion like a horse; it would amuse her, she was sure, to make him draw her chariot whenever she wished to go to drive.",with dorothy hard at work the witch thought she would go into the courtyard and harness the cowardly lion like a horse it would amuse her she was sure to make him draw her chariot whenever she wished to go to drive,219,42,-0.04999999999999982,-0.24679917986052338,-0.04999999999999982,-0.1826521707647472,-0.021499089295340418,-0.04999999999999982,-0.2206394753640024,-0.04999999999999982,-0.16339172091698287,-0.021866366803233294,21.107423703435376,0.6232420543649577,0.8987744779815073,0.05405014508062857,0.5829816854467703,0.7770833333333331,1.0770143321578909,1.1150971599402089,0.2833253029147518,0.40742245645940184,0.33399999999999974,-0.2570746760468383,-0.15367316341829101,-0.34898567661878616,-0.3246289131500718,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,0.5211496035176216,0.475566284893514,0.9449381748078336,-0.009414511504952023,0.4881889842945254,"{'neg': 0.133, 'neu': 0.714, 'pos': 0.153, 'compound': 0.25}",0.25,0.41429558011597584,0.41377027474346245,0.03603709457891403,0.20185661157557633,0.10416666666666666,0.07270833332010669,0.5208333333333333,-0.09830078731351588,0.2799375196419709,0.05559010119701028,-0.019701079682501833,0.3793308420498601,-0.1141288426544194,0.1894833308384044,-0.9258,-1.0152261089675914,-0.7353773945871489,-0.10439734377488104,-0.34500649956743495,10.683566872111244,1.8795450783714325,1.3394832651854574,-0.28410513123467646,-0.6436994157860984,-2.1348342925585984,-2.0476612999784414,-1.7842414930928714,-1.6685585068292474,-0.46468800943161703,-1.9835844825928057,-1.2585635303448757,-1.898504615981613,-0.6050449384971412,-0.763859825937047,-0.563550252056656,2.2374982430102177,,-0.18430493273542614,-0.20000000000000007,-5.017166952615556,-0.0732918321588723,0.5949282511210754,-1.0543259952345783,-0.05916075009528627,-0.05678071748878938,0.06394268464055476,-0.09023811659192842,0.047069464309293645,6.781152129604801
1309,1309,639,11,"But as she opened the gate the Lion gave a loud roar and bounded at her so fiercely that the Witch was afraid, and ran out and shut the gate again.",but as she opened the gate the lion gave a loud roar and bounded at her so fiercely that the witch was afraid and ran out and shut the gate again,147,31,-1.55,-1.775264905885388,-1.55,-0.8188114009516811,-0.902885487914056,-1.55,-1.7739302770772387,-1.55,-0.8140300796572314,-0.9183098404230522,-45.10612926390325,-1.6284249376149094,-1.9206625286217587,-0.48423368122176574,-1.68774239150107,-1.0,-1.4821099823990525,-1.4349775784753362,-0.7343228383045389,-0.7102778702375301,-0.09099999999999984,-0.6056321850231178,-0.47226386806596693,-0.4645187523393901,-0.45291843285331307,-7.443806405190966,-0.9453410760389833,-0.9507667774147838,-0.47232096850011884,-0.5572787190388684,-0.5659330054907125,-0.8145180528479461,-1.0261385553444506,-0.1747077317445253,-0.7181935527478783,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.5023}",-0.5023,-1.337450260547412,-0.8313472360145647,-0.5236407500940184,-0.5494359390551754,-0.25,-1.1997697834802452,-1.25,-0.36390777633622734,-0.9101715730532755,-0.14518056261906082,-1.2250256882632362,-0.9906703510466467,-0.32479604138356977,-0.6703983490949069,0.5182,0.5467095856438553,0.0013009208478943204,0.16499181429664048,-0.000640024179124996,7.923062076869975,0.7814673501431207,0.5978266496870814,-0.2825459951558588,-0.6359201512910774,-2.1386708831444845,-2.051472092243859,-1.7928510517132756,-1.7260858240226045,-0.4271178006819025,-2.049915770692777,-1.2246647188567903,-1.8905671630867136,-0.5883977481686273,-0.7638084989654864,-0.5448053925173786,2.206225575552083,,-0.18497757847533644,-0.20067264573991037,-5.054121581530658,-0.07669243006619668,0.5990448430493266,-1.1614404442557822,-0.05466200683278607,-0.05626098654708534,0.0643911151338283,-0.09023183856502258,0.04737868707844571,6.769502540557933
1310,1310,640,11,"If I cannot harness you, said the Witch to the Lion, speaking through the bars of the gate, I can starve you.",if i cannot harness you said the witch to the lion speaking through the bars of the gate i can starve you,109,22,-0.8,-1.0110320428729558,-0.8,-0.6410188892215312,-0.6565573766813297,-0.8,-0.9972848762206207,-0.8,-0.6321909699827254,-0.6677736079264581,-24.443647588626344,-0.9257738053979232,-1.0408341117374698,-0.38961559794524664,-1.288600620353093,0.6041666666666667,0.8280022358997127,0.8669656203288492,0.4628505371215749,0.604598086027098,0.953,0.25058908408567293,0.31034482758620696,0.02619624015875003,0.09197825847175825,0.0,-0.20911104250114776,0.0,-0.1861619750762828,0.0,-0.6267544318926752,-0.8866972680704625,-1.136418765221913,-0.2298454573754916,-1.1206128972135747,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.6597}",-0.6597,-1.7039593597371196,-1.0918570009930486,-0.8717119285451179,-1.0166748800791798,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,-0.9253,-1.0146852725082383,-0.735122312067954,-0.24345932397279865,-0.5227726885413867,6.267544318926753,0.12293301909696239,0.15304361602952996,-0.24421573386564466,-0.4446724181451867,-2.142507473730371,-2.0552828845092765,-1.8171708180542272,-1.6938452396614923,-0.3926170534313493,-2.049915770692777,-1.2445655665712434,-1.8783836180478644,-0.4885146061975417,-0.7650550111319563,-0.4646610951042266,2.2577506083982835,,-0.18565022421524677,-0.2013452914798207,-5.158508807410266,-0.07478660046978411,0.6028251121076225,-1.1614404442557822,-0.057303067113170986,-0.05546322869955171,0.06708169809346955,-0.09038430493273558,0.04870077975809013,6.788696472738109
1311,1311,640,11,You shall have nothing to eat until you do as I wish.,you shall have nothing to eat until you do as i wish,53,12,1.4,1.2307176886301783,1.4,1.3526681110057515,2.105657681625572,1.4,1.2808749662921255,1.4,1.406872799143879,2.1416294707166816,0.0,-0.09453983633350135,0.0,-0.08414789293388389,0.0,0.0,-0.042040028134887136,0.0,-0.0876262800844104,0.0,1.15,0.41215574118761905,0.45802098950524744,0.5829512091220509,0.710206649910288,8.009671422068505,0.5830858979760081,1.0230423887435847,0.6088721847714517,1.5482847940266182,0.38686116579181473,0.316200833901827,0.7014490300672126,0.09738020882495854,1.2676237697479136,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.4019,0.7679978175169708,0.6651770936775903,0.7312530488514056,1.1350909221633092,0.0,-0.3015499363270557,0.0,-0.16077687640733296,0.0,0.0,-0.35343567861590613,0.0,-0.16055141851007823,0.0,0.9684,1.033678733645291,0.23097722113103594,0.6093955783379639,0.5674517244560519,4.255472823709962,-0.6774317911034461,-0.3875336500761849,-0.15307777228626612,0.01005781245836319,-2.161690426659804,-2.0743368458363634,-1.841490584395179,-1.6843627148494007,-0.3615541030598538,-2.070801508990465,-1.2445655665712434,-1.8748497736183836,-0.5551033675115989,-0.7649010302172746,-0.49755265232081886,2.209770464541431,,-0.18901345291479832,-0.20470852017937224,-5.262896033289874,-0.0742260623531922,0.6062286995515687,-1.1951675798842376,-0.057303067113170986,-0.05523183856502256,0.06528797612037537,-0.09036547085201808,0.04815818735386717,6.770823070698125
1312,1312,641,11,"So after that she took no food to the imprisoned Lion; but every day she came to the gate at noon and asked, Are you ready to be harnessed like a horse?",so after that she took no food to the imprisoned lion but every day she came to the gate at noon and asked are you ready to be harnessed like a horse,152,32,1.05,0.8740756858910436,1.05,0.26053236288202236,0.592524572547402,1.05,0.9184404458923706,1.05,0.28987979336453557,0.6026469058881759,44.785451794095785,1.4284402637589015,1.907007772381672,0.30068360961671536,1.6233929308490038,0.666666666666667,0.9180066080412234,0.9566517189835579,0.3300361227148439,0.4587257472886769,-0.02200000000000004,-0.5490428482716748,-0.4205397301349325,-0.4406665395304524,-0.42643260698888136,7.426255848312643,0.5253831523574168,0.9485251169662529,0.09040373249589125,0.538596328571868,-0.2804470177431887,-0.4757204321466961,-0.5085009971951139,-0.12354439679813466,-0.3447810575062865,"{'neg': 0.097, 'neu': 0.728, 'pos': 0.175, 'compound': 0.5994}",0.5994,1.2278805817480212,0.9920556107249257,0.3588317682019687,0.6351652300684291,0.2,0.41702594139549615,1.0,-0.0033488424980542587,0.7053900776102986,0.05754177117970868,-0.007984249079551895,0.39264847598106506,-0.09748734744060118,0.2574090304602891,-0.9793,-1.0730956101183617,-0.7626712241410095,-0.16388068803683228,-0.42104545285878897,8.413410532295662,0.9765188924922948,0.729567111247876,-0.2729345618329049,-0.5879641819492482,-2.137392019615856,-2.050201828155387,-1.8453060582067167,-1.716129172969908,-0.4203649853837517,-2.111961613652443,-1.229482812470597,-1.8123979764237428,-0.5489685695942391,-0.7012262557841872,-0.4631887762465896,2.1565933478487422,,-0.18475336322869965,-0.2004484304932736,-5.279273111959913,-0.07610386504377514,0.5997847533632279,-1.2616345829956208,-0.05530142058305356,-0.05114260089686113,0.06545323106141507,-0.08257713004484321,0.048725067724253834,6.751013709792263
