,sent_raw
713,But the goblins were there.
714,They could return.
715,"He had said so bravely, and that is why one can trust Beethoven when he says other things."
716,Helen pushed her way out during the applause.
717,She desired to be alone.
718,The music had summed up to her all that had happened or could happen in her career.
719,"She read it as a tangible statement, which could never be superseded."
720,"The notes meant this and that to her, and they could have no other meaning, and life could have no other meaning."
721,"She pushed right out of the building and walked slowly down the outside staircase, breathing the autumnal air, and then she strolled home."
722,"Margaret, called Mrs. Munt, is Helen all right?"
723,Oh yes.
724,"She is always going away in the middle of a programme, said Tibby."
725,"The music has evidently moved her deeply, said Fraulein Mosebach."
726,"Excuse me, said Margaret s young man, who had for some time been preparing a sentence, but that lady has, quite inadvertently, taken my umbrella."
727,"Oh, good gracious me!--am so sorry."
728,"Tibby, run after Helen."
729,shall miss the Four Serious Songs if do.
730,"Tibby, love, you must go."
731,"It isn t of any consequence, said the young man, in truth a little uneasy about his umbrella."
732,But of course it is.
733,Tibby!
734,Tibby!
735,"Tibby rose to his feet, and wilfully caught his person on the backs of the chairs."
736,"By the time he had tipped up the seat and had found his hat, and had deposited his full score in safety, it was too late to go after Helen."
737,"The Four Serious Songs had begun, and one could not move during their performance."
738,"My sister is so careless, whispered Margaret."
739,"Not at all, replied the young man; but his voice was dead and cold."
740,If you would give me your address--
741,"Oh, not at all, not at all; and he wrapped his greatcoat over his knees."
742,Then the Four Serious Songs rang shallow in Margaret s ears.
743,"Brahms, for all his grumbling and grizzling, had never guessed what it felt like to be suspected of stealing an umbrella."
744,"For this fool of a young man thought that she and Helen and Tibby had been playing the confidence trick on him, and that if he gave his address they would break into his rooms some midnight or other and steal his walking-stick too."
745,"Most ladies would have laughed, but Margaret really minded, for it gave her a glimpse into squalor."
746,To trust people is a luxury in which only the wealthy can indulge; the poor cannot afford it.
747,"As soon as Brahms had grunted himself out, she gave him her card and said, That is where we live; if you preferred, you could call for the umbrella after the concert, but didn t like to trouble you when it has all been our fault."
748,"His face brightened a little when he saw that Wickham Place was W. It was sad to see him corroded with suspicion, and yet not daring to be impolite, in case these well-dressed people were honest after all."
749,"She took it as a good sign that he said to her, It s a fine programme this afternoon, is it not?"
750,"for this was the remark with which he had originally opened, before the umbrella intervened."
751,"The Beethoven s fine, said Margaret, who was not a female of the encouraging type."
752,"don t like the Brahms, though, nor the Mendelssohn that came first and ugh! don t like this Elgar that s coming."
753,"What, what?"
754,"called Herr Liesecke, overhearing."
755,The Pomp and Circumstance will not be fine?
756,"Oh, Margaret, you tiresome girl! cried her aunt."
757,"Here have been persuading Herr Liesecke to stop for Pomp and Circumstance, and you are undoing all my work."
758,am so anxious for him to hear what WE are doing in music.
759,"Oh,--you musn t run down our English composers, Margaret."
760,"For my part, have heard the composition at Stettin, said Fraulein Mosebach, on two occasions."
761,"It is dramatic, a little."
762,"Frieda, you despise English music."
763,You know you do.
764,And English art.
765,"And English literature, except Shakespeare, and he s a German."
766,"Very well, Frieda, you may go."
767,The lovers laughed and glanced at each other.
768,"Moved by a common impulse, they rose to their feet and fled from Pomp and Circumstance."
769,"We have this call to pay in Finsbury Circus, it is true, said Herr Liesecke, as he edged past her and reached the gangway just as the music started."
770,Margaret-- loudly whispered by Aunt Juley.
771,"Margaret, Margaret!"
772,Fraulein Mosebach has left her beautiful little bag behind her on the seat.
773,"Sure enough, there was Frieda s reticule, containing her address book, her pocket dictionary, her map of London, and her money."
774,"Oh, what a bother--what a family we are! Fr--frieda!"
775,Hush! said all those who thought the music fine.
776,But it s the number they want in Finsbury Circus.
777,"Might I--couldn t I-- said the suspicious young man, and got very red."
778,"Oh, would be so grateful."
779,He took the bag--money clinking inside it--and slipped up the gangway with it.
780,"He was just in time to catch them at the swing-door, and he received a pretty smile from the German girl and a fine bow from her cavalier."
781,He returned to his seat upsides with the world.
782,"The trust that they had reposed in him was trivial, but he felt that it cancelled his mistrust for them, and that probably he would not be had over his umbrella."
783,"This young man had been had in the past badly, perhaps overwhelmingly--and now most of his energies went in defending himself against the unknown. But this afternoon--perhaps on account of music--he perceived that one must slack off occasionally or what is the good of being alive?"
784,"Wickham Place, W., though a risk, was as safe as most things, and he would risk it."
785,"So when the concert was over and Margaret said, We live quite near; am going there now."
786,"Could you walk round with me, and we ll find your umbrella?"
787,"he said, Thank you, peaceably, and followed her out of the Queen s Hall."
788,"She wished that he was not so anxious to hand a lady downstairs, or to carry a lady s programme for her--his class was near enough her own for its manners to vex her. But she found him interesting on the whole--every one interested the Schlegels on the whole at that time--and while her lips talked culture, her heart was planning to invite him to tea."
789,How tired one gets after music! she began.
790,Do you find the atmosphere of Queen s Hall oppressive?
791,"Yes, horribly."
792,But surely the atmosphere of Covent Garden is even more oppressive.
793,Do you go there much?
794,"When my work permits, attend the gallery for the Royal Opera."
795,"Helen would have exclaimed, So do I. love the gallery, and thus have endeared herself to the young man."
796,Helen could do these things.
797,"But Margaret had an almost morbid horror of drawing people out, of making things go."
798,"She had been to the gallery at Covent Garden, but she did not attend it, preferring the more expensive seats; still less did she love it."
799,So she made no reply.
800,"This year have been three times--to Faust, Tosca, and-- Was it Tannhouser or Tannhoyser ?"
801,Better not risk the word.
802,Margaret disliked Tosca and Faust.
803,"And so, for one reason and another, they walked on in silence, chaperoned by the voice of Mrs. Munt, who was getting into difficulties with her nephew."
804,"do in a WAY remember the passage, Tibby, but when every instrument is so beautiful, it is difficult to pick out one thing rather than another."
805,am sure that you and Helen take me to the very nicest concerts.
806,Not a dull note from beginning to end.
807,only wish that our German friends had stayed till it finished.
808,"But surely you haven t forgotten the drum steadily beating on the low C, Aunt Juley?"
809,came Tibby s voice.
810,No one could.
811,It s unmistakable.
812,A specially loud part?
813,hazarded Mrs. Munt.
814,"Of course do not go in for being musical, she added, the shot failing."
815,only care for music--a very different thing. But still will say this for myself--do know when like a thing and when don t.
816,Some people are the same about pictures.
817,"They can go into a picture gallery--Miss Conder can--and say straight off what they feel, all round the wall."
818,never could do that.
819,"But music is so different from pictures, to my mind."
820,"When it comes to music am as safe as houses, and assure you, Tibby, am by no means pleased by everything."
821,"There was a thing--something about a faun in French--which Helen went into ecstasies over, but thought it most tinkling and superficial, and said so, and held to my opinion too."
822,Do you agree?
823,asked Margaret.
824,Do you think music is so different from pictures?
825,"I--should have thought so, kind of, he said."
826,"So should I. Now, my sister declares they re just the same."
827,We have great arguments over it.
828,She says m dense; say she s sloppy.
829,"Getting under way, she cried: Now, doesn t it seem absurd to you?"
830,What is the good of the Arts if they re interchangeable?
831,What is the good of the ear if it tells you the same as the eye?
832,"Helen s one aim is to translate tunes into the language of painting, and pictures into the language of music."
833,"It s very ingenious, and she says several pretty things in the process, but what s gained, d like to know?"
834,"Oh, it s all rubbish, radically false."
835,"If Monet s really Debussy, and Debussy s really Monet, neither gentleman is worth his salt--that s my opinion."
836,Evidently these sisters quarrelled.
837,"Now, this very symphony that we ve just been having--she won t let it alone. She labels it with meanings from start to finish; turns it into literature. wonder if the day will ever return when music will be treated as music. Yet don t know. There s my brother--behind us."
838,"He treats music as music, and oh, my goodness!"
839,"He makes me angrier than any one, simply furious."
840,With him daren t even argue.
841,"An unhappy family, if talented."
842,"But, of course, the real villain is Wagner."
843,He has done more than any man in the nineteenth century towards the muddling of the arts.
844,"do feel that music is in a very serious state just now, though extraordinarily interesting."
845,"Every now and then in history there do come these terrible geniuses, like Wagner, who stir up all the wells of thought at once."
846,For a moment it s splendid.
847,Such a splash as never was.
848,"But afterwards--such a lot of mud; and the wells--as it were, they communicate with each other too easily now, and not one of them will run quite clear."
849,That s what Wagner s done.
850,Her speeches fluttered away from the young man like birds.
851,"If only he could talk like this, he would have caught the world."
852,"Oh, to acquire culture!"
853,"Oh, to pronounce foreign names correctly!"
854,"Oh, to be well informed, discoursing at ease on every subject that a lady started!"
855,But it would take one years.
856,"With an hour at lunch and a few shattered hours in the evening, how was it possible to catch up with leisured women, who had been reading steadily from childhood?"
857,"His brain might be full of names, he might have even heard of Monet and Debussy; the trouble was that he could not string them together into a sentence, he could not make them tell, he could not quite forget about his stolen umbrella."
858,"Yes, the umbrella was the real trouble."
859,"Behind Monet and Debussy the umbrella persisted, with the steady beat of a drum."
860,"suppose my umbrella will be all right, he was thinking."
861,don t really mind about it.
862,will think about music instead.
863,suppose my umbrella will be all right.
864,Earlier in the afternoon he had worried about seats.
865,Ought he to have paid as much as two shillings?
866,"Earlier still he had wondered, Shall try to do without a programme?"
867,"There had always been something to worry him ever since he could remember, always something that distracted him in the pursuit of beauty."
868,"For he did pursue beauty, and, therefore, Margaret s speeches did flutter away from him like birds."
869,"Margaret talked ahead, occasionally saying, Don t you think so?"
870,don t you feel the same?
871,"And once she stopped, and said, Oh, do interrupt me! which terrified him."
872,"She did not attract him, though she filled him with awe."
873,"Her figure was meagre, her face seemed all teeth and eyes, her references to her sister and her brother were uncharitable."
874,"For all her cleverness and culture, she was probably one of those soulless, atheistical women who have been so shown up by Miss Corelli."
875,"It was surprising (and alarming) that she should suddenly say, do hope that you ll come in and have some tea."
876,We should be so glad.
877,have dragged you so far out of your way.
878,They had arrived at Wickham Place.
879,"The sun had set, and the backwater, in deep shadow, was filling with a gentle haze."
880,"To the right the fantastic sky-line of the flats towered black against the hues of evening; to the left the older houses raised a square-cut, irregular parapet against the grey."
881,Margaret fumbled for her latch-key.
882,Of course she had forgotten it.
883,"So, grasping her umbrella by its ferrule, she leant over the area and tapped at the dining-room window."
884,Helen!
885,Let us in!
886,"All right, said a voice."
887,You ve been taking this gentleman s umbrella.
888,Taken a what?
889,"said Helen, opening the door."
890,"Oh, what s that?"
891,Do come in!
892,How do you do?
893,"Helen, you must not be so ramshackly."
894,"You took this gentleman s umbrella away from Queen s Hall, and he has had the trouble of coming round for it."
895,"Oh, am so sorry! cried Helen, all her hair flying."
896,"She had pulled off her hat as soon as she returned, and had flung herself into the big dining-room chair."
897,do nothing but steal umbrellas.
898,am so very sorry!
899,Do come in and choose one.
900,Is yours a hooky or a nobbly?
901,"Mine s a nobbly--at least, THINK it is."
902,"The light was turned on, and they began to search the hall, Helen, who had abruptly parted with the Fifth Symphony, commenting with shrill little cries."
903,"Don t you talk, Meg!"
904,You stole an old gentleman s silk top-hat.
905,"Yes, she did, Aunt Juley."
906,It is a positive fact.
907,She thought it was a muff.
908,"Oh, heavens! ve knocked the In-and-Out card down."
909,Where s Frieda?
910,"Tibby, why don t you ever--No, can t remember what was going to say."
911,"That wasn t it, but do tell the maids to hurry tea up."
912,What about this umbrella?
913,She opened it.
914,"No, it s all gone along the seams."
915,It s an appalling umbrella.
916,It must be mine.
917,But it was not.
918,"He took it from her, murmured a few words of thanks, and then fled, with the lilting step of the clerk."
919,But if you will stop-- cried Margaret.
920,"Now, Helen, how stupid you ve been!"
921,Whatever have done?
922,Don t you see that you ve frightened him away?
923,meant him to stop to tea.
924,You oughtn t to talk about stealing or holes in an umbrella.
925,saw his nice eyes getting so miserable.
926,"No, it s not a bit of good now."
927,"For Helen had darted out into the street, shouting, Oh, do stop!"
928,"dare say it is all for the best, opined Mrs. Munt."
929,"We know nothing about the young man, Margaret, and your drawing-room is full of very tempting little things."
930,"But Helen cried: Aunt Juley, how can you!"
931,You make me more and more ashamed.
932,"d rather he had been a thief and taken all the apostle spoons than that I--Well, must shut the front-door, suppose."
933,One more failure for Helen.
934,"Yes, think the apostle spoons could have gone as rent, said Margaret."
935,"Seeing that her aunt did not understand, she added: You remember rent ?"
936,"It was one of father s words--Rent to the ideal, to his own faith in human nature. You remember how he would trust strangers, and if they fooled him he would say, It s better to be fooled than to be suspicious --that the confidence trick is the work of man, but the want-of-confidence trick is the work of the devil."
937,"remember something of the sort now, said Mrs. Munt, rather tartly, for she longed to add, It was lucky that your father married a wife with money."
938,"But this was unkind, and she contented herself with, Why, he might have stolen the little Ricketts picture as well."
939,"Better that he had, said Helen stoutly."
940,"No, agree with Aunt Juley, said Margaret."
941,d rather mistrust people than lose my little Ricketts.
942,There are limits.
943,"Their brother, finding the incident commonplace, had stolen upstairs to see whether there were scones for tea."
944,"He warmed the teapot--almost too deftly--rejected the orange pekoe that the parlour-maid had provided, poured in five spoonfuls of a superior blend, filled up with really boiling water, and now called to the ladies to be quick or they would lose the aroma."
945,"All right, Auntie Tibby, called Helen, while Margaret, thoughtful again, said: In a way, wish we had a real boy in the house--the kind of boy who cares for men."
946,It would make entertaining so much easier.
947,"So do I, said her sister."
948,Tibby only cares for cultured females singing Brahms.
949,"And when they joined him she said rather sharply: Why didn t you make that young man welcome, Tibby?"
950,"You must do the host a little, you know."
951,"You ought to have taken his hat and coaxed him into stopping, instead of letting him be swamped by screaming women."
952,"Tibby sighed, and drew a long strand of hair over his forehead."
953,"Oh, it s no good looking superior."
954,mean what say.
955,"Leave Tibby alone! said Margaret, who could not bear her brother to be scolded."
956,Here s the house a regular hen-coop! grumbled Helen.
957,"Oh, my dear! protested Mrs. Munt."
958,How can you say such dreadful things!
959,The number of men you get here has always astonished me.
960,If there is any danger it s the other way round.
961,"Yes, but it s the wrong sort of men, Helen means."
962,"No, don t, corrected Helen."
963,"We get the right sort of man, but the wrong side of him, and say that s Tibby s fault."
964,There ought to be a something about the house--an--don t know what.
965,"A touch of the W s, perhaps?"
966,Helen put out her tongue.
967,Who are the W s?
968,asked Tibby.
969,"The W s are things and Meg and Aunt Juley know about and you don t, so there!"
970,"suppose that ours is a female house, said Margaret, and one must just accept it."
971,"No, Aunt Juley, don t mean that this house is full of women."
972,am trying to say something much more clever.
973,"mean that it was irrevocably feminine, even in father s time."
974,Now m sure you understand!
975,"Well, ll give you another example."
976,"It ll shock you, but don t care."
977,"Suppose Queen Victoria gave a dinner-party, and that the guests had been Leighton, Millais, Swinburne, Rossetti, Meredith, Fitzgerald, etc."
978,Do you suppose that the atmosphere of that dinner would have been artistic?
979,"Heavens, no!"
980,The very chairs on which they sat would have seen to that.
981,"So with our house--it must be feminine, and all we can do is to see that it isn t effeminate."
982,"Just as another house that can mention, but won t, sounded irrevocably masculine, and all its inmates can do is to see that it isn t brutal."
983,"That house being the W s house, presume, said Tibby."
984,"You re not going to be told about the W s, my child, Helen cried, so don t you think it."
985,"And on the other hand, don t the least mind if you find out, so don t you think you ve done anything clever, in either case."
986,Give me a cigarette.
987,"You do what you can for the house, said Margaret."
988,The drawing-room reeks of smoke.
989,"If you smoked too, the house might suddenly turn masculine."
990,Atmosphere is probably a question of touch and go.
991,Even at Queen Victoria s dinner-party--if something had been just a little Different--perhaps if she d worn a clinging Liberty tea-gown instead of a magenta satin.
992,With an India shawl over her shoulders--
993,Fastened at the bosom with a Cairngorm-pin.
994,"Bursts of disloyal laughter--you must remember that they are half German--greeted these suggestions, and Margaret said pensively, How inconceivable it would be if the Royal Family cared about Art."
995,"And the conversation drifted away and away, and Helen s cigarette turned to a spot in the darkness, and the great flats opposite were sown with lighted windows which vanished and were relit again, and vanished incessantly."
996,"Beyond them the thoroughfare roared gently--a tide that could never be quiet, while in the east, invisible behind the smokes of Wapping, the moon was rising."
997,"That reminds me, Margaret."
998,"We might have taken that young man into the dining-room, at all events."
999,Only the majolica plate--and that is so firmly set in the wall.
1000,am really distressed that he had no tea.
1001,For that little incident had impressed the three women more than might be supposed.
1002,"It remained as a goblin footfall, as a hint that all is not for the best in the best of all possible worlds, and that beneath these superstructures of wealth and art there wanders an ill-fed boy, who has recovered his umbrella indeed, but who has left no address behind him, and no name."
1003,WE are not concerned with the very poor.
1004,They are unthinkable and only to be approached by the statistician or the poet.
1005,"This story deals with gentlefolk, or with those who are obliged to pretend that they are gentlefolk."
1006,"The boy, Leonard Bast, stood at the extreme verge of gentility."
1007,"He was not in the abyss, but he could see it, and at times people whom he knew had dropped in, and counted no more."
1008,"He knew that he was poor, and would admit it; he would have died sooner than confess any inferiority to the rich."
1009,This may be splendid of him.
1010,"But he was inferior to most rich people, there is not the least doubt of it."
1011,"He was not as courteous as the average rich man, nor as intelligent, nor as healthy, nor as lovable."
1012,"His mind and his body had been alike underfed, because he was poor, and because he was modern they were always craving better food."
1013,"Had he lived some centuries ago, in the brightly coloured civilisations of the past, he would have had a definite status, his rank and his income would have corresponded."
1014,"But in his day the angel of Democracy had arisen, enshadowing the classes with leathern wings, and proclaiming, All men are equal--all men, that is to say, who possess umbrellas, and so he was obliged to assert gentility, lest he slip into the abyss where nothing counts, and the statements of Democracy are inaudible."
1015,"As he walked away from Wickham Place, his first care was to prove that he was as good as the Miss Schlegels."
1016,"Obscurely wounded in his pride, he tried to wound them in return."
1017,They were probably not ladies.
1018,Would real ladies have asked him to tea?
1019,They were certainly ill-natured and cold.
1020,At each step his feeling of superiority increased.
1021,Would a real lady have talked about stealing an umbrella?
1022,"Perhaps they were thieves after all, and if he had gone into the house they would have clapped a chloroformed handkerchief over his face."
1023,He walked on complacently as far as the Houses of Parliament.
1024,"There an empty stomach asserted itself, and told him that he was a fool."
1025,"Evening, Mr. Bast."
1026,"Evening, Mr. Dealtry."
1027,Nice evening.
1028,Evening.
1029,"Mr. Dealtry, a fellow clerk, passed on, and Leonard stood wondering whether he would take the tram as far as a penny would take him, or whether he would walk."
1030,"He decided to walk--it is no good giving in, and he had spent money enough at Queen s Hall--and he walked over Westminster Bridge, in front of St. Thomas s Hospital, and through the immense tunnel that passes under the South-Western main line at Vauxhall."
1031,In the tunnel he paused and listened to the roar of the trains.
1032,"A sharp pain darted through his head, and he was conscious of the exact form of his eye sockets."
1033,"He pushed on for another mile, and did not slacken speed until he stood at the entrance of a road called Camelia Road which was at present his home."
1034,"Here he stopped again, and glanced suspiciously to right and left, like a rabbit that is going to bolt into its hole."
1035,"A block of flats, constructed with extreme cheapness, towered on either hand."
1036,"Farther down the road two more blocks were being built, and beyond these an old house was being demolished to accommodate another pair."
1037,"It was the kind of scene that may be observed all over London, whatever the locality--bricks and mortar rising and falling with the restlessness of the water in a fountain as the city receives more and more men upon her soil."
1038,"Camelia Road would soon stand out like a fortress, and command, for a little, an extensive view."
1039,Only for a little.
1040,Plans were out for the erection of flats in Magnolia Road also.
1041,"And again a few years, and all the flats in either road might be pulled down, and new buildings, of a vastness at present unimaginable, might arise where they had fallen."
1042,"Evening, Mr. Bast."
1043,"Evening, Mr. Cunningham."
1044,Very serious thing this decline of the birth-rate in Manchester.
1045,I beg your pardon?
1046,"Very serious thing this decline of the birth-rate in Manchester, repeated Mr. Cunningham, tapping the Sunday paper, in which the calamity in question had just been announced to him."
1047,"Ah, yes, said Leonard, who was not going to let on that he had not bought a Sunday paper."
1048,If this kind of thing goes on the population of England will be stationary in .
1049,You don t say so.
1050,"I call it a very serious thing, eh?"
1051,"Good-evening, Mr. Cunningham."
1052,"Good-evening, Mr. Bast."
1053,"Then Leonard entered Block B of the flats, and turned, not upstairs, but down, into what is known to house agents as a semi-basement, and to other men as a cellar."
1054,"He opened the door, and cried, Hullo! with the pseudo geniality of the Cockney."
1055,There was no reply.
1056,Hullo! he repeated.
1057,"The sitting-room was empty, though the electric light had been left burning."
1058,"A look of relief came over his face, and he flung himself into the armchair."
1059,"The sitting-room contained, besides the armchair, two other chairs, a piano, a three-legged table, and a cosy corner."
1060,"Of the walls, one was occupied by the window, the other by a draped mantelshelf bristling with Cupids."
1061,"Opposite the window was the door, and beside the door a bookcase, while over the piano there extended one of the masterpieces of Maud Goodman."
1062,"It was an amorous and not unpleasant little hole when the curtains were drawn, and the lights turned on, and the gas-stove unlit."
1063,But it struck that shallow makeshift note that is so often heard in the dwelling-place.
1064,"It had been too easily gained, and could be relinquished too easily."
1065,"As Leonard was kicking off his boots he jarred the three-legged table, and a photograph frame, honourably poised upon it, slid sideways, fell off into the fireplace, and smashed."
1066,"He swore in a colourless sort of way, and picked the photograph up."
1067,"It represented a young lady called Jacky, and had been taken at the time when young ladies called Jacky were often photographed with their mouths open."
1068,"Teeth of dazzling whiteness extended along either of Jacky s jaws, and positively weighed her head sideways, so large were they and so numerous."
1069,"Take my word for it, that smile was simply stunning, and it is only you and I who will be fastidious, and complain that true joy begins in the eyes, and that the eyes of Jacky did not accord with her smile, but were anxious and hungry."
1070,"Leonard tried to pull out the fragments of glass, and cut his fingers and swore again."
1071,"A drop of blood fell on the frame, another followed, spilling over on to the exposed photograph."
1072,"He swore more vigorously, and dashed into the kitchen, where he bathed his hands."
1073,The kitchen was the same size as the sitting-room; beyond it was a bedroom.
1074,This completed his home.
1075,"He was renting the flat furnished; of all the objects that encumbered it none were his own except the photograph frame, the Cupids, and the books."
1076,"Damn, damn, damnation! he murmured, together with such other words as he had learnt from older men."
1077,"Then he raised his hand to his forehead and said, Oh, damn it all-- which meant something different."
1078,He pulled himself together.
1079,"He drank a little tea, black and silent, that still survived upon an upper shelf."
1080,He swallowed some dusty crumbs of a cake.
1081,"Then he went back to the sitting-room, settled himself anew, and began to read a volume of Ruskin."
1082,Seven miles to the north of Venice--
1083,How perfectly the famous chapter opens!
1084,How supreme its command of admonition and of poetry!
1085,The rich man is speaking to us from his gondola.
1086,"Seven miles to the north of Venice the banks of sand which nearer the city rise little above low-water mark attain by degrees a higher level, and knit themselves at last into fields of salt morass, raised here and there into shapeless mounds, and intercepted by narrow creeks of sea."
1087,Leonard was trying to form his style on Ruskin; he understood him to be the greatest master of English Prose.
1088,"He read forward steadily, occasionally making a few notes."
1089,"Let us consider a little each of these characters in succession, and first (for of the shafts enough has been said already), what is very peculiar to this church--its luminousness."
1090,Was there anything to be learnt from this fine sentence?
1091,Could he adapt it to the needs of daily life?
1092,"Could he introduce it, with modifications, when he next wrote a letter to his brother, the lay-reader?"
1093,For example:
1094,"Let us consider a little each of these characters in succession, and first (for of the absence of ventilation enough has been said already), what is very peculiar to this flat--its obscurity."
1095,"Something told him that the modifications would not do; and that something, had he known it, was the spirit of English Prose."
1096,My flat is dark as well as stuffy.
1097,Those were the words for him.
1098,"And the voice in the gondola rolled on, piping melodiously of Effort and Self-Sacrifice, full of high purpose, full of beauty, full even of sympathy and the love of men, yet somehow eluding all that was actual and insistent in Leonard s life."
1099,"For it was the voice of one who had never been dirty or hungry, and had not guessed successfully what dirt and hunger are."
1100,Leonard listened to it with reverence.
1101,"He felt that he was being done good to, and that if he kept on with Ruskin, and the Queen s Hall Concerts, and some pictures by Watts, he would one day push his head out of the grey waters and see the universe."
1102,"He believed in sudden conversion, a belief which may be right, but which is peculiarly attractive to a half-baked mind."
1103,"It is the basis of much popular religion; in the domain of business it dominates the Stock Exchange, and becomes that bit of luck by which all successes and failures are explained."
1104,"If only I had a bit of luck, the whole thing would come straight..."
1105,"He s got a most magnificent place down at Streatham and a h.p. Fiat, but then, mind you, he s had luck..."
1106,"I m sorry the wife s so late, but she never has any luck over catching trains."
1107,Leonard was superior to these people; he did believe in effort and in a steady preparation for the change that he desired.
1108,"But of a heritage that may expand gradually, he had no conception; he hoped to come to Culture suddenly, much as the Revivalist hopes to come to Jesus."
1109,"Those Miss Schlegels had come to it; they had done the trick; their hands were upon the ropes, once and for all."
1110,"And meanwhile, his flat was dark, as well as stuffy."
1111,Presently there was a noise on the staircase.
1112,"He shut up Margaret s card in the pages of Ruskin, and opened the door."
1113,"A woman entered, of whom it is simplest to say that she was not respectable."
1114,Her appearance was awesome.
1115,"She seemed all strings and bell-pulls--ribbons, chains, bead necklaces that clinked and caught and a boa of azure feathers hung round her neck, with the ends uneven. Her throat was bare, wound with a double row of pearls, her arms were bare to the elbows, and might again be detected at the shoulder, through cheap lace. Her hat, which was flowery, resembled those punnets, covered with flannel, which we sowed with mustard and cress in our childhood, and which germinated here yes, and there no. She wore it on the back of her head. As for her hair, or rather hairs, they are too complicated to describe, but one system went down her back, lying in a thick pad there, while another, created for a lighter destiny, rippled around her forehead. The face--the face does not signify."
1116,"It was the face of the photograph, but older, and the teeth were not so numerous as the photographer had suggested, and certainly not so white."
1117,"Yes, Jacky was past her prime, whatever that prime may have been."
1118,"She was descending quicker than most women into the colourless years, and the look in her eyes confessed it."
1119,"What ho! said Leonard, greeting the apparition with much spirit, and helping it off with its boa."
1120,"Jacky, in husky tones, replied, What ho!"
1121,Been out?
1122,he asked.
1123,"The question sounds superfluous, but it cannot have been really, for the lady answered, No, adding, Oh, I am so tired."
1124,You tired?
1125,"I m tired, said he, hanging the boa up."
1126,"Oh, Len, I am so tired."
1127,"I ve been to that classical concert I told you about, said Leonard."
1128,What s that?
1129,I came back as soon as it was over.
1130,Any one been round to our place?
1131,asked Jacky.
1132,Not that I ve seen.
1133,"I met Mr. Cunningham outside, and we passed a few remarks."
1134,"What, not Mr. Cunningham?"
1135,Yes.
1136,"Oh, you mean Mr. Cunningham."
1137,Yes.
1138,Mr. Cunningham.
1139,I ve been out to tea at a lady friend s.
1140,"Her secret being at last given--to the world, and the name of the lady friend being even adumbrated, Jacky made no further experiments in the difficult and tiring art of conversation."
1141,She never had been a great talker.
1142,"Even in her photographic days she had relied upon her smile and her figure to attract, and now that she was"
1143,"On the shelf, On the shelf, Boys, boys, I m on the shelf,"
1144,she was not likely to find her tongue.
1145,"Occasional bursts of song (of which the above is an example) still issued from her lips, but the spoken word was rare."
1146,"She sat down on Leonard s knee, and began to fondle him."
1147,"She was now a massive woman of thirty-three, and her weight hurt him, but he could not very well say anything."
1148,"Then she said, Is that a book you re reading?"
1149,"and he said, That s a book, and drew it from her unreluctant grasp."
1150,Margaret s card fell out of it.
1151,"It fell face downwards, and he murmured, Bookmarker."
1152,Len--
1153,What is it?
1154,"he asked, a little wearily, for she only had one topic of conversation when she sat upon his knee."
1155,You do love me?
1156,"Jacky, you know that I do."
1157,How can you ask such questions!
1158,"But you do love me, Len, don t you?"
1159,Of course I do.
1160,A pause.
1161,The other remark was still due.
1162,Len--
1163,Well?
1164,What is it?
1165,"Len, you will make it all right?"
1166,"I can t have you ask me that again, said the boy, flaring up into a sudden passion."
1167,"I ve promised to marry you when I m of age, and that s enough."
1168,My word s my word.
1169,"I ve promised to marry you as soon as ever I m twenty-one, and I can t keep on being worried."
1170,I ve worries enough.
1171,"It isn t likely I d throw you over, let alone my word, when I ve spent all this money."
1172,"Besides, I m an Englishman, and I never go back on my word."
1173,"Jacky, do be reasonable."
1174,Of course I ll marry you.
1175,Only do stop badgering me.
1176,"When s your birthday, Len?"
1177,"I ve told you again and again, the eleventh of November next."
1178,"Now get off my knee a bit; some one must get supper, I suppose."
1179,"Jacky went through to the bedroom, and began to see to her hat."
1180,This meant blowing at it with short sharp puffs.
1181,"Leonard tidied up the sitting-room, and began to prepare their evening meal."
1182,"He put a penny into the slot of the gas-meter, and soon the flat was reeking with metallic fumes."
1183,"Somehow he could not recover his temper, and all the time he was cooking he continued to complain bitterly."
1184,It really is too bad when a fellow isn t trusted.
1185,"It makes one feel so wild, when I ve pretended to the people here that you re my wife--all right, all right, you SHALL be my wife--and I ve bought you the ring to wear, and I ve taken this flat furnished, and it s far more than I can afford, and yet you aren t content, and I ve also not told the truth when I ve written home."
1186,He lowered his voice.
1187,He d stop it.
1188,"In a tone of horror, that was a little luxurious, he repeated: My brother d stop it."
1189,"I m going against the whole world, Jacky."
1190,"That s what I am, Jacky."
1191,I don t take any heed of what any one says.
1192,"I just go straight forward, I do."
1193,That s always been my way.
1194,I m not one of your weak knock-kneed chaps.
1195,"If a woman s in trouble, I don t leave her in the lurch."
1196,That s not my street.
1197,"No, thank you."
1198,I ll tell you another thing too.
1199,"I care a good deal about improving myself by means of Literature and Art, and so getting a wider outlook."
1200,"For instance, when you came in I was reading Ruskin s Stones of Venice."
1201,"I don t say this to boast, but just to show you the kind of man I am."
1202,"I can tell you, I enjoyed that classical concert this afternoon."
1203,To all his moods Jacky remained equally indifferent.
1204,"When supper was ready--and not before--she emerged from the bedroom, saying: But you do love me, don t you?"
1205,"They began with a soup square, which Leonard had just dissolved in some hot water."
